"","convergence","mu","x_C","x_W","C","I","AA","NT","NAD","NADH","ADP","ATP","rRNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau NADS","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v NADS","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p NADS","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f NADS","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.960500534786391,1,0.001,4.74752212098889,14.9429577902032,17.941455002347,5.54945311969827,3.40744176289772,3.29847549304896,2.62996318507044,20.8520622435699,45.7545611760317,8.43503606353282,126.441074201837,0.00961538461538462,0.00216926955919309,0.0013995756811553,0.00224777111729421,0.0133393213028778,0.0287853155205528,0.153221933884407,0.00966832230636599,0.276168668998891,0.126997271145475,0.112196362093859,901.780027129868,1794.4400591875,890.883654643641,424.742123796733,6.44103711057007,22.5544979820766,178.64644041432,235.099669999352,43.9472804784951,8.10185664996577,607.23359694915,8.67096179932566,3.89262419619209,1.246859097778,0.9547230781685,0.0859190635416538,0.649238340821749,27.3725530818476,2.27301938367402,12.1368619558669,1.02891368575748,68.1294005188632,3.69631763737643,7.35525321080806,3.65165435742727,1.74098090032381,0.0264012490391602,0.0924489190103949,0.732256169677699,0.963653031355988,0.180136067622172,0.0332088033997355,2.48899752365821
"2",4,0.958707956365206,0.769230769230769,0.001,4.74329985512113,14.9263516058221,17.9370318117192,5.5406900980457,3.4047906222028,3.29671621340331,2.62723989019389,20.8283868922514,45.7302520893795,8.42337777748105,126.541862959303,0.00987762237762238,0.00217084497515171,0.00140024149606117,0.00224783634477527,0.0133410731277505,0.028792266659684,0.153242056197135,0.00967121364224396,0.276358340537312,0.127084492363874,0.112241031111335,900.330160477834,1791.56544233461,889.461545039967,424.175134437044,6.42478792293139,22.4870960178631,178.371323702845,234.460339758909,43.8419565246747,8.07555929474095,606.583454161799,8.8931213403842,3.88921083814753,1.24546096451564,0.953476283737525,0.0857135655101162,0.647454464948234,27.3339884108287,2.26751603644152,12.1160903510681,1.02627835352651,68.0835523501954,3.69727497042366,7.35720112309046,3.6526421661641,1.74190777614051,0.0263838851795516,0.0923449873324619,0.732495543876766,0.962829397259745,0.180040362556612,0.0331629046357522,2.490981554317
"3",4,0.956389020378429,0.591715976331361,0.001,4.73784091078738,14.9048776779222,17.9312886058719,5.52936496837318,3.40136200871175,3.294440662914,2.62371656720597,20.7977845502904,45.698719852574,8.40829590453146,126.672310829053,0.0102185314685315,0.00217288792579258,0.00140110419720546,0.002247920907778,0.0133433442498156,0.0288012827906199,0.153268143410044,0.0096749627943046,0.276604533199125,0.127197705047773,0.112299014733959,898.453455996395,1787.84447393804,887.62070321242,423.440581573048,6.40379215776342,22.4000665095546,178.015117932017,233.634253677971,43.7057539123515,8.0416018831868,605.740036314348,9.18087491311002,3.88478567061495,1.24364909279739,0.95186093651973,0.0854480032653069,0.645150650070377,27.2840466243604,2.26040271180949,12.0892096590418,1.02287330444921,68.0240092630141,3.69851415619017,7.35972247843713,3.65392076155783,1.74310753083641,0.0263614278410463,0.0922106343208519,0.732805276993749,0.961763337690771,0.179916219892023,0.0331035271831947,2.49354942576876
"4",4,0.953393494799646,0.455166135639508,0.001,4.73079131761438,14.877149741776,17.9238311887934,5.51475269572232,3.39693288092221,3.29149755500206,2.61916680305034,20.758294570031,45.6578450499466,8.3888132368971,126.840927270144,0.0106617132867133,0.00217553541407259,0.00140222208911763,0.00224803045979648,0.0133462865058667,0.0288129705863315,0.153301939594415,0.00967982100275461,0.276923953665311,0.127344591831493,0.112374250910659,896.027327630395,1783.03404392585,885.240837248752,422.489918249333,6.37670606803016,22.2879195980257,177.554469675939,232.568768734978,43.5298924571893,7.99783996914686,604.646574668553,9.55318646425519,3.87905370705776,1.24130425617918,0.949770205181427,0.0851053461476293,0.642181171808436,27.2194445849793,2.25122405218562,12.0544699218707,1.01848166640461,67.9467058940745,3.70011612566697,7.36298192599839,3.6555736594165,1.74465857372925,0.0263324032910404,0.0920372495003201,0.733205490695911,0.960385275076972,0.179755295472231,0.0330268237673114,2.49686864705008
"5",4,0.949531202448055,0.350127796645776,0.001,4.72170707474903,14.8414181572072,17.914152935453,5.49594074224198,3.3912224833793,3.28769862931356,2.61330242211476,20.7074448220804,45.6049051555089,8.36369221046511,127.058517520618,0.0112378496503496,0.00217896297824365,0.00140366876204156,0.00224817223756262,0.0133500942539675,0.0288281090553463,0.153345677241519,0.00968611030256844,0.277338144986004,0.127535059373126,0.112471817949932,892.896097176534,1776.82537796048,882.169144114682,421.261195305843,6.34184399519095,22.1437771727677,176.959679873099,231.197681016707,43.3032804298399,7.94158672150837,603.230134613098,10.0342320934539,3.87163671737966,1.23827327043072,0.947067724049043,0.0846642150797572,0.638363223233836,27.1360019545827,2.23940624002585,12.0096514662205,1.0128307340444,67.8463898821175,3.70218372624174,7.36718865661932,3.65770693752766,1.74666049800203,0.0262949650106018,0.091813965528327,0.733721705245183,0.958606824367891,0.17954687069098,0.0329279220884453,2.5011519196972
"6",4,0.944563287014187,0.269329074342904,0.001,4.71002986183562,14.79548872045,17.9015993087956,5.47179014101023,3.38387793100532,3.28280490049543,2.60576208879718,20.6421475862678,45.5364154897107,8.33137806890209,127.338706772204,0.0119868269230769,0.00218339531498836,0.00140553852609551,0.00224835548478142,0.0133550157537791,0.0288476962670021,0.153402207982598,0.00969424247389339,0.27787483277695,0.127781857408378,0.112598252562559,888.863400234608,1768.82895789276,878.212844971501,419.675804051963,6.29710384880339,21.9591219788883,176.193218022944,229.438571200758,43.0120262938049,7.86951385412007,601.397337164441,10.6546517368699,3.86205285967878,1.23436198771939,0.943580395870282,0.0840979211039522,0.63347008113702,27.0284286762788,2.2242331420838,11.9519596137888,1.00558109718043,67.7162892604924,3.70484673050341,7.37260661170103,3.6604544483663,1.74923900579427,0.026246782801184,0.0915272034451378,0.734386034521036,0.956316505033442,0.179277226337444,0.0328007010586696,2.50666745614574
"7",4,0.938192908974159,0.207176211033003,0.001,4.69507058130325,14.7366426514292,17.8853279513969,5.44089721652632,3.37445964879312,3.2765180375718,2.59609791519747,20.5585906993847,45.4479372884259,8.28993742629669,127.69852231479,0.0129604973776224,0.00218911793910505,0.00140795089865897,0.00224859193546734,0.0133613661476016,0.0288730052801683,0.153475151695424,0.00970474132868976,0.278569597572635,0.128101347788876,0.112761944666913,883.683844676591,1758.55792550016,873.130950772128,417.634737573941,6.23990010309292,21.7235646677057,175.208070408594,227.190202515889,42.6389324915034,7.77756050919105,599.029240611073,11.4529821515782,3.84969070166775,1.22932550678658,0.939090102879784,0.0833735900018816,0.627224597354744,26.8900851842214,2.20482214782935,11.8779102650849,0.996315983736909,67.5477020836488,3.70826748033764,7.37956590097999,3.66398359586344,1.75255135118101,0.0261849515211217,0.0911601913959927,0.735238506059459,0.953374948423241,0.178928886962307,0.0326375489224279,2.51375043926752
"8",4,0.930056207094948,0.159366316179233,0.001,4.67598241790718,14.6615539965545,17.8642585521843,5.40155926804078,3.36242936425417,3.26846754831515,2.583760618556,20.4521426173506,45.3338523579343,8.23699839934481,128.158996839368,0.0142262689685315,0.00219649278668625,0.00141105701841961,0.00224889640704457,0.0133695433893618,0.0289056518970801,0.153569079472399,0.0097182694225719,0.279467942251485,0.128514455195938,0.112973621267229,877.054417406864,1745.41098186965,866.625773872825,415.014504054,6.16710683214182,21.4246847905935,173.94600544812,224.330414064678,42.1630307770228,7.66087148914179,595.975352527582,12.4772120420687,3.83378263147964,1.22285838056658,0.933324627038425,0.0824514023791495,0.619294480561564,26.7127279345686,2.18010340355766,11.7832154503406,0.984532725753153,67.3294937610544,3.71264674213245,7.38847472506878,3.66850139758702,1.75679207108881,0.0261058933565721,0.0906925324248292,0.736328393788055,0.949609926600585,0.178479733692655,0.0324291275564756,2.52281489841276
"9",4,0.91971524207282,0.122589473984026,0.001,4.65175043775377,14.5662312458146,17.8370127144784,5.35175472492793,3.3471373619576,3.25820181156565,2.56809041746666,20.3172861418556,45.1871096320606,8.16970136466854,128.74572438703,0.0158717720367133,0.00220597414676217,0.00141504584632422,0.00224928744629428,0.0133800455929227,0.0289476732234861,0.153689712891679,0.00973565847488441,0.280627810718556,0.129047825366927,0.113246934786726,868.606871182378,1728.65717080491,858.335349666765,411.66304928431,6.07503111695001,21.0480296421847,172.335973725323,220.715271695961,41.5592734738217,7.51379886826877,592.047025352288,13.7863302489295,3.81337302741067,1.2145838712992,0.925948528858421,0.0812841933232151,0.609291484080213,26.4862663227529,2.14880850542319,11.6626879300123,0.969639404194562,67.0475108707455,3.71822922447386,7.39983049274493,3.67426011399793,1.76219833306333,0.0260052723367057,0.0900999077138672,0.737715386779519,0.944811744800595,0.177902006425436,0.0321641786010572,2.53436465328799
"10",4,0.906655562276393,0.0942995953723274,0.001,4.62118903950339,14.4459993800651,17.8018432061951,5.28915066027937,3.32781595368192,3.24518080676414,2.54831177336896,20.1476243456742,44.9989569790647,8.08467813633846,129.489250922702,0.0180109260253496,0.00221812725682997,0.00142015107511429,0.00224978802893313,0.0133934898207751,0.029001616402301,0.153844139833227,0.00975794264210081,0.282122591462431,0.129735206292943,0.113599156943137,857.903009827697,1707.4263661614,847.82866062261,407.396331213807,5.95944407368313,20.5773967234001,170.292993581986,216.180610683797,40.7985546417051,7.33001840152561,587.010748020358,15.4516276469315,3.78728896181276,1.20404478389591,0.916555388996098,0.0798177535383533,0.596777766330016,26.1985791172459,2.10947799938682,11.5101939634395,0.950961449452991,66.6839260916727,3.72530765305536,7.41422799083903,3.68156139064184,1.7690539059914,0.0258779400017562,0.0893540792088311,0.739470295575828,0.938729989517435,0.177161247949074,0.0318294414816475,2.5490010024154
