"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau W","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v W","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p W","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f W","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",-1,0.0847375612136005,1,0.001,27.4384838396601,13.4555161603399,0.254,0.254000000000004,0.253999999999972,0.253999999999972,73.66,3.81,134.62,0.0417332232705067,0.00886512585981781,0.137163706856468,0.014086039205546,5.93700787401482,0.210935541439145,0.293664348521533,1.68670304007273,0.778478326187413,1.97947479413847,21.5233405482545,0,0,60.0098749630206,0.0430466810965081,14.7434882755543,19.8478709247377,6.24176875899381,0.322850108223818,57.0368524528745,0.898238376627456,0,0,0.845301451449018,0.255568484620174,3.10992568210574,5.82861208465256,10.5280103412258,0.251331811859503,112.90301176746,1,0,0,2.78813016169496,0.00199999999999996,0.685,0.922155688622754,0.29,0.015,2.65
"2",4,0.690615303952037,0.769230769230769,0.001,57.6442762347441,5.00453967130836,3.39905536048583,6.45209329735058,1.11779803975483,7.14794761329252,45.6377558538871,7.15349615727706,120.443037775829,0.0495665958400726,0.00416078132192787,0.199921277261677,0.0084417046258383,0.727100697313168,0.275046006596608,0.0143124748019587,0.300136675836155,0.138524619616687,0.145698624910408,180.300361748203,1.8473310142639e-18,4.88407454167156,438.962433048011,5.70845044656952,108.838650480365,139.589255610614,31.5181326307211,4.94031392297762,415.899025712304,8.93687516059204,7.6863403795673e-21,0.976430420612216,3.70559120163063,4.15061830027837,29.9356361779883,1.99786770355108,9.45974755634768,0.684355106967497,60.5959161478611,1.02784276547086,1.0531125950223e-20,0.0278427654553919,2.50240408142932,0.0325423057206589,0.62045920715392,0.795759948153639,0.179676204149162,0.0281633706979412,2.37092594046907
"3",4,0.685865054462672,0.591715976331361,0.001,56.2893091140327,5.00631938602996,3.36083688576948,6.42684858374972,1.12713792754733,7.15649432145422,45.7285035457981,7.1211414378305,121.783408373367,0.0539208409487499,0.00418303007260237,0.19988575552794,0.00848312439146895,0.72945408250306,0.277172649482691,0.0144256977933786,0.300784189206174,0.138823471941311,0.145918469933823,179.131669743165,3.00065266613783e-16,4.92194620074123,439.7687220578,5.68145388361022,109.000629276626,138.733920277115,31.3635825749353,4.88414206009401,417.634920083247,9.65893027310517,1.2551820339889e-18,0.983826935003037,3.73061277269365,4.14435972995234,30.211993211883,2.00133360760834,9.43366975540282,0.678033558236839,60.940648529482,1.0282529918614,1.72243695708132e-18,0.028252993532352,2.52436380920998,0.03261272538977,0.62568625262727,0.796361518887971,0.180033478526764,0.0280359899127185,2.39731118845211
"4",4,0.679865060575261,0.455166135639508,0.001,54.6242089359507,5.00811338301247,3.31299695988152,6.39489428590856,1.1389289552512,7.16611187149781,45.8349300318653,7.08015581546815,123.439660350863,0.0594751368450223,0.0042120604184247,0.199849974282715,0.00853713371194764,0.732462970288118,0.279905854026556,0.0145735450849045,0.301613240190187,0.139206110857009,0.146218976613689,177.652198375337,5.82007210107208e-18,4.96647258830436,440.595468253364,5.64630708475771,109.159248201026,137.632006948389,31.161567482577,4.81355056236555,419.611560809147,10.5658888091922,2.45144953293036e-20,0.992549419048433,3.76142242535715,4.13571085846047,30.5543125926049,2.00578625838823,9.39874133782522,0.670075653200478,61.3551729967863,1.02876018256932,3.37032611587246e-20,0.0287601802476701,2.55142958266073,0.032697011128933,0.632126644845435,0.797008592578516,0.180452480440415,0.0278746291947565,2.42991457383589
"5",4,0.672340936868113,0.350127796645776,0.001,52.6067050675387,5.00966453923194,3.25367980570745,6.35470682323032,1.15370929048781,7.176399189861,45.9560693665794,7.02857680744101,125.460488322691,0.066528123663693,0.00424995135492697,0.199819057151784,0.00860758914277759,0.736295759359779,0.283409681509858,0.0147668874870309,0.302670903374455,0.139694263095902,0.146630917502384,175.791870329997,3.1813907299245e-17,5.01727289478361,441.340812867672,5.60067293989074,109.288278951252,136.218410560509,30.8981467327019,4.72559991556438,421.761111294046,11.6951032883859,1.35207558431947e-19,1.00254673930886,3.79888038910441,4.12375173520262,30.973356330335,2.01152194240921,9.35196998418335,0.660139197890823,61.8432187158712,1.02937950037826,1.86291800293731e-19,0.0293795034775989,2.58434695867013,0.0327957026785386,0.63995629475275,0.797650307388367,0.180929406955037,0.0276715622340197,2.46969465202148
"6",4,0.66298660619941,0.269329074342904,0.001,50.2038966349097,5.01044533152589,3.18101240951808,6.30449813636325,1.17208146611571,7.18657143020656,46.0883902466775,6.96414348657479,127.888961642886,0.0754373079872491,0.00429938473054347,0.199803501902057,0.00869948179175539,0.741159634902528,0.287888243962463,0.0150201067123305,0.304015419561623,0.140314809028441,0.147195945905414,173.471595555997,1.42821297375755e-17,5.07299706104961,441.834484576086,5.54167491613155,109.344933286367,134.414946195923,30.5559854348387,4.61713385524995,423.943343249917,13.0862301809972,6.14043705133731e-20,1.01360257793655,3.84373105353929,4.10726575758855,31.4791208300049,2.01892683559492,9.28949073209131,0.647852255158146,62.4027414199749,1.03012493953251,8.48114527635527e-20,0.0301249364428395,2.62374206133591,0.0329080822689852,0.649322111950287,0.798195162029536,0.18145035530188,0.0274178877424204,2.5174992449387
"7",4,0.651474517464652,0.207176211033003,0.001,47.400170462356,5.00955502070167,3.09326639047228,6.24222398812392,1.19468984666938,7.19533696022385,46.2248026378625,6.88433179157336,130.755624043456,0.0866255960058636,0.00436380365435534,0.199821239410587,0.0088192567354958,0.74730687211882,0.293592801358343,0.015352338876445,0.305718227490451,0.141100720380208,0.147969398027317,170.605458393983,7.91179433496651e-16,5.13093021434312,441.817244956177,5.46588866553628,109.265034434366,132.13109656134,30.1142809934002,4.48496673198181,425.9197853975,14.7787995152324,3.45255170314347e-18,1.02526883475927,3.89649971343796,4.08469616199163,32.0794275501014,2.02852137052597,9.20648460745169,0.632832036763901,63.0230942531919,1.03100737640689,4.78127628315814e-18,0.0310073719130392,2.67000155130825,0.033031601601942,0.66031331907935,0.798498104866484,0.181987411960089,0.0271036684707613,2.57392960715465
"8",4,0.637472595663722,0.159366316179233,0.001,44.2059245044438,5.00544233538105,2.98912544134284,6.16557535846419,1.22218368513888,7.20080305144388,46.3536417328515,6.78641194382026,134.070891660016,0.100589633201923,0.00444757525950396,0.199903257625844,0.00897516779129166,0.755044012607166,0.300830311580374,0.0157890904483289,0.307866894659982,0.142092412919992,0.149022621327272,167.104795473169,1.65953094768802e-16,5.18675635760067,440.925719767427,5.36942321821052,108.959573111671,129.266875738648,29.5491763139071,4.32615163707039,427.332596547299,16.8090100829284,7.38088878531839e-19,1.03684949239593,3.9573823184087,4.05415085206376,32.7783423288486,2.0410063930104,9.09721315152288,0.614713324769104,63.6822237160679,1.03203321999854,1.02492035777913e-18,0.0320332211288454,2.72314142190381,0.0331613651046566,0.672930413335503,0.798347585597138,0.182494652491542,0.0267181572591349,2.63919078070897
"9",4,0.620667914484637,0.122589473984026,0.001,40.6651720518668,4.99647118438984,2.86798865686121,6.07197290811435,1.25514783585259,7.20040504386343,46.4578493907582,6.66754146301335,137.817452876604,0.117914549955631,0.00455615333452134,0.200082635459618,0.00917767263454962,0.764741963160135,0.309970310160456,0.0163644178164778,0.310569016831105,0.143339546229741,0.150445036784631,162.883577076046,9.75953924655476e-17,5.23392592098422,438.688172146424,5.24809037166788,108.313936935299,125.718546948341,28.8348964928032,4.13832905458834,427.694355282534,19.2063436860853,4.44659572815823e-19,1.04721769207093,4.02613643260882,4.01343493367109,33.5741046265349,2.05731082954314,8.95522545419658,0.593186208834044,64.3444930130596,1.03319973617247,6.19065074313631e-19,0.0331997306160734,2.78267773743731,0.0332895782665983,0.687054723835695,0.797455285982388,0.182904918861253,0.02625016324021,2.71294198575993
"10",4,0.60079561022305,0.0942995953723274,0.001,36.8574241294643,4.97932043159295,2.73024356975517,5.95862986346929,1.29405368201032,7.1910557041361,46.5152590703576,6.52492577760341,141.949087078625,0.139300377412594,0.00469622297483012,0.200427363178992,0.0094398732340277,0.776854323504307,0.321456479757714,0.0171240692300665,0.313956546542747,0.144903021481268,0.152344469019868,157.867013072895,4.70592674291396e-16,5.26492849258313,434.551702619901,5.09781647145912,107.194729422781,121.389357360627,27.9461634578587,3.92014676421535,426.411941960038,21.9909345020532,2.210008128794e-18,1.05523573509438,4.10211298636277,3.96026076628449,34.4584403688278,2.07867975923666,8.77388096834843,0.568041110784818,64.9615008816328,1.03450102320919,3.08378928309998e-18,0.0345010259374801,2.84761314125837,0.0334059424651431,0.702446034240822,0.795463295034851,0.18313094122188,0.0256886841637929,2.79427336768947
