"","convergence","mu","x_C","x_W","C","I","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.970137068517794,1,0.001,8.67417214353401,10.3062922807969,13.3949211645219,4.71383835909297,66.2364606732347,35.9255250988121,6.73492908641009,108.013861600186,0.0136645962732919,7.890625,0.0565466978780228,0.0133034546347795,0.186571282521966,0.0428747719212828,0.254217722977546,0.189417126924446,0.519295334453073,801.747402144542,2.69011443778847e-12,2.47520667968463e-14,793.332266209398,107.304335498458,45.9595572920463,34.852683604324,6.53380436056511,104.788251052091,10.9555545634658,2.12266842356746e-11,1.3996476430179e-15,10.5540598138236,20.0199074941146,1.97050553649962,8.8601698655481,1.23761444986466,54.4160498768481,3.25364934259992,1.09170158189687e-14,1.00448776816902e-16,3.21949905857027,0.435462191357043,0.186512962772894,0.141439075192174,0.0265154688441342,0.425251423622778
"2",4,0.967462728015116,0.769230769230769,0.001,8.65632878527302,10.2735298011608,13.3754717447127,4.69815083349817,66.2352852645903,35.8762816789653,6.71594846912271,108.169003280281,0.0140372670807453,7.890625,0.0565518359842421,0.0133085927409989,0.186667977661844,0.0428971826247158,0.254634153707902,0.189727408645103,0.519688267922361,799.577533184128,4.03293251790464e-12,1.97166997052964e-14,791.202857722936,107.124801482824,45.7516809933195,34.7089653441705,6.4974298271464,104.649479000217,11.2238833850691,3.18223581490913e-11,1.11501556788448e-15,10.529796608949,19.9967700502253,1.96261821495817,8.83808801648973,1.23274052395789,54.3851064806003,3.25381325076,1.64116783195772e-14,8.02354444688676e-17,3.21973321617233,0.435935333452622,0.186182602289709,0.141245203460493,0.0264407420044201,0.425862217638903
"3",4,0.964013498321738,0.591715976331361,0.001,8.63334769102849,10.2315126538378,13.3503525460057,4.67799951457364,66.233783605139,35.812598429981,6.69149545509067,108.368909472404,0.0145217391304348,7.890625,0.0565584848259191,0.0133152415826758,0.186792893370003,0.0429261315005442,0.255174254550375,0.190129836723809,0.520198003590038,796.778544558745,9.83004448643162e-16,1.3359680959682e-14,788.455880848889,106.892102438527,45.4841749163351,34.5238282964776,6.45069194266596,104.469091529804,11.5706101688096,7.75651947757495e-15,7.55603312837294e-16,10.4984805307844,19.9666850928952,1.95245967365235,8.80959214977881,1.22646900581467,54.344612850669,3.25402435674987,4.01456645704457e-18,5.45606147882507e-17,3.22003479891118,0.43654476799673,0.18575627322695,0.140994482007799,0.0263444702956326,0.426649249891354
"4",4,0.959575097813231,0.455166135639508,0.001,8.60383606802215,10.1777693342745,13.3180157858224,4.65221004713071,66.2318708832769,35.7304773996638,6.66011587315547,108.625706174988,0.0151515527950311,7.890625,0.0565670751589055,0.0133238319156622,0.186954173943855,0.0429635041109719,0.255873627319628,0.19065093800286,0.52085798263392,793.176191873321,3.74566663817908e-12,2.18492450928053e-14,784.920165036783,106.590706665465,45.1411025971496,34.2860763456958,6.39088134043062,104.234522627896,12.0178509469303,2.95556508168818e-11,1.23594788933007e-15,10.458144346164,19.9275775147338,1.93941994700644,8.77290272113088,1.21842752221807,54.2913831767755,3.25429548974695,1.53679676364625e-14,8.96445209631912e-17,3.22042211940042,0.437327367493355,0.185207887086417,0.140671170864818,0.0262209286344704,0.427660260531451
"5",4,0.953880651771483,0.350127796645776,0.001,8.56611858766569,10.1093621003057,13.2764903976968,4.61933245130444,66.2294344458932,35.6247751311401,6.61996947432251,108.954517791496,0.0159703105590062,7.890625,0.0565781402431893,0.013334896999946,0.187161940525956,0.0430116449993422,0.256778818691459,0.191325394319126,0.521711919747134,788.553158550584,1.74836826065395e-13,4.81324096561252e-14,780.38210376903,106.200833113752,44.702736367578,33.9817837213044,6.31466079687408,103.929606444399,12.5934388343381,1.37957183067226e-12,2.72324222376689e-15,10.4063149743612,19.8767540110431,1.92273822714145,8.72580228098519,1.20815496695346,54.2213144966718,3.25464196021598,7.21614344110088e-16,1.98659733227206e-16,3.22091708388659,0.438328962244263,0.184504240380973,0.140255020201339,0.0260628719461516,0.428954794454707
"6",4,0.946602112456547,0.269329074342904,0.001,8.51809122519544,10.0227961105747,13.2233455341051,4.5776656853096,66.2263624914742,35.4891137652034,6.56884801163801,109.373777306804,0.0170346956521739,7.890625,0.0565923717416679,0.0133491284984246,0.18742892417968,0.0430734986485938,0.257948647136613,0.192197031199829,0.522815306017159,782.642221612674,1.94588970898287e-13,2.54112859875554e-14,774.578978464806,105.697350597702,44.1453834714087,33.5940700593522,6.21808540422253,103.533448645973,13.3320720497132,1.53542859849429e-12,1.43808494304157e-15,10.3399543157052,19.8107407111698,1.90149611529738,8.6655449236225,1.19509755443856,54.128871636856,3.25508315318461,8.09313966810256e-16,1.05687946081426e-16,3.22154736095944,0.439605295709562,0.183604832528153,0.139720920335446,0.0258616063450315,0.430605422467732
"7",4,0.937342990576539,0.207176211033003,0.001,8.45727233352764,9.91405708196892,13.1556316157105,4.5252169805934,66.2225244114217,35.3156636740973,6.50412547522679,109.905508334603,0.0184183962732919,7.890625,0.0566106255784102,0.0133673823351669,0.187770899810871,0.043152712543953,0.259458156154652,0.193321763409349,0.524238387868381,775.119880201819,4.72790209150519e-12,1.00362832171977e-14,767.192515260595,105.048581158465,43.4411666441049,33.1028898024736,6.09659642403413,103.019157863191,14.2764651128637,3.73061024407831e-11,5.68160271407659e-16,10.2553556761668,19.7250666079804,1.87460417676702,8.58881475154045,1.17860477148941,54.0065972377575,3.25564185398527,1.98580327041039e-14,4.21541809659832e-17,3.2223455062155,0.441222791798633,0.182460654054793,0.139038045961013,0.0256067932095543,0.432698851711034
"8",4,0.925634691509889,0.159366316179233,0.001,8.38087756429869,9.77868074563893,13.0698293651203,4.45976856154963,66.2177550746292,35.094940134415,6.42277380272776,110.575374699163,0.0202172070807454,7.890625,0.0566339296644229,0.0133906864211797,0.188207276050695,0.0432537755426699,0.261402059472456,0.194770161959869,0.526069789712165,765.602899605954,3.26162453984722e-12,5.3231903445938e-14,757.845268587146,104.215050035895,42.5583528290784,32.4850940848773,5.9451422475257,102.35240284825,15.4783523629527,2.57362561347319e-11,3.0147318756606e-15,10.1480683474251,19.6140306907428,1.84080944073471,8.4916704959434,1.15793631842504,53.8445070429139,3.25634364373403,1.38726882356962e-14,2.26411590811973e-16,3.22334806277223,0.443258529899084,0.181013710624773,0.138169055647303,0.0252865110343613,0.435336120862848
"9",4,0.910939621797204,0.122589473984026,0.001,8.28566736470858,9.61197970720829,12.9618509165722,4.37895188686981,66.2119192024733,34.8157326141434,6.32143150707063,111.412466536439,0.0225556611304348,7.890625,0.0566635748892393,0.0134203316459961,0.188761512666391,0.0433821036774369,0.263899393520498,0.196630920662332,0.528420039545619,753.650812695494,9.91173742808484e-12,2.10862034022547e-13,746.103069999959,103.148490688912,41.4624335020815,31.7150303001204,5.75844242626785,101.490030130198,16.9990923418363,7.8209803143482e-11,1.19481966561339e-14,10.0129506414953,19.4704651316942,1.79872758890613,8.36957726168598,1.13228783585808,53.629365734885,3.25721827533053,4.28377330020606e-14,9.11328773513992e-16,3.22459753767424,0.445799491336092,0.17919730711844,0.137069813441509,0.0248875256183883,0.438631758017477
"10",4,0.892665337894005,0.0942995953723274,0.001,8.16828539453705,9.40937115786747,12.8271197055977,4.28042529800948,66.2048695421277,34.4651328441055,6.19654093992667,112.448255519087,0.0255956513950311,7.890625,0.0567010748885712,0.013457831645328,0.189461571183342,0.0435441509424825,0.267098797346615,0.199014790179831,0.531425887216116,738.776381713522,2.89259186393785e-13,4.34224203251958e-14,731.484836471793,101.791119153888,40.1182540627366,30.7658294558452,5.53143731191368,100.378660008537,18.9094627252217,2.28243576763846e-12,2.46209790670194e-15,9.84419978034764,19.2855053674064,1.74691531045667,8.21751604702732,1.10083783602339,53.3438184526019,3.25829659612969,1.27574763589504e-15,1.91510080510616e-16,3.2261379922142,0.448939171940064,0.176937397960794,0.135689499386242,0.0243958304721523,0.442709667397981
