"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.675359686797988,1,0.001,17.1248152924925,18.6907257323679,5.94716704281112,2.36954445362979,14.1089167520106,48.9762111492933,7.30935169999492,139.473269086653,0.153846153846154,0.0118538546021103,0.167036821599319,0.0352190883236399,0.0890287612795854,0.375065636152429,0.140649613557161,0.152354787498828,181.588412366969,502.35255517997,11.128888398754,133.396768687326,159.156782536725,33.0765586223388,4.93644147480491,470.973116635269,27.9366788256876,5.95481414810195,1.85893414606141,4.69811257848708,14.1695311984889,12.4058805014206,0.694308585778851,71.755009102627,1.05856926804194,2.92846316405477,0.0648758315182689,0.777636182550753,0.927804129116644,0.192819728934225,0.0287769751968304,2.74553679304436
"2",4,0.649542618280588,0.714285714285714,0.001,16.5025977130943,18.2441066228143,5.77899433036876,2.33700120444494,13.9252898488476,48.384956379267,7.10964782911815,141.717406051189,0.184615384615385,0.0120330636715102,0.168260122039962,0.0356043910808747,0.090363423161014,0.382123160070524,0.143296185026447,0.154096111406162,174.732298592799,487.423678153831,10.5630511099966,129.083252134562,150.78702016866,31.4280912519811,4.6180192659783,460.257474912113,32.2582705094398,5.86520015422675,1.77734026888238,4.59593059099009,13.625631310689,12.0094015441918,0.661744543193322,70.9238871295758,1.05908745022109,2.95437251516018,0.0640247679263484,0.782399438858372,0.913950322882343,0.190491954249083,0.0279907394847171,2.78971271754309
"3",4,0.617087632819166,0.510204081632653,0.001,15.7428661754475,17.6923701152043,5.56812683783064,2.2947914795768,13.6872866846838,47.6010776804501,6.85741707793082,144.556064136103,0.227692307692308,0.0122733020252477,0.169898402511499,0.0361161460721129,0.0921454382145361,0.391703600458438,0.146888850171914,0.156459036336063,166.103289215288,468.151518184211,9.8623427819145,123.573516525181,140.431223379798,29.3740363454702,4.23162727187406,446.018797137016,37.8204412367117,5.74576497625308,1.67559628366809,4.46299917346811,12.9400966173349,11.5059157965177,0.621578864321694,69.7836711878274,1.05973596416595,2.98679817144185,0.0629215675758294,0.788396787919461,0.895948651049935,0.187405817639567,0.0269977050312237,2.84559181370281
"4",4,0.577538456453357,0.364431486880467,0.001,14.8466687726659,17.0319806477005,5.31153979581765,2.2412861597411,13.3857725988385,46.5820823506156,6.54785050513197,148.05281927009,0.288,0.012591912932274,0.172067330681934,0.0367871559391283,0.094497628114119,0.404612742247701,0.151729778342888,0.159634252397505,155.573426847496,443.932942512118,9.025227394336,116.731533179623,128.076123659826,26.9029439391577,3.78163547382125,427.530983574078,44.8051469320789,5.5899649598808,1.55294678654086,4.29422111409233,12.1028899039042,10.8852739217588,0.573786712216499,68.2485889396178,1.06052471422857,3.02623569162505,0.0615238533802349,0.795744352845918,0.873079016103363,0.183394025002424,0.0257789389965826,2.91442557618288
"5",4,0.531072750765189,0.260308204914619,0.001,13.8284489657927,16.2681323939533,5.00977417244207,2.17528803258172,13.0139775953986,45.2896152014586,6.18025877761262,152.234504789793,0.372430769230769,0.0130096438920768,0.174902448971694,0.0376550707482015,0.0975653539781275,0.421871146113421,0.158201679792533,0.163852235533169,143.182206401831,414.486387258096,8.06660507915464,108.517862632975,113.956308937811,24.0520805261355,3.28216702946744,404.23798610046,53.3254592703928,5.39232029634128,1.41086898323165,4.0862477948883,11.1181876195584,10.1468787779731,0.519244337421416,66.2352977099866,1.06145433598456,3.07271681319792,0.0598002583778753,0.804476748320841,0.844793646323419,0.178305571659286,0.0243317274709158,2.99674222027152
"6",4,0.478685329839535,0.185934432081871,0.001,12.716373041058,15.415711695597,4.66780451868485,2.09635352766686,12.5692331409121,43.6972943453522,5.75940367369949,157.077825899275,0.490633846153845,0.0135508197722311,0.178558369678779,0.0387617856471313,0.101517129599399,0.444764003945939,0.166786501479727,0.169384059086649,129.186901167334,380.041373180328,7.02020119173901,99.0345292094975,98.5892411419647,20.9172537568002,2.75694204722387,375.954254505357,63.3834661924256,5.14987215395784,1.25351567961394,3.83875519288311,10.0084967701152,9.30324153242768,0.459820718838826,63.6806576590125,1.06251396358017,3.1256982100627,0.0577385301912557,0.814521977157596,0.81085964927997,0.172036591910836,0.0226748176129901,3.0920831869936
"7",4,0.422200048079938,0.132810308629908,0.001,11.5482841161195,14.4973046662499,4.29494447603714,2.00504470251059,12.054359552758,41.7988023992623,5.29578621049978,162.505475496367,0.656118153846152,0.0142439086334074,0.183207970183277,0.0401537664158894,0.106548890452595,0.474910936882055,0.178091601330771,0.176541943736974,114.067960939045,341.457402142966,5.93588115254968,88.5468545410292,82.7321691382625,17.6474563826524,2.23588119269408,343.049097839096,74.842059944321,4.86368803832507,1.0875007372078,3.55548971410222,8.81502082641831,8.38097004427064,0.398191661992242,60.5625545297294,1.06368168936094,3.18408414918818,0.0553519852569629,0.825697830051773,0.771475992987267,0.164562214170324,0.0208495520098416,3.19892668299934
"8",4,0.364054837750882,0.0948645061642197,0.001,10.3660367294422,13.5399787192129,3.90369115993681,1.90297042184002,11.4779641332672,39.6130496198603,4.8045668251628,168.39174430208,0.887796184615385,0.0151221957413063,0.189041951516484,0.0418820547879167,0.112888537638532,0.514364635106586,0.19288673816497,0.185681384909373,98.4737134743296,300.18919949845,4.87139395841471,77.4646237854794,67.2544902947569,14.4213223521759,1.74912579599791,306.519145752408,87.4245871074184,4.53951983424161,0.920897820504327,3.2443776175088,7.59226105899997,7.41781820943138,0.337383169430243,56.9148994845449,1.06492688773799,3.24634401075754,0.0526808447051464,0.837727732682386,0.727312015654523,0.155956888267166,0.0189156174219008,3.31479811618267
"9",4,0.306902269560399,0.0677603615458712,0.001,9.20911079878959,12.5711057524923,3.50779404511848,1.79263093458793,10.8535225197501,37.1843697130745,4.30333476330545,174.578131991618,1.21214542769231,0.0162248542447646,0.196269862706993,0.0440029204581838,0.120804184655032,0.565751705640365,0.212156889615137,0.197207357843604,83.1147980102415,258.081069134944,3.88113319634543,66.2817027164635,52.9651311754338,11.4119674571155,1.32070320553661,267.892124619212,100.747222381684,4.18732773004748,0.761749479594269,2.91658849246553,6.3984094867951,6.45634005357546,0.280196284191387,52.8302980832644,1.0662143837589,3.31071908583169,0.0497880057257403,0.850275841464677,0.679448017066299,0.146395156350687,0.0169422628476593,3.43657740140979
"10",4,0.25315767593465,0.0484002582470509,0.001,8.10977888586969,11.6150794538553,3.1202239026325,1.6770457996005,10.197478589729,34.5772050669628,3.80944816945322,180.893740011718,1.666234368,0.017598555696679,0.205122455247227,0.0465788867320312,0.130615391798738,0.632468031242716,0.237175511716018,0.211585691909273,68.6430093855937,217.047986430835,3.00612699723197,55.4920411073571,40.4608130211334,8.75348487506812,0.964391045172285,228.973194062467,114.375341361223,3.81973107805508,0.616624150457196,2.5847574972688,5.28480494525081,5.53629934544722,0.228729939633083,48.4474516943834,1.06750888532008,3.37544428966098,0.0467500960209822,0.86299023712505,0.629230533362935,0.13613072861009,0.0149978274387922,3.56090039393146
