"","convergence","mu","x_C","x_W","C","I","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau RESP","tau FERM","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v RESP","v FERM","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p RESP","p FERM","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f RESP","f FERM","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.982648188511494,1,0.001,19.4985696627941,13.3500377469859,12.3917905874622,6.00096511585995,13.680653552229,43.6171830680674,8.34342356500857,137.117377429898,0.0306406685236769,8.70689655172414,0.125553386624297,0.0335993636357912,0.233675251140179,0.0399192869510112,0.250137647547683,0.187603235660762,0.477654080932972,480.025047037464,0,1.65768032656833e-14,460.864812879754,119.967284609132,56.9558334823709,42.8603459298107,8.19865005213978,134.738142544936,14.7082883493373,0,2.08127378941124e-15,15.4847644348877,28.0333853596443,2.27363626031677,10.7209861039627,1.5380932778317,64.3582236439171,1.92323398344022,0,6.64154330573435e-17,1.84646796114575,0.48065233280071,0.22819516436589,0.171721193181368,0.0328481242716873,0.539832194605896
"2",4,0.979784133790242,0.769230769230769,0.001,19.4399283681418,13.2978576857962,12.3834402330677,5.97953208219285,13.6542456761044,43.5711183816562,8.32071910725822,137.35315798661,0.0314763231197772,8.70689655172414,0.125585394686887,0.0336313716983817,0.233739148450567,0.0399476741273767,0.250487011888812,0.187865258916609,0.478071218169612,478.683405649338,9.4643764355694e-12,4.98319647900517e-14,459.636472272223,119.794254199111,56.7014497064823,42.6902904818431,8.15250856301691,134.576444921265,15.0671935482939,8.24053465510784e-11,6.25816696618172e-15,15.4582050451201,28.000606965771,2.2650910354244,10.6933632994623,1.53157313201104,64.3371249604448,1.92346484517127,3.8030136705054e-14,2.0023679807629e-16,1.84692969411563,0.481362073316361,0.227840037681525,0.171539836148253,0.0327587366427489,0.540760464514212
"3",4,0.976092451777886,0.591715976331361,0.001,19.3646160147871,13.2310560104368,12.3725663104162,5.95201807879485,13.6202740610314,43.5114487167844,8.29148105096619,137.65653918937,0.0325626740947075,8.70689655172414,0.12562678664016,0.0336727636516544,0.233821686335201,0.0399843636629521,0.25093986720076,0.18820490040057,0.478611972899561,476.95330887186,3.82633551640906e-13,2.95865868489348e-15,458.051653348249,119.569175657207,56.3741686458384,42.4711966583738,8.09325206790747,134.365508840611,15.5308751551867,3.33155075135616e-12,3.7168678334817e-16,15.4238650634451,27.9578662858781,2.2540852603318,10.6577164493097,1.52318969935723,64.3089412758583,1.92376134980467,1.54332850636125e-15,1.19335648152326e-17,1.84752270407717,0.482274793944537,0.227381684435218,0.171304916207812,0.0326436261849063,0.541954878698308
"4",4,0.971345719931012,0.455166135639508,0.001,19.2683418506495,13.1459551034623,12.3584124156534,5.91684006407051,13.576712354929,43.4341893303026,8.25393440682798,138.045614002625,0.033974930362117,8.70689655172414,0.125680170476048,0.0337261474875424,0.233928049121172,0.0400316891193824,0.251526270204462,0.188644702653346,0.479312513250952,474.727403422219,2.23715148319433e-13,1.81316366652593e-14,456.011182035423,119.276304058446,55.9543350350775,42.1896139046626,8.01742385866368,134.090016316699,16.1288304722585,1.94786465347092e-12,2.27878718709956e-15,15.3795003812952,27.9020731147761,2.23994654500599,10.6117962268061,1.51244453986345,64.2710227226181,1.92414038270233,9.06750585705739e-16,7.34902052432873e-17,1.8482807691171,0.483444502432101,0.226791196067721,0.171000745394892,0.0324958047512913,0.543486669301675
"5",4,0.965261642748539,0.350127796645776,0.001,19.1457565676194,13.038109059955,12.3399822722106,5.87207737649052,13.5210622657039,43.334354706479,8.20588337833064,138.542774708093,0.0358108635097493,8.70689655172414,0.125748920794019,0.0337948978055137,0.234064834485376,0.0400926145661802,0.252284783000732,0.189213587250549,0.480218922568953,471.872250726604,2.65025080543741e-11,1.06843926087776e-13,453.391586290506,118.895332604101,55.4179059361719,41.8289904114237,7.92082446997036,133.730026305674,16.8981527648086,2.30754595990671e-10,1.34355083989338e-14,15.3223223245674,27.8292163470627,2.22184874276377,10.5528177690857,1.49872761194502,64.2196891476285,1.92462300827605,1.08095648133424e-13,4.35783791325801e-16,1.84924601391545,0.484937803301908,0.226032738036615,0.170607695694799,0.0323066274737427,0.54544399491375
"6",4,0.957494647980452,0.269329074342904,0.001,18.99055392338,12.9023772176174,12.3159986730221,5.81542181126267,13.450296662953,43.2055480106307,8.1446517004513,139.175151765268,0.0381975766016713,8.70689655172414,0.12583723736598,0.0338832143774745,0.234240238515631,0.0401708517771472,0.253264882685322,0.189948662013991,0.481390387544368,468.223926979432,5.28933973330209e-13,5.35820170193302e-14,450.040573235612,118.400073171642,54.7357766561211,41.3690809832413,7.79846041284701,133.259462947111,17.8850193175322,4.60537338847854e-12,6.74261299420944e-15,15.2488212215037,27.7340613799937,2.19878277096007,10.4773354420202,1.48130712118937,64.1498245120644,1.92523403781807,2.1748604258287e-15,2.2031749561806e-16,1.85046807748981,0.486835118445814,0.225061502056475,0.170100582719019,0.0320655578757925,0.547933668367198
"7",4,0.947629349171598,0.207176211033003,0.001,18.7954914487909,12.733066830328,12.2848038479729,5.74427742585453,13.3608644567152,43.0398133561044,8.06708351516099,139.974599044618,0.0413003036211699,8.70689655172414,0.125950304312442,0.0339962813239363,0.234464277202256,0.0402709671011297,0.254528662236086,0.190896496677065,0.48290156257504,463.584549909082,3.65328801249087e-13,5.27775893002161e-17,445.773390580104,117.756671229721,53.8738412988208,40.7857903191123,7.64460510118493,132.644038193207,19.1461826653285,3.18088007984119e-12,6.6473534332393e-18,15.1546375928862,27.6097328056201,2.16955169055629,10.3811526481652,1.45932833229582,64.0540133097629,1.92600200158385,1.51779001819618e-15,2.19269047363468e-19,1.85200400375397,0.489230248360895,0.223823520854803,0.169448084079151,0.0317601713195314,0.551081098600859
"8",4,0.935178253064654,0.159366316179233,0.001,18.5525412053671,12.5240589713406,12.2442854278876,5.65573130662974,13.2486500972116,42.8272919227427,7.96948874986409,140.977952587636,0.0453338487465182,8.70689655172414,0.126094453931965,0.0341404309434594,0.234749199647209,0.0403985883614488,0.256155131584251,0.192116348688188,0.484846875236889,457.720619985022,3.09803987689271e-12,1.8413016746368e-14,440.370686910679,116.922201793706,52.7931615338539,40.0511520438005,7.45289256691632,131.839515421537,20.7502373545635,2.6974312721221e-11,2.32177929187341e-15,15.0344450259978,27.447393292062,2.13276920110564,10.2593081218806,1.4318225071213,63.9219770848777,1.92695850130704,1.30424412130744e-14,7.75169778352652e-17,1.85391700049852,0.492230895661402,0.222253984170223,0.168611385522609,0.0313759399600949,0.55503130940014
"9",4,0.919587200475003,0.122589473984026,0.001,18.2531361957555,12.2693259938938,12.191779936281,5.54675726252172,13.1091008738682,42.5560613450647,7.84777652300937,142.226062132314,0.0505774574094707,8.70689655172414,0.126277378237947,0.034323355249441,0.235109580352231,0.040560490245485,0.258242795086556,0.193682096314917,0.487344004811697,450.364947910323,2.95923195879995e-13,6.04478732178687e-16,433.57959749618,115.842817829082,51.4514511410549,39.1340093155505,7.21671484274764,130.789266310838,22.7783139716528,2.57657265378271e-12,7.63319895001226e-17,14.881906553771,27.2357562866155,2.08689608212281,10.1060759485911,1.39774845925034,63.7393648303074,1.92813726114039,1.26692928270603e-15,2.58794111861634e-18,1.85627452021222,0.495955234811543,0.220277933585023,0.167543548602617,0.0308967579646038,0.559945126505171
"10",4,0.900252904685542,0.0942995953723274,0.001,17.8887823951467,11.9635344359023,12.1240151903352,5.41442711144759,12.9373913520136,42.2120054300309,7.69759902215543,143.762245039924,0.0573941486713092,8.70689655172414,0.126508243335653,0.0345542203471469,0.235562464844965,0.0407647219546302,0.260914201318792,0.195685650989094,0.490538497018331,441.224047226244,1.71378603470931e-12,5.79403602579245e-14,425.119618913727,114.452582836596,49.805620114076,38.0014805009872,6.92978587880001,129.422378681306,25.3236785638598,1.49217577160035e-11,7.32993319446489e-15,14.68967698584,26.960732520861,2.03031225572825,9.91512593384671,1.35605966090801,63.4866591188652,1.92957172267229,7.49477072266219e-15,2.53386191115304e-16,1.85914344552606,0.500526815835726,0.217811147888323,0.166188997756027,0.0303055079612419,0.565993090708362
"11",4,0.890537119200434,0.0725381502864057,0.001,12.6063975687508,11.905268522948,12.1997498247873,5.35378656072673,12.9648891951705,42.511563961783,7.64372634338389,148.814617721344,0.0662558473116992,8.70689655172414,0.131354556882119,0.039400533893613,0.235651396837869,0.0407596854827262,0.262004854059148,0.196503640544361,0.488776422015631,226.196428008764,0,214.969963034394,0,116.884282832316,49.4328934016284,37.8581257032313,6.80702203779356,132.524940960479,14.9868359966004,0,28.2372842373482,0,27.5439445178277,2.0148691875515,9.91901269982798,1.33760461169213,64.7750664704959,0.999999998814544,0,0.950368512323399,0,0.516737968511269,0.218539672700369,0.167368362054264,0.030093410800724,0.585884321737574
