"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau FERM","tau RESP","tau PREC","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v PREC","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p PREC","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f PREC","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.12846627556251,1,0.001,20.4377746544918,16.3600167468116,17.7738824097978,5.89628144264315,3.6765643481848,20.3712783228847,48.6392508346325,8.85355319629165,111.991397779025,0.00860046911649726,0.00315041395627366,0.0120848272225664,0.00779859935837395,0.0365499505372985,0.130494100420158,0.00819917684588914,0.229461934361252,0.106126144642079,0.0769739245478468,716.576084982193,736.177994409308,677.372267624521,527.134188496851,27.1371794543349,195.770554757008,290.204778382368,54.8877542355084,9.99093620091379,631.892577733676,6.16289048850987,2.31926542788864,8.18592681960036,4.11090834418852,0.991862566777736,25.5469024317712,2.3794402994791,12.5946502596248,1.06029954036796,48.6392516008164,2.5,2.56838739750714,2.36322521020693,1.83907263842733,0.0946765459490924,0.683006867169845,1.01247021936819,0.191493113522175,0.0348565086468175,2.20455507439025
"2",4,1.12669060298197,0.740740740740741,0.001,20.378507689527,16.3189507943511,17.7578078252573,5.8865117926364,3.67357999894605,20.3573501041742,48.6389198321173,8.84157831393322,112.146793421834,0.00887412040656763,0.0031535392463708,0.0120917560360352,0.00780982903229462,0.0365587466908826,0.130529871946181,0.00820289567475432,0.229613894113141,0.106196426027327,0.0769878854349599,715.448532893552,734.353455069887,677.638689820936,526.438279569648,27.0754231281022,195.597512391761,289.618934603194,54.80101391404,9.96172320183775,631.773691514703,6.34897642559954,2.31581244127089,8.19384171789328,4.11139295949427,0.989843535688751,25.5313182454882,2.37571390598349,12.5830742061511,1.05789940110867,48.6389205831556,2.5,2.5660596860122,2.36788063244851,1.83953930774212,0.0946099610359064,0.683478627039349,1.01201875916868,0.191491810362666,0.034809363440682,2.20761404373689
"3",4,1.12430616758992,0.548696844993141,0.001,20.2995106496501,16.2641012212092,17.7362080706309,5.87340750994779,3.66955951806661,20.3385995086627,48.6380987287727,8.82548596300081,112.355028546447,0.00924354964816263,0.00315773899759932,0.0121010652805879,0.00782492210195035,0.0365705911469742,0.130577931805488,0.00820789928699658,0.229818740556735,0.10629116750749,0.0770068723373465,713.934416419597,731.91032485478,677.982601143564,525.501802453026,26.9925212662314,195.36372579559,288.83144775065,54.6841143806064,9.92254830018005,631.607257772558,6.59928822370655,2.31118177553953,8.20431171554103,4.11201066862944,0.987132459253354,25.5101912642026,2.37069943405475,12.5674342954114,1.0546792434756,48.6380994666328,2.5,2.56294663775047,2.37410673008197,1.84016133123416,0.0945203111288558,0.684109496973635,1.01140749453973,0.191488577672333,0.0347460077283497,2.21171316036313
"4",4,1.12111007641314,0.406442107402327,0.001,20.1946833800354,16.1911003487836,17.7072398343335,5.8558699827131,3.66413876985035,20.3133524689237,48.6363379263204,8.80388262221434,112.633394176785,0.00974227912431587,0.00316337465509186,0.0121135542461545,0.00784517665203274,0.0365865255875305,0.13064240113623,0.00821462529074807,0.230094833936659,0.106418860695705,0.0770327561728056,711.904898522346,728.647929977838,678.41883835831,524.242991664436,26.8814070348975,195.047844119462,287.7743880207,54.5266885290326,9.87012151932306,631.372165761035,6.93557623137246,2.30498639417704,8.21806340006648,4.11277887819763,0.983497286311097,25.4815186922116,2.36395876586439,12.5463093422037,1.05036708701452,48.636338099366,2.5,2.55879658747343,2.38240683469962,1.8409867411805,0.0943995718061971,0.684950491717045,1.01057876065333,0.191481645379214,0.0346609552055683,2.21719279875561
"5",4,1.11683639192434,0.301068227705427,0.001,20.0563233004655,16.0944341978348,17.6684482610633,5.83246899412089,3.65687114917113,20.2795134847904,48.6327558571262,8.77498879571623,113.004194439633,0.0104155639171228,0.00317091735909327,0.01213026422135,0.00787230320372023,0.0366079367556861,0.130728669963152,0.00822364672603868,0.230466320609473,0.106590673281881,0.0770681185227421,709.191108871954,724.307353505018,678.958628094218,522.553620201885,26.7330254503067,194.620961539216,286.35881613031,54.31483158081,9.80022682578419,631.03598395138,7.386625323911,2.29671876054797,8.23594755414819,4.11370053843091,0.978640904972977,25.4425394489716,2.35491374074234,12.5177393889525,1.04461277567549,48.6327560032801,2.5,2.55328692239638,2.39342618513004,1.8420761825154,0.0942377347793762,0.686066700162043,1.00945574665267,0.191467542744591,0.0345471999831348,2.22449201652821
"6",4,1.11114006199051,0.22301350200402,0.001,19.875095713476,15.9671907084727,17.6167010801808,5.80136036159431,3.64709566527599,20.2340881175349,48.6259219777868,8.73638542181346,113.496160457249,0.011324498387412,0.00318099175515202,0.0121525728826335,0.00790854244220681,0.0366366676179743,0.130843819683749,0.0082357308351944,0.230966307100734,0.10682191703409,0.0771165993568537,705.573939363976,718.559778319199,679.602264212579,520.291120221283,26.5353400288394,194.044263966734,284.467711001651,54.0302099607439,9.70734783916683,630.550653830766,7.99027093852731,2.28573273041724,8.2589160470461,4.11474440657334,0.972166432766518,25.3894926851291,2.34279949911346,12.4791580665103,1.03695750549653,48.6259221456693,2.5,2.54601161632659,2.40797677712272,1.84350317944809,0.0940204085937438,0.687540501218239,1.00793019388612,0.191440637707822,0.034395218196116,2.23417638695372
"7",4,1.10357942767093,0.165195186669645,0.001,19.6399165021986,15.8010939833752,17.5478972329528,5.76022831272131,3.63402212464916,20.1734265546791,48.6131973929494,8.68507810573284,114.145139783634,0.0125515599223026,0.00319439489580254,0.0121822356752241,0.00795679322719953,0.036675132182866,0.13099692030232,0.00825186626737028,0.231637763748175,0.107132465733531,0.077183268048672,700.772936571043,710.996262185462,680.326285381426,517.269933615144,26.2734105878382,193.265465485918,281.951406275919,53.6485245561653,9.58467352520201,629.841140169206,8.79579350529939,2.27120283085993,8.28789514456631,4.11580990442293,0.963580806203675,25.3171807794496,2.32662529848587,12.4270242565792,1.02682970800578,48.6131975497611,2.5,2.5364716054263,2.42705678928732,1.8453549881157,0.093730112910741,0.689472493157293,1.00585864394085,0.191390540917124,0.034193220888712,2.24695157054397
"8",4,1.09359940003232,0.122366804940477,0.001,19.3384108295024,15.5864382656166,17.4569260832479,5.70618080394349,3.61655592713007,20.0925459974743,48.5903036545107,8.61715432827894,114.995484395293,0.0142080929944048,0.00321215443322202,0.0122215089398089,0.00802077891333239,0.0367265176698228,0.131199613869419,0.00827335015145984,0.232538868139048,0.10754922651431,0.0772752746234252,694.435619020525,701.121776107122,681.063303288966,513.251546878322,25.9282596400525,192.215165267705,278.619344914924,53.1383269239614,9.42371480339179,628.794963705594,9.86660585367071,2.25211142135099,8.32362124972189,4.11667718443687,0.95225468581814,25.2185554629695,2.30511539945153,12.3567263977007,1.01351323799624,48.5903035021765,2.5,2.52407047141399,2.45185905156183,1.84772905083067,0.0933429209630091,0.691983389111062,1.00304238896871,0.191300408088625,0.0339258044420431,2.26369063770262
"9",4,1.08051917666138,0.090642077733687,0.001,18.9575477811203,15.312714793748,17.3374322383605,5.6358164869896,3.59338028583859,19.9854157210041,48.5500189117322,8.5278962212092,116.099779860626,0.0164444126417428,0.00323555298857142,0.0122731993315993,0.00810519756322372,0.0367948931085924,0.131466327067489,0.00830181938360395,0.233744846580478,0.108106991543471,0.0774025952849856,686.129677179974,688.359843798224,681.669331514109,507.935758875776,25.4773412479802,190.801832004842,274.237443833266,52.4592264613991,9.21455540359463,627.240192727853,11.2829995372933,2.2272247498139,8.3662635839107,4.11691967511413,0.937436047910565,25.0840160514245,2.27666972692501,12.2620738409503,0.99615786309325,48.5500187841904,2.5,2.50812589329839,2.48374816811525,1.85072798834258,0.0928299055387509,0.695210535088084,0.999218708045087,0.191141806739103,0.0335743945716898,2.2854287374139
"10",4,1.06353082797145,0.0671422798027311,0.001,18.4852662579771,14.9691948421044,17.1818948998338,5.54516891221285,3.5627953647778,19.844343109956,48.4810522128438,8.41157520675114,117.518711172251,0.0194634441656491,0.00326617827699603,0.0123407622125352,0.00821588204088344,0.0368855361747726,0.131814851216472,0.0083393516236735,0.235355271636248,0.108851813131765,0.0775791337926992,675.342075761874,672.072676706968,681.880863349602,500.954363761093,24.8942133624761,188.907614400079,268.525689976343,51.5610936008531,8.9459695441802,624.92386097581,13.1444827843048,2.19510917722288,8.41492959187567,4.11578196052696,0.91823640752412,24.9008290858051,2.23933014870227,12.1351751902908,0.973785005105561,48.4810518208925,2.5,2.48789724803087,2.52420546498732,1.85444673795851,0.0921540884832038,0.699303438879352,0.994035836110949,0.190870284302535,0.0331164378218549,2.31336045614667
