"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.81369606677729,1,20.3978993820868,18.5782942361212,5.23858738818989,15.9463263852847,41.4300338462355,6.87358652920212,145.535272925985,0.0916666666666667,0.223862098647825,0.0479704497102483,0.447724197295651,0.397820258893681,0.14918259708513,0.687752297672112,206.678801525409,24.8176109749764,121.696416188873,43.5670838638362,33.7114555871319,5.59301032346513,118.421479157233,18.9455568064958,5.55572247628353,5.83783181270578,19.5060376514484,13.4110999893556,0.834379805578474,81.4446443841174,1.00000000272876,0.120078164086154,0.588819054604361,0.210796093557589,0.163110369473368,0.0270613642881973,0.572973515456634
"2",4,0.810819557243609,0.769230769230769,20.313718478135,18.5323359223269,5.22685995895413,15.919354242947,41.3954060336767,6.85856747352907,145.753757738817,0.0941666666666667,0.224099118924112,0.0480212397694525,0.448198237848223,0.398433950794724,0.149412731548022,0.688362706986863,205.948167416945,24.7257234905084,121.388377991973,43.363305712051,33.5642047921452,5.56106064221226,118.17999731638,19.3934524317623,5.54101284898415,5.82922040477745,19.435357207415,13.3731187206176,0.830893260857128,81.3507028644034,0.999999999403094,0.120057992192239,0.589412275146702,0.210554462465197,0.162974039502664,0.0270022341477523,0.573833691885106
"3",4,0.807116686781042,0.591715976331361,20.205864373887,18.4733496837283,5.21175184288879,15.8846177737556,41.3504555715184,6.83920504287111,146.034756525625,0.0974166666666667,0.224405679711533,0.0480869313667571,0.448811359423066,0.399229581073509,0.149711092902566,0.68915446549794,205.007639099599,24.6074489525208,120.990528748133,43.1011710919463,33.3746426977706,5.52003651441833,117.867088841839,19.971160842286,5.52205130815728,5.81806325193915,19.3442951905026,13.324144622709,0.826410699435638,81.2286306105957,1.00000000320581,0.120031863883142,0.590175710853508,0.210241781327867,0.162797069179206,0.0269260041057918,0.574939986321359
"4",4,0.802363606483801,0.455166135639508,20.06824566687,18.3979178935542,5.1923390331995,15.8400021743542,41.2921374922043,6.81430400929435,146.395054657073,0.101641666666667,0.224801627043033,0.048171777223507,0.449603254086065,0.400260280841878,0.150097605315704,0.690180760377883,203.800356790315,24.4556476739304,120.477677376303,42.765001771009,33.13130835767,5.46754954057445,117.462064026042,20.714607931429,5.4976693874907,5.80362383497682,19.227283957242,13.2611467878999,0.820666092985203,81.0700566650494,1.00000000364783,0.119998061575045,0.591155382224094,0.209837718640544,0.162567470441749,0.026827968540529,0.576358482901862
"5",4,0.796284593117881,0.350127796645776,19.8935637304784,18.3018988089326,5.16747778628312,15.7828941451385,41.2165366882402,6.7823787586232,146.855249789834,0.107134166666667,0.225312100057731,0.0482811642980852,0.450624200115462,0.401594195767794,0.150597823412923,0.691509896251446,202.256286419053,24.2615327251965,119.818235589866,42.3355798032013,32.8200931465235,5.40070371018163,116.938572826123,21.6685586985998,5.46641688893338,5.78496391842101,19.0774367852419,13.1803589122022,0.813334223651451,80.8641803627844,0.999999998848544,0.11995440600048,0.592407967007021,0.209316508791915,0.162269829481261,0.0267022785772567,0.578170274763127
"6",4,0.78854557873107,0.269329074342904,19.6732863505164,18.1803794704459,5.13577381545094,15.7101133477137,41.1186428682242,6.74160801857024,147.440195835259,0.114274416666667,0.225968739837377,0.0484218728222951,0.451937479674755,0.403318382573688,0.151244393465133,0.693229261286768,200.290576766002,24.0144718770173,118.973040948897,41.7897809692781,32.42392403716,5.31606519658149,116.263314553137,22.8880888237651,5.42651994790973,5.76089745810918,18.8863682874156,13.0771645993595,0.804025056278071,80.5971316624223,0.999999998843232,0.119898161146613,0.594002187882596,0.208645766544273,0.16188442074104,0.0265417638526387,0.58047321194984
"7",4,0.778750503904926,0.207176211033003,19.3977634510875,18.0276909072434,5.09555766092144,15.617863198949,40.9920888958754,6.68979823594935,148.179237738587,0.123556741666667,0.226811057519173,0.0486023694683942,0.453622115038346,0.405543606064786,0.152078852274295,0.695450125595318,197.802628060859,23.701884441817,117.894263829713,41.1004617271655,31.9226098837785,5.20968374726783,115.394656057172,24.4398482163033,5.37584947544575,5.72994056885607,18.6440783777294,12.9460103272669,0.79228272499654,80.2512280479891,1.00000000034887,0.11982593296381,0.596019704220361,0.207785215719473,0.161386176755415,0.0263377883305092,0.583382825742469
"8",4,0.766443250643087,0.159366316179233,19.0565671211934,17.8375292544802,5.04487963887737,15.5017264928176,40.8288642381782,6.6243675882919,149.106065424085,0.135623764166667,0.22788790652834,0.0488331228275015,0.455775813056681,0.408410058231531,0.153153771836824,0.698313274271346,194.676585477807,23.3093273911589,116.524657632058,40.236823204124,31.2930074267746,5.07720182782516,114.281337474237,26.402771317614,5.3119138217549,5.69026291857885,18.3389708106775,12.7803789854087,0.77759261030824,79.804174959743,0.999999999046945,0.119733594626875,0.598555071402193,0.206685478210029,0.160743559992827,0.0260801873554799,0.587031753638131
"9",4,0.751118816037939,0.122589473984026,18.6391300965087,17.6032283647216,4.98153979873796,15.3567357989773,40.6190318510863,6.54236734947947,150.25796677311,0.151310893416666,0.229259001213717,0.0491269288315108,0.458518002427434,0.412094036370197,0.154535263638824,0.701995414160017,190.784179298139,22.8208918218239,114.797543540353,39.1655426058955,30.5097191125953,4.91409521762628,112.861586102886,28.8677246193669,5.23189486587763,5.63965075153918,17.9581063596418,12.5728732976303,0.759401000002162,79.2283158790522,1.00000000012843,0.119616269591686,0.601714167167404,0.205287161414582,0.159917448232623,0.0257573517696042,0.591566798319331
"10",4,0.732248021440628,0.0942995953723274,18.1357193425675,17.3182148189576,4.90315981950695,15.1775436146686,40.3505150936924,6.44056441904923,151.674282953353,0.171704161441667,0.230996437360036,0.0494992365771506,0.461992874720072,0.41681577852162,0.156305916945608,0.706716119897042,185.990997491169,22.2200456417717,112.638102772482,37.8530044709173,29.5465848414664,4.7160905528097,111.063193596019,31.9354282599203,5.13275138122667,5.57550009673649,17.4878183523108,12.3154827633509,0.737152858255438,78.4901492415523,1.00000000024329,0.119468393346472,0.605610509751871,0.203520627292317,0.158860295644458,0.0253565528309025,0.597142846273043
