"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau tI","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tI","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tI","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tI","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.05646602396535,1,0.001,10.7698806037272,31.6995352902595,17.3294365487559,5.73273336039671,5.61988228713932,19.0401662849546,46.2585059697022,8.64055905793552,108.909302808722,0.0234042553191489,0.0626310999935394,0.00450545161071337,0.011996567020877,0.0378850599628345,0.156546203780069,0.00934685072001223,0.245446063890451,0.107382652952072,0.0804083375379648,379.207941283667,7.18478976556216e-15,396.48464642174,631.372791512943,26.0525034657525,178.420908256707,269.784246810263,48.8705398763887,9.12845707277492,575.294890555845,8.87507947685178,4.49991286239482e-16,1.78634238884395,7.57430600854321,0.987000655981989,27.9311158625794,2.52163308154647,11.9950816528609,0.980237937833679,46.2585057436809,1.41314970558113,2.6774712331964e-17,1.47753277386982,2.35286284200209,0.0970868054019448,0.664900247391899,1.00537327266878,0.182120102242922,0.0340179490469902,2.14388391355752
"2",4,1.05421132649155,0.757575757575758,0.001,10.7805683301444,31.3913066704594,17.2579397207215,5.71481422120819,5.63047189497225,19.0368367449811,46.3118937540585,8.61937291431644,109.256796184795,0.0240851063829787,0.0627551237099918,0.0045034721844126,0.0119874254997788,0.0379027037410432,0.156855953321658,0.00936958239056975,0.245751370437592,0.107516224566447,0.0804167280093632,376.85773063619,3.52871543968113e-15,385.380781455778,640.237939138117,26.0045561623017,178.342438331394,269.276471686896,48.8225229468019,9.0866405535269,575.898760170947,9.07665853362057,2.21444973954548e-16,1.73555162969329,7.67480459755007,0.985642988137041,27.9740731821798,2.52300808731229,11.9982019223974,0.976961286307579,46.3118939575965,1.40739509775156,1.31781741687604e-17,1.43922488115849,2.39100239609366,0.0971153883462729,0.666029254607418,1.00562720460107,0.182330290370309,0.0339345390327419,2.15072433434635
"3",4,1.05127567849098,0.573921028466483,0.001,10.7925848851168,31.0012945651527,17.165974270315,5.69154890544462,5.64317451623213,19.031934723029,46.3787800547441,8.59172175269018,109.702986593858,0.024983829787234,0.0629155896750865,0.00450115888168098,0.0119767429896652,0.0379257773043422,0.157256717470246,0.00939907749201432,0.246151824367757,0.107691423160894,0.080429292772891,373.849449150056,1.78220678048042e-15,371.265456061718,651.446706415033,25.9403422073433,178.230693276519,268.60143930892,48.756883469635,9.03226811496507,576.640408319724,9.3401910036162,1.12128590516863e-16,1.67112480501354,7.80220977419674,0.983807641754129,28.0279737771115,2.52460574253112,12.0015958165368,0.972697807671353,46.3787802254265,1.40005923766156,6.6743312638483e-18,1.39038223157902,2.43965580592438,0.0971460993671698,0.667470633229303,1.00590739723867,0.182593622262772,0.0338256761916936,2.15950761011531
"4",4,1.04746834801416,0.434788657929154,0.001,10.8052674777236,30.5132393987307,17.0485235344288,5.66146353270334,5.65793312193654,19.0246385532877,46.4613622344026,8.55572697311565,110.271845419488,0.0261701446808511,0.0631221727974466,0.00449856578844134,0.0119647693096325,0.0379558958860197,0.157772659334282,0.00943718677875111,0.246676539170497,0.107920985887092,0.0804482098329994,370.029793543447,1.32860866882179e-14,353.500505964637,665.454633948727,25.8542125773884,178.070594524753,267.703820287661,48.6668063461573,8.96185319858967,577.531338770124,9.68373323325746,8.38646659735543e-16,1.59024528232922,7.96201118122246,0.981319800802375,28.0946712474069,2.52637095343987,12.0049593619509,0.967172032567189,46.461362326512,1.39079162970686,4.9937000965744e-17,1.328664754491,2.50117355681757,0.0971754790363162,0.669295004573386,1.0061898771211,0.182918748954341,0.0336839644610852,2.17070561849386
"5",4,1.04255454155199,0.329385346916026,0.001,10.8172306084015,29.9106277443729,16.8998089077442,5.6227826430604,5.67435524111199,19.0137688015529,46.5614470420783,8.50906765551365,110.990912124999,0.0277360803404255,0.0633865461942813,0.0044958335962601,0.0119521534042749,0.0379950930594503,0.15843293255315,0.00948617552523409,0.247362653514305,0.108221160912509,0.080476718879528,365.226995117586,5.43870735334594e-16,331.412536468248,682.712669363568,25.7387158430792,177.840446348716,266.511343195634,48.5428480749513,8.87116712862891,578.570397534579,10.1299652790736,3.4474087489004e-17,1.48997561567572,8.15988655527535,0.977944903688543,28.1757834415883,2.52817338101968,12.0076877089617,0.960048005309107,46.5614472344071,1.37920991015062,2.05382383570217e-18,1.25151607289598,2.57813385089037,0.0971973387506492,0.67158043985985,1.00642912658915,0.183312783630229,0.03350026636029,2.18486047490156
"6",4,1.03625067341219,0.249534353724262,0.001,10.8261238461007,29.1780081426146,16.7133796409901,5.57339642463861,5.69153857444816,18.9976401987553,46.6800293640874,8.44890390222124,111.890980749855,0.0298031154110638,0.0637226639338418,0.00449322388212741,0.0119401008953522,0.0380459292324309,0.159272387447157,0.00954879918578408,0.248257623429412,0.108612710250368,0.080519526437249,359.256065278651,1.04219651315324e-16,304.337163991021,703.619211189085,25.5841781297259,177.509859133586,264.931162124727,48.3722118634363,8.75518235827163,579.735520753938,10.7069499756243,6.64115381606858e-18,1.36745501346338,8.40128437350579,0.973373830593461,28.2724190596149,2.52977446518542,12.0087703572407,0.950924084668089,46.680029589959,1.36491487444116,3.95959779214925e-19,1.15626251613703,2.67324735784108,0.0972014912330843,0.674409900090238,1.00654802753726,0.183779643165699,0.0332634011898474,2.20257836121762
"7",4,1.02822223824436,0.189041177063835,0.001,10.8283194375846,28.3032913272798,16.482484025004,5.5108885155927,5.70785994209688,18.9739008658724,46.8165314293821,8.37185191997332,113.004873403596,0.0325316017043064,0.0641467646066335,0.00449116178962456,0.0119305702550512,0.0381115787770067,0.160331579936647,0.00962833441160678,0.249421432348607,0.109121876652516,0.0805833033177042,351.930498439828,2.61486303313248e-16,271.700952824375,728.437169401072,25.378335341782,177.037118738863,262.846336881921,48.1377987331566,8.60812431940529,580.970619317829,11.4488628028425,1.67735003464937e-17,1.22025293752942,8.69067082593008,0.967208426607619,28.3846409548337,2.53077243036499,12.0065987101329,0.939334680191665,46.8165316351631,1.34752302754087,1.00121704900033e-18,1.04032839483572,2.78914690325557,0.0971722866455482,0.677865644744325,1.00642454468524,0.184317052871583,0.0329600469290288,2.22450538196055
"8",4,1.0180860539212,0.143213012927147,0.001,10.81872355068,27.2797759864372,16.2004795362652,5.43259669599253,5.72080644440192,18.9394052277539,46.968067178556,8.27399913160962,114.366145840103,0.0361332036113866,0.064677539881525,0.00449026742005129,0.0119264173735737,0.0381959366463987,0.161657192511301,0.00972864576329021,0.250929334842858,0.10978158399375,0.0806771808987741,343.075734973724,2.14581890119142e-16,233.106563672526,757.211299176373,25.1062175901665,176.367183314786,260.114508452408,47.8175341741217,8.42364312604784,582.172890602635,12.3964253859317,1.38786287560338e-17,1.04671080825885,9.03081799396342,0.958955496504698,28.5110237057944,2.53056191062584,11.998822044138,0.9247608853756,46.968067609511,1.32669715371609,8.29802734028646e-19,0.901438904038385,2.92818749030996,0.0970874475281722,0.682023868958762,1.00588045969063,0.184913650309276,0.0325747997307466,2.2513020834666
"9",4,1.00541890553816,0.108494706762991,0.001,10.7907589371592,26.1082634559844,15.861509587598,5.33574412848577,5.72688858363178,18.8901162952725,47.1285635098804,8.15100467148042,116.00715043793,0.0408873181287323,0.0653361406312997,0.00449137316285569,0.0119314769390402,0.0383037188315063,0.163302049528721,0.00985422784149585,0.252874851307613,0.110632747447081,0.080813216992725,332.547071055634,2.19938841988878e-14,188.434904862355,789.673769423497,24.7504021029756,175.430335369847,256.569410372441,47.3839487436897,8.19517419583629,583.17891113952,13.5969578870298,1.43699551104705e-15,0.846331474644048,9.42197436924139,0.948032443119099,28.6481333154069,2.52829342696828,11.9822089929281,0.906654637092788,47.1285638914991,1.30218402500211,8.61234006982029e-17,0.737871249581693,3.09219553262717,0.0969173420429305,0.686948104802768,1.00467156854108,0.18554552562945,0.0320905695727576,2.28360532358129
"10",4,0.989774422412388,0.0821929596689322,0.001,10.7366236861292,24.798446680572,15.461317465713,5.21766174767172,5.72168174836165,18.8210967762203,47.2879627054916,7.99832861254472,117.956880610018,0.0471627492916289,0.0661461725872406,0.00449552228506114,0.0119505609365611,0.0384405397466331,0.16532510636174,0.0100102483668287,0.255372800962608,0.111725600421141,0.0810067293328567,320.248748178909,2.0733855500857e-14,137.939141935117,825.16432933503,24.2918144385632,174.142459758629,252.027184544433,46.8044159738865,7.91654108274593,583.75351687674,15.1038114213199,1.3714651843586e-15,0.620108486551529,9.86117660039482,0.933790458443424,28.7901206816903,2.52285471248235,11.9525748046704,0.884480305728419,47.2879631387372,1.27384767142299,8.24726831863595e-17,0.548678037779464,3.28224127476531,0.0966251123015035,0.692683322326285,1.00248398781519,0.186173081517683,0.031489482726554,2.32198583877989
