"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"11",4,0.60441178062288,0.0725381502864057,19.3637519436705,17.960407868745,7.62113570389893,35.8875033576129,52.8710757524476,9.89866293206223,110.397462346596,0.158572327899333,0.157015897098593,0.316684023371837,0.118756508764439,0.793630407856205,153.520592220812,141.816912428999,31.955901038984,5.98286848855343,66.7255267931533,24.3441176889385,22.2675097287919,10.1199233114977,0.71050457409738,52.9554070432704,0.999999999626114,0.923764755753395,0.208153841545069,0.0389711139057568,0.434635678529905
"12",4,0.58218639138901,0.055798577143389,18.8119840381814,17.3861060872541,7.59931852691161,35.9033918753177,53.0789141680821,9.87817210283825,111.342113232369,0.186144026269133,0.15836231476325,0.317093612440747,0.11891010466528,0.796797552530175,147.87534343083,136.923262328773,30.9018214983627,5.75093737007098,64.8218631123797,27.5261118121455,21.6834847673202,9.79877020991496,0.683844564598611,51.6499018783902,1.00000000012187,0.92593707083769,0.208972103023945,0.0388904413497569,0.438354776505392
"13",4,0.55585732074343,0.0429219824179915,18.1685782912203,16.7223293844204,7.57307601146444,35.9225755064398,53.3230912812782,9.85325967038156,112.43709135643,0.221987234149874,0.160035626537749,0.317592169795693,0.119097063673385,0.800823048681322,141.187760303526,131.088623052851,29.6400306533687,5.47700652096759,62.4989803535692,31.341880405595,20.9788499222338,9.41344164801421,0.652295394367222,50.0506239862194,1.00000000591195,0.92847017011974,0.209933430241253,0.038792360907014,0.442665714001691
"14",4,0.525294537720559,0.0330169095523012,17.4331529694938,15.9714207029944,7.54186064819158,35.9453692328588,53.6049426193968,9.82325113073511,113.680003660235,0.268583404394835,0.162099529009144,0.318193669569225,0.119322626088459,0.8059067196096,133.424813087356,124.267273057234,28.1583835527931,5.16010016163246,59.7154849707746,35.8356905297467,20.1436664338284,8.95981939180096,0.615716702165469,48.1251106026933,1.0000000037949,0.931365543285085,0.211043081178727,0.0386742170501382,0.447559069528484
"15",4,0.490628603290577,0.0253976227325394,16.610359222243,15.1411059992352,7.50513367220738,35.971959986561,53.924326820739,9.78743194085671,115.059683026411,0.329158425713286,0.164625239071606,0.318913240405223,0.119592465151958,0.81227911328562,124.619665563671,116.470148218307,26.4568171514438,4.80199406294411,56.4515715783046,41.0196129298541,19.1739259951441,8.43742928857541,0.574282307632555,45.854432505205,1.00000000263092,0.934604887582718,0.212300499294248,0.0385331966175461,0.452990878056737
"16",4,0.45230774632252,0.0195366328711841,15.7101478452884,14.2443495186285,7.46235461431198,36.0023508929598,54.2795639275672,9.74503726996927,116.556196482725,0.407905953427272,0.167691666408398,0.319767599396223,0.119912849773584,0.82020096158629,114.886167815345,107.780346249049,24.5510672314471,4.40775584540876,52.719270551026,46.862751818324,18.0738658685771,7.85063583121511,0.528546564529137,43.2403964000793,1.00000000217106,0.938149026402211,0.213699070580973,0.0383662884644459,0.458882663317814
"17",4,0.411113992570822,0.0150281791316801,14.7473183747489,13.2983844756427,7.4129831695263,36.0363189542772,54.6675719524143,9.69524936564071,118.14217370777,0.510277739455453,0.171385722827021,0.320775354773767,0.120290758040162,0.829962234774929,104.422954112997,98.3601251762409,22.4746037695097,3.98585267567828,48.5699007239968,53.2847089720406,16.8575211506863,7.20929899756432,0.47946123979375,40.3111833476849,1.00000000000008,0.941939691438075,0.215226661229978,0.0381702730930737,0.465126668140826
"18",4,0.368122239413799,0.0115601377936001,13.7403693433093,12.3230828663276,7.35646825375243,36.0734005256282,55.0842182160026,9.63720319124332,119.785259150374,0.643361061292088,0.175802886614345,0.321957405349717,0.120734027006144,0.841881356955285,93.5030493804565,88.4449138474247,20.2777257660333,3.5476688204463,44.0956178471978,60.156221083457,15.5488711607344,6.52856397402517,0.428324343176618,37.1232785889806,1.00000000608912,0.945904063792629,0.216867000850404,0.0379417448474146,0.471595508466038
"19",4,0.324600465152159,0.00889241368738467,12.7098222425312,11.3390326193698,7.29225523986019,36.1129182932314,55.5247952291993,9.57000307395124,121.45117402109,0.816369379679717,0.181048272459787,0.323337134403159,0.121251425401185,0.856305319852538,82.4485183821118,78.322904170185,18.0233743588764,3.10642744931216,39.4231075805217,67.3084458071164,14.1802264940454,5.82762621747448,0.376658756134465,33.7582167463196,1.00000000283163,0.949961332585442,0.21860155602047,0.0376771774565009,0.47815422842949
"20",4,0.281868018552842,0.00684031822106513,11.6764282607386,10.3657131927698,7.2198096709444,36.1540396848498,55.9845118229326,9.49275019171034,123.106747722084,1.04128019358363,0.187237891410677,0.324940400004625,0.121852650001735,0.873611648488799,71.5944768663301,68.3032651687013,15.7802434171781,2.6757026871545,34.6998550509084,74.549910730891,12.7889593466519,5.12763860814822,0.326041463046538,30.3141975733465,1.00000000214972,0.954029812146815,0.220411463869813,0.0373730322508281,0.484672235126316
"21",4,0.24114371106743,0.00526178324697318,10.659490332097,9.42009163603373,7.13863821519297,36.1958616538532,56.4589245188637,9.40459032332299,124.722403843999,1.33366425165872,0.194500547303228,0.326795367071612,0.122548262651855,0.894212353600148,61.2505027373329,58.6800336805636,13.6147145813547,2.26785781163495,30.0760233161926,81.6876058969055,11.4132986666415,4.44922564918905,0.2779220347573,26.8943515965055,1.00000000206048,0.958033504690021,0.222279230389227,0.0370259461548149,0.491033085999996
"22",4,0.203418857130181,0.00404752557459475,9.67561737928246,8.51579148750744,7.04833152815963,36.2374987655583,56.944227553377,9.30475570365975,126.273777579059,1.71376352715634,0.202980069343398,0.328932208395191,0.123349578148197,0.918559974728671,51.668389710375,49.7001866810524,11.5835296890689,1.892762771114,25.6864675206428,88.5474017925405,10.0881473388998,3.81019600163669,0.233471489351523,23.5945609566305,0.999999999986628,0.96190701817843,0.22418987225739,0.0366328964711014,0.497140856610469
"23",4,0.169380616607695,0.00311348121122673,8.73799462920707,7.66280355870932,6.94859454872741,36.2781567625756,57.4373919471257,9.19261518979419,127.742443611892,2.20789258530324,0.212837986281959,0.331382794969684,0.124268548113632,0.947155946219532,43.0226766603662,41.5426297421564,9.728780864342,1.5570508290846,21.637093865956,94.9894487983213,8.84184965917759,3.22395059447323,0.19349244586947,20.4937021140504,1.0000000009765,0.965598447318205,0.226131464358762,0.0361913983850165,0.502923006346031
"24",4,0.139393500721498,0.00239498554709749,7.85615326369383,6.86764386799801,6.83927904635117,36.3171827459329,57.9361655090867,9.06770948580776,129.115866148976,2.85026036089421,0.224256674728966,0.334180468728365,0.125317675773137,0.980560355248016,35.4059491927177,34.3108524870868,8.0759249286917,1.26397976875228,17.9979125811941,100.916173523838,7.69443768587017,2.69881637808528,0.158399006844302,17.6480395543384,1.00000000026711,0.969070263008473,0.228095139799554,0.0356996436449124,0.508330181688881
