"","convergence","mu","x_C","x_W","C","I","P","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ACT","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ACT","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ACT","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ACT","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.907763126467751,1,0.001,10.9810669789536,2.52041269384056,11.8685297426586,19.7677782863993,7.25330227482016,19.7367216614917,45.6319944425958,8.30657731905258,127.933617110448,0.0314285714285714,0.0203480214621613,0.0550734206118473,0.0133765188992417,0.166930409884259,0.0329384232598587,0.315010402057953,0.14538941633444,0.59509792629875,272.057555822423,207.428606182095,54.6607419475619,183.231306310801,147.461015544635,55.5477268897654,41.4230419421698,7.54040459738928,116.133420248509,8.55038032584759,4.22076173045947,3.01035403223372,2.45099703179918,24.615727766815,1.82965453941813,13.0486890966663,1.09629502333995,69.1107575638688,1.17992536624191,0.899626821165037,0.237065997915635,0.794682086855445,0.639544791347297,0.240912889907356,0.179653521427542,0.0327030603112306,0.50367565791515
"2",4,0.906112460783202,0.769230769230769,0.001,10.955432432982,2.51272775637315,11.843137830882,19.7495930653057,7.23953562175349,19.7150022974706,45.6056141876064,8.29300501874554,128.085951242046,0.0322857142857143,0.0203648455934961,0.0551407104082069,0.0133894970072716,0.166982023424627,0.0329559453710499,0.315307510159329,0.14552654315046,0.595391288507616,271.570230821361,207.08833138961,54.5550455909579,182.93905548686,147.278720959958,55.398043919039,41.3238152970614,7.51439518482296,116.060276471688,8.76783888080396,4.21732189296417,3.00820397023753,2.4494619359544,24.5928988332848,1.82569490905888,13.0297093116004,1.09354395511375,69.1012775530284,1.17995743725655,0.899787197047221,0.237038616457432,0.794859946296552,0.639917790770845,0.240701396961045,0.179549662155931,0.0326496260580533,0.504275398590733
"3",4,0.903978390202383,0.591715976331361,0.001,10.9224230184015,2.50285615842188,11.8104232470615,19.7260734860486,7.22177048980006,19.6869669628107,45.5713672570724,8.27547105885307,128.282649044071,0.0334,0.0203866262211359,0.0552278242073861,0.0134062890168574,0.167048848754336,0.0329786427858132,0.315692903335335,0.145704416924001,0.595772134515062,270.940143883305,206.648160593694,54.4183489123272,182.560812277889,147.042328677357,55.2047026800989,41.1955312123699,7.48084700594841,115.964742573756,9.04940080570239,4.2128588093089,3.00540700738621,2.44746301254963,24.5632517237092,1.82057616978401,13.0051368528745,1.08999245109937,69.0885622116565,1.17999887100921,0.899994340822792,0.237002864759635,0.795089089755617,0.640398943260979,0.240427593723329,0.179414831720757,0.032580594719894,0.505049799386105
"4",4,0.901223790867844,0.455166135639508,0.001,10.8800232220663,2.49021717062904,11.7683822518272,19.6957000646183,7.19889454310911,19.6508472927944,45.5269289553774,8.25285998018845,128.536147032789,0.0348485714285714,0.0204147968175069,0.0553404953257583,0.0134279898151868,0.167135270436651,0.033008015318998,0.316192505477107,0.145935002527896,0.596266360420561,270.126763764712,206.079602107957,54.2418258838344,182.071926122702,146.736031928277,54.9554402867819,41.0299514997363,7.43767375684696,115.839833692437,9.4135318218234,4.2070732052666,3.00176951178493,2.44485996960709,24.5247663791336,1.81397001484837,12.9733631643058,1.08541693850712,69.0713960275125,1.18005228745677,0.900261427177561,0.236956123184461,0.795383581798282,0.641018267557215,0.240073557002657,0.179239877777077,0.0324915747251514,0.506047822963738
"5",4,0.897675606022477,0.350127796645776,0.001,10.8257329019327,2.47409971751073,11.7145301828419,19.6565510203061,7.16951679481806,19.604416330543,45.4693069191784,8.22376873909263,128.862079090087,0.0367317142857143,0.0204511896918469,0.0554860522674238,0.0134559963546589,0.167246877763692,0.0330459808292058,0.316839667881822,0.146233692868533,0.596907393081116,269.078929272439,205.346619099969,54.0143138290904,181.441142885058,146.339605849916,54.6348645644257,40.8166876440954,7.38227658665367,115.67634494051,9.88373035034116,4.19958265979289,2.99704104030994,2.44147135724649,24.4748421715677,1.80546268700227,12.9323457571913,1.07953756704328,69.0480654995918,1.18012103277628,0.900605130489474,0.236894906609907,0.795760966897663,0.641813341753048,0.239616505720823,0.179013019366844,0.0323770422798922,0.507331020039712
"6",4,0.893117320683827,0.269329074342904,0.001,10.7565356228791,2.45366292922209,11.6458418045506,19.6062160967526,7.13192243996209,19.5449401499772,45.3946504650023,8.18645309167338,129.279776915874,0.0391798,0.0204981077874043,0.055673705884292,0.0134920565954869,0.167390730940285,0.0330949682562739,0.317677089964534,0.146620195368247,0.597738231502836,267.732577529862,204.403892542668,53.7218367118477,180.629030996457,145.827193167943,54.2238551087247,40.5427485966817,7.31146305113916,115.462007977708,10.4897088411045,4.18989302150462,2.99089373665937,2.43705710899216,24.4101204553522,1.79453676355604,12.8795023933576,1.07200814098574,69.0160564543616,1.18020918579716,0.901045938515438,0.236814681837312,0.796242443002219,0.642830224486323,0.239027661404086,0.178719096318907,0.0322301302821787,0.508975499668795
"7",4,0.887281186205115,0.207176211033003,0.001,10.6688171524857,2.42792370239632,11.5586886051993,19.5417030305078,7.08402515326343,19.4690622957918,45.2980399926215,8.13876843028803,129.812973148358,0.0423623114285715,0.0205584586446694,0.0559150851754232,0.0135383679448938,0.167575715653175,0.0331580487159584,0.318759339194734,0.147119695012954,0.598814083531673,266.008450508771,203.195139360339,53.347070409969,179.586437606903,145.166082017791,53.6989970055891,40.1920986574199,7.2213761070747,115.180608799888,11.2687328230843,4.17737886933735,2.98290598583271,2.43130727023497,24.3263100826988,1.78055395870942,12.8116068088888,1.06240665044667,68.9717706991249,1.18032184215124,0.901609181013837,0.236709444001631,0.796853612944035,0.644125015642944,0.23827099833139,0.178338740128431,0.0320423953948347,0.51107469743448
"8",4,0.879840962295028,0.159366316179233,0.001,10.5583666706244,2.39577842008116,11.4488321854092,19.4593492531034,7.02333998753832,19.3727465811176,45.1732250444422,8.07812465858111,130.490238197039,0.0464995762857143,0.020635875528849,0.0562247217484843,0.0135976542454046,0.167812900884447,0.0332390701368469,0.320155771612905,0.147764202282879,0.600205537901692,263.80987251321,201.651336061239,52.8688529602253,178.252802051941,144.315187084057,53.032140979378,39.7452537930719,7.1074649731452,114.81065674539,12.2670472918526,4.16125187118582,2.9725365468502,2.42381997057685,24.2179501862573,1.7627390535207,12.7246723960717,1.05022889201031,68.9099919887134,1.18046509521266,0.902325456418886,0.23657126607478,0.797624474556508,0.645764464532248,0.237301927915597,0.177847342694654,0.0318036403881146,0.513741095263932
"9",4,0.870406895110321,0.122589473984026,0.001,10.4204828952174,2.35604544140814,11.3114913861529,19.3547470630574,6.94698689858232,19.2512920225356,45.0123293810867,8.00146311558458,131.345162560632,0.0518780205999999,0.0207348241317488,0.0566204765845999,0.0136732510259044,0.168115906353533,0.0333427986676896,0.321954024544288,0.148594165174287,0.602002305089254,261.021199899201,199.689239379824,52.2619003570003,176.55471525187,143.223491035563,52.1902758218176,39.1790418582748,6.96452866677573,114.32373513216,13.5412631854075,4.14052125954334,2.95909370543023,2.41407694144589,24.0781470065608,1.74016985913805,12.6138502040607,1.03488832307193,68.8231520759737,1.18064611512291,0.90323056057011,0.236390031343281,0.798588922084675,0.647825764155474,0.236066060611235,0.177213895201129,0.0315018232897031,0.517106939215087
"10",4,0.85852515844698,0.0942995953723274,0.001,10.250113180865,2.30754456857698,11.1414902819101,19.2227206004418,6.8517402877993,19.0993250079312,44.805563323301,7.90527334539348,132.416230223888,0.0588699982085714,0.0208607621847147,0.0571241784262792,0.0137691873630104,0.16850131419194,0.0334750885109716,0.324264197169925,0.149660398693812,0.604317715068393,257.507564698176,197.210868742802,51.4967159126724,174.405211226588,141.828774648388,51.1359708190843,38.4667033514432,6.78687605142063,113.682665033915,15.1594698724752,4.11396903308457,2.94170758816291,2.40141803046431,23.8983349184859,1.71178114926331,12.4733746800294,1.01572657574109,68.7004483761811,1.18087315189372,0.904365743324743,0.236152632266354,0.799784005294077,0.650395619812453,0.234498334474385,0.176399855603547,0.0311231234070609,0.521323741038929
"11",4,0.843685122174159,0.0725381502864057,0.001,10.0422062357617,2.24921274832158,10.9335732777222,19.0573685659879,6.73416076735343,18.9109863960241,44.5409596559621,7.78568225168388,133.745851076332,0.0679595690997143,0.0210202370652365,0.0577620141647925,0.0138902514942349,0.168988973545692,0.0336430219057033,0.327223513652808,0.151026237070527,0.607293616711205,253.116870212373,194.104241787093,50.5401684303638,171.704206137093,140.056788796226,49.8287205205607,37.5785449890946,6.5686642817211,112.839384705622,17.2017134315012,4.08011717773267,2.91930192476568,2.38501460586217,23.66805297678,1.67638873600639,12.2965835292917,0.99204064904791,68.5266380453442,1.18115524960819,0.905776228845116,0.235842775740391,0.801247756771292,0.653566912356048,0.232522845177163,0.17535810888174,0.0306522923294641,0.526558468804456
