"","convergence","mu","x_C","x_W","C","AA","NT","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"21",4,2.45929699080725e-09,0.0235413148060607,0.001,43.4868325214201,0.310072492640573,16.8716311657507,9.46238884929933,72.1375899699672,8.4495511110378,0.189826936569046,0.0144958639864967,9.9330070693477e-11,0.359075693959454,148.718535340756,-0.0281332740281668,0.00106196495779869,0.00789819554957251,0.0874243650886064,0.0724598283059424,0.0199663143264623,6642281885.24035,9963422827.86053,6642281885.24035,6823847710.36685,0.60107627671219,4.96556646131455,7.37789944782666e-07,4.23837278183736e-12,4.66225359853489e-06,4.09974602556744e-07,2.6023772607468e-07,9.8559865520682e-07,2.07799556210473e-08,4.66840813878413e-10,9.09427894902732e-10,2.44282143953139e-19,3.65752341954189e-05,3.65743046440782e-05,-2.07564466917968e-08,4.50100337239903e-15,3.68233906229267e-08,3.58417693309771e-08,1.88567809501002e-08,1.96787725495979e-08,138.026322797781,4.65133242197317,6.04067643224468,1.66694414869813e-09,2.19845055900588e-05,0.000181612140486536,1.00000114875714,5.74469424620156e-06,6.31922268296212,0.555679941719405,0.352726445873811,1.33588129574013,0.028165170370126,0.000632756455230154,0.0012326393793323,3.31100235644923e-13,49.574105028301,49.5728451135853
"22",4,2.45929552632773e-09,0.0218988974940099,0.001,43.4868325823348,0.310072492640157,16.8716311672287,9.46238884791484,72.1375899699676,8.44955111101097,0.189826936530066,0.0144958639609172,9.93300115407942e-11,0.359075693959454,148.718535340756,-0.0280109782506244,0.00106196495778965,0.00789819554933963,0.0874243650828741,0.072459828297308,0.0199663143245786,6642285840.71876,9963428761.07814,6642285840.71876,6823851773.92544,0.601076277886257,4.9655664632265,7.37789505587267e-07,4.23836601957098e-12,4.66225082222323e-06,4.09974358422175e-07,2.60237571106489e-07,9.85598068295585e-07,2.07799432467868e-08,4.66840535784889e-10,9.09427353284227e-10,2.44281853012357e-19,3.65752124153405e-05,3.65742828645533e-05,-2.06662057945438e-08,4.50099619107079e-15,3.68233686939885e-08,3.58417479853174e-08,1.88567697188847e-08,1.96787608292872e-08,138.026322799071,4.65133242107629,6.04067643188216,1.66694315601616e-09,2.1984492541512e-05,0.000181612032408786,1.00000114895904,5.74468850150731e-06,6.31922268296211,0.555679941719405,0.35272644587382,1.33588129574014,0.0281651703700366,0.00063275645510022,0.00123263937924289,3.31100038469314e-13,49.574105028301,49.5728451135853
"23",4,2.45931020324242e-09,0.0203710674362883,0.001,43.4868325635844,0.310072492635893,16.8716311653634,9.46238885072339,72.1375899699713,8.4495511107402,0.189826936136607,0.0144958636880688,9.93306043264249e-11,0.359075693959454,148.718535340756,-0.0278980848507555,0.00106196495779749,0.0078981955497284,0.0874243650846349,0.0724598282947197,0.0199663143237295,6642246200.99596,9963369301.49393,6642246200.99596,6823811050.70981,0.601076288971709,4.96556647139498,7.37793908622403e-07,4.23840013000063e-12,4.66227864623083e-06,4.09976805122305e-07,2.60239124187338e-07,9.8560395028038e-07,2.07800672594617e-08,4.66843320891003e-10,9.09432780021269e-10,2.44284768714212e-19,3.65754306938135e-05,3.65745011374789e-05,-2.05830370651184e-08,4.50103241518498e-15,3.68235884552541e-08,3.58419618872446e-08,1.88568822541828e-08,1.96788782700075e-08,138.0263228106,4.6513324119729,6.04067642815746,1.66695310427213e-09,2.19846241489794e-05,0.000181613116556263,1.00000114889896,5.74470045084541e-06,6.31922268296202,0.555679941719405,0.352726445873904,1.33588129574021,0.028165170369134,0.000632756453788688,0.00123263937834038,3.31102014421416e-13,49.574105028301,49.5728451135853
"24",4,2.45932834003734e-09,0.0189498301732914,0.001,43.4868325591901,0.310072492631197,16.8716311649368,9.46238885218915,72.1375899699755,8.44955111044209,0.189826935703438,0.0144958633917724,9.93313368526207e-11,0.359075693959454,148.718535340756,-0.0277938123571595,0.00106196495779931,0.00789819554989092,0.0874243650850445,0.0724598282930006,0.0199663143230461,6642197217.29858,9963295825.94787,6642197217.29858,6823760728.06227,0.601076301139795,4.96556648146649,7.37799349657287e-07,4.23843609410009e-12,4.66231302936453e-06,4.09979828598249e-07,2.60241043385571e-07,9.85611218861967e-07,2.07802205065042e-08,4.6684676267791e-10,9.09439486126487e-10,2.44288371775446e-19,3.65757004284265e-05,3.65747708652366e-05,-2.0506256681609e-08,4.50107060780606e-15,3.68238600207254e-08,3.58422262128773e-08,1.88570213185098e-08,1.96790233961187e-08,138.026322823153,4.6513324019461,6.0406764240508,1.66696539764356e-09,2.19847867251158e-05,0.000181614456275736,1.00000114888561,5.74470683058629e-06,6.31922268296193,0.555679941719405,0.352726445873997,1.33588129574029,0.0281651703681403,0.000632756452344792,0.0012326393773468,3.31104456175403e-13,49.574105028301,49.5728451135853
"25",4,2.45932739984927e-09,0.0176277489984106,0.001,43.4868325664265,0.310072492631047,16.8716311655017,9.46238885165971,72.1375899699756,8.44955111043184,0.189826935688535,0.0144958633811143,9.93312988776722e-11,0.359075693959454,148.718535340756,-0.027697452439018,0.00106196495779685,0.00789819554980189,0.0874243650843635,0.0724598282930124,0.0199663143230413,6642199756.60761,9963299634.91141,6642199756.60761,6823763336.76679,0.60107630162497,4.96556648219746,7.37799067618014e-07,4.23843285339045e-12,4.66231124698718e-06,4.09979671865152e-07,2.60240943896814e-07,9.8561084206807e-07,2.07802125623118e-08,4.66846584168239e-10,9.09439138427413e-10,2.44288184992476e-19,3.65756864457318e-05,3.65747568828973e-05,-2.04351545849018e-08,4.50106716627555e-15,3.68238459427454e-08,3.58422125103066e-08,1.88570141095746e-08,1.96790158729285e-08,138.026322823642,4.65133240160305,6.040676423912,1.66696476035696e-09,2.1984778338195e-05,0.000181614386872236,1.0000011489093,5.74470463435141e-06,6.31922268296193,0.555679941719405,0.352726445874001,1.33588129574029,0.0281651703681061,0.000632756452295117,0.00123263937731261,3.31104329592241e-13,49.574105028301,49.5728451135853
"26",4,2.4593271808326e-09,0.0163979060450332,0.001,43.4868325770043,0.310072492630997,16.8716311656493,9.46238885152115,72.1375899699757,8.44955111042916,0.189826935684637,0.0144958633789827,9.93312900314151e-11,0.359075693959454,148.718535340756,-0.0276083619326,0.00106196495779567,0.00789819554977861,0.0874243650833681,0.0724598282912246,0.0199663143226531,6642200348.13823,9963300522.20735,6642200348.13823,6823763944.46261,0.601076301724768,4.96556648238866,7.37799001938867e-07,4.23843205209138e-12,4.66231083178265e-06,4.09979635354202e-07,2.60240920720923e-07,9.85610754293989e-07,2.07802107117127e-08,4.6684654258339e-10,9.09439057430246e-10,2.44288141481425e-19,3.65756831884652e-05,3.65747536257134e-05,-2.03694218790393e-08,4.50106631531902e-15,3.68238426632703e-08,3.58422093179518e-08,1.88570124297883e-08,1.9679014120021e-08,138.026322823724,4.65133240151178,6.04067642387369,1.66696461190073e-09,2.19847763839794e-05,0.000181614370705466,1.00000114894444,5.74470405988095e-06,6.31922268296193,0.555679941719405,0.352726445874002,1.33588129574029,0.0281651703680972,0.000632756452282124,0.00123263937730367,3.31104300104717e-13,49.574105028301,49.5728451135853
"27",4,2.4593271907046e-09,0.0152538660884029,0.001,43.4868325757489,0.310072492630947,16.8716311654668,9.46238885171353,72.1375899699757,8.44955111042632,0.18982693568052,0.0144958633747194,9.93312904302594e-11,0.359075693959454,148.718535340756,-0.0275259558910319,0.00106196495779639,0.00789819554980928,0.0874243650834862,0.0724598282909679,0.0199663143225936,6642200321.48162,9963300482.22244,6642200321.48162,6823763917.08256,0.601076301885676,4.96556648236605,7.37799004897502e-07,4.23843266227127e-12,4.66231085049766e-06,4.09979636999903e-07,2.60240921765558e-07,9.85610758250336e-07,2.07802107951197e-08,4.66846544447235e-10,9.09439061073863e-10,2.44288143442912e-19,3.65756833352838e-05,3.65747537725284e-05,-2.03086228652559e-08,4.50106696331177e-15,3.68238428112281e-08,3.58422094618747e-08,1.88570125054156e-08,1.9679014198956e-08,138.0263228238,4.65133240141501,6.04067642383276,1.66696461859683e-09,2.19847764781139e-05,0.000181614371433658,1.00000114894042,5.74470486384931e-06,6.31922268296193,0.555679941719405,0.352726445874002,1.33588129574029,0.0281651703680877,0.000632756452268399,0.00123263937729423,3.31104301434198e-13,49.574105028301,49.5728451135853
"28",4,2.45932718136086e-09,0.014189642872933,0.001,43.4868325758205,0.310072492630947,16.8716311654724,9.4623888517082,72.1375899699757,8.44955111042622,0.189826935680372,0.0144958633747194,9.93312900528953e-11,0.359075693959454,148.718535340756,-0.0274497015015951,0.00106196495779637,0.00789819554980839,0.0874243650834794,0.072459828290968,0.0199663143225936,6642200346.71522,9963300520.07283,6642200346.71522,6823763943.00575,0.601076301886119,4.96556648237334,7.3779900209455e-07,4.23843263006616e-12,4.6623108327841e-06,4.09979635442265e-07,2.60240920776823e-07,9.85610754505697e-07,2.0780210716169e-08,4.66846542673177e-10,9.09439057618373e-10,2.44288141586725e-19,3.65756831963215e-05,3.65747536335696e-05,-2.02523623756701e-08,4.50106692911096e-15,3.68238426713189e-08,3.58422093256963e-08,1.8857012433772e-08,1.96790141241894e-08,138.026322823753,4.65133240140987,6.04067642382912,1.66696461226338e-09,2.19847763946032e-05,0.000181614370743916,1.00000114894065,5.74470484202491e-06,6.31922268296193,0.555679941719405,0.352726445874002,1.33588129574029,0.0281651703680874,0.000632756452267906,0.00123263937729389,3.31104300176318e-13,49.574105028301,49.5728451135853
"29",4,2.4593271822843e-09,0.0131996677887749,0.001,43.4868325759294,0.310072492630947,16.8716311654873,9.46238885169435,72.1375899699757,8.44955111042595,0.189826935679982,0.0144958633747194,9.93312900901988e-11,0.359075693959454,148.718535340756,-0.0273791127489916,0.00106196495779631,0.00789819554980605,0.0874243650834692,0.0724598282909841,0.0199663143225971,6642200344.21964,9963300516.32946,6642200344.21964,6823763940.44153,0.601076301887281,4.96556648239248,7.37799002371844e-07,4.23843258927331e-12,4.66231083453475e-06,4.09979635596207e-07,2.6024092087454e-07,9.85610754875782e-07,2.07802107239711e-08,4.66846542847515e-10,9.09439057959198e-10,2.44288141770194e-19,3.65756832100553e-05,3.6574753647303e-05,-2.02002820720322e-08,4.50106688579014e-15,3.68238426851349e-08,3.58422093391505e-08,1.88570124408568e-08,1.96790141315821e-08,138.026322823717,4.65133240139927,6.04067642382337,1.66696461288892e-09,2.19847764029007e-05,0.00018161437081281,1.000001148941,5.74470478457787e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680865,0.000632756452266607,0.00123263937729299,3.31104300300663e-13,49.574105028301,49.5728451135853
"30",4,2.45932718428154e-09,0.012278760733744,0.001,43.4868325759116,0.310072492630947,16.8716311654844,9.46238885169728,72.1375899699757,8.44955111042592,0.18982693567994,0.0144958633747194,9.93312901709005e-11,0.359075693959454,148.718535340756,-0.0273137457149469,0.00106196495779632,0.00789819554980653,0.0874243650834708,0.0724598282909796,0.0199663143225961,6642200338.8234,9963300508.23511,6642200338.8234,6823763934.89787,0.601076301887041,4.9655664823916,7.37799002970972e-07,4.2384326010995e-12,4.66231083832103e-06,4.09979635929154e-07,2.60240921085883e-07,9.85610755676202e-07,2.07802107408467e-08,4.66846543226539e-10,9.09439058697686e-10,2.44288142167053e-19,3.65756832397586e-05,3.65747536770056e-05,-2.01520543558905e-08,4.50106689834918e-15,3.68238427150419e-08,3.58422093682588e-08,1.88570124561695e-08,1.96790141475625e-08,138.026322823674,4.65133240139678,6.04067642382101,1.66696461424274e-09,2.19847764207459e-05,0.000181614370960268,1.00000114894095,5.74470479594159e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680864,0.000632756452266466,0.0012326393772929,3.31104300569668e-13,49.574105028301,49.5728451135853
"31",-1,2.4593271842808e-09,0.011422103008134,0.001,43.4868325759116,0.310072492630947,16.8716311654844,9.46238885169728,72.1375899699757,8.44955111042592,0.18982693567994,0.0144958633747194,9.93312901709005e-11,0.359075693959454,148.718535340756,-0.0272531944285483,0.00106196495779632,0.00789819554980653,0.0874243650834708,0.0724598282909796,0.0199663143225961,6642200338.8234,9963300508.23511,6642200338.8234,6823763934.89787,0.601076301887041,4.9655664823916,7.3779900297075e-07,4.23843260109823e-12,4.66231083831963e-06,4.09979635929031e-07,2.60240921085805e-07,9.85610755675906e-07,2.07802107408405e-08,4.66846543226398e-10,9.09439058697413e-10,2.4428814216698e-19,3.65756832397476e-05,3.65747536769946e-05,-2.01073796771509e-08,4.50106689834783e-15,3.68238427150309e-08,3.5842209368248e-08,1.88570124561638e-08,1.96790141475566e-08,138.026322823632,4.65133240139538,6.04067642381919,1.66696461424224e-09,2.19847764207393e-05,0.000181614370960213,1.00000114894095,5.74470479594159e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680864,0.000632756452266466,0.0012326393772929,3.31104300569668e-13,49.574105028301,49.5728451135853
"32",-1,2.45932718428011e-09,0.0106252121005898,0.001,43.4868325759116,0.310072492630947,16.8716311654844,9.46238885169728,72.1375899699757,8.44955111042592,0.18982693567994,0.0144958633747194,9.93312901709005e-11,0.359075693959454,148.718535340756,-0.0271970871922324,0.00106196495779632,0.00789819554980653,0.0874243650834708,0.0724598282909796,0.0199663143225961,6642200338.8234,9963300508.23511,6642200338.8234,6823763934.89787,0.601076301887041,4.9655664823916,7.37799002970545e-07,4.23843260109705e-12,4.66231083831834e-06,4.09979635928916e-07,2.60240921085733e-07,9.85610755675632e-07,2.07802107408347e-08,4.66846543226269e-10,9.0943905869716e-10,2.44288142166912e-19,3.65756832397374e-05,3.65747536769844e-05,-2.00659838141321e-08,4.50106689834658e-15,3.68238427150206e-08,3.58422093682381e-08,1.88570124561586e-08,1.96790141475511e-08,138.026322823594,4.65133240139409,6.04067642381751,1.66696461424178e-09,2.19847764207332e-05,0.000181614370960163,1.00000114894095,5.74470479594159e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680864,0.000632756452266466,0.0012326393772929,3.31104300569668e-13,49.574105028301,49.5728451135853
"33",4,2.45932718445864e-09,0.00988391823310676,0.001,43.4868325759165,0.310072492630947,16.8716311654852,9.46238885169648,72.1375899699757,8.44955111042589,0.189826935679896,0.0144958633747194,9.93312901781343e-11,0.359075693959454,148.718535340756,-0.0271450833203392,0.00106196495779632,0.0078981955498064,0.0874243650834704,0.0724598282909808,0.0199663143225964,6642200338.33963,9963300507.50944,6642200338.33963,6823763934.40085,0.601076301887106,4.96556648239322,7.37799003024113e-07,4.23843259907242e-12,4.66231083865677e-06,4.09979635958677e-07,2.60240921104624e-07,9.85610755747177e-07,2.07802107423431e-08,4.66846543260049e-10,9.09439058763102e-10,2.44288142202435e-19,3.65756832423924e-05,3.65747536796394e-05,-2.00276154107528e-08,4.50106689619648e-15,3.68238427176931e-08,3.58422093708396e-08,1.88570124575277e-08,1.96790141489799e-08,138.02632282356,4.65133240139188,6.04067642381554,1.66696461436276e-09,2.19847764223315e-05,0.000181614370973405,1.00000114894096,5.74470479278043e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680863,0.00063275645226632,0.0012326393772928,3.31104300593781e-13,49.574105028301,49.5728451135853
"34",-1,2.45932718445805e-09,0.00919434254242489,0.001,43.4868325759165,0.310072492630947,16.8716311654852,9.46238885169648,72.1375899699757,8.44955111042589,0.189826935679896,0.0144958633747194,9.93312901781343e-11,0.359075693959454,148.718535340756,-0.0270968702366418,0.00106196495779632,0.0078981955498064,0.0874243650834704,0.0724598282909808,0.0199663143225964,6642200338.33963,9963300507.50944,6642200338.33963,6823763934.40085,0.601076301887106,4.96556648239322,7.37799003023937e-07,4.23843259907141e-12,4.66231083865566e-06,4.09979635958579e-07,2.60240921104561e-07,9.85610755746941e-07,2.07802107423381e-08,4.66846543259937e-10,9.09439058762884e-10,2.44288142202376e-19,3.65756832423837e-05,3.65747536796306e-05,-1.99920438456633e-08,4.50106689619541e-15,3.68238427176842e-08,3.58422093708311e-08,1.88570124575232e-08,1.96790141489752e-08,138.026322823527,4.65133240139076,6.0406764238141,1.66696461436236e-09,2.19847764223262e-05,0.000181614370973362,1.00000114894096,5.74470479278043e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680863,0.00063275645226632,0.0012326393772928,3.31104300593781e-13,49.574105028301,49.5728451135853
"35",4,2.45932718437966e-09,0.00855287678365106,0.001,43.4868325759152,0.310072492630947,16.8716311654852,9.46238885169675,72.1375899699757,8.44955111042589,0.189826935679892,0.0144958633747194,9.93312901749902e-11,0.359075693959454,148.718535340756,-0.027052160885125,0.00106196495779632,0.00789819554980642,0.0874243650834705,0.0724598282909805,0.0199663143225963,6642200338.54987,9963300507.82481,6642200338.54987,6823763934.61684,0.601076301887092,4.9655664823932,7.37799003000417e-07,4.23843259955475e-12,4.66231083850705e-06,4.09979635945511e-07,2.60240921096267e-07,9.85610755715526e-07,2.07802107416757e-08,4.66846543245049e-10,9.09439058733891e-10,2.44288142186858e-19,3.65756832412179e-05,3.65747536784648e-05,-1.99590573300521e-08,4.5010668967087e-15,3.68238427165106e-08,3.58422093696887e-08,1.88570124569221e-08,1.96790141483478e-08,138.026322823496,4.65133240138965,6.04067642381273,1.66696461430923e-09,2.19847764216249e-05,0.000181614370967572,1.00000114894096,5.74470479361865e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680863,0.000632756452266308,0.00123263937729279,3.31104300583301e-13,49.574105028301,49.5728451135853
"36",-1,2.45932718437915e-09,0.00795616444990797,0.001,43.4868325759152,0.310072492630947,16.8716311654852,9.46238885169675,72.1375899699757,8.44955111042589,0.189826935679892,0.0144958633747194,9.93312901749902e-11,0.359075693959454,148.718535340756,-0.0270106914149046,0.00106196495779632,0.00789819554980642,0.0874243650834705,0.0724598282909805,0.0199663143225963,6642200338.54987,9963300507.82481,6642200338.54987,6823763934.61684,0.601076301887092,4.9655664823932,7.37799003000265e-07,4.23843259955388e-12,4.66231083850609e-06,4.09979635945427e-07,2.60240921096213e-07,9.85610755715323e-07,2.07802107416715e-08,4.66846543244952e-10,9.09439058733703e-10,2.44288142186807e-19,3.65756832412103e-05,3.65747536784573e-05,-1.99284611962644e-08,4.50106689670777e-15,3.6823842716503e-08,3.58422093696813e-08,1.88570124569182e-08,1.96790141483438e-08,138.026322823468,4.65133240138869,6.04067642381148,1.66696461430889e-09,2.19847764216204e-05,0.000181614370967535,1.00000114894096,5.74470479361865e-06,6.31922268296193,0.555679941719405,0.352726445874003,1.33588129574029,0.0281651703680863,0.000632756452266308,0.00123263937729279,3.31104300583301e-13,49.574105028301,49.5728451135853
"37",4,2.49896602990541e-09,0.00740108320921671,0.001,43.486832668243,0.310072272061118,16.8718651184418,9.4623740281806,72.1375908429728,8.4494877468814,0.189735193859417,0.0144325496023612,1.0092908914689e-10,0.359075418860044,148.718535345523,-0.0269722189557672,0.0010619641300387,0.00789817695403813,0.0874243648908879,0.0724599951430568,0.0199663232234443,6537030914.10043,9805546371.15065,6537030914.10043,6715713136.46715,0.603713160434325,4.96791995899159,7.49690670476141e-07,4.29271965799803e-12,4.73745683242132e-06,4.16587589357859e-07,2.64435425104345e-07,1.00149660553225e-06,2.11149828495586e-08,4.741418041322e-10,9.23938280094291e-10,2.52218365207372e-19,3.71652013290737e-05,3.71642567845749e-05,-2.02208209131784e-08,4.5587142971059e-15,3.74172723745806e-08,3.64199054210369e-08,1.9160989618713e-08,1.99962049332392e-08,138.029295638265,4.64921944691932,6.03981309969716,1.69382618848141e-09,2.24371211525531e-05,0.000184629053041178,1.00000114914797,5.72599441345817e-06,6.31922266479769,0.555679941720574,0.352726450246244,1.3358813119069,0.0281649591562713,0.000632450646198057,0.00123242742403247,3.36430297156299e-13,49.5741050289247,49.5728451151743
"38",4,2.86837718040218e-09,0.00688472856671322,0.001,43.4868308188115,0.310072229185049,16.8718521140326,9.46239655235366,72.137590880766,8.44948501469414,0.189731223739794,0.0144298193639258,1.15848887876696e-10,0.359075417129162,148.718535345668,-0.0269365203822487,0.00106196417675538,0.00789817992751229,0.087424365029168,0.072459946344944,0.0199663097957131,5695148960.32515,8542723440.48772,5695148960.32515,5850819626.42858,0.603825553501942,4.96800635400457,8.60514154486105e-07,5.01020495474106e-12,5.43777422614133e-06,4.78169899331583e-07,3.03525750977626e-07,1.1495434418421e-06,2.42363100022989e-08,5.44220712585006e-10,1.0605121736123e-09,3.32298306360486e-19,4.26591694811849e-05,4.26580853088348e-05,-2.31792570615284e-08,5.32065818013733e-15,4.29485192432531e-08,4.18036998251248e-08,2.19934596301476e-08,2.29521404834496e-08,138.02939571171,4.64912703819886,6.03977480296026,1.94421745268291e-09,2.57586966239096e-05,0.000211925638863961,1.00000116252197,5.82234557455536e-06,6.31922266394418,0.55567994172061,0.352726451099745,1.33588131260678,0.0281649500489805,0.00063243741246598,0.00123241831752825,3.86162959588987e-13,49.5741050289669,49.5728451152226
"39",4,2.86834932478634e-09,0.00640439866670997,0.001,43.4868314525743,0.310072229180269,16.8718521287289,9.46239653871603,72.1375908807702,8.44948501439028,0.189731223298252,0.014429819059103,1.15847762798356e-10,0.359075417129162,148.718535345668,-0.0269033896174115,0.00106196417666378,0.00789817992520831,0.0874243649695285,0.0724599462531254,0.019966309775655,5695204268.93402,8542806403.40102,5695204268.93402,5850876446.47752,0.603825567378272,4.96800637432129,8.60505799599784e-07,5.01010764258852e-12,5.43772141838956e-06,4.78165255689486e-07,3.03522803353952e-07,1.14953227830317e-06,2.42360746358186e-08,5.44215426238426e-10,1.06050187380943e-09,3.32291852200672e-19,4.26587552060172e-05,4.26576710441959e-05,-2.31505227946752e-08,5.32055483765843e-15,4.29481021455997e-08,4.18032938291456e-08,2.19932460176253e-08,2.29519175657155e-08,138.029395728118,4.64912702809924,6.03977479893199,1.9441985713973e-09,2.57584470659242e-05,0.000211923581661266,1.00000116462324,5.82228903024997e-06,6.31922266394409,0.55567994172061,0.35272645109984,1.33588131260686,0.0281649500479676,0.000632437410994173,0.00123241831651546,3.86159209327853e-13,49.5741050289669,49.5728451152226
"40",4,2.86834840132898e-09,0.00595758015507905,0.001,43.4868313952156,0.310072229175357,16.8718521210827,9.46239654745225,72.1375908807745,8.44948501407739,0.189731222843602,0.0144298187457537,1.15847725494862e-10,0.359075417129162,148.718535345668,-0.0268726369329023,0.00106196417669461,0.0078981799265537,0.0874243649749217,0.0724599462423593,0.0199663097729705,5695206103.31029,8542809154.96543,5695206103.31029,5850878331.18189,0.603825579775107,4.96800638012761,8.6050552240407e-07,5.01013759917775e-12,5.43771966772968e-06,4.78165101745468e-07,3.03522705635685e-07,1.14953190821441e-06,2.42360668321821e-08,5.44215249725638e-10,1.06050153148633e-09,3.32291638220787e-19,4.26587414721457e-05,4.26576573106734e-05,-2.3124052482322e-08,5.32058665063752e-15,4.29480883258888e-08,4.18032803732663e-08,2.19932389336972e-08,2.29519101733228e-08,138.029395742879,4.64912701762798,6.03977479469083,1.94419794569894e-09,2.57584393018948e-05,0.000211923513680723,1.00000116443941,5.82232571754117e-06,6.31922266394399,0.55567994172061,0.352726451099937,1.33588131260694,0.0281649500469246,0.000632437409478673,0.00123241831547261,3.86159084982875e-13,49.5741050289669,49.5728451152226
"41",4,2.86834864917062e-09,0.00554193502798051,0.001,43.486831404309,0.31007222917484,16.8718521226023,9.46239654604457,72.137590880775,8.44948501404531,0.189731222796989,0.0144298187137792,1.15847735501095e-10,0.359075417129162,148.718535345668,-0.0268440872516906,0.00106196417668864,0.00789817992631569,0.0874243649740656,0.0724599462445184,0.0199663097734097,5695205611.29423,8542808416.94135,5695205611.29423,5850877825.67987,0.603825581228844,4.96800638225119,8.60505596781728e-07,5.01013300896342e-12,5.43772013757961e-06,4.78165143061655e-07,3.03522731861784e-07,1.14953200754052e-06,2.42360689262242e-08,5.44215296615234e-10,1.06050162302769e-09,3.32291695634041e-19,4.26587451581038e-05,4.26576609965379e-05,-2.30994873205768e-08,5.32058177596439e-15,4.29480920355539e-08,4.18032839848984e-08,2.19932408346942e-08,2.29519121570036e-08,138.029395744346,4.64912701655285,6.03977479425397,1.94419811364277e-09,2.57584415895852e-05,0.000211923532082708,1.00000116446856,5.82231988013045e-06,6.31922266394398,0.55567994172061,0.352726451099947,1.33588131260694,0.0281649500468177,0.000632437409323298,0.00123241831536569,3.86159118336984e-13,49.5741050289669,49.5728451152226
"42",4,2.86834865219742e-09,0.0051552883981214,0.001,43.486831402721,0.31007222917484,16.8718521223593,9.46239654628864,72.137590880775,8.449485014045,0.189731222796535,0.0144298187137792,1.15847735623664e-10,0.359075417129162,148.718535345668,-0.0268175789934426,0.0010619641766896,0.00789817992635545,0.087424364974215,0.0724599462441736,0.0199663097733341,5695205605.28434,8542808407.92651,5695205605.28434,5850877819.51166,0.603825581208842,4.96800638210083,8.60505597685391e-07,5.01013389017728e-12,5.43772014331773e-06,4.78165143566236e-07,3.03522732182074e-07,1.14953200875355e-06,2.42360689517983e-08,5.4421529718821e-10,1.06050162414588e-09,3.32291696336259e-19,4.26587452031192e-05,4.26576610415521e-05,-2.30766768402275e-08,5.32058271178678e-15,4.29480920810908e-08,4.18032840290825e-08,2.19932408577978e-08,2.29519121811365e-08,138.029395744339,4.64912701654167,6.03977479424879,1.94419811570172e-09,2.57584416159133e-05,0.000211923532299925,1.00000116446347,5.82232089805291e-06,6.31922266394398,0.55567994172061,0.352726451099948,1.33588131260694,0.0281649500468167,0.000632437409321784,0.00123241831536465,3.86159118745546e-13,49.5741050289669,49.5728451152226
"43",4,2.86834862818341e-09,0.00479561711453154,0.001,43.4868314029227,0.31007222917484,16.8718521223718,9.46239654627692,72.137590880775,8.44948501404474,0.189731222796155,0.0144298187116476,1.15847734653763e-10,0.359075417129162,148.718535345668,-0.0267929629397598,0.00106196417668954,0.00789817992635348,0.0874243649741961,0.0724599462441645,0.0199663097733321,5695205652.96495,8542808479.44742,5695205652.96495,5850877868.49525,0.603825581298763,4.96800638211829,8.60505590481749e-07,5.01013380628624e-12,5.43772009779276e-06,4.78165139563004e-07,3.03522729640961e-07,1.14953199912959e-06,2.42360687488915e-08,5.44215292630911e-10,1.06050161526654e-09,3.32291690772277e-19,4.26587448459772e-05,4.26576606844192e-05,-2.30554943952337e-08,5.32058262269722e-15,4.29480917215157e-08,4.18032836790935e-08,2.19932406736661e-08,2.29519119889792e-08,138.029395744334,4.64912701653231,6.03977479424446,1.94419809942438e-09,2.57584414040978e-05,0.000211923530526431,1.00000116446413,5.82232084930726e-06,6.31922266394398,0.55567994172061,0.352726451099948,1.33588131260694,0.0281649500468158,0.000632437409320516,0.00123241831536378,3.86159115512544e-13,49.5741050289669,49.5728451152226
