"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","RNA","DNA","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v RNAp","v DNAp","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p RNAp","p DNAp","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f RNAp","f DNAp","f r"
"1",4,0.717084373065675,1,0.001,18.6786170905305,21.1145264967446,6.619228317564,2.28564046910917,19.6481488350814,26.8717670863267,45.132852530567,6.80333707089846,192.845882574439,0.116402735246227,0.00235899048506825,0.13211136701182,0.0279591393613746,0.0975389634411926,0.0294498268691236,0.015269348864988,0.420208121748731,0.168083248699492,0.115802236515471,299.330685525476,2776.09991726063,15.7283775521499,182.286442149793,172.807044012622,107.051801412586,1950.46949473864,32.3640632615472,4.87856669823968,691.433844020941,34.8429105382936,6.5487932904166,2.07789745929254,5.09657203975521,16.8554199483277,3.15265701762845,29.7823991656811,13.5996422352919,0.820005339637282,80.0695855401143,1.22772772948427,11.3863864049107,0.0645111450123245,0.747661802008215,0.708781324614475,0.439081161541286,8,0.132743683913432,0.0200098149144072,2.8359688613888
"2",4,0.712933411064319,0.769230769230769,0.001,18.6001131575135,21.0424495667215,6.5937412350883,2.28047483329978,19.6159038290617,27.1344395438016,45.0288353195562,6.77808348029932,192.925959502381,0.118966740736025,0.00236385651182299,0.132270628009753,0.0279975098870943,0.0977357217513677,0.0294966644541012,0.015362512903936,0.421378686551641,0.168551474620656,0.116039554951694,297.613986515136,2760.83132099062,15.6106599297134,181.168448586058,171.396532026448,107.472491896006,1939.17887809495,32.1025611606247,4.8323221760885,687.716811954446,35.4061659731611,6.52620909616854,2.06483179254989,5.07226543051768,16.7515637632863,3.17008003150259,29.7906605377738,13.5273350568078,0.814495028621816,79.8023527919918,1.22779384564053,11.3896922132438,0.0644011137128283,0.747402730640457,0.707089104414454,0.443373195160157,8,0.132437750939871,0.0199355396479392,2.83714646327031
"3",4,0.707636126778238,0.591715976331361,0.001,18.4999002704114,20.9505777731692,6.56118657373659,2.27385678639151,19.574729116793,27.4670798427955,44.895746549369,6.74580663246298,193.031116906109,0.122290059082944,0.00237013302286747,0.132475851686624,0.0280469643216305,0.0979892679290759,0.0295570118013637,0.0154836230405582,0.422889706246834,0.169155882498733,0.116344948837464,295.422924051149,2741.33203136181,15.4608487041112,179.7447826406,169.602425247376,107.981655521469,1924.77026483681,31.7698521970129,4.77357647739105,682.978959575581,36.1272868366711,6.49732157417497,2.04818909987517,5.04129550572012,16.6192174889862,3.19161506657885,29.8024172204086,13.4351434631001,0.807478541708279,79.4611521088855,1.22787817101361,11.3939084843218,0.0642605467740723,0.747080463260749,0.704925375649464,0.448808494163325,8,0.132046313380497,0.0198406077425382,2.83869289567807
"4",4,0.700909835860909,0.455166135639508,0.001,18.3726067810725,20.8340933696117,6.51980196368544,2.26541048536967,19.5224040376891,27.8853917747154,44.7261750621453,6.70474179802274,193.169375172634,0.126594621510102,0.0023782126852056,0.132739697765915,0.0281105607409082,0.0983152440122557,0.0296345838775045,0.0156410628724769,0.424836712347714,0.169934684939085,0.116736921433347,292.640341058815,2716.54982771196,15.271293501125,177.941897169597,167.333899161598,108.584140954072,1906.47475354167,31.3490160214946,4.69941947314189,676.971575228025,37.046693214928,6.46053326025767,2.02710688383391,5.00204650873841,16.4514731275947,3.21784583287021,29.8192914849351,13.3182129019075,0.798594367564971,79.0275775900033,1.22798517217257,11.3992585431951,0.064081807420761,0.746684515340299,0.702170952332796,0.455643656449598,8,0.131547573712192,0.019719828817714,2.84072610547991
"5",4,0.692422076242406,0.350127796645776,0.001,18.2119006195281,20.68736323488,6.46750053459447,2.25468153744623,19.4563009826894,28.4069497095604,44.5112251787367,6.65279040984906,193.351288337006,0.132165824532081,0.00238858858507461,0.133077973813462,0.0281921199707387,0.0987331818432012,0.0297340149459961,0.0158457328771098,0.427340159950498,0.170936063980199,0.117238442226562,289.128338859586,2685.24162801448,15.0331635938548,175.674336339963,164.486519894805,109.275550542263,1883.38804737934,30.8205549543541,4.60653894839325,669.403502572269,38.212885300968,6.41393750084253,2.0005829510765,4.95263196587614,16.2402774795291,3.2492008530556,29.8436639027145,13.1708608839568,0.787423636409829,78.4798238625771,1.22812009670294,11.4060047551045,0.0638558309415748,0.746205590863365,0.698683503375446,0.464165844927457,8,0.130915368172755,0.0195670306172031,2.84340129907362
"6",4,0.681793074133664,0.269329074342904,0.001,18.0105375551328,20.5039847495848,6.40187286634666,2.24114105055778,19.3733843029458,29.0505175474689,44.2404324470801,6.58751746255789,193.590612432121,0.139370256015071,0.00240187153396575,0.133510260663796,0.0282963671960957,0.0992672457090374,0.0298610275109635,0.0161118089299143,0.430551097645932,0.172220439058373,0.117877764890566,284.72922248573,2645.97884990807,14.7366336867051,172.845978812558,160.944702063678,110.03578702146,1854.47716164357,30.1628204390975,4.49132378170654,659.943693867572,39.6827846328084,6.35530127906963,1.96749180481887,4.89091328484872,15.9765372853229,3.28578166343833,29.878981693291,12.9866354481506,0.773497753638812,77.7926875867336,1.22828893609402,11.4144467438489,0.063572133392657,0.745637562489558,0.694296831009933,0.474681659272368,8,0.130118918962,0.0193750513604644,2.8469207710606
"7",4,0.668605358582598,0.207176211033003,0.001,17.7605051007597,20.2769845808206,6.32023453449966,2.22416389986684,19.2702761869805,29.8348606874435,43.901785967559,6.50618567511471,193.905003850856,0.148678430284695,0.00241882156514831,0.134060539045796,0.0284291008457172,0.0999470568351832,0.0300226251579658,0.0164577289111071,0.434657643277722,0.173863057311089,0.118689242931371,279.269384354807,2597.17810565927,14.3712978217987,169.353265404612,156.587067229447,110.820820712167,1818.60657534467,29.3529693492562,4.35007060631503,648.229623153307,41.521333692446,6.28211041049966,1.92662393277801,4.81456106073923,15.6504165080362,3.32713195993952,29.9301340129794,12.7584924805509,0.756316575133033,76.9378832177538,1.22849829376375,11.4249146170256,0.063218941431904,0.74498032812849,0.688822175625403,0.487497723651038,8,0.129122899904585,0.0191358402209256,2.85154417427729
"8",4,0.652423317954117,0.159366316179233,0.001,17.4533986128188,19.9991128795946,6.21971541478566,2.20306696322512,19.1433537575854,30.7769937640784,43.481898756766,6.40583897063338,194.316621332077,0.160694148340875,0.00244036251239316,0.134757925548525,0.0285973373791605,0.100808510868979,0.030227264651275,0.016907484698792,0.439892918126801,0.17595716725072,0.119714242489278,272.56728498698,2537.16782939845,13.9269026331158,165.090939091199,151.295549024237,111.553491045629,1774.5914248352,28.3686046578343,4.17931871550041,633.883474115536,43.7999677265674,6.19160925851388,1.87676050815497,4.72116128343345,15.251878998238,3.37195689660986,30.0038773620085,12.4791482861203,0.735381082217372,75.8848799302131,1.22875510913637,11.4377553904119,0.0627835903553257,0.744243150421086,0.682052429226803,0.502892054968601,8,0.1278879375199,0.0188407028548041,2.85759737253054
"9",4,0.63282512971527,0.122589473984026,0.001,17.0809637838169,19.6633696916087,6.09742840484407,2.1771096885282,18.9889606663868,31.8899258370686,42.966380250199,6.28345362893252,194.852408460263,0.17619269520557,0.00246761709841398,0.135637336100229,0.0288094783483271,0.10189463425267,0.0304850406285308,0.0174923060670221,0.446544063949949,0.17861762557998,0.121001984686571,264.446559474027,2464.30075551673,13.3944212179117,159.960754961007,144.968741473514,112.115258080296,1721.28435282553,27.1902051552278,3.9763273577891,616.537503295992,46.5935520515688,6.08095067994756,1.81678361260192,4.60838590663118,14.7715368905136,3.41783819765604,30.1092327280002,12.1416247096483,0.710242151177004,74.6022615325182,1.22906623319933,11.4533115994299,0.0622531481026916,0.743448366092108,0.673770100729929,0.521077219559944,8,0.126371706618232,0.0184807459674486,2.86547659500386
"10",4,0.609448111773338,0.0942995953723274,0.001,16.635745212751,19.2635031189988,5.95069410082362,2.14554379592186,18.8037145260717,33.1801592898815,42.3404583976224,6.13616080159481,195.544020512221,0.196170781023254,0.00250193897120002,0.136740260871184,0.0290755418356744,0.103256823791467,0.0308079308486851,0.0182528622617198,0.454963546041561,0.181985418416624,0.122610512963066,254.75472896532,2377.11855555799,12.7674859273907,153.883094295252,137.539249242504,112.342141264205,1657.69886402348,25.8043124220485,3.73967161406953,595.869670348699,49.9754341504941,5.94740555331324,1.74582935638058,4.47423434598463,14.201866023444,3.46102891946084,30.2577490364299,11.7400214826995,0.680565703427216,73.0598859405869,1.22943791297289,11.4718956845437,0.0616154656529217,0.742634733653638,0.663759876911185,0.54215946552094,8,0.124530759993007,0.0180475317693965,2.87564736047384
