"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,0.965277747934153,0.1,1e-04,18.2043823403976,22.0063750747301,6.24263343086439,36.5045198154729,55.3127306752972,9.18332126257519,106.546037636849,0.051150895140665,0.116383165631018,0.212445788123041,0.0969482815289023,0.537818222949983,245.180548203261,227.60826301519,53.3921480983392,8.86445566689441,102.846519261406,12.5412045116757,26.489770173485,11.3429369823338,0.859393743594552,55.3127322257603,1.00000000092987,0.928329204314131,0.217766656201958,0.0361548081203748,0.419472589121455
"2",4,0.796974237816921,0.03,1e-04,15.848317059509,16.6786229157804,7.86918401445538,36.2528678405339,52.5883942181679,10.9879266094592,113.774687208545,0.145576707726764,0.119873641593678,0.195273730206614,0.0891446569344133,0.579962568084196,202.431456299063,189.80075588988,41.9115954000402,8.75709443476204,90.6754946208888,29.4693049483518,22.7521077857526,8.18423357267622,0.780648179129122,52.5883927226353,0.999999999474216,0.937605050421031,0.207040922118771,0.0432595535805482,0.447931839403721
"3",4,0.657420063604625,0.02,1e-04,13.9191023529468,13.8043689008469,10.354906812336,36.2121706232623,48.6445627415102,13.0247996865801,118.040088703552,0.25974025974026,0.123635954951351,0.181356392234459,0.0828190388450199,0.626847380132189,166.984696037919,157.833998883725,31.9799115315428,8.56276463838899,77.6019226233848,43.3726483215374,19.5139571757798,5.79976137933776,0.709159937207501,48.6445618896896,0.999999999295411,0.945200383732628,0.191514026541379,0.0512787389235437,0.464724758675402
"4",4,0.500322453505791,0.015,1e-04,11.6711677991379,11.410774074148,14.9404156904112,36.2709173787668,42.7185500038853,15.0396840752621,121.948491342722,0.466531440162272,0.129640750560696,0.170261650304504,0.0777776496560718,0.700148336687513,127.081903372755,121.242556064212,21.3730497481537,7.52469163648709,61.0135683899202,59.2877033990539,15.7179759680618,3.63901072216092,0.585252829872666,42.7185484235724,1.00000000143438,0.954050521910217,0.168183267731832,0.059211354627016,0.480112170640636
"5",4,0.393996178252282,0.013,1e-04,10.0938185394587,9.98096324015374,19.5798575063245,36.3398888300565,37.8988251490693,15.6931718593033,124.41347513075,0.704928259513413,0.135512458480337,0.165931661661646,0.0758127219048999,0.77315453797585,100.075029376594,96.0981034480755,14.9319922689848,6.18304973722177,49.0184337246007,70.5457162791962,13.0224902535464,2.47769028911149,0.468753830252159,37.8988244786435,1.00000000100439,0.960260557935658,0.149207973027832,0.0617841411783596,0.489816831223425
"6",4,0.323137379651296,0.012,1e-04,8.99869274077288,9.03463750498175,23.5466054584437,36.3929263256423,34.2846423118459,15.6691444048948,126.073351244806,0.955631399317406,0.14085225282914,0.164446630816032,0.0751412290715742,0.841567831723233,82.0768944286461,79.1690804361056,11.0786494789318,5.06328626437546,40.7390123651041,78.4352574744742,11.1511433338369,1.82184658080213,0.380461553046392,34.2846423026466,0.999999999966092,0.964572075789821,0.134978906739551,0.0616895449011605,0.496351776554355
"7",4,0.872806733482752,0.1,0.2,17.308415453363,24.3983844431447,5.63006636854899,36.899716043547,56.9645916402931,8.41281736395282,104.386008716497,0.051150895140665,0.117596082341418,0.2221233600033,0.101344864062508,0.6252369172744,221.692910330233,206.58600877662,49.7190791537431,7.34276364281864,91.1088112891475,11.3397908097306,24.2937052986804,11.0437689178995,0.744151383224581,56.9645923069616,1.00000000011554,0.93185663218891,0.224270045827926,0.0331213282045387,0.410968538253923
"8",4,0.733239971935942,0.03,0.2,15.2202231054489,18.3384829597175,6.78021606124139,36.5280214317384,55.0150977942232,9.83861920436502,112.279339414813,0.145576707726764,0.120991188587376,0.205540835982124,0.0938104987460732,0.668245267574607,186.242952850867,175.082876888169,40.3392687626893,7.21406886929702,82.3276996815037,27.1126359133401,21.1834853759968,8.29136702439072,0.676755398617274,55.0150957024684,0.999999999887982,0.940077861677554,0.216594873205603,0.0387347212770276,0.442044643365406
"9",4,0.613405210723194,0.02,0.2,13.5222012473381,14.9503233021318,8.76391834825009,36.3968289798085,51.5435719123073,11.8358491662453,116.987306380599,0.25974025974026,0.124546918547801,0.189023899058295,0.0863038882127964,0.718270932871279,155.804923116807,147.510334411243,31.6170955902949,7.26017155190863,71.7606233223303,40.4688111991708,18.3719576048759,5.97638668537636,0.626581034021647,51.5435698571547,0.999999997388505,0.94676298460371,0.202927448473651,0.0465978313631705,0.460579946380312
"10",4,0.473666023036058,0.015,0.2,11.450725049346,12.229954374006,12.7065245507522,36.3937791183338,45.7406812233193,14.3175767700051,121.160759110506,0.466531440162272,0.130360829484711,0.174221838283336,0.0795765024692553,0.797018507152262,120.311169944124,114.887350549121,21.6658065660097,6.78174964816178,57.389734915903,56.1289433816401,14.9768103148842,3.77465664782138,0.539667917622817,45.7406808485371,1.00000000077271,0.954918406090244,0.180081422139052,0.0563684124803352,0.477010862639785
