"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.833436803079987,1,0.001,4.74404348858913,10.9697595679541,16.3155624220256,6.27520699449183,1.64834858728482,20.3999974143449,44.5957980004612,7.09840777784013,141.952875586151,0.0196428571428571,0.00624792073631209,0.0265061888975363,0.0507197917734368,0.181925586054696,0.0116063739826276,0.343636504534556,0.158601463631333,0.135578947162037,419.432035257703,1038.69543704725,6.71265302124254e-17,18.3759030047997,165.251613533288,199.669895396948,37.1677793163052,5.91607428532119,591.543754082665,8.23884354970488,6.48968675984027,1.77926848984673e-18,0.93202197405231,30.0634966385276,2.3174434790491,12.7722057655669,0.938298040603635,80.2008793788067,1.98132266216416,4.90661331398728,3.17093842058606e-19,0.0868045118174398,0.780619359824364,0.943205228610765,0.175574007875831,0.0279464873143312,2.79434794460928
"2",4,0.832119757834416,0.769230769230769,0.001,4.74020574403872,10.9747263053078,16.3243784000671,6.27214479033698,1.64786775903604,20.3821656754565,44.5857531949009,7.09536809896637,141.97738987265,0.0201785714285714,0.00624941667831234,0.0265201222588366,0.0507257765323155,0.181907905185872,0.0116055741332117,0.343730116768301,0.158644669277677,0.135597223842176,418.772417859057,1037.0699975081,3.21798284008572e-15,18.3316260865941,165.003870993001,199.268514449987,37.100686151406,5.90419598425794,590.710956393962,8.45022914608454,6.48108253900449,8.53412983459114e-17,0.929885968342537,30.0155085198968,2.31262551686428,12.7526231830069,0.936669219273191,80.0987657801777,1.98133777140741,4.9066888601717,1.52252409110397e-17,0.0867324150964275,0.78068274815774,0.942799041900807,0.175534461397248,0.0279345200746708,2.79483050930414
"3",4,0.83041413201089,0.591715976331361,0.001,4.73523106800848,10.9811757672769,16.3358291996444,6.26816579398891,1.64724243945885,20.3590621614193,44.5726814511636,7.09141665694745,142.009195305215,0.020875,0.00625136032751144,0.0265382285509299,0.0507335618015792,0.181884969899903,0.0116045374736885,0.343851931402796,0.158700891416675,0.135621014603619,417.918176003774,1034.96493301641,2.64711657038238e-17,18.2743463339055,164.683004571242,198.748853226328,37.013784578666,5.88881260790658,589.632213284724,8.72404192407879,6.4699387226243,7.02497845457613e-19,0.927122679114656,29.953363329466,2.30638851511754,12.7272613159013,0.934559810260529,79.9665190086515,1.98135735676471,4.90678678691169,1.25500257995324e-19,0.0866389944916462,0.780764995103733,0.942271777346623,0.175482997839227,0.0279189632163285,2.79545660049635
"4",4,0.828207785040151,0.455166135639508,0.001,4.72878799368112,10.9895477587708,16.3506984194933,6.26299629649349,1.64642913363197,20.3291581513533,44.5556657215633,7.08628008066554,142.050436290402,0.0217803571428571,0.0062538853107872,0.0265617552696227,0.0507436911695233,0.181855237954312,0.0116031951119322,0.344010489799459,0.158774072215135,0.135651994697811,416.813135515228,1032.24179121264,1.80839405820178e-17,18.2003524702541,164.267891080286,198.076875175794,36.9013492182453,5.86891232978215,588.236386020305,9.07833895335578,6.45552177524541,4.80341204049955e-19,0.923553064927046,29.8729764206586,2.29832462982657,12.6944512188294,0.931831110073125,79.7954391174861,1.98138272322216,4.90691361914121,8.59646790946132e-20,0.0865180601771072,0.780871651187989,0.9415876442042,0.175416006777808,0.0278987404750612,2.79626843091343
"5",4,0.825357906304772,0.350127796645776,0.001,4.72045218023439,11.0004105597845,16.3699999918728,6.25628145306484,1.64537121188816,20.2905019165394,44.5335080155604,7.07960317115368,142.103871349562,0.0229573214285714,0.00625716484477616,0.0265923208936879,0.0507568735579788,0.181816727705567,0.0116014589533055,0.344216949606674,0.158869361356926,0.135692355990608,415.385753626366,1028.72422774519,5.07993295923299e-17,18.104946318246,163.73161618765,197.209302594439,36.7560829361297,5.84320645081203,586.432768674387,9.53614426284986,6.4368970728167,1.35087207370345e-18,0.918950471049207,29.7691466771824,2.28791562925939,12.6520667477645,0.92830647711718,79.5744440115229,1.98141554141372,4.90707771002807,2.42315920247419e-19,0.0863617052300294,0.781009859155662,0.940700478195653,0.175328771714805,0.0278724534297389,2.79732030215673
"6",4,0.8216837685289,0.269329074342904,0.001,4.70968565007294,11.0144975027118,16.3950446743171,6.24756319849006,1.64399109359486,20.2406168119897,44.5046411596411,7.0709243074289,142.173038125997,0.024487375,0.00626142464210742,0.0266320394223513,0.0507740312653997,0.18176690051662,0.0115992166512444,0.34448588908016,0.158993487267766,0.135744969499754,413.545486307402,1024.18903513466,1.33781031726489e-17,17.9822270966382,163.040096527108,196.091477145769,36.5687412650803,5.81006373191078,584.10638875286,10.1266434027667,6.41288246276838,3.56286171090269e-19,0.913030160826224,29.6352930056629,2.27450752687633,12.5974153472435,0.923762293984467,79.2895039258682,1.98145795038745,4.90728970224745,6.40997176132748e-20,0.0861598736440341,0.781188783802701,0.939550857786137,0.175215122675752,0.0278382846749169,2.79868185287395
"7",4,0.816958511434991,0.207176211033003,0.001,4.69579852380236,11.032751020022,16.4275213850952,6.23624362711479,1.64220041587931,20.176373559644,44.4670136328301,7.05964479076272,142.262455466527,0.0264764446428572,0.0062669520207459,0.0266835971156855,0.0507963799979756,0.181702524919483,0.0115963271898637,0.344836469307957,0.15915529352675,0.135813612720006,411.178655193791,1018.35595655447,1.33237783205799e-15,17.8248697166778,162.150509364449,194.654982611345,36.3277052654364,5.7674368995213,581.112619255102,10.8865489025629,6.38198791976764,3.55526332765058e-17,0.905438855542775,29.4631569685006,2.25728286749838,12.5271176217932,0.917918112640319,78.9230042182209,1.98151262330532,4.90756306885581,6.42086708511359e-18,0.0858998975414307,0.781420137262746,0.938062568087027,0.175066982806418,0.0277938771289871,2.80044203674265
"8",4,0.810900464663656,0.159366316179233,0.001,4.67793262347997,11.0563810307639,16.469605050665,6.22155664989896,1.63986999715551,20.0938709798006,44.417934104564,7.0449873356863,142.377864529598,0.0290622351785715,0.00627412351421287,0.0267505305868508,0.0508254983596334,0.181619503468535,0.0115926130152139,0.345293774922323,0.159366357656457,0.135903251131881,408.144102043849,1010.87691076451,2.85149266195469e-16,17.6239006570932,161.009622265419,192.815181869089,36.0185234047906,5.71278350405759,577.27138252435,11.8615798803452,6.34236659580246,7.62789416717996e-18,0.895743533937435,29.2424876495018,2.23523178686643,12.4369719135682,0.910425499121549,78.4530576704548,1.98158296055017,4.90791475744355,1.38442997038733e-18,0.0855659093580949,0.781718815408723,0.9361381850524,0.174873756317181,0.0277361706129382,2.80271386869287
"9",4,0.803164839481548,0.122589473984026,0.001,4.6550183391657,11.0869325719761,16.5240850147843,6.20251319100461,1.63683663070428,19.9882913095848,44.3538681422193,7.02594504134622,142.526511899177,0.032423762875,0.00628342249525854,0.0268373878764295,0.0508634591917736,0.181512688544749,0.0115878549997159,0.345890843660767,0.159641927843431,0.136020445045174,404.268994836952,1001.32561944948,3.75324660490795e-15,17.3685424109302,159.552168305114,190.468989013581,35.6234673868313,5.64299202133901,572.361415256839,13.1079220263079,6.29175192232757,1.00727334931807e-16,0.883424148138938,28.9607430322055,2.20712702663185,12.3218311885529,0.900858125091658,77.8528544299211,1.98167317299512,4.90836582285034,1.83979187213722e-17,0.0851382989775162,0.782103638076344,0.933653806342345,0.174621528118973,0.027661200950182,2.8056399980153
"10",4,0.793337540657797,0.0942995953723274,0.001,4.62574175499703,11.1263678361944,16.5945238596361,6.17784423921608,1.632888082831,19.8537863915284,44.2701696209261,7.00121652561187,142.717463645059,0.0367937488803571,0.00629547121633785,0.026950042255464,0.0509129817068667,0.181375681420759,0.0115817868082997,0.346671255285713,0.160002117824175,0.136173882158512,399.345699170071,989.189811456108,3.07304768855198e-16,17.0461854844029,157.699588679941,187.493462968025,35.1211874915691,5.55432790004164,566.11560808545,14.6934253717142,6.22741598551659,8.28187650595318e-18,0.867872129739262,28.6028703565976,2.1715093160455,12.1755061548271,0.888704227096567,77.0901601035225,1.98178843368899,4.90894212994101,1.52502715767408e-18,0.0845932065919659,0.782598188719497,0.930452931068337,0.174292006381599,0.0275638445890231,2.80939889065078
