"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",-1,0.00025261104524756,0.1,0.001,0.001,9.974684727074,0.0175091418351214,-0.0450273150491029,6.42729861066726e-05,34.5468635287066,0.00540810020612875,39.0093684716206,53.4783034094475,25.8097123192658,23.9260373341247,30.1954135150689,1.10697882412936,193.824990827622,23.0088818776439,0.00525078426810817,11.7369446689165,165.520362887795,-1.5148576123394,16.4329958609373,0.463261613512746,3.34077849193188,0.0140886480445211,-7.40706938718955,-11.1106040807843,-7.40706938718955,-10.4557207288266,0.0259422800764887,0.00732063825443888,0.184133676913857,0.0801717422946379,0.288745712993437,1.11732988693508,0.00872693554207763,0.0703161788047288,0.127823226029396,0.0547455408003515,0.697593275376936,0.0135092101223267,0.00651981840650856,0.00632067285030088,0.00762769496972385,4.89652770551992,4.89623335280642,4.23671002180718,0.000420964523187507,3.38899245679082,184.940848350874,-0.0132200647383116,1.15550547525504,0.0592155939347825,0.182892725234993,0.00982814613501032,-0.100063656742197,-0.0724391209933267,-0.0468176623759037,-0.0797530484081081,0.127027093138885,0.0358435531852142,2.14388740385913,0.933447869676358,3.36189613643873,13.0091871878283,0.10160861118145,0.818698526818044,1.48825901268058,0.637407981562428,8.12215050046013,0.157289127674845,0.075910918586076,0.0735922463222949,0.0888100397502027,57.0107774224402,57.0073502434181
"2",-1,0.000258472224984995,0.0930232558139535,0.001,0.001,9.974684727074,0.0175091418351214,-0.0450273150491029,6.42729861066726e-05,34.5468635287066,0.00540810020612875,39.0093684716206,53.4783034094475,25.8097123192658,23.9260373341247,30.1954135150689,1.10697882412936,193.824990827622,-0.861049640460291,0.00525078426810817,11.7369446689165,165.520362887795,-1.5148576123394,16.4329958609373,0.463261613512746,3.34077849193188,0.0141389646446801,-7.40706938718955,-11.1106040807843,-7.40706938718955,-10.4557207288266,0.0259422800764887,0.00732063825443888,0.188406018113544,0.0820319182461357,0.295445303348285,1.14325460961266,0.00892942129529957,0.0719476821383232,0.130789030242917,0.0560157681339961,0.713779105915754,0.0138226560706626,0.00667109376938328,0.00646732756051292,0.00780467571558186,5.01013884609084,5.00983766369117,-0.162226934157222,0.000430731905809545,3.46762517809007,189.231917856232,-0.0135268018229701,1.1823159627831,0.0605895371801011,0.187136273391097,0.0100920975426542,-0.102385372630654,-0.0741198816574047,-0.0479039439904025,-0.0816035096611789,0.129974425167384,0.0366752092493463,2.14388740385913,0.933447869676358,3.36189613643873,13.0091871878283,0.10160861118145,0.818698526818044,1.48825901268058,0.637407981562428,8.12215050046013,0.157289127674845,0.075910918586076,0.0735922463222949,0.0888100397502027,57.0107774224402,57.0073502434181
"3",-1,7.32946202994098e-06,0.0865332612222823,0.001,0.001,0.00403927909900015,0.905573167894571,51.8562218887458,47.5212778585971,0.00229368844085087,5.96998491551432,9.48439678427258,15.4261606814169,3.24694023777458,11.0716518138116,0.438629739455652,0.0175932686086355,193.652318561218,0.0231979005076933,-0.155466573964801,0.0187850887447017,0.262991937623328,0.147947760253247,0.100073176723274,-0.0814436135241178,-0.40560426844563,17.0934447661303,1.38150761653074,2.07226142479611,1.38150761653074,1.34153829186763,0.725534309723692,1360.9744305603,0.00488357971915602,0.00201415632634481,0.00881789157997412,0.0315468743003713,0.000348322213181199,0.00190088402248001,0.00284358074889923,0.000386197367262334,0.0215660467010743,0.000113065458982214,2.37983251862563e-05,8.1276843412374e-05,3.2149200205431e-06,0.141936867326442,0.141936731590448,0.00011328879644637,-0.000313133983486358,0.000165644875870972,0.00829657359821422,5.15334912866123e-05,0.000190227502712091,-0.00023159149153797,-0.000156643300624067,0.368638028108601,0.000156200792750472,4.93163512582325e-05,0.000112284578221771,4.31293831285045e-06,0.102980067060034,193.1722624519,1.95968949747588,0.808243384157284,3.53845550045463,12.6591725332403,0.139775210432465,0.762789320334381,1.14107594209714,0.154973803664585,8.65405248866779,0.0453710608276968,0.00954982422874877,0.0326148820297639,0.00129008746898721,56.9566187510352,56.9565642827113
"4",4,0.881903807544642,0.0804960569509603,0.001,0.001,0.585482779761189,4.31143237693891,8.32057184568456,2.19583760902858,20.8287877838031,7.94741771264028,26.1889677246031,44.0278357400002,13.5570373307161,1.97570278538208,8.75910287224012,11.9199566596747,189.38186757475,0.016670482861757,0.0135855737325029,0.00133289742717791,0.018660924020592,0.100762892444929,0.103799005587271,0.0275782135320695,0.0197052325743649,0.015001145172187,0.188876345605103,0.283314518407655,0.188876345605103,0.205815625209974,0.000274733775169892,0.0038717346941867,1397.11894097478,250.182739053738,5486.35822854146,2.22453814454904e-19,20.3055048012271,220.077730760822,294.300698922313,128.311946399951,2398.77835652143,38.8283159770563,11.9560028409834,12.1439796554242,7.72468617370378,16712.7245411602,16701.6590094087,23.2906473613561,3.39887604801409,7.31275276739928,4.15119372963385e-21,2.04604139632603,22.8438496048764,8.11628751751686,2.52841674588048,35.9844223620781,7.33375042774664,3.38730918697376,2.29371049841924,1.58986111439168,4.59154990656744,64.6643926372035,4.65943487334379,0.83436717151822,18.2971743550245,7.41890350478214e-22,0.0677194864495043,0.733966037879269,0.981501932005395,0.42792430922554,8,0.129493634529412,0.0398736392079884,0.0405005476972359,0.0257620672712945,55.7374531772783,55.7005492866911
"5",4,0.875964009614602,0.0748800529776375,0.001,0.001,0.564374639400231,4.32072585837935,8.26235983816608,2.19288454602453,20.782240765478,7.88892712104031,26.5179193292364,43.8618659788307,13.518823934873,1.96609349019042,8.71136634933174,11.8844593466611,189.527958672071,0.0170884427458963,0.0138953859076979,0.00134427662864706,0.0188202465716908,0.100944914704007,0.103974013016638,0.0282504857535404,0.0197621601306117,0.0150711912843082,0.189803568789409,0.284705353184114,0.189803568789409,0.206963129882514,0.000274918104796428,0.00388427282575457,1388.16998580766,248.693302070049,5451.71111326422,7.84400263262581e-16,20.1253828892616,218.55414289527,291.258019237779,129.048571901525,2382.62210615172,38.4214159919949,11.8420032192652,12.0230030755954,7.63084339658235,16612.925333521,16601.9670612458,23.7216633240458,3.455689404923,7.32860783569651,1.47626063655009e-17,2.03155505914198,22.7239512982331,8.22818052308126,2.55027854254469,35.9089535200339,7.2925218732231,3.37148170894831,2.28200889131406,1.579303233,4.56719394781616,64.4865695100695,4.66098247715749,0.835023905563353,18.3049123877039,2.63373788478611e-18,0.067573897975007,0.733827298356657,0.977941129600959,0.433299335445039,8,0.129005488173032,0.0397612468672735,0.0403689801905325,0.0256216657333286,55.7803112482769,55.7435172564916
"6",4,0.869796338663065,0.0696558632350116,0.001,0.001,0.543910684662323,4.33026811527788,8.20468122692986,2.19012743161232,20.7376621566884,7.82896863586391,26.8574136750657,43.6965113866948,13.4807685606175,1.95649120883786,8.66429766524758,11.8491098090564,189.659791042339,0.0175303548252425,0.0142180690380953,0.00135609895692732,0.0189857735098903,0.101129507177202,0.104156196099378,0.0289515136547535,0.0198211129980129,0.0151460495549699,0.190733562097063,0.286100343145594,0.190733562097063,0.208115030706988,0.000275094804257068,0.00389682800916335,1378.8352729477,247.134042020054,5415.52258205775,1.25286033473319e-16,19.9425074375413,216.96395368454,288.165407149822,129.780444891841,2365.84604116354,38.007065616496,11.7255231363893,11.8995737202135,7.53617438631929,16507.3879338422,16496.5391840229,24.1714715803333,3.51376887110466,7.34398452474488,2.37865225547698e-18,2.01677594903624,22.5981401064633,8.34282471992568,2.57239286313357,35.8332213788922,7.24922300989108,3.35467619288258,2.26964808309292,1.56839116382206,4.5410966524558,64.284175946561,4.66246830590746,0.835672440962429,18.3123415060242,4.23648982371492e-19,0.0674346752597086,0.733653669459695,0.974418122349503,0.438846628677544,8,0.128519151137338,0.039649319295934,0.0402378633712319,0.0254832284271988,55.8189760335334,55.782291483041
"7",4,0.863394418061283,0.0647961518465225,0.001,0.001,0.524096814820614,4.34100889680525,8.14651687065209,2.18752301782099,20.6932556419921,7.77032934766425,27.2122352908111,43.5265899013234,13.4421547829255,1.94657376545123,8.61668078664515,11.8129065403886,189.780126625904,0.0179959613647913,0.0145556656214273,0.00136837264833057,0.0191576201411047,0.101320075716744,0.104340490724678,0.0296805032399852,0.019881294366701,0.0152262572426172,0.191687065987983,0.287530598981974,0.191687065987983,0.209296444437657,0.000275247476500262,0.00390977720019951,1369.11013692577,245.507907122438,5377.78018133601,2.25642703733469e-15,19.7551365757781,215.304156084111,284.992163303506,130.527178072536,2348.43281712669,37.5806147580453,11.6058814062937,11.7724985170855,7.43959409340533,16396.2461962169,16385.5101987769,24.6384531282602,3.57353100349064,7.35880730887439,4.32277720573762e-17,2.00159193365246,22.4649413008788,8.4587108263001,2.59504925011489,35.7578421905752,7.20371778099439,3.33704603246538,2.256635700088,1.55708059180913,4.51302538958573,64.0636941888143,4.66391076445908,0.836329335315004,18.3195538475424,7.68657981911675e-18,0.067296407822979,0.733439439319488,0.97083352344631,0.444644367496913,8,0.128019382062716,0.0395357493615457,0.0401033350623644,0.0253431787842504,55.8542567678057,55.8176843017364
"8",4,0.856751858630505,0.0602754900897883,0.001,0.001,0.504771202133273,4.34899660236597,8.08154365592409,2.18394977483777,20.6404375207487,7.70316092061212,27.5726886474496,43.3378015504238,13.3986299313049,1.9359983945408,8.5625055172584,11.7721981974618,189.95731889232,0.0184892810986422,0.0149052349369726,0.00138143047190269,0.0193404454827664,0.101529658139853,0.104544671388943,0.0304521532129535,0.0199485721860462,0.0153130247013285,0.192780018134131,0.289170027201197,0.192780018134131,0.210649839022317,0.000275553130216074,0.00392443973514852,1359.10038754638,243.832141228393,5339.02377460142,2.27699162089801e-16,19.5548362375961,213.609491546186,281.622920551448,131.238623589682,2330.36505547497,37.1297420272856,11.4793010967478,11.6383560382924,7.33594251644509,16285.245289184,16274.6286021462,25.1287891066185,3.63437535019429,7.37549013244734,4.40380323086939e-18,1.98539583818394,22.3317340992553,8.57602432491212,2.61802315627611,35.684937657601,7.15787234133573,3.31946981039729,2.24364248811349,1.54531511016613,4.48745031577122,63.8687991610473,4.6657080935995,0.837060753740819,18.3285404561243,7.8167722796853e-19,0.0671305508693718,0.733308255011225,0.96679417635379,0.450534128226301,8,0.127464122207129,0.0394077350920733,0.0399537609301142,0.0251838397566424,55.9062461082595,55.8697996742117
"9",4,0.849862679284119,0.056070223339338,0.001,0.001,0.486079600704702,4.35926061136684,8.02065141385447,2.18118551890027,20.5940730643761,7.63928122443462,27.9421280867469,43.1586357463558,13.3578877653732,1.9257140675947,8.51246646213145,11.7340438187907,190.088593186458,0.0190128241336697,0.0152723263394777,0.00139487140829675,0.0195286350425257,0.101735056665138,0.104748715383133,0.0312525135720214,0.0200149838538334,0.0154053962727888,0.193813327140481,0.290719990710721,0.193813327140481,0.211931299959341,0.00027575628152316,0.00393834474903589,1348.61668858334,242.069234119046,5298.31688572398,4.39615883346774e-20,19.3558422809718,211.829922269141,278.269319806579,131.927621337238,2311.6264876528,36.6789138096453,11.3523702858566,11.5039465839182,7.23442755482324,16165.4172958568,16154.9201106792,25.6410119237671,3.6969603402135,7.39047073599226,8.58509814477671e-22,1.96916771125613,22.1889122374014,8.69661569393227,2.64052921093946,35.6115220769665,7.10886232134628,3.30036098404891,2.22961816267556,1.53320163615537,4.45771536277565,63.6236447889879,4.66724774365329,0.837745147538399,18.336238709927,1.52140801533436e-22,0.0669860546566948,0.733093943681983,0.963025199072296,0.456570720371681,8,0.12693716395987,0.0392879051922741,0.0398124753989965,0.0250366660650925,55.9447380697596,55.9084097607231
"10",4,0.842720668980206,0.0521583472924074,0.001,0.001,0.467919978367135,4.36800132792985,7.95448326464459,2.17779855533963,20.5418889936754,7.57030449188384,28.3275544300873,42.9630936684011,13.3125188740929,1.91471964360503,8.45711426510559,11.6921084650468,190.252495218744,0.019563912885371,0.0156537312195973,0.00140905189123217,0.0197271791191887,0.101958008603169,0.104967201593219,0.0320945843852339,0.0200873067400652,0.015504999330123,0.194966081408836,0.292449122113254,0.194966081408836,0.213360141230388,0.000276066397463997,0.00395377296686498,1337.78940455051,240.248501520151,5256.32188052709,1.70735877290651e-15,19.1463502903273,209.99663383447,274.743719088262,132.623420110535,2292.20021962616,36.2058870376943,11.2187348113872,11.3630375867657,7.12698499113182,16043.3427745551,16032.9710045894,26.1723953695984,3.76078546870746,7.40643028668171,3.3681372333845e-17,1.95212374762046,22.0427589976002,8.81778547659122,2.66404732067685,35.5405628698115,7.05891991967022,3.28090914681159,2.21540691119303,1.52061452425474,4.42902784305147,63.3907273364754,4.66901413967647,0.838490458078164,18.3450706810746,5.9588469045168e-18,0.0668226104382797,0.732908520072366,0.95888209672389,0.462868536439335,8,0.12636204020118,0.0391544672767439,0.0396580978903107,0.0248738654856047,55.9928147190271,55.9566162408072
