"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau FERM","tau RESP","tau PREC","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v PREC","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p PREC","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f PREC","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.05879810276686,1,0.001,17.8552504956224,15.9051673069301,17.5253623896709,6.03009308120975,3.29241380199294,21.0103418108946,50.1149137826812,9.07264364330827,113.193814122964,0.00942587832047986,0.00368293878242073,0.0137552781406377,0.00900286988035274,0.0399258534035592,0.142499404788242,0.0089918519036216,0.250721643657808,0.115057192637487,0.0836298146460174,892.711682960081,1559.44241099108,2.70215322295109e-17,500.059226428915,25.731711534932,185.797234166257,278.776576937844,53.0615756334277,9.60609787661462,599.246978191693,8.41459169885252,5.74333093439073,3.71688691603128e-19,4.50196814800937,1.02736054256637,26.4759952799933,2.50671769402366,13.3036854578861,1.1052506538842,50.1149137133573,3.31943636454889,5.79859090708803,1.00476176598306e-19,1.85940747983977,0.0956801402082185,0.690863699105031,1.03659571699962,0.197302810168036,0.0357190694618436,2.22822468745991
"2",4,1.05656492735294,0.740740740740741,0.001,17.8296542516449,15.8764909863379,17.5167223705907,6.01800694337934,3.28817504901179,20.9845805620717,50.0904273813296,9.05722423802084,113.338720180072,0.00972579263067695,0.00368568132609227,0.0137612308604302,0.00901137081655039,0.0399372592623542,0.14252815450487,0.00899550001390804,0.250923911458589,0.115150014162503,0.0836585320986456,891.124861551584,1556.89341982618,1.76535837495798e-18,499.058612543988,25.6457422688801,185.506016939336,277.933798747403,52.9237887672321,9.56954546906375,598.748583266664,8.66689561149141,5.73821300416929,2.42935041491905e-20,4.49720221682702,1.02422065796778,26.4398302439126,2.50015349049778,13.279844086682,1.10193329629141,50.0904275722328,3.32053951994172,5.80134878053875,6.57813792861925e-21,1.85960903709302,0.0955620299648958,0.691238778100667,1.03564629659348,0.197206407013109,0.0356583631418143,2.23107716889906
"3",4,1.05356787720063,0.548696844993141,0.001,17.7953541410927,15.8380894173513,17.5050808787917,6.00181237829994,3.28248018175421,20.9500236063018,50.0572935553027,9.03653386735203,113.533333934833,0.010130676949443,0.00368937373642947,0.0137692436564742,0.0090228109194222,0.0399526143160077,0.142566817416919,0.00900040996733379,0.251196456189643,0.115275086059631,0.0836973003860345,888.993340706389,1553.46774457825,9.30551807694102e-18,497.71525877725,25.5305875752383,185.114495834599,276.80371357455,52.738756509469,9.52060180387768,598.075368126159,9.00610434490256,5.73132309723732,1.28129945751126e-19,4.49079067165842,1.02001371865455,26.3911845288764,2.49134690265139,13.2477887390271,1.09748819228148,50.0572937395433,3.32202021155788,5.80505050959273,3.47731728856955e-20,1.8598791166928,0.0954035582206928,0.691742073260353,1.03436942553278,0.197075958879144,0.0355769049895749,2.23490814832347
"4",4,1.04955381216354,0.406442107402327,0.001,17.7495100091675,15.7868000253695,17.489411210351,5.98016123413605,3.27485690403448,20.9037753946516,50.0124257285647,9.00881475625537,113.794246664071,0.0106772707797772,0.0036943361438231,0.0137800097347358,0.00903818907713113,0.0399732730018832,0.142618749238556,0.00900701107258606,0.251563617335649,0.115443577818414,0.0837496307874893,886.135093343636,1548.87105758006,0,495.915208834911,25.3767757019867,184.58888593292,275.291896094385,52.4907320789611,9.45523587050301,597.165926942773,9.46150433909315,5.72205033013952,0,4.4821754236749,1.01439278304307,26.3258360350915,2.47955715631534,13.2047584383798,1.09154625800787,50.0124259003261,3.32400378094378,5.81000943339683,0,1.86024009383806,0.095191465742859,0.692416042847415,1.03265440038956,0.196899313891987,0.0354677746309266,2.2400442256707
"5",4,1.04419214252738,0.301068227705427,0.001,17.6884426528045,15.7185444297427,17.4683415935447,5.95131014249597,3.26468152561904,20.8420622126441,49.9516189581998,8.97177616480498,114.143224112699,0.0114151724507284,0.00370099527832581,0.0137944520505075,0.00905883127113736,0.0400010352046605,0.142688385385096,0.00901587348165929,0.252057889573399,0.115670401379573,0.0838202610590869,882.3111847684,1542.71594673668,1.31633307066996e-15,493.509346484246,25.1720723934156,183.884627716402,273.275676118916,52.1590880226741,9.36825817580382,595.937288706114,10.0717343293377,5.70958443467039,1.8158093425854e-17,4.47061790053005,1.00690895398328,26.238200625993,2.46381892150304,13.1471096490684,1.0836301834227,49.9516191141909,3.32665410923092,5.81663525543403,4.96308433380024e-18,1.86072093810827,0.0949084399144221,0.693316103181599,1.03035489814456,0.196659917158267,0.035321953404744,2.24691386048621
"6",4,1.03705615986957,0.22301350200402,0.001,17.607460551048,15.6281416751736,17.440052358934,5.91303108148035,3.25115121400039,20.7600311747804,49.8691359732416,8.92245530557848,114.608542372698,0.0124113397065124,0.00370991331193671,0.013813784758812,0.00908648665093385,0.0400382877266144,0.142781552983636,0.0090277500471009,0.252722670781342,0.115975472207876,0.0839155752590396,877.21108300926,1534.4970415805,1.92785512631447e-17,490.304681905868,24.900944602037,182.94344446497,270.59785821418,51.7170946484236,9.25308723581113,594.277474206397,10.8873647455456,5.692851001687,2.66309757610804e-19,4.45514694702804,0.996991184640843,26.120949108884,2.44288982723846,13.070082284601,1.07313116155387,49.8691361115189,3.33018314207369,5.82545783838369,7.31877511167402e-20,1.86135859177863,0.0945322141290582,0.694513768134537,1.02727888778464,0.196335180997014,0.035127776793616,2.25607366875389
"7",4,1.02760377516638,0.165195186669645,0.001,17.500693200267,15.5091500335161,17.4021432009608,5.86253368025723,3.23324951859154,20.6515485316504,49.7571462005332,8.85708092009048,115.226456239774,0.0137561655018209,0.00372182541825397,0.0138395925982362,0.00912344670801158,0.0400881751029575,0.142905839502405,0.0090436277023332,0.253615679758978,0.116385277697613,0.0840441644245137,870.436616433177,1523.56313993291,2.98630445566726e-16,486.055164118782,24.5441086455151,181.689985207828,267.060798397058,51.1306312771732,9.10156979043905,592.035707155175,11.9738701544998,5.67043602051713,4.13292370407325e-18,4.43449838699153,0.983928525127425,25.9645598653042,2.41519843459086,12.967529807866,1.05928872754446,49.7571463173327,3.33486105787632,5.83715262967466,1.14412815915033e-18,1.86219927815255,0.0940346379930786,0.696099916796442,1.02317692046228,0.195894276380052,0.0348703973231909,2.26823732755461
"8",4,1.0151611000575,0.122366804940477,0.001,17.3609953400204,15.3537895047497,17.3514782714497,5.79641259469898,3.20971817159009,20.5090335803031,49.6049793938796,8.77094822417068,116.042646278966,0.0155716803254874,0.00373768284486872,0.013873920704509,0.00917268412450197,0.0401548116494853,0.14307101286699,0.00906478842620259,0.254813385931826,0.116934909982413,0.08421756458992,861.486517910011,1509.0889927874,4.78855699142635e-16,480.453427335165,24.0783541204427,180.028335021849,262.422404717887,50.3570454498205,8.9039254477965,589.009902250695,13.414792661612,5.64049603972168,6.64360599880711e-18,4.40704752547982,0.966861774535983,25.7568362363337,2.37880357706295,12.8316492565916,1.0411797207282,49.6049794869004,3.34102558123829,5.85256393971159,1.85710293463282e-18,1.86329925999849,0.0933809124090282,0.698187679262745,1.01772917976659,0.195295194464093,0.0345312922211444,2.28430406060957
"9",4,0.998915032207205,0.090642077733687,0.001,17.1799776175361,15.1530323337258,17.2840097153785,5.71066314083162,3.17904584330571,20.3234030938044,49.398167267407,8.65835448814624,117.113347565842,0.0180226253374371,0.00375870109536955,0.0139193730968239,0.00923801096059543,0.0402435277975319,0.14328946628253,0.00909287804422541,0.25641650964791,0.117670590043904,0.0844512123536548,849.745437665429,1490.05254604995,1.23194811407046e-18,473.126162700622,23.4769495369616,177.839015022882,256.396909092637,49.3445718468987,8.648960452388,584.931416778135,15.3146436552405,5.60066213699612,1.71479454356753e-20,4.3707446767728,0.944795271291967,25.4824575468397,2.3313858252957,12.6527628830523,1.01772827969888,49.3981672906544,3.34908813175594,5.87272031889795,4.85545744041639e-21,1.86472459408222,0.0925293265240558,0.700914071645545,1.01053304577924,0.194480973493728,0.0340880097958513,2.30538085759532
"10",4,0.977924526835628,0.0671422798027311,0.001,16.9482829059709,14.8969743952904,17.1946037443358,5.60081039938001,3.1394926475328,20.0842175584557,49.117291100698,8.51265403059165,118.505674049543,0.0213314011035692,0.00378640759871455,0.0139792063234984,0.00932424354325582,0.0403611503593699,0.143576639231345,0.00912997899278854,0.25855684399464,0.118652798271513,0.084765654382519,834.483866090588,1465.22758865225,4.37423090705234e-18,463.637378176376,22.7110358145591,174.977601202217,248.664536759848,48.0330036590979,8.32473316498174,579.448026111185,17.8007100620354,5.5479488755191,6.11482763563083e-20,4.32306782987313,0.916643531328454,25.1226959213768,2.27030199686891,12.4192618336793,0.987752884888749,49.1172911139735,3.35953282833447,5.89883206264918,1.76101335545322e-20,1.86654896004589,0.0914319299448368,0.704439018355151,1.00109385985014,0.193375161813772,0.0335143859472112,2.33278885924298
