"","convergence","mu","x_C","x_P","x_N","x_Ace","x_H2O","C","P","N","W","H2O","ADP","ATP","AA","NT","Lip","DNA","tRNA","mRNA","rRNA","TC","P","tau tC","tau tP","tau tN","tau tAce","tau tH2O","tau Res","tau Fer","tau NTS","tau AAS","tau LipS","tau Deg","tau DNAp","tau tRNAp","tau mRNAp","tau rRNAp","tau tRNAc","tau r","v tC","v tP","v tN","v tAce","v tH2O","v Res","v Fer","v NTS","v AAS","v LipS","v Deg","v DNAp","v tRNAp","v mRNAp","v rRNAp","v tRNAc","v r","p tC","p tP","p tN","p tAce","p tH2O","p Res","p Fer","p NTS","p AAS","p LipS","p Deg","p DNAp","p tRNAp","p mRNAp","p rRNAp","p tRNAc","p r","f tC","f tP","f tN","f tAce","f tH2O","f Res","f Fer","f NTS","f AAS","f LipS","f Deg","f DNAp","f tRNAp","f mRNAp","f rRNAp","f tRNAc","f r"
"1",4,0.167815575741559,5,1,1,1,1000,16.0394083188716,8.40247193667437,5.36012200832137,0.820121737687898,770,0.892183195796173,3.16535558833945,9.64016279937321,1.89497347937974,55,2.36332202532621,5.51715292949325,11.6996953331187,34.2430883704702,21.6490524360634,153.312889575415,0.0244897959183673,0.0444444444444444,0.0444444444444444,0.0505503900918692,0.00876851758540764,0.606721846760328,0.197991510891551,0.190713991985118,0.180144186552539,0.0338484707511685,0.0300872159243665,0.951725590552344,0.0965231419118594,0.057085485173384,0.0768043135426217,0.439571097554584,2.3999835280704,67.3090383083319,2.73591574122531,3.47923943433782,18.145053533764,129.217993321001,1.20602023886128e-14,121.884551569015,80.6982294478605,64.4931868366591,9.22985666578577,15.2868431796197,0.396602246342825,24.5764707924399,3.49207542629012,17.9759981337553,36.1970837617834,32.1603635408754,1.64838461163262,0.121596255165569,0.154632863748347,0.91723953436962,1.13305024678628,7.3171882655225e-15,24.1321065194884,15.3902814841325,11.6180726808709,0.312416533389328,0.459938551547147,0.377456507115012,2.37219817799135,0.199346819971823,1.38063419690653,15.9111918374423,77.1843427548568,0.364626671602823,0.014821008821118,0.0188477435800008,0.0982954242454601,0.7,6.53325551268791e-17,0.660273263076933,0.437158627538613,0.349372634765442,0.05,0.0828119207760108,0.00214847456847837,0.133135712082847,0.0189172787440726,0.0973796169575997,0.196086922432732,0.174219192699335
"2",-1,0.167703164912425,3.75657400450789,1,1,1,1000,16.0394083188716,8.40247193667437,5.36012200832137,0.820121737687898,770,0.892183195796173,3.16535558833945,9.64016279937321,1.89497347937974,55,2.36332202532621,5.51715292949325,11.6996953331187,34.2430883704702,21.6490524360634,153.312889575415,0.0260165608498223,0.0444444444444444,0.0444444444444444,0.0505503900918692,0.00876851758540764,0.606721846760328,0.197991510891551,0.190713991985118,0.180144186552539,0.0338484707511685,0.0300872159243665,0.951725590552344,0.0965231419118594,0.057085485173384,0.0768043135426217,0.439571097554584,2.3999835280704,67.2639515232044,2.73408309514609,3.47690887480635,18.1328991166104,129.131436982567,1.20521238932524e-14,121.802907517561,80.6441739476969,64.449986242353,9.22367407018335,15.2766033272754,0.396336583354446,24.560008307079,3.48973626860267,17.963956957924,36.1728372388969,32.1388210045826,1.74997668780294,0.121514804228715,0.154529283324727,0.916625123841168,1.1322912760106,7.31228686589837e-15,24.1159416903857,15.3799723439076,11.610290344951,0.312207261982913,0.459630462898629,0.377203668850508,2.37060916718063,0.199213288020338,1.37970938266256,15.9005337667652,77.1326410226013,0.364626671602823,0.014821008821118,0.0188477435800008,0.0982954242454601,0.7,6.53325551268791e-17,0.660273263076933,0.437158627538613,0.349372634765442,0.05,0.0828119207760108,0.00214847456847837,0.133135712082847,0.0189172787440726,0.0973796169575997,0.196086922432732,0.174219192699335
"3",4,0.167548583207355,2.82236965026889,1,1,1,1000,16.027793994664,8.39994946531593,5.35880290360979,0.81990690745291,770,0.892461747107481,3.16687404422188,9.63489568439824,1.89464110882714,55,2.36298630471045,5.51505510669586,11.6961381993853,34.2312337163525,21.6370831796279,153.362171860737,0.028081194997831,0.0444444444444444,0.0444444444444444,0.0505595067532243,0.00876851758540764,0.606727460403281,0.197990282528305,0.190734831004402,0.180170708563262,0.0338550891419123,0.0300911473297752,0.951956045530353,0.096544612810829,0.0570955048316076,0.0768200588212183,0.439655250298186,2.40027919625165,67.2034695879941,2.73148355870655,3.47365169890466,18.1175733550885,129.012409069664,1.27132115409187e-14,121.699650638628,80.5739099444868,64.3947966179343,9.21517207640455,15.2898724646141,0.39591500749262,24.5443865889291,3.48865863076585,17.967292682306,36.1475878566271,32.1195182660867,1.88715373403127,0.121399269275847,0.154384519951318,0.916015572398633,1.13124757766315,7.71345455179131e-15,24.0953482135379,15.3682510966256,11.6020561344404,0.311980472104737,0.460089804986177,0.376893684898794,2.36962829990747,0.199186725708721,1.38024848071279,15.8924767867811,77.0958114877129,0.364634914198014,0.0148205781512236,0.0188474597658298,0.0983029573667894,0.7,6.89797837496216e-17,0.660322181884371,0.43718071283116,0.349395519063704,0.05,0.0829603198824896,0.00214816936791859,0.133173783329424,0.018928884896781,0.0974875592844939,0.196130834871673,0.174275195296292
"4",4,0.167340525651332,2.12048809186242,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0308884581347476,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,67.1220906976046,2.72781148014705,3.46915222992885,18.0966815719239,128.852204751526,0,121.558873386334,80.4789227230544,64.3198828555991,9.20372891082326,15.2932309306921,0.395381773683569,24.5205359403742,3.48612709300276,17.960973014452,36.1107123463539,32.0894385865228,2.07329788842969,0.121236065784314,0.154184543552393,0.915208293150842,1.1298428232823,0,24.067984206393,15.3520032899022,11.5912893952665,0.311657704449441,0.460235896240501,0.376467415677255,2.36778925679907,0.1990715479793,1.38000843466766,15.8780368350742,77.0307352234029,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"5",-1,0.16705944363331,1.59315408855178,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0347339113683424,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,67.0093456668734,2.72322957296923,3.46332509208631,18.0662845610628,128.635771597649,0,121.354690847126,80.3437422106282,64.2118446956757,9.18826939983205,15.2675428781696,0.394717650594416,24.4793487760679,3.4802714424688,17.930803953366,36.0500571532439,32.0355379302414,2.3274966732438,0.121032425465299,0.15392555964828,0.913671017031098,1.12794502536646,0,24.027557193605,15.3262165173997,11.5718194969737,0.311134212747967,0.459462837628561,0.375835063050739,2.36381207924473,0.19873716733708,1.37769043336945,15.851366483595,76.9013466343446,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"6",-1,0.16667202367243,1.19696024684582,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0400554213913024,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,66.8539473397135,2.7169142550699,3.4552934523148,18.0243878618659,128.337458227771,0,121.073262700605,80.1574206906514,64.0629339258382,9.16696130198363,15.2321366135733,0.39380227883556,24.4225798312005,3.47220050318653,17.8892214410872,35.966455104606,31.9612457706257,2.67786303236416,0.120751744669774,0.153568597880658,0.911552164112775,1.12532925933673,0,23.9718359780571,15.2906741854341,11.5449838164558,0.310412675539954,0.458397318249897,0.374963481042216,2.35833027011528,0.198276285007289,1.37449549411793,15.8146063002171,76.7230082174507,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"7",-1,0.166131291201689,0.899293949546068,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0475242919235084,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,66.6370537103735,2.70809979583696,3.44408347643261,17.965911510722,127.921094225301,0,120.68046585901,79.8973667284854,63.8550951549316,9.13722101609291,15.1827191367573,0.392524669825205,24.3433458863368,3.46093567591903,17.8311836090845,35.8497694743246,31.8575542031226,3.1668787934543,0.120359990926087,0.153070376730338,0.908594824044245,1.12167836425914,0,23.894064377215,15.241066795727,11.5075285346024,0.309405606631235,0.45691014416383,0.373746990565447,2.35067916151479,0.197633019130276,1.37003623138037,15.7632991225032,76.4740964872038,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"8",-1,0.165363203538973,0.675652854655197,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0582174774642219,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,66.3289654600235,2.6955792283536,3.42816017860907,17.8828483208736,127.329666725009,0,120.12251451651,79.5279710461682,63.5598689489873,9.09497619464349,15.1125236957234,0.390709880124699,24.2307974103134,3.44493446401668,17.7487433171762,35.6840224591459,31.7102647059379,3.86150505189407,0.11980352126016,0.152362674604847,0.904394047238693,1.11649242182233,0,23.7835930991822,15.1706015914434,11.4543248868618,0.307975107731781,0.45479767611423,0.372019017163481,2.33981108452637,0.196719287089542,1.36370203678532,15.6904194410649,76.1205278752684,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"9",-1,0.164244500908413,0.507627989973852,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0739707786048039,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,65.8802417624027,2.67734329974854,3.40496824879812,17.7618686287153,126.468265699478,0,119.309870771692,78.9899544348037,63.1298785335289,9.03344754996272,15.0102855940721,0.388066679211032,24.0668730533625,3.42162905407951,17.6286708620403,35.4426156108286,31.4957408228546,4.87321277783765,0.11899303554438,0.151331922168805,0.898275709071218,1.10893921178188,0,23.6226941349943,15.0679705856071,11.3768349549544,0.305891617839272,0.451720913293041,0.36950226226147,2.32398197164483,0.195388456655449,1.35447642296555,15.5842718028501,75.6055630405821,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
"10",-1,0.162554252636159,0.381388422219273,1,1,1,1000,16.015487859297,8.39628352020643,5.3564844033807,0.81958291628635,770,0.892762171781983,3.16826339962122,9.63043726042607,1.89429888508493,55,2.36273772981555,5.513655821973,11.6935451966412,34.2199730018162,21.627435253722,153.409048820051,0.0981837426944895,0.0444444444444444,0.0444444444444444,0.0505732661269092,0.00876851758540764,0.606751715512271,0.197994465857716,0.190758061495576,0.180213160855554,0.0338621125708019,0.0300940918453568,0.952161785734079,0.0965635197597942,0.0571039272718628,0.0768337235158285,0.439704337116944,2.40050118096347,65.2022649400512,2.64979062759451,3.36992755234995,17.5790803612503,125.166774529842,0,118.082046997871,78.1770649117425,62.4802058350291,8.94048389498873,14.8558140035403,0.384073065845421,23.8191996739068,3.38641690046118,17.447253339372,35.0778739027712,31.1716165982093,6.40180240397192,0.117768472337534,0.14977455788222,0.889031509375837,1.09752706357367,0,23.3795918227292,14.9129053559778,11.2597553844362,0.30274367208955,0.447072231060079,0.365699696227739,2.30006575837378,0.193377704396142,1.34053743918792,15.4238932918898,74.8275024565421,0.364646174110319,0.0148190559857714,0.0188464494312151,0.0983116829453922,0.7,0,0.660378388825562,0.437208241913851,0.349422953885361,0.05,0.0830817111133502,0.00214794339074141,0.133209790172866,0.0189386667446452,0.0975744352559676,0.196174358763919,0.17432846456824
