"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau r","v Cin","v Met","v DNAp","v RNAp","v r","p Cin","p Met","p DNAp","p RNAp","p r","f Cin","f Met","f DNAp","f RNAp","f r"
"14",4,0.669746899867693,1.25989843416938,39.3820782008556,36.8658935944165,1.83643505793163,3.44626587526459,25.599847695415,48.3360502792267,136.489950939656,0.276453428764039,0.241815314497041,0.346576578929064,0.319916842088367,0.275981898637227,195.536975266398,169.160950481028,17.1454186310893,32.372919826361,91.4137215049284,54.0568672625448,40.9057084411881,5.94220053346955,10.3566422800293,25.2285324224248,0.999999999803965,0.865109784056969,0.0876837672484675,0.16555907022654,0.46750094892522
"15",4,0.603721318563665,0.899927452978129,32.1458562107396,37.3457309803907,1.66864627900489,3.16206268862225,26.0617839869455,49.1040734574866,138.772715019007,0.329664129680318,0.264346394411551,0.371372961719573,0.342805810818067,0.292694824355793,174.0292316949,154.622092996994,15.7340545927202,29.6451759746009,83.7800464919345,57.3711952056336,40.873792780123,5.84320245395593,10.1625385868173,24.5219859924769,0.99999999660792,0.888483451697242,0.0904104120101687,0.170345956166805,0.481413641787636
"16",4,0.535417750349049,0.642805323555806,25.7694115858687,37.7011940977315,1.50532386082234,2.87619951007281,26.435393963981,49.6980238758529,140.579670360394,0.399867126774034,0.292771002514471,0.400997621269987,0.370151650403065,0.31304812116666,152.361268450112,138.563868070988,14.1539791657856,26.6092041404025,75.2688508491728,60.9242626467936,40.567482567426,5.67571197698497,9.84944082848205,23.5627723407071,0.999999999489477,0.909442861757335,0.0928974883350626,0.174645462048844,0.494015648310199
"17",4,0.466575812085301,0.459146659682719,20.3051454277082,37.9252941534811,1.34828083775309,2.59390152612258,26.7149662818875,50.1060788469458,141.875898242431,0.493548785584369,0.32887010557136,0.436430540647484,0.402858960597678,0.33775568663002,131.046945527512,121.573055810069,12.4645570878031,23.3782844284239,66.1958624377939,64.6780608196446,39.9817436988902,5.43991338876133,9.41815136539172,22.3580289697434,1.00000000041418,0.927706138979779,0.0951152050342814,0.178396255967665,0.505130907086373
"18",4,0.399079973290715,0.327961899773371,15.7382159461621,38.0206593358603,1.19878238984841,2.31952891137989,26.9019653483436,50.3299611336609,142.664799120417,0.619875549740319,0.375127881728961,0.478961400387917,0.442118215742693,0.367731143187648,110.614557471941,104.333750672503,10.7360356126847,20.0856795449441,56.9346642225011,68.5672596222016,39.1384988826136,5.14214665166602,8.8802448023902,20.9366491615452,0.999999997062031,0.943218982659128,0.0970580710759154,0.181582604902868,0.514712216515183
"19",4,0.334817675539512,0.234258499838122,12.008177580915,37.9964232709561,1.05777307937746,2.05670199162783,27.0027097752843,50.3805419407945,142.975932593481,0.791738918277975,0.435011024845215,0.530264285318761,0.489474724909625,0.404137343031362,91.5653554016139,87.5448052965063,9.04098452022874,16.8682959450377,47.8708694090431,72.4958554374122,38.082955471908,4.79411119519707,8.25660451739148,19.346405971572,0.999999997558987,0.956090922148763,0.0987380484518954,0.184221377505456,0.522805476833719
"20",4,0.275490309754051,0.167327499884373,9.02735889422398,37.8655852188887,0.926033233934447,1.80844447036829,27.0264245922727,50.2741165967844,142.85464396439,1.0272020738017,0.513344806861873,0.592476718990947,0.546901586760874,0.44843319847933,74.3224939606582,71.8355440626275,7.44551808246969,13.8500319538594,39.3550701155544,76.3442199265025,36.8764034926471,4.41129612468941,7.57460445225451,17.6481199682964,0.999999993590626,0.966538389309594,0.100178527898832,0.186350472475005,0.529517616620148
"21",4,0.222416947222028,0.119519642774552,6.69451108669582,37.6430445976831,0.804242028319582,1.57722229942384,26.9837858749658,50.0297057304969,142.354444915052,1.35150772227058,0.616819438823794,0.66828403864633,0.616877574135074,0.502423708171098,59.1822485675896,57.6932758485427,6.00165127880278,11.1274544189935,31.6620410614922,79.9852659604345,35.5863340328044,4.01080775514524,6.86427708828734,15.9077600783805,1.00000000012266,0.974840889827463,0.101409652806359,0.188020135930627,0.534992194985897
"22",4,0.176390542613706,0.0853711734103943,4.9046206294556,37.3441768570561,0.692945612559671,1.36490263488605,26.885869210905,49.6671903485243,141.531599242699,1.79987095575004,0.754680914530601,0.761024168600167,0.702483847938616,0.568313917836037,46.2833445842383,45.4182158900942,4.74241305875267,8.76082265567441,24.9648355874052,83.3040476521416,34.2762607042846,3.60909095519582,6.15433641026596,14.1878635208108,1.00000000089975,0.981307991869416,0.10246478740075,0.189286723815124,0.539391347667838
"23",4,0.137634067361539,0.0609794095788531,3.55622372146185,36.9837679509486,0.592489517761395,1.17265657835339,26.7433595364178,49.2059790181709,140.441174306182,2.42137875121063,0.939678987901082,0.874817212231837,0.807523580521696,0.648781156251056,35.6053346048497,35.1158770696173,3.68079734790919,6.77241903077742,19.3294900447907,86.2140006419274,32.9976518240368,3.22002487468826,5.46888806452665,12.5406089010026,0.99999999392837,0.986253246771164,0.103377692315224,0.19020798610148,0.542881850204445
"24",4,0.105864405522125,0.0435567211277522,2.55677714899666,36.5752328114284,0.502950935880238,1.00090660665257,26.565935632324,48.6640800539966,139.134116033721,3.28444341518931,1.1893794823054,1.01474117969744,0.936684165874559,0.747069990686946,26.9954233258852,26.7247516329541,2.81238698285502,5.15179390519746,14.7293504817562,88.6649403829516,31.7858712619433,2.85384488474803,4.82560377684752,11.0038557272304,0.999999996952939,0.98997341989805,0.104180139734604,0.190839529623516,0.545623984445964
