"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau tI","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tI","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tI","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tI","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.10434490268252,1,0.001,4.21409983416538,25.4866417466176,15.6294174743472,5.70898275532585,2.14704065782968,20.604382234391,51.5903138846523,8.77769846995822,119.841423716568,0.0234042553191489,0.0657101906159582,0.00697233489613544,0.00772204658455544,0.0379084694829396,0.164236240299596,0.00981388782925657,0.244383500807205,0.106917781603152,0.0779626282819909,360.306546569024,3.60566159421373e-14,164.219887600787,939.179258258047,25.1254178997984,198.655138248318,293.704223455193,56.9735001663071,9.69360656258254,661.731327058043,8.43270640906226,2.36928710652424e-15,1.14499605295841,7.25238598351686,0.952466137700612,32.6263730221003,2.88238030396817,13.923383423882,1.03641890940508,51.5903134739748,1.2844988078054,1.28542433192509e-16,0.585446619967915,3.3481896153028,0.0895725310717351,0.708208859023599,1.04706042248759,0.20311147198682,0.0345578679919615,2.35908314402694
"2",4,1.10236487782711,0.757575757575758,0.001,4.1804157492399,25.3309355743707,15.5830415364361,5.6927900848065,2.13080033087671,20.5962090099575,51.6224959074982,8.75742733648638,120.105885145945,0.0240851063829787,0.0658067592420516,0.00700734702936664,0.00773245975946408,0.0379245415924967,0.164477420684445,0.00983211361605257,0.244664272091195,0.107040619039898,0.0779793003929828,358.67788828889,5.38013692783741e-17,157.324942218607,944.24440264613,25.0534568753842,198.523554800606,293.082920454438,56.9068263941994,9.65388031586556,662.002547026133,8.63879509666006,3.54049375499468e-18,1.10243046650084,7.3013318465604,0.950140867306329,32.6526422387106,2.88162457283253,13.9230672567568,1.03335732514733,51.6224954754705,1.28098935192144,1.92147281487509e-19,0.561873431158857,3.37229326059512,0.0894764147276937,0.709010976445646,1.04672217772673,0.203238172864166,0.0344780603798676,2.36428907767609
"3",4,1.09977802581239,0.573921028466483,0.001,4.13663232263363,25.1299525838793,15.5226778459915,5.67166177494396,2.10964877822031,20.5853451617015,51.6635822285158,8.73089138101391,120.449608606359,0.024983829787234,0.0659331776955622,0.0070538662652435,0.00774626599485005,0.0379456505881049,0.164793151087818,0.00985600595507534,0.245033737647531,0.107202260220795,0.0780017015649364,356.565160939326,1.21994155942058e-14,148.417954905673,950.759013008252,24.9594556310713,198.348102548393,292.268082566651,56.8184724696729,9.60204248659385,662.33916381488,8.90836328896584,8.04346236154784e-16,1.04692040526556,7.36483221176302,0.94710278224594,32.6864088312393,2.88059596225537,13.9224426766673,1.02936065729896,51.6635817906578,1.27643925707723,4.36717174970836e-17,0.5313096310297,3.40354656362582,0.0893503698422121,0.710050594939167,1.04626726064873,0.203399930033527,0.034373588114228,2.37105528752675
"4",4,1.09640882249153,0.434788657929154,0.001,4.07996855111289,24.8722061808627,15.4444327227116,5.64418904961974,2.08220374298621,20.5708898905131,51.7155085623981,8.69624321014081,120.89435808199,0.0261701446808511,0.0660982904808854,0.00711583024794795,0.0077646045339876,0.03797333454563,0.165205520681532,0.00988726625408191,0.24551947410716,0.107414769921883,0.0780319097876349,353.838422125848,4.91319750267052e-17,136.984504956679,959.073604601383,24.8370517164953,198.113737092045,291.201700634396,56.7013398474493,9.53463777813041,662.748203952717,9.2600027006775,3.24753955721477e-18,0.97475848387091,7.44682725871573,0.943145673957588,32.7294830904555,2.87918874781372,13.9212831405171,1.02416092322637,51.7155080627555,1.27057045279252,1.76424129921281e-19,0.49188684327352,3.4438616833599,0.0891854080059029,0.711390976506025,1.04565319505467,0.20360436441889,0.0342371779926804,2.37981019846437
"5",4,1.09203799549312,0.329385346916026,0.001,4.0070308184416,24.5443798770764,15.3435515766525,5.60862747643415,2.04675851252268,20.5516433927342,51.7802701159799,8.65115572521326,121.466582781041,0.0277360803404255,0.066313306834611,0.00719865992451835,0.0077890277606442,0.038009572287267,0.165742524561966,0.00992806549348209,0.246157293614687,0.107693815956426,0.0780727973763877,350.341943340498,1.77200168566539e-14,122.426186219714,969.581098795923,24.6783135179646,197.800145369722,289.810062770076,56.5460223835471,9.44739075686073,663.230617898035,9.71711228711287,1.17507291492977e-15,0.881304480451477,7.55209409471735,0.938012141588915,32.7838954523016,2.87725328385147,13.9192158346095,1.0174255614378,51.7802696449697,1.2630503656667,6.38840829533916e-17,0.441370044926948,3.4955271118865,0.0889700862411687,0.713107724287934,1.04482124596733,0.203859331165275,0.034059668209501,2.39107446419371
"6",4,1.08639611563946,0.249534353724262,0.001,3.91374264136105,24.1315905558816,15.2143390999802,5.56285188654202,2.00122900880383,20.5260161882281,51.8597105193818,8.5927310303226,122.197789736062,0.0298031154110638,0.0665923584304479,0.0073099718168237,0.00782168886940237,0.0380569002885086,0.1664394566195,0.00998116326770095,0.24699364301864,0.108059718820655,0.0781283271799997,345.894092821257,5.05588032254026e-16,104.072872440032,982.69808473352,24.4735116781131,197.380138029251,288.000808503145,56.3401880664433,9.33510961407712,663.776020544929,10.3087215683572,3.3668299462005e-17,0.76076976443252,7.6863586713432,0.931385993643601,32.8518429210705,2.87458309089976,13.9156682988861,1.00874932005717,51.8597101073724,1.25349101254036,1.83220837716325e-18,0.377151310069503,3.56121495804392,0.0886899417205979,0.715288969105046,1.04369063408551,0.204172088658984,0.0338296497256795,2.40546830189099
"7",4,1.07915913473925,0.189041177063835,0.001,3.79529912037681,23.6181279108614,15.0501810052465,5.50433739611921,1.94310685771263,20.4919293007467,51.9551301090871,8.51742849880261,123.124460497806,0.0325316017043064,0.0669530794951731,0.00746075178831802,0.00786564418744265,0.0381185454777199,0.167340358379553,0.0100500375780907,0.248088479395035,0.108538709735328,0.078203933378729,340.291123238617,4.20000179549817e-14,81.2170960717483,998.825660971694,24.2109742086067,196.817698673877,285.660312015192,56.0678532537874,9.19166076897123,664.354431280247,11.0702152847097,2.81203054093859e-15,0.605940594759293,7.85640725449057,0.922887121430676,32.9355442315255,2.87089687032181,13.9097884566761,0.997651000188968,51.9551296837038,1.2414562306159,1.53225225154138e-16,0.296297678855702,3.64393384203221,0.0883269140096824,0.718033888127114,1.04215111700774,0.204547756334989,0.033533183066152,2.42370985231902
"8",4,1.06994792787952,0.143213012927147,0.001,3.6460929152584,22.9885378614364,14.8436386369421,5.43017048301692,1.8693847652296,20.4467437748202,52.0668042977105,8.42101653838385,124.287611532729,0.0361332036113866,0.0674173756684055,0.00766750460819825,0.00792539734372568,0.0381985897016674,0.168499939231782,0.0101390568383628,0.249518989274468,0.10916455780758,0.0783069719705986,333.315146127924,1.21808304338211e-14,53.1682839193777,1018.29429601556,23.8770954897193,196.066149678118,282.652436262223,55.7087693696438,9.01004919588297,664.906362102692,12.0437440417993,8.21199621310066e-16,0.407668061961821,8.07038690877269,0.91207137387932,33.0371343061724,2.86582911676441,13.900395826838,0.983578036293105,52.0668038602482,1.22647497195033,4.4820896494511e-17,0.195639382986931,3.74694184363147,0.0878587737797236,0.721450039760834,1.0400551635999,0.204987418494923,0.0331536084188341,2.44660652623483
"9",4,1.05833463640078,0.108494706762991,0.001,3.45947290179011,22.228895260004,14.586605408474,5.33709263729528,1.77638292982044,20.3872528349755,52.1935633192022,8.29855282008052,125.732182838959,0.0408873181287323,0.0680125910584694,0.00795660122852904,0.0080079830492004,0.0383021912923277,0.169986491155018,0.0102537346237612,0.251384746943959,0.109980826787982,0.0784472049823005,324.746612472875,5.35544064619911e-15,19.3231339318877,1041.2997406929,23.4565433984545,195.067171306828,278.819985429836,55.2382558578889,8.78264588149258,665.333620043732,13.2780180554066,3.64237394607845e-16,0.153746471181489,8.33871067260554,0.898437012304392,33.1587839899826,2.85894613839849,13.8860549704611,0.965922655432619,52.1935628731867,1.20805832710315,1.99222545192459e-17,0.0718821134865454,3.87363801326639,0.0872584085228184,0.72565043511071,1.03721114316297,0.205486469760639,0.0326714677955926,2.47504296927085
"10",4,1.04378692187071,0.0821929596689322,0.001,3.32665432424677,21.902809892456,14.4953644367033,5.26402414306262,1.71865210556274,20.2417174993871,52.0451828038128,8.19706486915076,126.808530085732,0.0471627492916289,0.0682807594991686,0.00817065371199023,0.00806845584661009,0.0383860881800481,0.170656242505416,0.0103114489967664,0.252949876701386,0.110665571056856,0.0786412138457565,317.451790331294,4.57280781605318e-14,1.00248610139515e-16,1046.5982401802,22.9219465930937,193.1394253195,273.342923398711,54.32408115699,8.55598910814537,661.805426425674,14.9718991995736,3.12234790723845e-15,8.19096678558286e-19,8.44443169003379,0.879883863180849,32.9604486046813,2.81856161325283,13.7412696305767,0.94685342060915,52.0451820638235,1.19738058790271,1.7247945917828e-16,3.78122736746929e-19,3.94761174544673,0.086458148050984,0.728492973357965,1.03100855086256,0.2049022945032,0.0322719089336644,2.49623090719944
