"","convergence","mu","x_C","C","AA","NT","RNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau r","v Cin","v EAA","v ENT","v RNAp","v r","p Cin","p EAA","p ENT","p RNAp","p r","f Cin","f EAA","f ENT","f RNAp","f r"
"1",4,1.0399549017009,1,3.43602308728798,4.3732927794975,0.208825187513595,80.3439859118119,81.6378730903853,0.0061192651346199,0.140398518493254,0.117016025403359,0.00476213329664306,0.63366957931061,176.792333347906,117.929972401894,83.7712907485301,83.5541219711768,84.8997062847821,1.08183916152394,16.5571934111763,9.80258348630216,0.397895866310716,53.7983611650722,1.00000000033233,0.667053656727373,0.47384006529015,0.472611681834188,0.480222782884619
"2",4,1.03892413179292,0.714285714285714,3.27593028434425,4.36305323677446,0.208514510175444,80.3318784276517,81.8206228208332,0.0065153911396004,0.140639730960267,0.117206173143952,0.00476350398368749,0.633739348547939,176.617101656542,117.987922477318,83.6753578071928,83.4587270507426,85.0054195268903,1.15072949923494,16.5937896737709,9.80726847503199,0.397555978779699,53.8712791940157,0.999999995763406,0.668043586214523,0.473767017281336,0.472540461339128,0.481297781299019
"3",4,1.03752387337816,0.510204081632654,3.07742928285423,4.34904499406348,0.208092803950967,80.3106192721052,82.0548131135012,0.00702997145272072,0.140973361236739,0.117469295207511,0.0047653710707156,0.633855507048337,176.379057920743,118.049694789652,83.5400860325709,83.3241847805935,85.133827530841,1.2399397420406,16.6418622674684,9.81339502782092,0.397070659644401,53.9625454165269,0.999999996861618,0.66929541302014,0.473639482800331,0.472415407482972,0.482675371255889
"4",4,1.03564006764217,0.364431486880466,2.8408242210325,4.33007975329003,0.207525600419753,80.2743017582841,82.3472679863649,0.00768507396622352,0.141431377568851,0.117830802330751,0.0047678943079188,0.63404611048048,176.058810794303,118.105604020249,83.3502051297335,83.1352833028773,85.2821301875468,1.35302498335957,16.7038382751852,9.82122154486914,0.396380244047006,54.072802938904,0.999999995996419,0.670830406127142,0.473422513874729,0.47220177504873,0.48439569403744
"5",4,1.03313463245893,0.26030820491462,2.57162339837229,4.30475107582031,0.206772017792965,80.2144621254394,82.7023907862044,0.00850176954587107,0.142053956011617,0.118322806571598,0.00477126807679409,0.634351090227226,175.632886901886,118.139318669601,83.0859621784616,82.8723388458562,85.4427041083797,1.49319032911587,16.7821575775339,9.83096423165717,0.395406144784497,54.2006725031129,0.999999996491937,0.672649185121904,0.473066083195484,0.471849777208467,0.486484651683555
"6",4,1.02583667028917,0.185934432081871,2.27443564953501,4.25088944467198,0.204683494855733,79.4980998614769,82.0718914312004,0.00948759333083483,0.142903365770675,0.119059035407152,0.00478074816884548,0.637615712274997,172.648311488352,116.35216698676,81.7620378910394,81.5520660562134,84.192355830117,1.63801696865678,16.6271162771197,9.73450936423019,0.389879890463808,53.68236893073,0.999999999297326,0.673925889584227,0.473575658682903,0.47235947630111,0.48765235550327
"7",4,1.01763014231337,0.132810308629908,1.97387641412079,4.18895625507605,0.202333613299511,78.7428293924777,81.5090035621618,0.0106792619853213,0.144019952707992,0.120009982705934,0.00479164858318108,0.641133037509045,169.554480645513,114.523399382718,80.336977464521,80.1310766808242,82.9460188947834,1.81071671959852,16.4936545630575,9.64123927616418,0.383959960046446,53.1794330432951,0.999999995421451,0.675437171712383,0.473812174062534,0.472597810502396,0.489199802914239
"8",4,1.00830948372741,0.0948645061642198,1.68266233064611,4.1175954949303,0.199665097561206,77.9355335858985,81.0153727218723,0.0121093509828435,0.145477597056649,0.121236422235577,0.00480433816970018,0.644980353761739,166.321485462226,112.627096258322,78.784461845458,78.5831376340177,81.6885686431749,2.01404524345,16.3847193271286,9.55154628189868,0.377539967629914,52.687521901765,0.999999995337449,0.677165042268528,0.473687817657296,0.472477365442165,0.491148621209558
"9",4,0.997630349371291,0.0677603615458714,1.41122021172459,4.03544692868428,0.196612019852635,77.0617500710862,80.5962916441926,0.0138235284967633,0.14737024927558,0.122816369078307,0.0048192789587312,0.649248944698662,162.914353797859,110.636788420335,77.075286764637,76.8791406465808,80.4053065910263,2.25205121225647,16.3045710885545,9.46610686610204,0.370502024883404,52.2030604523962,0.999999994951298,0.67911012923416,0.473103103432744,0.471899120404279,0.493543412907923
"10",4,0.985297871450373,0.048400258247051,1.16643242473953,3.94116260080017,0.193097006461565,76.1053845134337,80.2622311539545,0.0158866083934495,0.149820408586056,0.124852531302249,0.00483706540859812,0.65404819781252,159.291439457192,108.52551332385,75.1767314364484,74.9864733669984,79.0822055138492,2.53060071908528,16.2593367481907,9.38600521486991,0.362714476436272,51.7235739953724,0.999999995152974,0.681301601439723,0.471944577362349,0.470750175019221,0.496462367343903
