"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.759405839667051,1,0.001,8.59792041518089,15.0115221669286,11.3887322155877,6.66947980233932,3.22763563517247,17.4443374676278,44.382133544614,6.66441923835227,140.613820623644,0.0208769015360608,0.00562392769731911,0.382142659063582,0.0981867447828972,0.221032865210066,0.0124458845421719,0.346676758641195,0.160004657834398,0.148168005650393,379.248857263623,931.798865728354,2.46156314024965e-16,15.6984170917067,145.195780910113,178.228470896412,33.7040513906628,5.06099888759415,533.914782597453,7.91754105075622,5.24036944930022,9.40668283867903e-17,1.54137647247888,32.0930394709753,2.21821097090459,11.6844112891912,0.809783395309769,79.109088524728,1.96614992836108,4.83074961996587,1.27615471982659e-18,0.0813857208771664,0.752742345209783,0.923994597672048,0.174732809230764,0.0262378710171349,2.76798859495363
"2",4,0.757549819942995,0.769230769230769,0.001,8.37558820434035,15.0252024916075,11.404435908313,6.67990482672363,3.26719525709069,17.396769583055,44.4082729196612,6.66439185197547,140.778240141671,0.0217486087133064,0.00567350966814914,0.386062950721045,0.0987464490399106,0.221029933954152,0.0124517778866323,0.346552477302867,0.159947297216708,0.148143552566882,378.490384989467,930.363649133382,1.27694271687856e-15,15.6539828439608,144.98817461233,177.857579474383,33.6414791542687,5.04860884749358,533.232652356071,8.23163928488463,5.27842715825275,4.92980273179885e-16,1.54577521917281,32.0467266586964,2.21464307506906,11.6585379410446,0.807511339860955,78.9949794646894,1.96702525261628,4.83512623976569,6.6363074726838e-18,0.0813541922840384,0.753507650666286,0.924330878854566,0.174835720156146,0.0262377631967538,2.77122519963918
"3",4,0.755171074346485,0.591715976331361,0.001,8.10466335675786,15.041515365337,11.4240157742226,6.69285517047502,3.31741552541358,17.3360580783695,44.4393937822175,6.66403365966782,140.980050575711,0.0228616944557959,0.0057370381342014,0.391101596531653,0.0994595545616193,0.221030317996379,0.0124596423608924,0.346404951840593,0.159879208541812,0.148117780164137,377.506500379255,928.46523261229,1.73797947704072e-14,15.5969058503557,144.712635862235,177.374211628637,33.5593447458237,5.03248545825249,532.320281273407,8.63043826674733,5.32664044577688,6.79726548209873e-15,1.55126130841589,31.9858799227239,2.21001924093806,11.6251232004789,0.804589792063587,78.8460983985664,1.96809188669128,4.8404594080987,9.06077989269972e-17,0.0813128882038706,0.754444663220493,0.924722478855008,0.174958243237077,0.0262363529908182,2.77519784597856
"4",4,0.75213313592435,0.455166135639508,0.001,7.77992029912981,15.0605283539443,11.4482023078511,6.70875242039716,3.38076459031159,17.25897105043,44.4755016564682,6.66308380552135,141.224276934271,0.0242781024869556,0.00581811301050464,0.39755659542279,0.100363195676181,0.221036948473205,0.0124701417138143,0.346234607963873,0.159800588291018,0.148093270904308,376.232099331281,925.951408698636,2.69464057258608e-14,15.5238290921205,144.34639495096,176.744696821783,33.451498532688,5.01152611757352,531.097291396109,9.13420146644731,5.38728993804464,1.07127213192544e-14,1.55802109681608,31.9058866630682,2.20403141653277,11.5820664802693,0.800844821824052,78.6519350512682,1.96937040369102,4.84685199053532,1.41049777561997e-16,0.081258801735203,0.755574866156243,0.925162354697631,0.175100400222316,0.0262326134075644,2.78000545146202
"5",4,0.748269576478216,0.350127796645776,0.001,7.39824804175734,15.0820814424005,11.4777736033544,6.72798806154852,3.46005932080143,17.1617156418778,44.5160063778649,6.66114458691518,141.514984526245,0.0260741373310841,0.00592108264202654,0.405793114835061,0.101500793521494,0.221054182064771,0.0124841358816188,0.346045059949206,0.159713104591941,0.148074433810602,374.585063320648,922.622948479404,5.86603288295727e-14,15.4306468175531,143.859476666218,175.926049918252,33.3099732388665,4.98433183891119,529.456787683874,9.7669823831954,5.46292672537675,2.38039575530012e-14,1.56622289653155,31.8007389467167,2.19628471229592,11.52675168635,0.796063112308965,78.3990140634699,1.97087305182588,4.8543652275789,3.0864033999798e-16,0.0811880904042491,0.756914232772061,0.925631972146351,0.175259867629389,0.0262249786886425,2.78572804185522
"6",4,0.743379962295487,0.269329074342904,0.001,6.95982978426025,15.1057173117375,11.5135421313446,6.75086449839467,3.55840923034094,17.039959708682,44.5594451828597,6.65763840427801,141.85459263329,0.0283440137911226,0.00605111938533223,0.416253016793905,0.102921936138927,0.221088104108076,0.0125027088161747,0.345844676686912,0.159620620009344,0.14806809641369,372.463221186043,918.223557958592,2.87053116937518e-17,15.3124147252394,143.213111132368,174.864149064099,33.124598679942,4.94915498594917,527.259308615886,10.5571026779832,5.55628037163197,1.19486725905335e-17,1.57598337048386,31.6627152236744,2.1862755381366,11.4559661208483,0.789987187379543,78.0702821431527,1.97259908655951,4.86299545474268,1.52025940833008e-19,0.0810959407048148,0.758469658570523,0.926096433407461,0.175430886546692,0.0262111748199922,2.79241324081281
"7",4,0.737226206692699,0.207176211033003,0.001,6.46919439935354,15.1306542265988,11.5563612252512,6.77753567984417,3.67909739512262,16.8889244708419,44.6031895574255,6.65175626886151,142.243286953643,0.0312050071118974,0.00621426929654473,0.429463195133024,0.104681392571877,0.221146691234172,0.0125271760325029,0.345648306512037,0.15952998762094,0.148084035230261,369.74165361339,912.430984914994,1.64871187139093e-16,15.1632847394175,142.358306690171,173.492068698044,32.8826402438162,4.90384904193715,524.327394341675,11.5377909305706,5.67009185477331,7.08061068141296e-17,1.58731376248611,31.4820684942309,2.17336568482349,11.3658289139196,0.782310976955192,77.6445163358836,1.97453073210445,4.87265365703914,8.80461323908821e-19,0.0809764640392304,0.760235826239928,0.926499403226174,0.175603108493801,0.0261880168065414,2.80006470381186
"8",4,0.729529591731769,0.159366316179233,0.001,5.93540380987405,15.1558397700552,11.6071798304141,6.80792545635959,3.82551390786713,16.7034741984242,44.6432525791714,6.64243296797707,142.678977719429,0.0348047532723564,0.00641760426551368,0.446053130856822,0.106839565460521,0.221239763569617,0.0125590856439015,0.345478743395235,0.159451727720878,0.148135304994527,366.270980231107,904.852318782315,7.99993357006927e-17,14.9765043118491,141.235073841931,171.72907972893,32.5685738276611,4.84585141123396,520.442681821804,12.7479710977678,5.80698410067733,3.56839541557599e-17,1.60008321279558,31.2468143445262,2.15676021986402,11.2517499601553,0.772679379799907,77.0959354038423,1.97663227035145,4.88316134704128,4.31727538045447e-19,0.0808227878200447,0.762194713010796,0.926759855601388,0.175760836925872,0.0261513108975475,2.80864129368954
"9",4,0.719969138659473,0.122589473984026,0.001,5.37186496501717,15.1800970284014,11.6671395380744,6.84166606855174,4.00094688363063,16.4783325649402,44.6741075565228,6.62830771159048,143.157536487299,0.0393320702188527,0.00666927624821004,0.466765433432911,0.109460739201962,0.221378645055002,0.0126001697046116,0.345368276078881,0.159400742805638,0.148238388892562,361.876743725028,895.022916832924,3.68091310281364e-16,14.7444491849542,139.77218531275,169.480219589998,32.1639787378504,4.77217699388374,515.345041186864,14.2333614947626,5.96915508083749,1.71812299986369e-16,1.61393830691085,30.9425770009133,2.13547952840882,11.1084178885292,0.760688557625042,76.393918629312,1.97885091591748,4.89425460313013,2.01283403568209e-18,0.0806270844431922,0.764316363850361,0.92676883381154,0.175882313214657,0.026095699651931,2.81806174187597
"10",4,0.708182256806417,0.0942995953723274,0.001,4.79491464327151,15.2023762836802,11.7377451170978,6.87803537728129,4.20845491837489,16.2083029173853,44.6886475503688,6.60770757867523,143.673815305729,0.0450317895160147,0.00697875832094556,0.492482191901821,0.112613289558579,0.221575603882561,0.0126522820019368,0.34535992351333,0.159396887775383,0.148413088527038,356.360912547961,882.413097686737,3.20700438701082e-16,14.4587856407987,137.888137992997,166.637295802114,31.6477072758467,4.67946126538309,508.736233835998,16.0475696055947,6.15814774799266,1.57939254995384e-16,1.62825141403269,30.5526474440404,2.1083420585285,10.9298497641587,0.745891562167521,75.5031157092142,1.98112238086794,4.90561191040537,1.78287459228394e-18,0.0803809363612603,0.766563522023109,0.926389131289611,0.175939557284917,0.0260145967664379,2.8282247107427
