"","convergence","mu","x_C","x_W","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.911284920433961,1,0.001,22.2102453920958,23.0751657866425,10.4484709027043,19.0809817382566,45.6181631058943,8.75930938070077,124.807665664781,0.0379310344827586,0.0158771576439535,0.192536399239147,0.181449370993798,0.0343027296428986,0.335718444167616,0.154946974231207,0.608253381209614,266.135607345431,69.3384715179885,3.66854485920456e-15,149.97356702388,59.0749046635741,41.5711441362983,7.98222655204835,113.735343674878,10.0947988993095,1.10089784308188,7.06328417638528e-16,27.2126094021792,2.0264304833546,13.9561998317058,1.2368218518679,69.1799073532821,1.14978088431,0.299561753099721,1.58491484638969e-17,0.647928107913898,0.255220249564171,0.17959906734604,0.034485470002759,0.491368762459768
"2",4,0.909280849345239,0.769230769230769,0.001,22.1537042126521,23.0543402482029,10.4243530597502,19.0288573616011,45.5921537726009,8.74309773953413,125.003495054935,0.0389655172413793,0.0158857769012355,0.192708767147994,0.181547866941711,0.0343348509923813,0.336128751449607,0.155136346822895,0.608654823905879,265.514707875622,69.1147416482641,1.77429244286739e-15,149.75792653296,58.8846682483856,41.4560723058293,7.94993133851204,113.663284154674,10.3459179275673,1.09794136641085,3.41921709224977e-16,27.1882321196724,2.02179631004412,13.934577824163,1.23332330534961,69.1817062017272,1.1496266487148,0.299253286017977,7.68233854634201e-18,0.648422471870048,0.254959073117658,0.179496668396067,0.0344216446438352,0.492139744310766
"3",4,0.906693723803813,0.591715976331361,0.001,22.0810027875316,23.027402989049,10.3932852283127,18.9619842641022,45.558318719796,8.72218065800089,125.255826859462,0.0403103448275862,0.015896924529277,0.192931697415798,0.181675255666171,0.034376412125123,0.33666061776536,0.155381823584012,0.609175637625062,264.713718003041,68.8270215823223,3.00866879807709e-15,149.47829820932,58.6393145969992,41.3074416502928,7.90834646049242,113.568672083331,10.670701253295,1.0941379676691,5.80467578174964e-16,27.1565080437222,2.01580924532118,13.9065888242941,1.22881329456548,69.183268230595,1.14942892486974,0.298857837879207,1.30641168427212e-17,0.649058465493363,0.254621199236652,0.179363459526756,0.0343392939291374,0.493133176612056
"4",4,0.903360690947514,0.455166135639508,0.001,21.987813947567,22.9926109126695,10.3533701055837,18.8765145203762,45.5143018878277,8.69525160542063,125.580136059198,0.0420586206896552,0.015911321388241,0.19321960580424,0.18183977474528,0.0344301153119154,0.337349486260928,0.155699762889659,0.609850897622655,263.68269240718,68.4581555499261,2.72143099393961e-15,149.115986784829,58.3236072718324,41.1158312013818,7.85494849823526,113.44415847972,11.0901303423806,1.08925971460107,5.25833823872454e-16,27.1152174478736,2.00808852377606,13.8704045329772,1.22301361868572,69.1840218789042,1.14917645482214,0.298352917214009,1.18604842551792e-17,0.649874208604026,0.254184738578079,0.179190164912707,0.0342332740370891,0.494409984485033
"5",4,0.899077864272222,0.350127796645776,0.001,21.8688440313926,22.9477639081797,10.3022615511677,18.7677916048816,45.4570426873967,8.66067893851975,125.995619290156,0.0443313793103448,0.0159298795076835,0.193590731080562,0.18205184633175,0.0344993883890547,0.338240767163353,0.156111123306163,0.610725699277686,262.359330646073,67.9871026245173,2.61406443337885e-15,148.647073034621,57.9185808913054,40.8694208555159,7.78662472319175,113.27987229905,11.6307510024792,1.08302635288507,5.06058644749506e-16,27.0614740977633,1.99815561711203,13.8237042636916,1.215578732301,69.1829292239241,1.14885572387126,0.297711431902407,1.14468308767982e-17,0.650916589366174,0.253621981012143,0.178964734989751,0.0340971611752746,0.496045745236836
"6",4,0.893592752578656,0.269329074342904,0.001,21.7177158551708,22.8900933263155,10.2370969368402,18.6303182919185,45.3825740314174,8.6164510916958,126.525750785389,0.0472859655172414,0.0159537471850264,0.194068036896839,0.182324592512479,0.0345885578040712,0.339392434569258,0.156642662108888,0.611857837110865,260.666819547993,67.3885202163696,2.01883163841177e-15,148.041085933941,57.4009331265324,40.553539247839,7.69959824848781,113.062493916396,12.3258822406354,1.075099414705,3.91790692891802e-16,26.9915306680107,1.98541549345469,13.763564415724,1.20608556681206,69.1781729860466,1.14845081061102,0.296901618712226,8.89460666931679e-18,0.652242220315529,0.252898118346274,0.178671551304793,0.0339230357940779,0.498132877107829
"7",4,0.886597244496521,0.207176211033003,0.001,21.5269437844284,22.8161725729685,10.1544574425904,18.4577791950873,45.2857738694182,8.56012432422417,127.198748401715,0.0511269275862069,0.0159843543398974,0.194680118786069,0.182674353592039,0.0347030320386619,0.340878114316457,0.157328360453749,0.613321019485312,258.511975791909,66.6325521058289,2.03907738378056e-15,147.259552115128,56.7425389538814,40.1502423275188,7.58938263840479,112.774059836367,13.2169230664802,1.06507832343124,3.96967827288386e-16,26.9005434928842,1.96913814727157,13.6863388939534,1.19402512735638,69.166701350338,1.14794365822565,0.295887319676237,9.05469057737749e-18,0.653918134530774,0.251969904079657,0.178290448304796,0.0337012768670243,0.5007824740225
"8",4,0.877722316805334,0.159366316179233,0.001,21.2879998513641,22.7218000003258,10.050353429186,18.24320507463,45.1600727010876,8.48879306510768,128.047777094331,0.0561201782758621,0.0160234639479384,0.195462232735495,0.183121275848854,0.0348495134554179,0.342790823149698,0.158211149146015,0.615208760025151,255.783999542339,65.6850600128922,2.78061541433895e-15,146.254385166869,55.9102262508608,39.6380036382959,7.45080311598737,112.390391573009,14.3546436544291,1.05250219103475,5.43505297265424e-16,26.7822896102468,1.94844418202483,13.5875438951822,1.17880012304107,69.1435534383722,1.14731459023478,0.294629170894498,1.24724010900249e-17,0.65602144891002,0.250784327540871,0.177795561815305,0.0334204451382192,0.504125106670594
"9",4,0.866536725676613,0.122589473984026,0.001,20.9915534735143,22.6019347472189,9.92028880280786,17.9793063033411,44.9971232052669,8.39909062540519,129.110702121222,0.0626114041724137,0.0160732229200968,0.19645731267067,0.183689892954669,0.0350362119227019,0.345247264794274,0.159344891443511,0.617638795707147,252.354580904851,64.5085064159167,1.20807250154225e-15,144.96638878214,54.8660748733104,38.9916598071592,7.27812048919975,111.879165065932,15.8002746597937,1.03685960386553,2.37334677164324e-16,26.6288604374162,1.92229942662813,13.4617638982105,1.15973131926433,69.1009127760435,1.14654340967554,0.29308682503001,5.48873557233248e-18,0.658637767092066,0.24927756942315,0.177154028367193,0.0330672859267921,0.508309850870953
"10",4,0.852552634102085,0.0942995953723274,0.001,20.6279669884745,22.4506682322028,9.75941764718575,17.6590166175585,44.7864792783834,8.2872532141286,130.429198916325,0.071049997837931,0.0161362041902583,0.197716812123953,0.184409606927973,0.0352730484965221,0.348392741812761,0.160796650067428,0.620758017946002,248.080243433331,63.0637472179977,4.65842268662977e-15,143.3242131759,53.5685676605311,38.1828308809442,7.06531955717631,111.197757099938,17.6261007595716,1.01760950211244,9.21048483126338e-16,26.4303618150287,1.88952668497914,13.3026211407851,1.13607971644984,69.0268992973984,1.14561122998984,0.291222452938274,2.15121578001704e-17,0.661857735510864,0.247374606849204,0.176324721568439,0.0326269811579866,0.513500783135138
"11",4,0.835241647908226,0.0725381502864057,0.001,20.1880419786754,22.2612886999473,9.56283170611304,17.2762610003531,44.5153401588935,8.14926762183682,132.046970050023,0.0820201696031035,0.016215442046298,0.199301410784882,0.185315091877075,0.0355718428955472,0.3524066768392,0.162649235464246,0.624747647933419,242.807840088636,61.3129210088491,2.02277904754571e-15,141.244298533533,51.9749491021005,37.1810660715095,6.80660771770814,110.29112886587,19.9151402250332,0.99421611730824,4.03142717881959e-16,26.1747001598547,1.84884472396398,13.1028559355994,1.10708954139027,68.9041233468737,1.14450276838536,0.289005527197163,9.53460242018076e-18,0.665771297299401,0.244989919239541,0.175257244720053,0.0320837307946331,0.519869960826864
"12",4,0.814065062192177,0.055798577143389,0.001,19.6640599998132,22.0264921073243,9.32599690280812,16.8268746818382,44.168478087414,7.98113033705917,134.006968156441,0.0962813928978276,0.01631444625376,0.201281296945506,0.186446455397432,0.0359464498246151,0.357508671491399,0.1650040022268,0.629828224610763,236.384250137229,59.2234482368438,3.77623948139325e-15,138.632663560362,50.045142474055,35.9560148611645,6.49715936420194,109.090390866458,22.7594048623209,0.966197763222327,7.60086380391659e-16,25.8475687231341,1.79894520290933,12.8545871051399,1.07205729819865,68.7082072015156,1.14320918229491,0.286418362442602,1.82627719366547e-17,0.670459786792904,0.242029942233391,0.173891646013441,0.0314217729805479,0.527586488804885
"13",4,0.788520743297077,0.0429219824179915,0.001,19.0509785331042,21.7387732487192,9.0453327590486,16.3095219525197,43.7284970143556,7.7792263380195,136.347669447095,0.114820983180969,0.0164371993343892,0.203736113076476,0.187849207472272,0.0364128569357396,0.363965083455216,0.167983884671638,0.636263981163887,228.670695259999,56.7728540402691,1.11406994564342e-15,135.38944610002,47.7473408138894,34.4808269690237,6.13408133433134,107.512965659248,26.2561940544289,0.933186718642085,2.26976280420711e-16,25.4328001499986,1.73861709011815,12.5498170653856,1.03042681143276,68.4066275570893,1.14173068425683,0.283461374081666,5.56244358247653e-18,0.675986421264747,0.238397858706392,0.172159437064392,0.0306268753465335,0.536801848216911
"14",4,0.758206404489089,0.0330169095523012,0.001,18.3475996171978,21.3910089759912,8.71885090540554,15.726423159078,43.1765639571023,7.54080878550191,139.098744011464,0.138922450549053,0.0165881369533317,0.206754563610272,0.189574036348727,0.03698924815125,0.372096591597035,0.171736888429401,0.644366198790376,219.56134945257,53.9538463167263,7.10051742687975e-16,131.417019156227,45.0649254285669,32.7367473161078,5.71748951619514,105.46555856588,30.5020007118079,0.894993791860865,1.46806438200166e-16,24.913254766364,1.66691770959483,12.1812320962971,0.981903859139071,67.9584410764,1.14007842258569,0.280156849803349,3.68696345133733e-18,0.682386532393358,0.234000880503976,0.169986472272056,0.0296882235649681,0.547632850438834
"15",4,0.722894342342262,0.0253976227325394,0.001,17.5574457548767,20.9772196805391,8.34677463664639,15.0836371608656,42.4937466960725,7.26452609337749,142.276650665209,0.170254358127562,0.0167721191366441,0.210433839348948,0.19167647962797,0.0376960683636825,0.382286727708768,0.176440028173278,0.65449516415964,209.004519003435,50.7787111028945,1.53818699713781e-18,126.631915177724,42.0038100458539,30.718489071516,5.25148481270032,102.850985813286,35.5839302286895,0.85166659222298,3.23686595444339e-19,24.2723597098139,1.58337849502364,11.7432706673074,0.926572128304384,67.3154728438476,1.13827483329757,0.276549661181072,8.37723297130606e-21,0.689659356775476,0.2287600292366,0.167298215338868,0.02860049643062,0.560144293957518
"16",4,0.686519579135499,0.0195366328711841,0.001,18.8004832589124,20.4089604713182,7.95280930360696,14.6530582853041,41.4721543318947,6.96238049900561,143.750154063233,0.210985837979624,0.0164896580830944,0.204785183143573,0.188448676082042,0.0373545937750527,0.394407613309198,0.182034283065784,0.667554514854824,174.375973246835,9.41204169640902e-17,23.7994425102694,120.249673788407,38.7110157637905,28.4714459377748,4.77981052995854,98.6872952681542,36.7908608389958,1.55201349437612e-18,4.87377319318046,22.6608918247227,1.44603426847606,11.2293550397797,0.870089383011287,65.8791495150675,1.00000000083967,5.39755651484678e-19,0.136483496476686,0.689600015703766,0.221997417852391,0.163276198157066,0.0274109468464788,0.565945488437927
"17",4,0.645588768842919,0.0150281791316801,0.001,17.7551367467867,19.8373123510762,7.53431654081216,14.248976081481,40.5391319529953,6.64031894551406,147.444807886215,0.263936761787304,0.0167245520870784,0.20948259348222,0.191132910561268,0.0381952250690712,0.408848547767053,0.18869932973864,0.680595864172659,163.979547612047,7.72258091971087e-17,22.2501095012607,114.371754045831,35.3225937599094,26.1716082874949,4.28691533275873,95.1887119955424,43.2802307960706,1.29156706838382e-18,4.66101064358746,21.8602062367772,1.34915441868311,10.7002240410705,0.808938049937871,64.7850437000886,1.00000000198772,4.7094781315849e-19,0.135688321315097,0.697475727544742,0.215408533225675,0.159602881704706,0.0261429879744648,0.580491369630768
