"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"17",4,0.464043981165308,0.0150281791316801,0.001,8.69602611377958,1.49110336536792,3.55713576650772,8.10776836922181,5.86025913062417,12.5080927005523,35.5577034020392,46.9810578299053,10.5281020994967,2.32611833072127,8.76749746715771,14.7362614575258,180.882874663757,0.14155891452802,0.000636155058588113,0.00182449730035362,0.241311298954805,0.208240810749105,0.0494661345432442,0.0611703909815779,0.0257561448463971,0.221673155673626,1.99505840106264,0.221673155673626,0.140441830979603,0.118996776257476,0.185980148713236,0.133003893404176,0.000231460238501748,0.00400926906205599,157.774953919484,3.75923924855347e-15,2565.62292745016,8.52372311118405,111.088870582736,152.445921968982,91.668545820986,1527.19846270176,21.8012771147468,4.88550241236527,7.87556975740739,2.70020908729344e-17,4.88049424734492e-16,1.56165151052287e-16,4.06850442951662,13996.6223618801,13989.6015472659,22.3344512165505,2.39145906441027e-18,4.68097210485817,2.05687069589092,23.1332364753514,7.54091048668656,5.6074007885824,39.3347448145415,4.83275789574114,9.74686263120111,1.74580240085227,3.79222308247255e-18,5.80763081977202e-17,2.90436180165294e-17,0.541126929457845,3.23966155009966,56.0880766739437,1.00000000204899,2.38265907412309e-17,16.2612814579961,0.0540245642093416,0.704096994172138,0.966223842848584,0.581008225523516,9.67960013862742,0.138179581852663,0.0309650061749902,0.0499164764615518,1.71143075991904e-19,3.09332637158343e-18,9.89796843496229e-19,0.0257867572563462,88.7125747328807,88.6680758155672
"18",4,0.434987915377106,0.0115601377936001,0.001,7.50733602315852,1.35292581268663,3.54287399828935,7.62777265550507,5.929308944698,12.3204936019007,35.5743058965494,45.7022753784765,10.4658479551344,2.25878495491628,8.39652394570335,14.4155836916667,184.905967316168,0.173572019033653,0.000671252633168362,0.00196386398101825,0.259855736521916,0.219536313598069,0.0556701800219976,0.0666763018296817,0.0289039460567374,0.228561142595073,2.05705028335566,0.228561142595073,0.141573422422963,0.119109775037567,0.188543178740719,0.137136685557044,0.000235575648403505,0.00410036303968386,147.895891304275,0,2427.04786993006,7.93844356578878,105.289493954655,139.388606952236,85.9688509051529,1439.76542187612,19.8799374948739,4.55251738465769,7.21452090278229,7.07821226072012e-15,1.89936962250532e-14,1.35111831025541e-15,3.65238644755545,13411.748203112,13405.3102106079,25.6705884604647,0,4.76639189196272,2.06285009962571,23.1148673634111,7.75978884204643,5.73208505090288,41.614902088263,4.54378122854702,9.36475717609166,1.64895914081596,1.00208673438633e-15,2.26233488449797e-15,2.54744141070345e-16,0.50087617179122,3.15948127917264,54.9666385230733,1.00000000051428,0,16.4105158687939,0.0536758898429374,0.711916288412531,0.942477886266273,0.581279508113553,9.73499270276842,0.134418456995519,0.0307819057503955,0.0487810773028824,4.78594246394434e-17,1.28426125075674e-16,9.13560409984967e-18,0.0246956586638334,90.6837106273393,90.6401800569453
"19",4,0.402968277304525,0.00889241368738467,0.001,6.39716053015676,1.21181706521497,3.52399895967952,7.109543783089,5.99203704924572,12.1182387156117,35.5493623939839,44.2230433298701,10.3784650137285,2.18082196292158,7.98544454160023,14.0436180217134,189.286448692011,0.214516850974772,0.000714593969346652,0.00213793128999688,0.283323990792522,0.233775785498514,0.0636913259270574,0.0737311569076712,0.0330025533925814,0.237138661249763,2.13424795124787,0.237138661249763,0.142964026374835,0.119270672467985,0.191708540816448,0.142283196749858,0.000240678574806908,0.00421388626215229,137.009214307244,4.9565556945014e-15,2269.76305829847,7.29786662647443,98.6745637565677,125.408434933187,79.5848073509886,1341.39658550104,17.8204835878011,4.18219216764745,6.5030734446296,0,6.25575137387077e-20,2.09884809087793e-20,3.21788083043947,12718.5492221201,12712.7390244185,29.3907852077175,3.54192480802151e-18,4.8525974632153,2.0676606968843,23.0677236509148,7.9874295033318,5.86787991826252,44.2695124336243,4.22592562083454,8.92583506552644,1.54213013066835,0,7.46127673154086e-21,4.02367104897595e-21,0.457850371315015,3.06108230039136,53.5700363293244,1.00000000017302,3.61768054829062e-17,16.5664993421627,0.0532655169554626,0.720203851051668,0.91532847326353,0.58087193454222,9.79055746371214,0.130067774499618,0.0305248970992014,0.0474644970313572,0,4.56593478517772e-22,1.53190287372526e-22,0.0234866015929419,92.8298821990118,92.7874748490248
"20",4,0.368559517302926,0.00684031822106513,0.001,5.38446065942819,1.07168432890561,3.49977043956656,6.56233592272991,6.04160124440733,11.9048949973744,35.4829434619617,42.5458084070762,10.2612426216621,2.09237475976465,7.53918249622754,13.6203810191131,193.993318945158,0.267068454350099,0.000768713385119819,0.0023571670808853,0.313079776993483,0.251706246955012,0.0740977775836059,0.0827739531178478,0.0383402436696569,0.247807139590781,2.23026425631703,0.247807139590781,0.144657748228002,0.119490816792285,0.195585171378427,0.148684283754469,0.000246952467349252,0.0043543045285756,125.310235626247,2.89465448402665e-15,2096.17178611079,6.61435199214984,91.3360333317494,110.881150294205,72.6532028601533,1233.76899876052,15.6806626097747,3.78187862756799,5.76016214704265,1.49621888827741e-17,8.53198338402828e-17,6.15451390335392e-16,2.77863746166829,11921.5012547899,11916.3473317366,33.4664109429485,2.22515964716838e-18,4.9410271301009,2.07081984665867,22.9898501616925,8.21604681271438,6.01379280740782,47.303004044547,3.88578014821639,8.4345887247942,1.42740930523773,2.16439655234414e-18,1.01949366341574e-17,1.20373165653839e-16,0.413139720801484,2.94404414937758,51.8874051506606,0.999999997951105,2.30999045180113e-17,16.7278576354133,0.0527838124758286,0.728879270621054,0.884853096898944,0.579786657875191,9.84571603482194,0.125134730609048,0.0301801253578297,0.0459672117481373,1.19401170840862e-19,6.8086883117791e-19,4.91142152912436e-18,0.0221740661653751,95.1358934949361,95.0947641888028
"21",4,0.332554492450182,0.00526178324697318,0.001,4.48052504859309,0.93620311122036,3.47035331043958,5.99858177094592,6.07264340092066,11.6841696199111,35.3705568306495,40.687749477143,10.1103599083225,1.99426373405061,7.06602694817014,13.1495256810871,198.979040797135,0.334739071983388,0.000836860053260498,0.00263509813078815,0.351012344341708,0.274294474457732,0.0876584874144749,0.0943923528639189,0.0452930597011613,0.261035400641142,2.34931860577028,0.261035400641142,0.146697102307596,0.119781689456511,0.200287638282312,0.156621240384685,0.000254569216408083,0.00452637069232756,113.068527312873,1.27862441294155e-15,1910.04878199492,5.90510794167554,83.4284629747669,96.263889099891,65.347986524983,1119.3616487686,13.5308938763114,3.36224560780087,5.00919721192987,3.24985146810662e-18,1.27915789182205e-14,4.87984075891737e-15,2.34983900538803,11033.0519852182,11028.5623200859,37.8484539032395,1.07002969431444e-18,5.033165975149,2.07276578219837,22.88396640648,8.43834691113119,6.16835020301281,50.6993139848666,3.53204230403573,7.89898616357598,1.3075778011066,4.76743793301329e-19,1.53219693364075e-15,9.77371780797325e-16,0.368034699728187,2.80867539846663,49.9193612641448,0.999999998937027,1.13084024526499e-17,16.8928421140507,0.0522259206495057,0.737857517638211,0.851376517279582,0.577950275010612,9.89985165793621,0.119669851403362,0.0297363526715369,0.0443023122848698,2.87423170875784e-20,1.13131206434022e-16,4.31582587100226e-17,0.0207824322005004,97.5784529585379,97.5387454887919
"22",4,0.295901466438594,0.00404752557459475,0.001,3.69086423443757,0.811445435063938,3.44442780851046,5.44703937103868,6.08443367118432,11.4888481044679,35.2941977211622,38.7473177935762,9.92820967292765,1.89067661345206,6.59546775343306,12.6550288662224,203.922042933324,0.422176356815116,0.000924618952151486,0.00299273161436089,0.398589012518491,0.302202533968816,0.105128315194658,0.108955408111175,0.054330955520828,0.276806336390801,2.49125702751721,0.276806336390801,0.149035652225584,0.120144618877798,0.20578223614605,0.16608380183448,0.000263117888587566,0.0047265729215151,100.606500739151,1.43753459704513e-05,1715.81188152647,5.199959847554,75.1068820384551,82.1782733434863,58.0200270136978,1001.26074674487,11.4653881556814,2.93777180132916,4.28102797443147,1.09191525498243e-15,2.8286574911494e-14,3.78496188155537e-17,1.9516085800893,10060.6498584188,10056.8052571874,42.4736859539721,1.32917173280137e-08,5.13496446214033,2.07264686077235,22.6974900705181,8.63926342220679,6.32159572189886,54.3994530961465,3.17369209067265,7.31874464530314,1.18501566958891,1.62734302201372e-16,3.39847976209974e-15,7.78877919714026e-18,0.324130572674024,2.64713694856595,47.5342234055729,1.00000002137068,1.42886852957286e-07,17.0546824070865,0.0516861228695642,0.746541059392121,0.816828679021056,0.576702577143173,9.95224722842237,0.113962699392871,0.0292006166850816,0.0425522012441287,1.08533272730405e-17,2.81160514560959e-16,3.76214452807188e-19,0.0193984345689208,99.9999999950956,99.9617857516295
"23",4,0.259239057240126,0.00311348121122673,0.001,3.02298778426578,0.745350365672957,3.58186321031389,5.17035721957559,6.18229084717959,11.8639261764137,36.8992297518563,38.0227225505169,9.81240688774134,1.83285712218606,6.47933057048446,12.4634533365034,203.923223079888,0.535951538724088,0.00106512317373988,0.00352234330948724,0.436962716416472,0.325137891072185,0.121791455972794,0.118955221718802,0.0656248444824883,0.283975837139304,2.55578253425374,0.283975837139304,0.14997011977445,0.120382359016304,0.209119252984357,0.170385502283583,0.000261377690786811,0.00478719633664876,88.1412792306251,3.56474568240568e-07,1509.29874616879,4.67828428794705,65.7059918663946,71.2135649559831,53.1428974097669,881.504401602363,9.85697474769889,2.54375911083459,3.68625846898084,7.05440793682546e-18,3.74418002566466e-18,7.71849715096158e-18,1.67969554863952,8814.12794615676,8810.81068343303,47.239454228763,3.79689323481947e-10,5.31626834058512,2.04423581062984,21.3635076262457,8.67320376100232,6.32162514415836,57.848589265784,2.79914265563877,6.50129510681985,1.04680833464068,1.05795040322354e-18,4.50733224071238e-19,1.61408635837097e-18,0.286195769738442,2.30381640886595,42.1790806266364,0.999999997379005,4.04435436401508e-09,17.1236310090734,0.0530771088929215,0.745462197369035,0.807947937571902,0.602928590716606,10.001039319902,0.111831536913285,0.0288600202580628,0.0418221574669224,8.00352341140609e-20,4.24793019630948e-20,8.75696064103595e-20,0.0190568546190719,99.9999999999145,99.9623642548471
"24",4,0.223416247750979,0.00239498554709749,0.001,2.44563655579874,0.676720240021851,3.72496628867331,4.86461069503913,6.2668030070076,12.2724686838256,38.659130687201,37.152510477639,9.67486089206258,1.76829682938546,6.33620223989661,12.2331517236543,203.92464177583,0.682889929811005,0.0012489370863666,0.00422109257512879,0.486350232581527,0.354263910376449,0.14330246247295,0.131745888143629,0.0802507371916259,0.293034394027696,2.63730954624927,0.293034394027696,0.151140554852775,0.120672131850917,0.213103183060904,0.175820636416618,0.000260436414898011,0.00486778577080078,75.9615242567893,1.02129302778115e-15,1306.12530062796,4.14197451720177,56.517996815146,60.5321214534858,47.983766219162,763.489116571735,8.30047448544302,2.16152111801731,3.11131484711821,3.84278505279886e-17,2.98316722277794e-15,1.18433608332347e-15,1.41561052942905,7596.15242353327,7593.34638158638,51.8733599680558,1.27553073844352e-18,5.51327580866854,2.01445026978784,20.0222865583773,8.67440206299623,6.32166389701976,61.270564442665,2.43232451098415,5.70060027896644,0.911722260854658,5.8080066505997e-18,3.59985148440394e-16,2.52385789170116e-16,0.24889354420228,1.97831470420384,36.9627834690478,1.00000000028247,1.34448727571229e-17,17.1945641398864,0.0545272696789196,0.744034527796604,0.796878710147445,0.631685141947729,10.0509978473629,0.109272089640115,0.0284554732119488,0.0409590892025704,5.05885721947036e-19,3.92720821864492e-17,1.5591262751052e-17,0.0186358889408724,100,99.9630596940341
"25",4,0.189532022018438,0.00184229657469038,0.001,1.96133663609861,0.60755337664238,3.87053171098895,4.54281204755421,6.33632728245686,12.7106759162,40.5268327641084,36.1604155518089,9.5178409567629,1.6987663850648,6.17078351844397,11.9698577799647,203.926263709774,0.873400399807878,0.00148780941479555,0.0051373454989146,0.549778199260268,0.391208166102187,0.170964539265092,0.148143329514795,0.0991925619482243,0.304074574343194,2.73667116908875,0.304074574343194,0.152543643954472,0.121013168943309,0.217732492094474,0.182444744605917,0.000260365708338295,0.00496878414374326,64.44088703819,1.74704131638461e-19,1112.63556512667,3.610017029633,47.8354948765896,50.5231897207074,42.6729586654697,650.922381389898,6.8535566765613,1.80393564178517,2.57666658802538,6.30437649272719e-17,1.91740977448201e-18,6.26944339185206e-19,1.16956107768873,6444.08874862688,6441.75951726311,56.2826965031295,2.59926451855383e-22,5.71599331243578,1.98470866185054,18.7136362252612,8.63767385280355,6.32171417694988,64.5666586395032,2.08399232916233,4.93677866176509,0.783498795978149,9.61692563061519e-18,2.32031832972943e-19,1.36506153375318e-19,0.213380272119942,1.67781973163107,32.0077125471842,0.999999993046671,2.71107581619957e-21,17.2659876132797,0.0560205976431072,0.742315892014717,0.784023803698746,0.662203149740334,10.1010772318832,0.106354163387673,0.0279936498728321,0.0399849643376564,9.78319315367986e-19,2.97545525717749e-20,9.72898362578879e-21,0.0181493632895411,100,99.9638547596933
"26",4,0.158439172086032,0.00141715121130029,0.001,1.56126805417574,0.540235729471393,4.01341761683461,4.21409241765714,6.37735490132593,13.172622465051,42.5027014363321,35.0598153936467,9.34289905830332,1.62563408571174,5.98521230477325,11.6766770827982,203.92806975103,1.12067153986902,0.00180239664539209,0.00635359414128818,0.630236161551307,0.437683968881064,0.206734955101211,0.168978756233419,0.123728202594478,0.317331277139511,2.8559814942556,0.317331277139511,0.15419309767228,0.121406631790831,0.223028916382764,0.190398766283707,0.000261301419344827,0.00509216583120896,53.8693189697444,2.75612329950328e-06,933.99113261504,3.09748222822952,39.8798694398571,41.4514716758073,37.4116268166237,546.849233550542,5.5548481244585,1.48028119168095,2.09621059927565,3.83974038176791e-16,3.53569344846166e-20,2.24637277269384e-20,0.948292082327406,5386.93185092509,5385.03242274263,60.3698126415187,4.96762738931169e-09,5.93420058819802,1.95214530999276,17.4547795348953,8.56946813577715,6.32177016814189,67.6606727573764,1.76272704965044,4.22765568973541,0.665193186621522,5.92061463722137e-17,4.29256632622638e-21,5.01006085285651e-21,0.180553642551745,1.40761293856058,27.4214781030424,1.00000000854835,5.11631365640902e-08,17.3380907437069,0.0574999334305222,0.740307665726431,0.769482013563786,0.694488585560981,10.1514043370835,0.103117104098961,0.0274791148773627,0.0389128850574872,7.12788000299004e-18,6.56346422473207e-22,4.17004119387193e-22,0.0176035656022743,100,99.9647400740343
