"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"48",4,0.236649955745768,0.0140454739538267,0.001,5.37124509039107,3.64942329097526,7.74795434467906,1.07042107317092,11.824818554106,7.08613097739862,57.6659614093015,29.0157591474789,6.92210647880685,1.61245551770016,8.06293847852522,10.3298781145985,139.640907631869,0.97459469920546,0.58012030405202,0.00355344263626353,0.177439795500609,0.152483682736965,0.0282560874176241,0.0318615590688061,0.469376692246381,3.75501353797104,0.469376692246381,0.294578761655319,0.000682775071733686,0.0107580403353441,75.760609211552,7.1321220194842,440.452730084715,3.05165788712617,42.9845926091527,54.186885462371,75.8147067530463,6.86657811818074,1.63811619187713,2.80042046033552,1.90809403412384,3307.17468766299,3304.60146113806,73.8358881461549,4.13748879447928,1.5651235103417,0.541485551429488,6.55444898199174,1.53110937251354,2.4155747574964,3.22301172416305,6.15114847726821,1.31445209257137,0.562083977694103,2.25805643460493,35.5510358111602,1.10392363783278,0.103923637456914,6.41792859308685,0.0444663435423345,0.626337463989406,0.789568409559829,1.10471190439275,0.100054341887858,0.0238693326855409,0.0408055105972346,0.0278032361328456,48.1895321348172,48.1520371144376
"49",4,0.22672463660258,0.0128269168528098,0.001,5.24070913883744,3.5674136296519,7.55128926290543,1.05029807090582,11.6591995333339,6.88277333096385,58.4392576302704,28.5242766617159,6.87597597402979,1.59243072902598,7.86458014668802,10.1947942087426,140.557001618549,1.04865469587337,0.583250326976242,0.00361056259565242,0.179456630399184,0.153514193658737,0.0289366181753763,0.0321690923064424,0.481027065299875,3.848216522399,0.481027065299875,0.301669430399851,0.000699360869441842,0.0109613124265931,72.6753972872493,6.92525268709738,424.287348468904,2.88155622572261,41.2263596541112,51.0507385579018,73.6089969419311,6.46715626047899,1.55895315399997,2.64812364833472,1.78309407578971,3189.20657561477,3186.77351139139,76.2113966397369,4.03915589414264,1.53191603019037,0.517114370573969,6.32883135978598,1.47723572922096,2.36793461720962,3.11087719681393,5.99918928486874,1.27381914710965,0.537904974192828,2.23040628355159,34.9312200911523,1.10532680518162,0.105326805403619,6.45302532724367,0.0438258538077232,0.627015497770691,0.776435380591555,1.11952600824273,0.098359574695572,0.0237102619794131,0.0402755562569626,0.0271192418851311,48.5049362902757,48.4679315926033
"50",4,0.216882920527309,0.0117140793176345,0.001,5.11002572276289,3.48536428980735,7.35473552310946,1.02994313033752,11.4911710904962,6.68333701803866,59.2064069270157,28.0261305491143,6.82785269022991,1.57199447103778,7.66567827508015,10.0575565356209,141.489802618519,1.12948825954145,0.586698710528434,0.00367111601849046,0.181580091916933,0.154598606923964,0.0296597332206473,0.0324932774568757,0.493458518029092,3.94766814423273,0.493458518029092,0.309232834009548,0.000716961220694879,0.0111769150253713,69.6085680508049,6.71252134921533,408.101150027791,2.71561582047047,39.4815040418491,47.99943267915,71.3381024903305,6.07838904457156,1.48084463238731,2.4992898053267,1.66255469212213,3070.9682798156,3068.67216167369,78.6220603768764,3.93822761997921,1.4981866690314,0.493101770292105,6.10378552413273,1.42365036800601,2.31800875746535,2.99943284993855,5.84588318183342,1.23329584346173,0.514116499140798,2.20176516661185,34.2982879917493,1.10672405378529,0.106724057781245,6.488502374931,0.0431762559339098,0.627726319134215,0.763154999472058,1.13422235492367,0.0966418294797046,0.0235443196214825,0.0397368344499857,0.0264333733623454,48.8260936671322,48.7895871098341
"51",4,0.207152807369017,0.010697789331173,0.001,4.97943465864144,3.40345357565807,7.15867543648058,1.00942137184857,11.3210100552506,6.48785354860352,59.966098882789,27.5221927268929,6.77775341136964,1.55117249434269,7.46664830885052,9.91838377172165,142.437902512978,1.21772360668408,0.59047612900171,0.00373523669618407,0.18381438791629,0.155739113576526,0.03042778642148,0.0328348413059785,0.506721147615921,4.05376918092737,0.506721147615921,0.317299049320202,0.000735628542886938,0.0114054908068583,66.5692015359096,6.4948872424053,391.943215939878,2.55428348619475,37.7548807760583,45.0407595321422,69.0119207252102,5.70129948832702,1.40403064682016,2.35432318986748,1.54673715881551,2952.80389712428,2950.64113813178,81.062888188387,3.83507587719807,1.46400068299903,0.469514055579576,5.87991166525074,1.37049061130526,2.26599546523305,2.88896901962713,5.69161616515707,1.19298534862843,0.490778230040393,2.17216682827241,33.6535103752999,1.10811421640339,0.108114213798463,6.52430612933757,0.0425187290589626,0.628469609989196,0.749750707588855,1.14877584066646,0.0949041128513549,0.0233715634874815,0.0391901800909093,0.0257470631339673,49.1525195009243,49.1165181079235
"52",4,0.197560955311616,0.00976967062207584,0.001,4.8492006502239,3.32180811548287,6.96349627119473,0.988750851128803,11.1490252032343,6.29631654753482,60.7171224406952,27.0133625572951,6.72569864034181,1.52999771541829,7.26789897210915,9.77749778823458,143.399825051367,1.31404794462321,0.594594399578439,0.00380314287272352,0.186163613310452,0.156937678879958,0.0312434582452361,0.0331944592065539,0.52086766499493,4.16694131995944,0.52086766499493,0.325899691599815,0.000755422217520651,0.0116477074147228,63.5660083633743,6.27333116411531,375.861873809531,2.39795063265846,36.0511123256375,42.181515781043,66.6407372953116,5.33678571299826,1.32873544852396,2.21358643700339,1.4358530640382,2835.05396055466,2833.02064286666,83.5287826377941,3.73008757688385,1.42945640650723,0.446411154315784,5.65777788942619,1.31789642702579,2.2121032356439,2.7797591129077,5.53676264374934,1.1529855987064,0.467944070752697,2.14166274967291,32.9981955479809,1.10949621569586,0.109496212922554,6.56038246466817,0.0418544001874594,0.62924468165863,0.736246200388258,1.16316326514742,0.0931495260596383,0.0231920642770407,0.038636463704492,0.0250617205934798,49.4837055450747,49.4482155349541
"53",4,0.188132434563163,0.00892207362746652,0.001,4.71955483687941,3.2405891882109,6.76957601004921,0.967972226695322,10.9755100602795,6.10874557928325,61.4583620892474,26.5005159639348,6.67171345730821,1.50849816077148,7.06981850734746,9.63511795665688,144.374025011261,1.41921311194199,0.599064140393687,0.00387502878194146,0.188631843280779,0.158196531220173,0.0321094028781885,0.0335728848655827,0.535954261604842,4.28763409283873,0.535954261604842,0.335068436810349,0.000776400808691452,0.0119042815227293,60.6072351796475,6.04882933544648,359.9041256702,2.24695639981058,34.3745588051016,39.4274325479695,64.2350626895252,4.98560658547503,1.25516569543121,2.07739480686706,1.33006216770699,2718.05176361935,2716.14368130515,86.0145828455074,3.62363674622736,1.3946388457115,0.423847527467812,5.43793596519092,1.26599131613535,2.15655636400892,2.67205709617051,5.3816912278925,1.11338859977617,0.445661851394163,2.11029758733929,32.3337390384388,1.11086887607649,0.110868879359513,6.59667596440379,0.0411844216792234,0.630050643165977,0.72266467116211,1.1773632584147,0.0913810895308098,0.0230059084734766,0.0380765304246466,0.0243786845080947,49.8191197605315,49.7841465556072
"54",4,0.178890507459489,0.00814801244517491,0.001,4.59069193691291,3.15990225084268,6.57726381182839,0.947130602052493,10.8007344672755,5.92511869123371,62.1888201904513,25.9845940951838,6.6158383953343,1.48671254470436,6.87279898529865,9.49147708454049,145.358916939802,1.53404143785281,0.603897540515926,0.00395109501733252,0.191223344108682,0.159518241294553,0.0330288222559186,0.0339709751138223,0.552040316621053,4.41632253296843,0.552040316621053,0.344840867637354,0.000798630903345889,0.0121759450645323,57.7006049303458,5.8223577679057,344.11526286691,2.10158154381769,32.7292793972735,36.7832303195981,61.8054977898709,4.64839722381627,1.18351068781133,1.94602091216044,1.22947849814714,2602.12034167249,2600.33304151229,88.5151189523245,3.51610753604204,1.35963210050152,0.401871450725905,5.22091708829112,1.21490677622452,2.09959302731711,2.56610267521596,5.22676491859012,1.07428200050024,0.42397443204253,2.07813371908462,31.6615122629418,1.11223119680147,0.112231196817112,6.63313202899934,0.0405098795494069,0.630886376987258,0.709029937034065,1.19135670862934,0.089602048604082,0.0228132358459804,0.0375113080832636,0.0236993068458574,50.1582162844491,50.1237644620007
"55",4,0.169856442021111,0.0074411072558675,0.001,4.46285932165965,3.07991502884045,6.38686730542191,0.926270694559315,10.6250082976023,5.74544999999713,62.907582017669,25.4664126152113,6.55811864481183,1.46466489333385,6.67718136743006,9.34678510287753,146.352884832696,1.65943280693035,0.609105254254548,0.00403153372467677,0.193942769014576,0.160904798566978,0.0340044830020425,0.0343894510352811,0.569191511626061,4.55353209300849,0.569191511626061,0.35525633735383,0.000822175217351101,0.0124635026404321,54.853232320632,5.59486411376901,328.538290428936,1.96205915040175,31.1189992281003,34.2524779680401,59.362544764847,4.32563423786133,1.11393869936005,1.81968272774102,1.13416226980132,2487.56919989114,2485.89802972071,91.0252532790292,3.40786112853692,1.32451319771191,0.380527184599303,5.00719630240342,1.16473780484205,2.04144532652039,2.46211429058973,5.0723556171801,1.03574796248275,0.402918333934525,2.0452177475964,30.9829966572691,1.11358200323181,0.113582002810749,6.66969496812315,0.0398319965246948,0.631750510096428,0.695363635243002,1.20512609229251,0.0878152159145219,0.0226142022234891,0.0369415958089675,0.0230247633359657,50.5004386359672,50.4665120112744
"56",4,0.161049377934357,0.00679553174051826,0.001,4.33679558721433,3.00112189726831,6.1987217787372,0.905396776417633,10.448440937885,5.57125614767891,63.6133655385039,24.9467729591265,6.49862274249853,1.44232105585324,6.48333049752084,9.20128766175317,147.352566510072,1.79637818980473,0.614621492406779,0.00411648584050517,0.196794149087013,0.162352221685327,0.035035500409379,0.0348279116066143,0.58747368568087,4.69978948544696,0.58747368568087,0.366354234948572,0.000847059186034865,0.0127678355682951,52.0712794662094,5.36695985066601,313.210359378133,1.82852850105611,29.5468538153382,31.8376484040255,56.9160719349275,4.01766226653697,1.04659915010946,1.69854801921963,1.04413634356858,2374.66377172057,2373.10391734781,93.5397107483254,3.2986488731036,1.28932600947962,0.359843710446687,4.79699736073174,1.1154479436929,1.98226792234536,2.36027085954343,4.91879568116214,0.997852265156899,0.382523771330066,2.01148076158011,30.2994006031737,1.11491356497858,0.11491356466641,6.70623963809272,0.0391511645320785,0.632636425662189,0.681685306113926,1.21864684939663,0.0860233550314706,0.0224090439396501,0.0363681139931345,0.0223563120604167,50.8446283343687,50.8112298310592
"57",4,0.152486224841851,0.00620596505983403,0.001,4.21017319431815,2.92197880629401,6.01215496178346,0.884561507925476,10.2712310295528,5.39596463449153,64.2983067536572,24.4250748058135,6.43724912648665,1.41986567386169,6.2906665979884,9.05465956387012,148.378113436089,1.94606050293932,0.620840077716528,0.00420693137942989,0.199797826871384,0.16389331553969,0.0361452066322789,0.0352938229193825,0.607058471090702,4.85646776872561,0.607058471090702,0.378238152023322,0.000873625892110706,0.0130906711820264,49.3621375527893,5.14113233460344,298.19713055486,1.70110468915895,28.0186545737505,29.5385682097077,54.4700336699361,3.72448744861831,0.981591817664453,1.58268701204811,0.959240001265982,2264.01521654897,2262.56183670252,96.0617062321411,3.19182099816616,1.25449486578719,0.33987702017468,4.59207019505326,1.06767765156155,1.92245572275952,2.26098165615474,4.76706902453221,0.960783557749034,0.362821165425694,1.97790231330981,29.6184530332744,1.11625996118631,0.116259960868607,6.74333677351512,0.0384682501292353,0.633605103375836,0.66797595561994,1.23176832861412,0.0842243958821154,0.0221974107809884,0.0357903897648181,0.0216919537861669,51.1977329800086,51.1648667020998
