"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","RNA","DNA","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v RNAp","v DNAp","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p RNAp","p DNAp","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f RNAp","f DNAp","f r"
"1",4,0.942776734253847,1,0.001,25.8777592775836,19.3848480645678,8.64290742489426,2.83010072315713,22.0781535526011,14.1678367585875,43.2488173948869,8.4669566425136,195.302621557932,0.0342921938347419,0.00314487710973275,0.122464128967434,0.134778899917336,0.0124496780354895,0.0263953072334664,0.0304894354439912,0.357102144877214,0.142840857950885,0.0870623520262957,366.679626565814,2306.77678013536,23.4829226220638,242.596193103399,240.681686272318,74.2061492816816,1282.17635858523,40.7739788238925,7.98244973249789,920.633838718009,12.5742488294456,7.25452949311073,2.8758156645207,32.6968480306098,2.99640950312905,1.95869410890246,39.0928333128961,14.5604752931901,1.14021996833981,80.1525473537873,1.14392883353554,7.19644147137665,0.0732595713992892,0.756826286739783,0.750853608119524,0.231500600630514,4,0.127202404102609,0.0249028136544518,2.87209737585194
"2",4,0.940025980070928,0.769230769230769,0.001,25.8145452499212,19.3525421454516,8.62093188904427,2.82599331513281,22.066558630949,14.329662366925,43.1879155480187,8.44694380731911,195.354908418263,0.0349572217348584,0.00314805852891345,0.122544565616166,0.134864065637676,0.0124611151599287,0.0264136464175564,0.0306707128354122,0.357651026977668,0.143060410791067,0.0871463108670127,365.623155758939,2300.71606230124,23.3996455395822,241.851409024202,239.645672931233,74.8347495030786,1278.43533289646,40.5977626402468,7.9403466310792,918.193446237722,12.7811697272639,7.24278882253558,2.86749939822034,32.6170643012044,2.9862523279747,1.97665861312072,39.210522973912,14.5198315012798,1.13594925086566,80.0171715018862,1.14397074721198,7.19853715897751,0.0732133880767116,0.756710653408667,0.749809291920254,0.234144809917075,4,0.127023281023584,0.024843952374468,2.87286630026858
"3",4,0.936493080467795,0.591715976331361,0.001,25.7334556926656,19.3110927950543,8.59274431887286,2.8207099434084,22.0517883368382,14.5355609287852,43.1097088486722,8.42125436060885,195.42368611263,0.0358170358755471,0.00315216543001628,0.122648342375967,0.134973926966852,0.0124758587566767,0.0264372822935619,0.0309063593332712,0.358359927233268,0.143343970893307,0.0872544496099672,364.266138786303,2292.924508733,23.292922533398,240.89681388562,238.318438938873,75.6247346140296,1273.6305894362,40.3719440377628,7.88644643756943,915.064649019943,13.046933361156,7.22767737006522,2.85683833781306,32.514788963945,2.97322718331307,1.9993124573668,39.3632846549613,14.4676869276383,1.13047454859858,79.843462307773,1.14402446614462,7.20122311053477,0.0731544067066074,0.75656729944672,0.748469582673481,0.237509165503025,4,0.126793261319624,0.0247683951782613,2.87387773695045
"4",4,0.931970328285863,0.455166135639508,0.001,25.6298088222076,19.2580969281413,8.55671832846276,2.81393315708588,22.0330733989692,14.796048113829,43.0096013192254,8.38838934845861,195.514331879616,0.0369272521041415,0.0031574575021694,0.122781972808228,0.135115361423226,0.0124948237815105,0.0264676769498939,0.0312126780964209,0.359274005117069,0.143709602046828,0.0873934060760694,362.528665670597,2282.93764227866,23.1566728569677,239.677872323913,236.62479845027,76.6082100998816,1267.47964646877,40.0836722609226,7.81772997487261,911.067780332186,13.3871874321962,7.20827858559769,2.84322197705323,32.3841623441953,2.95658515897157,2.02764135663326,39.5614341989952,14.4010214729816,1.1234828635985,79.6213164893939,1.14409305642299,7.20465263056169,0.073079431047221,0.75639201936429,0.746756917507942,0.24176549205603,4,0.126498827409487,0.0246717333778195,2.87521076293553
"5",4,0.926203465972473,0.350127796645776,0.001,25.4979159080933,19.1906267347048,8.51087755935868,2.80527102297233,22.0095146406124,15.1233067602691,42.8819581944233,8.34651893589148,195.634011481385,0.0383586574838724,0.00316426201758077,0.122953644578809,0.135297002439102,0.0125191556286262,0.0265066582729886,0.0316108600824574,0.360450361408852,0.144180144563541,0.0875714627973972,360.31285662235,2270.18385226688,22.9835404889762,238.12849342078,234.474065441649,77.8181063240344,1259.63671372256,39.7174183073615,7.73057476722756,905.984497480785,13.8211174542124,7.18345653665329,2.82591006844426,32.2180713551711,2.93541731614068,2.06269795178227,39.8181999122104,14.316157783115,1.11459538749813,79.3383877161572,1.1441802313225,7.20901138410894,0.0729846637164257,0.756181495272702,0.74457679071203,0.247112855559953,4,0.126123406454186,0.0245485851055632,2.87697075707919
"6",4,0.918885966819812,0.269329074342904,0.001,25.3309866598355,19.1051715042897,8.4528618154836,2.79424588093332,21.9800904617359,15.5310039263509,42.7199640241731,8.29344457499664,195.792232327991,0.0402011017853418,0.00317298878848202,0.123173580579051,0.135529606962647,0.0125502770739895,0.0265564926466158,0.0321284499835666,0.361960836838691,0.144784334735476,0.0877988727616374,357.500615467285,2253.96928340659,22.7647900025529,236.169964380338,231.75901612482,79.2845642141512,1249.68491487494,39.2547754448599,7.62072983656231,899.553673492577,14.3719186307227,7.15181926583196,2.80402069574462,32.0080224488494,2.90863986676169,2.10551994654324,40.1504392827774,14.2086913699364,1.10336229958547,78.9797985212383,1.14429040860451,7.21452025731509,0.0728656951254978,0.755934432973359,0.741815839708723,0.253774573959982,4,0.125646953012274,0.0243924840441078,2.87929753423516
"7",4,0.909655136034589,0.207176211033003,0.001,25.1210917175642,18.9976024668808,8.37991240290788,2.78028448460926,21.9436808466055,16.0338474403237,42.5155043630663,8.22657561966592,196.001501743849,0.0425683895317791,0.00318414750590018,0.123454451721292,0.135826468456016,0.0125899406054354,0.0266199648920678,0.0328012528525496,0.363895357445744,0.145558142978298,0.0880882215316686,353.95206098323,2233.46568720319,22.4902820466807,233.710492424565,228.356006206216,81.029287080475,1237.13098500704,38.6744469049643,7.48334676440603,891.468863658925,15.0671692075102,7.11168419742167,2.77652543913017,31.7440708271451,2.8749885550307,2.15699677731153,40.5794462509397,14.0734516804984,1.0892620582896,78.5279067505722,1.14442873155009,7.22143641787609,0.0727175450918083,0.755653185497522,0.738340592786676,0.261990971247119,4,0.125045601067842,0.0241958106460762,2.88237502564484
"8",4,0.898091574440252,0.159366316179233,0.001,24.8592227018796,18.863175281207,8.28888944450252,2.7627116101993,21.8991122528386,16.6468175918593,42.2590915721923,8.14293106579158,196.278049462912,0.0456045147605698,0.00319836747223558,0.123811842785961,0.136203867304827,0.0126402855269079,0.026700463393206,0.0336758147355715,0.366365942003087,0.146546376801235,0.0884548283137226,349.505224987223,2207.70443971846,22.1485762217242,230.645716187059,224.126915746164,83.0575923360701,1221.40454123874,37.952534084485,7.3130977814352,881.378312351042,15.9390161918261,7.06105006830561,2.74225603709698,31.4148385219691,2.83302820929674,2.21767620369707,41.1317930479416,13.9045159012666,1.07170798306248,77.96216729845,1.1446010332752,7.23005151914507,0.0725347760677595,0.755345860932005,0.733997322521351,0.272006823396394,4,0.124291445800566,0.0239497972523282,2.88644190386636
"9",4,0.883724012910745,0.122589473984026,0.001,24.5354934561101,18.6965889849079,8.17633637504475,2.74074980111069,21.8452259405231,17.384044779379,41.9398599827855,8.03918013703728,196.642521394991,0.0494917419294818,0.00321641988779562,0.124264772502582,0.136681552853622,0.0127038995325337,0.0268020689627043,0.0348126511692786,0.369511525284487,0.147804610113795,0.0889171909382937,343.977787517277,2175.58111873941,21.7272171437229,226.860602677605,218.923712072163,85.3483211836272,1201.86465755861,37.063261364902,7.10441653121494,868.888590580343,17.0240598892792,6.99758237782608,2.69992769547893,31.0076594552837,2.7811848434541,2.28751159021461,41.8400950762725,13.6953022389625,1.05006551548222,77.2591327127372,1.14481372042676,7.24068589606001,0.0723116933577467,0.755028783818087,0.72861352797201,0.284053019270899,4,0.123352529361134,0.0236446474618743,2.89180178522046
"10",4,0.86604198250017,0.0942995953723274,0.001,24.1395315453642,18.4921211555848,8.03860812284491,2.71352864266054,21.7809690026475,18.2573637261847,41.545659402857,7.91173723724468,197.120481865348,0.0544612483790721,0.00323924270584345,0.124836266927562,0.137283242150274,0.0127838839698723,0.0269296445482022,0.0362904500955261,0.373503806371232,0.149401522548493,0.089497485176722,337.171802070573,2135.87637068243,21.2132633010884,222.233174798186,212.596458837814,87.8424637591758,1177.81709620023,35.9802852335271,6.8518966019638,853.573064530273,18.3627972589848,6.91862195431645,2.64818459985933,30.5088907496436,2.71780846218835,2.36556632527294,42.743512551312,13.438773489045,1.02368378467824,76.3926426900473,1.14507355397821,7.25367759586105,0.0720426401332591,0.754728983014883,0.722001606272056,0.298322936702364,4,0.122193115890756,0.0232698154036608,2.89883061566688
