"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.788775749697656,1,0.001,23.7896968321988,15.5249577264504,6.98596134519031,2.09024860890037,13.0845753099375,43.4737250716532,7.27357402094551,141.777263601066,0.0946311318343949,0.0131386975860121,0.254634948459502,0.0556251050323145,0.0859835820632519,0.361751466756177,0.135656800033567,0.133242695595854,212.02893144863,583.994452029777,11.9695331131113,152.830242005427,172.180026638977,34.2910200855431,5.73721880135269,559.152336935064,20.0645377646212,7.67292649712812,3.04786144734139,8.50119826366594,14.8046554501654,12.4048268125107,0.77829274368392,74.5029646219491,1.05829771383358,2.91488519633628,0.0597434012552673,0.762819935062321,0.859400305962409,0.171156397919895,0.0286361181926989,2.79089101576901
"2",4,0.782567286377922,0.769230769230769,0.001,23.006110596114,15.3956382557548,6.94290385123742,2.09987162079345,13.0582376578651,43.4391201329531,7.23204161336069,142.826076222674,0.0995715087928895,0.0132589521589135,0.255974958369122,0.0565391269541686,0.0868197088505351,0.363098281624402,0.136161855609151,0.133462935861899,210.422299748421,582.510452348419,11.8622404448198,152.293699453794,170.506357535015,33.9940343650897,5.65955918033989,558.855074467921,20.9520658696199,7.72347821975475,3.03643650402726,8.61055280773806,14.8033123183553,12.3431754634449,0.770616079924884,74.5864389598087,1.05861088931075,2.9305444752321,0.0596775955852698,0.76617244849029,0.857798279930805,0.171020158003752,0.0284726047770106,2.8115369335172
"3",4,0.774819658645329,0.591715976331361,0.001,22.0877165900601,15.2361506648615,6.88889967031958,2.11137647624099,13.0240399149607,43.386675268748,7.179910857311,144.085230513175,0.105799051356829,0.0134111799334271,0.257654812891191,0.0576844453651502,0.0878795860945768,0.364814382508983,0.136805393440869,0.133756618632989,208.412447939113,580.412733877109,11.7272181616859,151.567767206137,168.397778604004,33.6168489214871,5.5631360795656,558.200345610259,22.0498392829128,7.78401960967827,3.02157420118336,8.74310258652023,14.7987270829661,12.2639099811901,0.761067020130063,74.662990748594,1.05898377696529,2.94918885698946,0.0595882535086685,0.770145008944199,0.855661537408416,0.170813682160425,0.0282673655799645,2.83632343529872
"4",4,0.765234695185127,0.455166135639508,0.001,21.0335204785083,15.0417030236192,6.82171104587914,2.12488463963687,12.9798941531931,43.3087992660028,7.11500086014563,145.574486489725,0.113615731017676,0.0136028820939678,0.259746867138023,0.0591096392729888,0.0892169130573285,0.36699212976457,0.137622048661714,0.134146930449101,205.919115279509,577.475136780669,11.55870079537,150.591556867947,165.763329604231,33.1413958051535,5.44464551445545,556.99323897848,23.3956508129945,7.85532619782537,3.00233631978313,8.90141260402213,14.788892565394,12.1626314299039,0.749303269936171,74.7189332898657,1.05942031035283,2.97101552616325,0.0594676330426375,0.774769033447925,0.852825333170559,0.170507083724421,0.0280118144100222,2.86563949782923
"5",4,0.753491967423865,0.350127796645776,0.001,19.8507509663481,14.807692357002,6.73890330210573,2.1404222911269,12.9233555441767,43.1957488027513,7.03492050456944,147.308205908695,0.123389770353598,0.013842949394746,0.262334227605818,0.0608700781975917,0.090896277553437,0.36974345109505,0.138653794160644,0.134662818823402,202.855284721958,573.416261992193,11.3504355979589,149.291302608274,162.504643553091,32.5476497497321,5.30075609165852,554.977749439113,25.0302669968562,7.93777229688236,2.97760775558012,9.08737326398594,14.7710671841241,12.0342803434989,0.734969944028598,74.7348681237389,1.05992218598767,2.99610936301062,0.0593062119500139,0.780049501921504,0.849089424828256,0.170062003160438,0.0276965374195647,2.89976783284833
"6",4,0.739260303915871,0.269329074342904,0.001,18.5555514433904,14.5300759542422,6.63792611284796,2.15788894879041,12.8516734591573,43.0355898409429,6.93714913943527,149.294145293276,0.135574828573293,0.014141854313073,0.26551205179541,0.0630284089403452,0.0929952648158791,0.373203243071808,0.139951216151928,0.135339552183022,199.130170670337,567.902666685335,11.0959736673436,147.581739162742,158.520931583957,31.8145032250142,5.12835898112864,551.836176111836,26.9970387524015,8.03119677626966,2.94611473508424,9.30184220807665,14.7416960115099,11.8732757802938,0.717720076272615,74.6852609533674,1.0604884987473,3.02442489955358,0.0590927653856206,0.785961948811437,0.844219759314133,0.169431456066704,0.0273116107851782,2.93886112782039
"7",4,0.722213419474882,0.207176211033003,0.001,17.1723009673466,14.2057942779026,6.51625042708639,2.17702581859342,12.761878742632,42.8143913583604,6.81914595471985,151.533212720721,0.150737634622034,0.0145119245770367,0.269388710949649,0.065655554518507,0.0956073275016954,0.377533519471039,0.141575069801639,0.136219120510649,194.653414080595,560.560267044125,10.7890773463715,145.369538761341,153.716190278402,30.9211279856573,4.92487871785653,547.196598615234,29.3415952096123,8.13480831622787,2.90645563867508,9.54431767747542,14.6963941462601,11.6737622744396,0.697240048245147,74.5386394097856,1.06111573570118,3.0557867324284,0.0588145848867143,0.792454146257164,0.837954315401387,0.168560595899057,0.0268470313177947,2.98293725828191
"8",4,0.702049559641207,0.159366316179233,0.001,15.7313428232572,13.8329868066568,6.37152112251999,2.19740870906847,12.6509366306016,42.5167255466226,6.67849734255594,154.020581267312,0.169596164326108,0.0149677739049653,0.274088974845577,0.0688327305699623,0.0988464122579296,0.382928956731048,0.143598358774143,0.137350658429985,189.340499694623,550.995568561532,10.4242743071159,142.558964786147,148.008630153367,29.8488484473925,4.68863611840637,540.650406271995,32.1114224997967,8.24717709286682,2.85717865834647,9.81272281345761,14.6301220738711,11.4299883955832,0.673280451492324,74.2586892818974,1.06179831314013,3.08991560807071,0.0584580525183856,0.799453199801783,0.830014255167246,0.16738868325442,0.026293296624236,3.03190120604944
"9",4,0.678514975696971,0.122589473984026,0.001,14.2661075664578,13.4113817921737,6.2017631200347,2.21844173910036,12.5158896879216,42.1262914365928,6.51308593565026,156.747039092602,0.193072136266606,0.0155268391617601,0.279757058615248,0.0726545596043598,0.102852700049721,0.389624031227037,0.146109011710139,0.138790919208763,183.119260995048,538.822845830279,9.9974645301169,139.059036630483,141.341316282721,28.5833196103032,4.41922634534001,531.776067102444,35.3552269118762,8.36621566388857,2.79686127055577,10.1032730653943,14.5373360082595,11.1367482124172,0.645688793841039,73.8056891663692,1.0625291972088,3.12645978750039,0.058009178846543,0.806874633245768,0.820117307738456,0.165851541088948,0.0256420706127963,3.08557163568114
"10",4,0.651430995845816,0.0942995953723274,0.001,12.8096017857294,12.9422264746489,6.00558208477196,2.2393827941872,12.354056479431,41.6267994427508,6.32128319494909,159.701067916345,0.222359453641764,0.0162102679407784,0.286562431316112,0.0772342232909124,0.107801979858894,0.397902771447076,0.149213539292653,0.140605266875542,175.93744748842,523.698721550355,9.50661867882853,134.792047300487,133.693737181196,27.1169874148652,4.1178798067091,520.171128551924,39.1213546986516,8.48929659657437,2.72423976220026,10.4105590790451,14.4124495628676,10.7899244456703,0.614443420340813,73.138800350995,1.06330082620153,3.16504127605823,0.0574544853292054,0.814633253500153,0.807995473573601,0.163885037176184,0.024886941712398,3.14372180937687
"11",4,0.620724026244817,0.0725381502864057,0.001,11.391548432057,12.4282608539972,5.78237745467785,2.25936678799781,12.1631984150478,41.0029204883046,6.10214965855187,162.870178232894,0.259013538526578,0.01704416266342,0.294705958952234,0.082711125039109,0.113918519297121,0.408111493152465,0.153041809932174,0.142869135803443,167.771074697023,505.358591500887,8.95243274161284,129.702423981771,125.092641181584,25.4514978932965,3.78775090480475,505.487163939665,43.4549797196828,8.61341403689793,2.63833527607239,10.7278334078318,14.250368458372,10.3870488082001,0.57968425404355,72.2185142717934,1.06410580900207,3.2052903864169,0.056781752767896,0.822651360193627,0.793413324586024,0.161428820820097,0.0240242112541412,3.20610587072626
"12",4,0.586456759359495,0.055798577143389,0.001,10.0365032173315,11.8734153444955,5.53251952659057,2.27745041976946,11.9417133174635,40.2413221102856,5.85563123934485,166.241444862778,0.30506724278891,0.0180612532707269,0.304428727444794,0.0892609293887714,0.121493446522186,0.420675697472261,0.157753386552098,0.14567034519728,158.63308810134,483.653560085411,8.33892468613965,123.76535272921,115.620892325051,23.5997953571397,3.4340745206304,487.467095127324,48.3937588021659,8.73538944399136,2.53860823045947,11.0474104107384,14.047180698541,9.92786037206735,0.541736885301718,71.0095000195124,1.06493736659546,3.24686832228117,0.0559809595954051,0.830862907535434,0.776187427665777,0.158430402008998,0.0230536662966333,3.27246938706255
"13",4,0.548857182482142,0.0429219824179915,0.001,8.76301070936181,11.282479822428,5.25747428113398,2.2926553523851,11.6888236292205,39.3317460822154,5.5827364064053,169.801073617075,0.363181000917697,0.0193032360630515,0.316022633691638,0.0971095274497937,0.130910946857059,0.436121959167377,0.163545734687766,0.149112215474801,148.581417222782,458.584646354019,7.67383516077733,116.99454593118,105.422377224673,21.5875113367877,3.06412497456009,465.982694239552,53.9619478247399,8.8521676834626,2.42510559802435,11.3612850695801,13.8009432224039,9.41478773774782,0.501124570139563,69.4837119109765,1.06578947713333,3.28947387630705,0.0550451928409669,0.839213666595208,0.756205334425954,0.15484939402447,0.021979277190572,3.34254081923376
