"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f r"
"11",4,0.574189492111076,0.0345716130336078,5.84907614131787,63.0763125285734,3.54357271808831,63.3074673171257,104.22357126172,0.214875775829333,0.0731854481784739,0.086937560526345,0.114491471224027,0.183718402024373,0.957599341397458,141.810992173121,109.793728704799,40.3879217676724,40.0551408551139,1.70190130669922,59.8440794487696,30.4717469643269,8.03530324244651,3.51122739321031,4.5859720065876,0.312670588469974,57.306651066679,1.02906643568525,0.796729783266102,0.293079218058466,0.290664358234817,0.0123500265017186,0.434264880257168
"12",4,0.559540049799861,0.0246940093097198,5.7143804939003,62.3166735976161,3.46312173329019,62.7159382046375,105.789885960459,0.2341594194944,0.0734373185889029,0.0877272459961736,0.115848370954153,0.184508023824925,0.968545165160809,138.164576650799,107.311240434319,38.9673168456168,38.7496470448146,1.72008550630597,59.193678058637,32.3525370632406,7.88064975194542,3.41849539072627,4.48908348519018,0.317369577578409,57.3317506917784,1.02885528256808,0.79910306444777,0.290173724379774,0.288552826101506,0.0128087756104412,0.440791191501913
"13",4,0.540562917166039,0.0176385780783713,5.54283221850277,61.327930120952,3.36002215023059,61.929862327446,107.839353173443,0.261156520625493,0.0737758238994437,0.0887912628025529,0.117689715297083,0.185580684355101,0.983406372421631,133.44249600212,104.075536188518,37.1469883583695,37.0739588736583,1.74327389055994,58.2939553367351,34.849377959495,7.67825843008425,3.29832800565136,4.36322366477659,0.323517961628493,57.3266471518072,1.0285766602781,0.802215715657308,0.286329515482341,0.285766603173769,0.013437179984056,0.449330638222679
"14",4,0.516567857043611,0.0125989843416938,5.330274650597,60.0685230337713,3.23136239959729,60.902980900869,110.466859003121,0.298952462209024,0.0742254745950098,0.0902094057217778,0.120166143214698,0.187023655026455,1.00340070205703,127.474442860881,99.9518952646903,34.8788188699391,34.9815717663601,1.77197084651221,57.063628629581,38.1087985619839,7.41897686269235,3.14639752253474,4.20360056275166,0.331400464315036,57.2576850288434,1.02821634114082,0.806217856165183,0.281334601014113,0.282163411910073,0.0142928208942823,0.460278579179671
"15",4,0.487106517006078,0.0089992745297813,5.07522219187418,58.5048020513714,3.07579670942527,59.5896209904724,113.754558045624,0.351866780425967,0.0748147317766831,0.092076042104539,0.12346211575198,0.188941663194122,1.03001502863736,120.151109073878,94.8388089080443,32.1475058514738,32.4554499789116,1.80618474958473,55.4105865631696,42.2771839144347,7.09534005047543,2.96001510233621,4.00701852207898,0.341263550622398,57.0737369056763,1.02776210882622,0.811242900654083,0.274986961519417,0.27762108873019,0.0154499468333791,0.4739773251901
"16",4,0.452156484390709,0.00642805323555806,4.77994487183569,56.618542320348,2.8943575060444,57.9516820302114,117.755473248823,0.425946825929687,0.0755754646080254,0.0944996166981099,0.127798083583185,0.191455499035162,1.06501923678537,111.470018348753,88.7003170575177,28.9881623784435,29.524621052641,1.84516118870031,53.2439008019517,47.4803005019753,6.70356767250105,2.73937023354549,3.77318998904728,0.35326625618293,56.7057785955705,1.02720722984287,0.817382183303967,0.267128779703205,0.272072299376123,0.0170033426147689,0.490647805203427
"17",4,0.412269147043051,0.0045914665968272,4.45086673422334,54.413214999161,2.69091515913268,55.9668521236758,122.478150994099,0.529658889634894,0.0765422087948464,0.0976020189356051,0.133431560014315,0.194698911925367,1.11047620935284,101.572026750756,81.5956637378174,25.4965034132234,26.2743145618032,1.88719244600062,50.4939628417472,53.7985269067709,6.2455123305741,2.48851020892915,3.50582278028824,0.367434315830092,56.0723444517067,1.02655457281637,0.824660139327389,0.257684650065112,0.265545727734867,0.0190732241661411,0.51032562914208
"18",4,0.368610752799372,0.00327961899773372,4.09796590282436,51.9166448159334,2.4719971816079,53.6357377220992,127.877654363001,0.674855778822184,0.0777514690170859,0.101518729580427,0.140657260007117,0.198814712449015,1.16876065857395,90.7508237236604,73.6942841853471,21.8240359293073,22.8424305716849,1.929599384408,47.1370784409638,61.2437178227856,5.72983885357334,2.21554840186088,3.21295369611599,0.383632746752872,55.0919628419128,1.02582040624226,0.833018340097293,0.246692431916857,0.258204063028216,0.0218116193680583,0.53282355984584
"19",4,0.322852196846408,0.00234258499838122,3.73329515048971,49.17878895366,2.2459392348517,50.9851961286313,133.856780504825,0.878131423684394,0.0792412426504242,0.106400543822197,0.149805255621734,0.203951742906481,1.24260433700515,79.4244881868668,65.2663973201785,18.1557694690395,19.3996095262102,1.96894647312607,43.2159556487701,69.7451388869376,5.17179042696726,1.93178374501625,2.90616346403574,0.401570064883632,53.700333916984,1.02503675266213,0.842315229147358,0.234314773736293,0.250367527768948,0.0254108341778706,0.557736585436769
"20",4,0.276923191033363,0.00167327499884373,3.36913161743489,46.2652834801137,2.02161049566454,48.0662672429211,140.277707152412,1.16271732649148,0.0810507742340992,0.112417131721433,0.161235136560984,0.210264439158848,1.33518389527858,68.0733669429306,56.6480546955978,14.6763954845057,16.1180109809519,2.00144632593215,38.8461502954897,79.1500832171581,4.5913686919338,1.64987828437752,2.59878970160521,0.420832989228659,51.866754268109,1.02425162685167,0.852343064338084,0.220825304027136,0.242516268993912,0.0301143420320446,0.584490446468385
