"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","INH","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau INH","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v INH","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p INH","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f INH","f r"
"12",4,0.917447667469903,0.0368407570934053,0.001,12.3860772477669,9.60987285502647,13.8020338554319,4.90071512886232,2.99870345575605,21.6145349221005,45.3861122443123,7.46776611054631,1.64668631669634e-13,135.834183650945,0.0728310792600674,0.00634144488019495,0.0174059630209611,0.049144973566272,0.18304837860377,0.0117461808386692,0.324383274744281,0.150323956588813,0.121798529770113,0.0728387707203428,454.699836423523,1108.34064685864,1.80109092100005e-14,22.5813581386451,175.067486328224,222.259338870463,41.6393828140715,6.85128459933151,1.51074852030767e-13,623.103774766191,33.1162798261013,7.02848112053371,3.13497219683155e-16,1.10976024881424,32.0458195186191,2.61069838745552,13.5071193555592,1.02991220868751,1.84006948625847e-14,45.3861129851747,1.95123591218004,4.75617957131853,7.72895216721239e-17,0.0969025132986476,0.751260367862859,0.953772948837164,0.17868548127682,0.0294006539785288,6.48301699486749e-16,2.67390125297137
"13",4,0.874636145330181,0.0272894496988187,0.001,11.9984185442455,10.1982346762217,14.4066947427088,4.84926323784841,3.0319783720832,20.8280292343078,43.779563614782,7.3673994342959,2.07465271684071e-14,137.540418438938,0.0914592119030519,0.00640422306351248,0.0174583111775804,0.0492333425861733,0.181229147383167,0.0116209034853036,0.326510728012096,0.151309849566581,0.121151526349812,0.0727852969770482,433.820911798924,1058.31665313332,2.9586325514478e-17,20.8688250804026,167.821011663762,205.426907626577,38.2911887642703,6.44379384232032,1.81456625515635e-14,601.489107052662,39.676918700193,6.77769591849573,5.16527277432942e-19,1.02744201455439,30.4140588568041,2.38724626681283,12.5024839198705,0.975009476919549,2.19837471475054e-15,43.7795632852876,1.9527621340418,4.76381066439342,1.33177204184399e-19,0.093937037820437,0.755414291843721,0.92469006360951,0.17236048667237,0.0290055095838421,8.16792408205005e-17,2.70748855194759
"14",4,0.822375237801337,0.0202144071843102,0.001,11.5063344184273,10.9494336528071,15.175026830862,4.75208457998549,3.05506327716222,19.887091707139,41.7944400309633,7.19730768963809,2.95109175110338e-14,139.683217457279,0.116607190971081,0.00650157972067356,0.017537957484711,0.049405467957623,0.179190583198562,0.0114872912024836,0.330376987445646,0.153101530767494,0.120403774852351,0.0727669645676238,408.304095714406,997.103928027076,5.12180896706706e-17,18.8670601608898,158.883913986678,185.484285380706,34.3707125592372,5.91888762279551,2.4269047805872e-14,574.36009586643,47.6111936632441,6.48275067786479,8.98260679092337e-19,0.932135936233388,28.470501208143,2.13071199965275,11.355292471681,0.906190755490768,2.92208496789915e-15,41.7944407449695,1.95469946799252,4.77349734696529,2.4519953064806e-19,0.0903234448200836,0.760634795002305,0.887980399315518,0.164545039491982,0.0283358570458192,1.16184714610369e-16,2.74966963498581
"15",4,0.761908716069211,0.0149736349513409,0.001,10.6030761854722,9.99522080228995,14.4735251249529,4.38677940339462,2.8446528357585,19.1234348505585,40.6893376398908,6.68557499448186,2.95201776407147e-14,145.198398496467,0.15055696271292,0.00685147376159665,0.017800890305804,0.0501207211165418,0.181832671160228,0.0117838160593978,0.34432429850846,0.159564918820993,0.121083333723997,0.0735606989992349,369.18146227335,829.335291515308,97.8958983478986,16.7376774835777,149.743111221519,165.221652369538,31.0015609989158,5.0937978602301,2.2491680644372e-14,553.139626868746,55.5828396497899,5.68216898938324,1.74263414787908,0.838904465293017,27.2281899012519,1.94694156055239,10.6745907436189,0.812791442058166,2.72336767347606e-15,40.6893375966409,1.90766989962981,4.28542094877192,0.505857085633486,0.0864885341980986,0.773766982218356,0.853749186244607,0.160194242676735,0.0263211613955979,1.16221171813838e-16,2.85823619087534
"16",4,0.698155354943766,0.0110915814454377,0.001,9.57609284462126,8.47911171929799,13.1313251506185,3.9249659434706,2.53886301824513,18.4106046616672,39.7620885469682,6.02733552597368,5.45176989431069e-14,152.149612288936,0.196389154564402,0.00739200852757663,0.018194028508641,0.0512154808464637,0.187253600666685,0.01235021800466,0.366228941892078,0.169715851120719,0.122585909882777,0.0748645567639292,326.398488537376,637.440988676367,215.788308559727,14.6259830439522,140.058946869388,145.101031328451,27.760115042814,4.20801657350133,3.80618234563422e-14,531.120332860694,64.101123214954,4.71196922412258,3.9260586377671,0.749076754448234,26.2265421068768,1.79202936960738,10.1665575589321,0.714167114301869,4.66584326019332e-15,39.7620883079264,1.84061242292124,3.59463001159875,1.21686421783389,0.0824782192122533,0.789814434203612,0.818247541643409,0.156543655696725,0.0237296674250932,2.14636610012232e-16,2.99507110804993
"17",4,0.632474576843339,0.00821598625587976,0.001,8.60152880331032,7.25146445560252,11.9338461665096,3.48823139229831,2.25021038347676,17.6136345967589,38.4037711393689,5.37655089414622,4.12841967015669e-14,159.080761096912,0.258262613563904,0.00805500146804396,0.0186623594166227,0.0525174787594268,0.19330399360155,0.0130002633891487,0.393671931664542,0.182433334186007,0.124211762040882,0.0763384145805437,285.461940892202,472.09252276585,303.948944985943,12.5633769483563,129.392159000135,124.880986101013,24.2894089005608,3.40053175165181,2.61112048391407e-14,503.072685293429,73.724146927845,3.8027059639315,5.67240445563093,0.659796882031974,25.0120210754527,1.62348571160978,9.5620585208737,0.620370345459223,3.24331876208007e-15,38.4037712140772,1.77693452064682,2.93866670288865,1.89201184288051,0.0782041140954163,0.80543624593089,0.777355238606406,0.151195949367594,0.0211675232053001,1.62536207486484e-16,3.1315110452148
"18",4,0.566143286384259,0.00608591574509611,0.001,7.68191152418424,6.23407343348923,10.8591579988546,3.08153221182422,1.97985747108071,16.7517429185054,36.655033526645,4.74889801775868,8.15606853362444e-15,166.00779540914,0.341791783213232,0.00887763119667434,0.0192247028136694,0.0540617913594383,0.200123867190914,0.0137523162078665,0.428096987515412,0.198386408848606,0.125976206620931,0.0780025452841183,246.710504352205,331.844414250214,365.412253387014,10.604769803797,118.026996480711,105.264460150223,20.7520011433,2.68855673047759,4.61750344360139e-15,469.920994291681,84.3236232199759,2.94599232438982,7.0249419758386,0.573312852547743,23.6200189686484,1.44763014143622,8.88386917436312,0.533373114745198,5.81695567883989e-16,36.6550336371947,1.7156455293153,2.30767387562818,2.54110744301941,0.073746458226717,0.820769627877564,0.732017880335966,0.144311155616713,0.0186964488888137,3.21105060378915e-17,3.26786998836889
"19",4,0.500543412072781,0.00450808573710823,0.001,6.81949858967509,5.3775803556731,9.8886432405942,2.70789292710178,1.72859682940816,15.8429817785958,34.5688804372999,4.15664564470748,7.80065277114609e-14,172.909279337641,0.454556162239824,0.00991137063118708,0.0199058031899319,0.0558894212317005,0.207865830256869,0.0146287276104476,0.471399843426204,0.218453585977997,0.127899171821905,0.0798831644373447,210.580009571785,215.796977635839,402.825878082492,8.79533791195541,106.265577305434,86.8663612841651,17.3032253656221,2.08058159377935,3.90456535446446e-14,432.743003293542,95.7204409953759,2.13884382643879,8.01857264892159,0.491566345436421,22.0889824543195,1.27074433773679,8.15673772812259,0.454510510080914,4.99390675160507e-15,34.5688804912084,1.65631019367783,1.69734408574648,3.16841379911614,0.0691794433385984,0.83582843065666,0.683244530073103,0.136097954477559,0.0163647466327066,3.07112313824649e-16,3.4037259712134
"20",4,0.437029477741754,0.00333932276822832,0.001,6.0154098704387,4.6486473204705,9.00671798302797,2.36868222384966,1.49664138227205,14.9040448808298,32.211468848293,3.6084624110753,2.11552791366327e-14,179.739923669975,0.606788073925723,0.0112301956877056,0.0207395652430338,0.0580479864466799,0.216701921373105,0.0156572758284904,0.526081587484227,0.24379390639513,0.130006007427949,0.0820134821730633,177.480795538499,122.870211600964,419.012664880109,7.16758335216974,94.4164128063328,70.1680387012417,14.0773614080643,1.57700444296299,9.24548059256361e-15,392.758224854158,107.693230083611,1.37985652046863,8.69014050093847,0.416063781282198,20.4602180642886,1.09864033628953,7.40584063714364,0.384464073552422,1.20196801859178e-15,32.2114696724005,1.59884704604422,1.10688412382294,3.77470226829897,0.0645696309570938,0.850556265851034,0.632113243936079,0.126816806489343,0.0142065449254933,8.3288500537924e-17,3.5381874738184
"21",4,0.376813703890918,0.00247357242090987,0.001,5.2691865220862,4.02352462837863,8.20056385871143,2.06385233844077,1.28358285475629,13.9500438570811,29.6592015831487,3.10963039389591,3.45020880898948e-14,186.440415344009,0.812301154701685,0.0129450418683751,0.0217746086893359,0.0605930933905169,0.226829790051965,0.0168729479161477,0.595460015781722,0.275944885362261,0.132328262622485,0.0844350347482332,147.720019465574,51.4674834778238,417.158414615218,5.7402393049791,82.7762243515125,55.4872708775301,11.1759936029936,1.17175134645569,1.3000859605124e-14,351.266517303687,119.993142384441,0.666248728480335,9.08346123971011,0.347818856290514,18.7761135909479,0.936233831525743,6.65485732721502,0.323338790970791,1.7203811641449e-15,29.6592005944277,1.54340161671531,0.537740229762518,4.35853565327729,0.0599749083143207,0.864858798095994,0.579739590404387,0.116768510169877,0.0122426393460469,1.35834992479901e-16,3.67008691622066
"22",4,0.320880915904445,0.00183227586734064,0.001,4.58370610729571,3.50682651916777,7.48802276668546,1.79791654941539,1.09383248424733,12.9890730055888,26.9680681719732,2.67119574321015,4.22177982907677e-14,192.901361083033,1.08974381374924,0.0151842905680821,0.0230601379537842,0.0635183404499369,0.237926698072698,0.0182646781995357,0.6818492092133,0.315978901830554,0.134797149469975,0.0871366097475237,121.520218222528,1.54493705806822e-16,400.164648028609,4.51893561217434,71.6043924637792,42.9603731562003,8.65353841519627,0.857135736641325,1.35468857830107e-14,309.491827117689,132.425906053458,2.34587731991058e-18,9.22785198776722,0.287035290685434,17.0365966664085,0.784657391029971,5.90040832529849,0.270836808783649,1.82608158774516e-15,26.9680685596021,1.49097697083574,1.89554101256823e-18,4.90976961266381,0.0554445098025044,0.878541050499749,0.527096873024952,0.106173496740052,0.0105165186740557,1.66211804294361e-16,3.79727088746129
"23",4,0.266805278325149,0.00135724138321529,0.001,4.20503386055565,4.62590754188959,8.93354582269201,1.85254005685242,1.2445116763319,11.6020244026057,22.5321962926858,2.72440758529711,1.0310866973574e-14,196.279833025093,1.46429140346343,0.0151252815653805,0.0231557863175886,0.0628489548560486,0.217022362864759,0.016452659155904,0.666762609014316,0.308987550518829,0.130199497009611,0.0860524866045575,101.091848532771,2.80537822969084e-17,333.233077677464,3.42752363405498,60.0822058229,31.3540774316036,6.01170890314691,0.72688632406634,2.75099373265798e-15,261.842477399368,148.027924766765,4.24321356214627e-19,7.71627394065177,0.215416278144761,13.0391822738125,0.515857949129998,4.00838271289683,0.224598824778894,3.58178000268661e-16,22.5321962789132,1.49172237584932,4.13964680504753e-19,4.91722374809935,0.0505769136966044,0.886579601790044,0.462664196546698,0.0887094342231724,0.0107260141153429,4.05939644628896e-17,3.86377624065143
"24",4,0.215824060463015,0.00100536398756688,0.001,3.76019240203173,5.68532328311821,10.4714279221964,1.75358191149926,1.28606041265065,10.2417221931531,18.5410234980705,2.53442803621426,1.32138085620671e-14,199.726240564669,1.9699306495776,0.0160635680106847,0.0238038955111016,0.0640923002749557,0.204815603915125,0.0155224386599271,0.710272013419119,0.329150445243007,0.126701693518337,0.0860258006395805,81.8231971126329,1.8096140470693e-16,270.038857067681,2.48797285011948,49.0732280851114,21.8089045436311,4.00159897649376,0.546990549727066,2.85185781804627e-15,215.528641098399,161.186023838605,2.90688583181881e-18,6.42797673757637,0.159459902985795,10.0509628463168,0.338527383018719,2.84222376193011,0.180042182986381,3.61335215219974e-16,18.5410239112506,1.49259804777319,3.30105213337057e-18,4.92598046892858,0.0453849708889911,0.895181403593148,0.397832515650623,0.0729961555042147,0.00997806313470179,5.20228683545949e-17,3.93161890875333
"25",4,0.171152582950269,0.00074471406486435,0.001,3.32437611526603,6.62403128737596,11.9549682122169,1.57477257383,1.2513720548328,8.98729157917808,15.1063913850748,2.22745165372385,1.28663351666256e-15,202.949342754788,2.65254363183174,0.0177083043890498,0.0248277289363569,0.0667351971084399,0.197262263792205,0.0151158242457995,0.80195177741896,0.371636189535616,0.12418026213478,0.0869800458354357,64.9246457126713,6.10201434905531e-17,214.518900512818,1.75237372691995,39.2757439736682,14.6724474383386,2.58549790461324,0.381234103931684,2.20210649687184e-16,173.676521102707,172.215455534078,1.08056327479421e-18,5.32601711365756,0.116945006073654,7.74762216836884,0.221786136733658,2.07344464011759,0.141680389706196,2.73458162030247e-17,15.1063917660524,1.49345593845195,1.40364101583955e-18,4.93455947836654,0.0403096993464995,0.903456498387104,0.337509023235752,0.0594739818310032,0.00876949469970018,5.06548628607305e-18,3.9950658022596
"26",4,0.133714041920845,0.00055164004804767,0.001,2.9227584787211,7.41560675882814,13.3135027692734,1.37253978011902,1.17581969941986,7.85707412119091,12.2190113176957,1.89405182957846,3.12524181467056e-15,205.829637727517,3.57407115787478,0.0199817993520979,0.0261659394116803,0.0705541360439168,0.192379009711185,0.0150489778709992,0.94370400538931,0.437326246399924,0.122364194270815,0.0887934908067917,50.749643544854,6.7505545694184e-18,167.862765650353,1.20782474299568,30.9417487260528,9.64255088823142,1.63385339156563,0.253261325740506,4.17888715019637e-16,137.611564038248,181.382837266089,1.34888226921506e-19,4.39228695548422,0.0852170312345261,5.95254297865036,0.145110534936978,1.5418739898394,0.110757824944364,5.11346159082441e-17,12.2190111463384,1.49424655308722,1.98759876763774e-19,4.94246543314217,0.0355625740968926,0.911033027050364,0.283910337517414,0.0481063437704553,0.00745689696684431,1.23041016325613e-17,4.05176452219522
