"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.913048341103633,0.1,0.001,2.76988597131025,4.46007493505323,1.98242292491329,28.8771630542702,2.89032265958746,11.6892798536849,12.2259731169405,29.5780925955587,11.6980852015852,2.49368972172448,11.0325092094324,20.3004950267847,160.002005321938,0.024347207671594,0.00368291001312695,0.0251424852255859,0.0810514069352415,0.114364344878769,0.0137128037206431,0.0261571207681896,0.602140297258271,0.475947815103162,0.17066570965099,0.287526961068557,0.000378719527160655,0.00523532242189964,491.272178423606,2173.57676464324,1.09563176590083e-16,13.3118818886938,202.122507970876,323.519674873092,62.0161359600007,27.0062283773845,10.6809172873963,20.6170837997747,10.0732142318829,14628.4674304111,14608.956553245,11.9611057513559,8.00508763080467,2.75469054868443e-18,1.07894675603439,23.115608209343,4.43636180130098,1.6221635578822,16.2615383829831,5.08355924623388,3.51862923762247,2.89632067628581,5.54008626833034,76.4825978037615,1.79352379754537,7.93523798902755,3.99990419118629e-19,0.0485986750442415,0.737903638729443,1.18109728444404,0.226406909572972,0.0985936419851957,0.0389936173386174,0.075268317757247,0.0367750306981082,53.405231581091,53.3340017739794
"2",4,0.909771507408112,0.0930232558139535,0.001,2.68969986680628,4.44382571171711,1.98902263174835,28.7738232428193,2.91339883258486,11.6732432766262,12.4013584454128,29.5445379343884,11.6874065554026,2.487846221468,11.0159740694309,20.2852027166827,160.094660031167,0.0248807676767742,0.00372644566127204,0.0253464258480971,0.0811432515280099,0.114519066299323,0.0138692148760466,0.0263215260041349,0.603734008637425,0.477082306462816,0.17087991844265,0.288106186752818,0.000379113347239959,0.00524240367799862,489.662995042253,2167.31543241721,2.77228661948766e-15,13.2705113797195,201.406274658522,321.873630278509,62.6800142599531,26.8787788122447,10.6328694796001,20.5240089612285,10.0220193347148,14584.3822284056,14564.9560184544,12.1831912195598,8.07638318973905,7.02675572305158e-17,1.0768124427899,23.064858520719,4.4641345412658,1.6498336252829,16.2276328795952,5.07275389564569,3.50714097741095,2.8874057740877,5.52913396403784,76.3553790010337,1.79408782335276,7.94087824898574,1.01574464830396e-17,0.0486221403640366,0.737937211041474,1.17932040319116,0.229654786026164,0.0984817931146281,0.038958021851342,0.0751984016283396,0.0367199135647697,53.4360628269389,53.3648866770558
"3",4,0.906390273854912,0.0865332612222823,0.001,2.61132461080253,4.42733695977458,1.99573803300296,28.6669773847909,2.93662034313411,11.6568561646568,12.5817674989756,29.5094908387858,11.6762406537554,2.48180347992246,10.9987534376058,20.2689788455125,160.188112063752,0.0254376996093232,0.003771328157717,0.0255572308722511,0.0812373197870888,0.114677344909045,0.014031024759601,0.0264915528332423,0.605391010523899,0.478262942752308,0.171103484661237,0.288708685003049,0.000379525843012938,0.00524978800149398,487.998252283325,2160.81169841819,2.84759747761266e-15,13.2273851683918,200.664282993426,320.173852518431,63.3555093831963,26.7471154826861,10.5832309637532,20.4277025035575,9.96916314037419,14538.6332080571,14519.2946761766,12.4135529514579,8.14913000176881,7.27767061665868e-17,1.07455731887164,23.0116471917632,4.49236725206296,1.67838582410192,16.1924632706627,5.06156718455194,3.49525108198175,2.8781839808383,5.51778702454377,76.2232189811472,1.79465831426695,7.94658313218719,1.04723008022498e-17,0.0486449216926364,0.737961298356218,1.17746869736631,0.232995694425474,0.0983649694626194,0.0389208021791846,0.0751247488445852,0.0366625114586861,53.4671565786034,53.3960373545841
"4",4,0.902902573528873,0.0804960569509603,0.001,2.53493009758923,4.41122599301119,2.00284134423194,28.5555641677645,2.96000512912333,11.6391053620935,12.7676464881005,29.4725617388415,11.6644555669057,2.47552193784131,10.980573114875,20.2515499974005,160.284018477353,0.026019422799365,0.00381745369056867,0.0257743700036901,0.0813340843283097,0.114836551562851,0.0141973537186714,0.0266669602480904,0.607131002011386,0.479503905627563,0.171339810396015,0.289340544232936,0.000379946154377123,0.0052575980978835,486.278033391268,2154.07261860686,1.22739514058799e-15,13.1815744337521,199.896413687166,318.411465635134,64.0441159556267,26.6108518424886,10.5318669501723,20.3278561958357,9.91438772424255,14491.3328322021,14472.0852778752,12.6526737488511,8.22307246765367,3.16353364942461e-17,1.07211128657469,22.9554148176152,4.52060020570259,1.70786189431279,16.1562731435066,5.05007133615749,3.48297102635196,2.86863433986867,5.50592618139414,76.0884080293642,1.79523995776833,7.95239959717896,4.53129413431943e-18,0.0486637016373897,0.737977051447524,1.1755106068298,0.236437897927787,0.098241872462805,0.0388815185563523,0.0750463257491412,0.0366019103829165,53.499064229284,53.4280061591177
"5",4,0.899306337263138,0.0748800529776375,0.001,2.45993325511408,4.39354544095762,2.00955899391376,28.4426143592243,2.98360175344876,11.622860048428,12.9581387731835,29.4348115407526,11.6524206937878,2.46922068950326,10.9621775036167,20.2335379086392,160.377579729614,0.0266258002689533,0.00386514740097376,0.0259994408366319,0.0814326793068234,0.115005798855227,0.0143715751796193,0.0268499156788471,0.608902960894155,0.480768892027536,0.171581754338583,0.289986003095723,0.000380395587717755,0.00526551870202307,484.497636381246,2147.05734581621,2.75458106172853e-15,13.1356836634198,199.101255005655,316.610381152315,64.7407573214396,26.470912554745,10.4790957743795,20.225196271541,9.85835569920593,14442.0112214887,14422.8573805766,12.900137297067,8.29869311992313,7.16175673441175e-17,1.06967391523914,22.8977988850036,4.55018989537843,1.73828387506535,16.1182170321545,5.03802326489889,3.47027465811318,2.85878516630867,5.49367734642462,75.9438252740378,1.79581979393777,7.95819791637168,1.0210021315286e-17,0.048688206006256,0.737980844256698,1.17353552782269,0.239965532836732,0.0981160384691754,0.0388414023126261,0.0749659132952494,0.0365405916787224,53.5301881130597,53.4591932432048
"6",4,0.895599451502231,0.0696558632350116,0.001,2.38697335224047,4.37687291082826,2.01688392380837,28.3240522172644,3.00723332417676,11.6043351322821,13.1546645564306,29.3948254867656,11.6396611519305,2.46253916059658,10.9425882241925,20.2141020855017,160.475269007705,0.0272591720294233,0.00391424273685131,0.0262317091651309,0.081534150585513,0.11517293425656,0.0145498975271019,0.0270378404641919,0.610778817675879,0.482109428809389,0.17183813909511,0.290667596172189,0.000380856128126649,0.00527396881995876,482.660709905248,2139.80873976577,8.77262952853662e-16,13.0861126951918,198.279638636909,314.737664233997,65.4517242301948,26.3259895829511,10.4244741433408,20.1186217909673,9.80017601160159,14391.2128573925,14372.1562902973,13.1569313231507,8.37573081787911,2.30121066406012e-17,1.06696508306876,22.8364477851432,4.57940076252406,1.76967327784229,16.0793567916224,5.02573727488426,3.45714652971814,2.84859360335659,5.48098160791295,75.7983041506023,1.79641583111609,7.96415829337011,3.2650866834952e-18,0.0487052281881961,0.737977371112815,1.17142272216325,0.243604899193159,0.0979827516225519,0.038798870506435,0.0748795374138196,0.0364752940806417,53.5626830098858,53.4917563359016
"7",4,0.891779800177357,0.0647961518465225,0.001,2.31601783987189,4.35946353458857,2.02405926979707,28.2026727022966,3.03096690475479,11.5863907661362,13.3563729150715,29.3533951298738,11.6263857179828,2.45580600177249,10.9224030450181,20.1937243413653,160.572341431289,0.0279225961072086,0.00396453255297322,0.0264700989756501,0.0816377530377683,0.115345804783442,0.0147341679666962,0.0272324883088004,0.612710522237101,0.483490438007554,0.172105025796357,0.291370425814746,0.000381335178412157,0.0052826903910047,480.762406807391,2132.28467111056,1.64925448424648e-15,13.0354643028682,197.429842022003,312.814938076832,66.1719087183154,26.1767648434459,10.3681759323676,20.0088320071159,9.74037840494278,14338.4732192005,14319.5170555606,13.4241345088123,8.45351199082359,4.36559294340391e-17,1.0641860154902,22.7727040162958,4.60906784011571,1.80202573054253,16.0387792577055,5.01291392287979,3.44362054873965,2.83805820344494,5.46776424320178,75.6455751532377,1.79701463938286,7.97014640716796,6.16465516083109e-18,0.0487245255696369,0.737961852551263,1.16925328432953,0.247340239167992,0.0978446504329128,0.0387546190599427,0.0747898827458549,0.0364080101500603,53.5949689835574,53.5241138104298
"8",4,0.887845247696222,0.0602754900897883,0.001,2.24664798106921,4.3417580880059,2.031347989251,28.077649664046,3.05476411829,11.5680380019598,13.5637050857627,29.310397318182,11.6126185107771,2.44884756830785,10.9014803062857,20.1722793295552,160.670465334124,0.0286145563946284,0.00401652074730001,0.0267171477198155,0.0817437513640259,0.115522981751141,0.0149250862140358,0.027433946710224,0.614715411374022,0.484925266959539,0.172382361133138,0.292099776530024,0.000381837237310419,0.00529174670683754,478.802941160632,2124.49367477152,3.93976991070892e-16,12.9827853704657,196.552087090521,310.835511814909,66.9026172308193,26.023096967036,10.3102081581026,19.895535147083,9.67882748278971,14283.9033958758,14265.0509092043,13.7007337617548,8.53307292222744,1.05259414686495e-17,1.06126157933586,22.706283170107,4.63924681222147,1.83540283588481,15.9967987573176,4.99968044347633,3.42963932466151,2.82718334479553,5.45412621069011,75.4870361716514,1.79762161030888,7.97621612656839,1.47915038156774e-18,0.0487426737341649,0.737936735410944,1.16700334366251,0.25117972381042,0.0977013243939399,0.038708728369257,0.074695957051479,0.036338267687619,53.6276017055134,53.5568217780413
"9",4,0.883793639164952,0.056070223339338,0.001,2.17905239645135,4.32381910256485,2.03873780420702,27.9488720399547,3.07864672434079,11.5492486636507,13.7767863025033,29.265707779789,11.5982959191698,2.44171604629813,10.8797635878931,20.1496797931497,160.769673001385,0.0293377015133398,0.00407000605325514,0.0269718346588646,0.0818523162031372,0.115704007426226,0.0151222971741824,0.0276423851654962,0.616796538172082,0.486415909638737,0.172671818021545,0.292856752740356,0.00038235811299669,0.00530117079272251,476.781066237792,2116.4297522949,4.81125398621177e-16,12.9280408982773,195.645775307456,308.798102583357,67.643533901596,25.8648463814378,10.2505001585151,19.7786776392655,9.6154658545984,14227.4668672752,14208.7214369253,13.9876606084962,8.61388190312953,1.29768347017907e-17,1.05819009149289,22.6370002390837,4.66973667408919,1.86982861806322,15.9533477084235,4.98600635885613,3.41522022603406,2.81595410626346,5.43998738409428,75.3228590833588,1.79823677198475,7.98236774780216,1.81462194076499e-18,0.0487596512933054,0.737901423429988,1.16466894871946,0.25512567226858,0.0975523592659633,0.0386609863972327,0.0745976464896386,0.0362658786263104,53.6605916313148,53.5898910004617
"10",4,0.879622806707112,0.0521583472924074,0.001,2.11320497979215,4.30565738438491,2.04622135254244,27.8162981932127,3.10256606665082,11.5300384339917,13.9957381696691,29.2192821158982,11.5834029969201,2.43439700055745,10.8572333374801,20.1259366614693,160.870022370936,0.0300935514272299,0.00412506815390167,0.0272345809236009,0.0819634179885535,0.115888830167977,0.0153259683394885,0.0278579246205785,0.618956290386534,0.487964191698105,0.172973613084046,0.293642200804303,0.000382899875676363,0.00531096954712133,474.695609287858,2108.08768099487,2.26028963927523e-16,12.8711726402901,194.710443175573,306.702094571331,68.3942805041234,25.7019469447533,10.1890254553704,19.6582341961068,9.55027006138829,14169.1290412893,14150.4940592959,14.2852767303844,8.69600535850435,6.1558041091618e-18,1.05496530311893,22.5647654811054,4.70050659105505,1.90532271076257,15.908381736636,4.97187957052125,3.40035579575294,2.80436231910151,5.42535774835202,75.1528430256416,1.79886047242186,7.98860475543505,8.56537454478803e-19,0.0487753483354742,0.737855823696658,1.16224853135053,0.259180336475354,0.0973976070529941,0.038611343323067,0.074494938990565,0.0361907777916004,53.6939581119312,53.623340790312
