"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.528074991308678,1,0.001,8.5328674493224,3.7358479923299,8.2995598031805,1.67512466087879,23.5230327078509,6.88837555760195,35.826618015999,45.5725686117454,8.92770491599823,1.73689426033548,12.772170543853,19.5279162782573,162.981319020073,0.113161757777337,0.168270116521641,0.00107087918411401,0.104588225662972,0.11745164442398,0.0139911478979662,0.0218895691094102,0.0154096392038054,0.250518796670541,2.18505436971765,0.237609385423976,0.134887705401037,0.000312797700866114,0.00711067070774203,227.427598243726,47.8821012951892,2575.98400789504,13.3065167334867,120.315249611722,192.619961512253,105.106338874544,1436.36397635961,24.0657337735616,4.71449769592221,11.1208651222535,6.74466384893812,8617.4908143096,8606.63586250022,25.7361067843381,8.05712676424252,2.75856765266537,1.39170497491002,14.1312239161784,2.69497436961848,2.30073246863143,22.1338506410448,6.02891866594625,10.3014337914986,2.64242192708159,0.90977223028459,2.6955313139509,61.1989535196823,1.26668505747481,0.266685058011795,14.3472493061194,0.0741122275550875,0.670110092382883,1.07281978485948,0.585402255163382,8,0.134036966505134,0.0262579556352889,0.0619389809562827,0.0375652074819205,47.9961400098614,47.9356820647274
"2",4,0.527190716611896,0.91324200913242,0.001,8.52263419698156,3.73157918542422,8.28969613595373,1.67356284917682,23.5101926890315,6.87534438154547,35.9074191229137,45.5375479374086,8.92586211058365,1.73573573789923,12.7569717928203,19.5153869623925,163.018067002047,0.11397824666029,0.168131407409843,0.00107145390320824,0.104613516238337,0.117483514458714,0.0140006621322643,0.0218943426707046,0.0154462985900865,0.250714927455923,2.18670238849178,0.237783790303441,0.134981100987316,0.000313044554327341,0.0071156567089967,227.059475612559,47.8146319095933,2571.96248205269,13.276642129167,120.107139005191,192.155540823317,105.166988994959,1433.95874918436,24.006972529871,4.70563164245757,11.0950963858293,6.72535710125467,8604.99097828391,8594.16115634953,25.8798409179244,8.03914135774354,2.75573924030051,1.3889162169702,14.1106088019111,2.69030480390977,2.30256209470185,22.1493550057686,6.01890637626296,10.2898159519245,2.6382340724045,0.907796106060223,2.69374556578768,61.1531004903774,1.2667559690498,0.266755968743399,14.3488784932796,0.0740698692300251,0.67007304958254,1.0720282765881,0.586722534688132,8,0.13393396452179,0.0262525356193637,0.0618991105128526,0.0375205052730008,48.0069094494021,47.9464902947197
"3",4,0.526227145381768,0.834010967244219,0.001,8.51148041715619,3.7269134325163,8.27891442092094,1.67185409441911,23.4962516206889,6.86126509723918,35.9952989010708,45.4993471387076,8.92385677103609,1.73446048860896,12.7403883241116,19.5017229043899,163.058246963218,0.114871170690953,0.16798115574564,0.00107208339423815,0.10464122963846,0.117518338632034,0.014011077044969,0.021899553820158,0.015486438015016,0.250929686478741,2.18850681172752,0.237974737273654,0.135083354999664,0.000313315643536031,0.00712110050910271,226.658235546121,47.7410058142227,2567.57948800252,13.2441404251279,119.880436895796,191.649900955138,105.231685488189,1431.33783543841,23.9429915615362,4.69597567441808,11.0670315765002,6.70433817885244,8591.37004196097,8580.56758304096,26.0364968639288,8.01958933313242,2.75265933247399,1.38588313958982,14.0881497784763,2.68522152794312,2.30452695993453,22.1663246670641,6.00800736589943,10.2771747511707,2.63367393181687,0.905644494251724,2.69181063355318,61.1030841839833,1.26683291636288,0.266832914674403,14.3506553068435,0.0740238403385532,0.670032938011883,1.07116515030953,0.588158478775666,8,0.133821609231493,0.0262466375618709,0.061855594409606,0.0374717303650341,48.0186847814555,47.9583079303583
"4",4,0.525177628118286,0.761653851364584,0.001,8.49934431274139,3.7218400965206,8.26719135826827,1.66996815506804,23.4810815295585,6.84598738072601,36.0908358640943,45.4577185924102,8.92166720218053,1.73305379026715,12.7223288856072,19.486843708452,163.102142387686,0.115847555412389,0.16781914405076,0.00107277664286598,0.104671444713031,0.117556333634576,0.0140224374459762,0.021905238348581,0.0155303909812153,0.251164158932938,2.19047688914927,0.238183215651853,0.135194993962919,0.000313612824393363,0.00712704338685395,226.221125236491,47.6607299623153,2562.80446885264,13.2087686180574,119.633610559543,191.09976189975,105.300553199508,1428.48314848174,23.8733768300305,4.68546002010187,11.0364885493076,6.68148250828395,8576.53231681581,8565.75962801758,26.2071643412873,7.99838290711017,2.74931677441767,1.38258089413221,14.0636886368465,2.6796844571802,2.30663371607265,22.1849018059989,5.9961366124037,10.263391889066,2.62870633217893,0.903302987370801,2.68971052337756,61.0485405102432,1.2669165917816,0.266916582182836,14.3525919592486,0.0739736755430195,0.669989621854175,1.07022480231768,0.589719540262979,8,0.133699172330618,0.0262401976534721,0.0618081553767726,0.037418614369433,48.0315491347945,47.9712183493194
"5",4,0.524035027401006,0.695574293483638,0.001,8.48612424952355,3.71630866505207,8.25441544096859,1.66794272334512,23.4645548450563,6.82942650489147,36.194628521355,45.4123827891543,8.9192790510496,1.73153550811605,12.7026652881693,19.4706281619423,163.150108246273,0.116915090107854,0.167644666343889,0.00107352688411278,0.104704471151822,0.117597845898956,0.0140348596729032,0.0219114477975903,0.0155785219894439,0.251420419464726,2.1926299240804,0.238411046310155,0.135316994657952,0.000313936496161836,0.00713353163903039,225.745145845845,47.5732365321761,2557.60476189,13.1703090519128,119.36501076438,190.50155892862,105.373628605319,1425.37527453074,23.7976792592594,4.674014641914,11.0032733549338,6.65664155235162,8560.37745101798,8549.63714453128,26.3930140679777,7.97539936533558,2.74565747082379,1.37899024418659,14.0370681415969,2.67366264703248,2.30888876242812,22.2052400574867,5.98322250165001,10.2483843694506,2.62330191338641,0.900756729379462,2.68741490279537,60.9891070727434,1.26700750254091,0.267007502555919,14.3547025549859,0.0739191104952976,0.669942928839861,1.06920086145783,0.591415498714951,8,0.133565831732807,0.0262331736795576,0.0617564990864951,0.0373607802593215,48.0456065373309,47.9853259547862
"6",4,0.522791740670211,0.635227665281861,0.001,8.47176601326602,3.71030246606819,8.24051025232968,1.66573224636726,23.4465991765336,6.81152945117466,36.3073051229913,45.3629841553193,8.91667207640197,1.72989112920902,12.6812537579645,19.4529491011589,163.202505503906,0.118082164098246,0.167456760720111,0.00107434687217466,0.104740533203041,0.117643078905742,0.0140483964570659,0.0219182125528602,0.0156312253754826,0.251700454702168,2.19498265851347,0.238660004908251,0.135450305975091,0.000314288708192093,0.00714061698922598,225.227087816575,47.4778957520408,2551.94535452234,13.1285194568656,119.07287027958,189.851388632506,105.450884690517,1421.99353462297,23.7153934485546,4.66156251580765,10.9671629571963,6.62965472600689,8542.79728933031,8532.09219341267,26.5953019429268,7.95049462844386,2.74167450959172,1.3750881280786,14.0080990738339,2.66710757543394,2.3112949045339,22.2275014221709,5.96917531444201,10.2320488837742,2.61742316519405,0.897988761146839,2.68490472441054,60.9244024699249,1.26710611452276,0.267106113191318,14.3570011670916,0.0738597983026496,0.669892611353687,1.068085804949,0.593256619656721,8,0.133420541633292,0.0262255061070646,0.0617002127796824,0.0372978051704837,48.0609627615239,48.0007369129135
"7",4,0.521439638059692,0.580116589298504,0.001,8.45613640995649,3.70376799676204,8.22541911920508,1.66331694079677,23.427030934447,6.7920781906115,36.4295560528524,45.3092989814716,8.91383223782799,1.72807823590233,12.6580018387731,19.4337574860825,163.259725588967,0.119357860073653,0.167255633070053,0.00107524474138379,0.104779808879864,0.117692491735315,0.0140631834289133,0.0219256020491976,0.0156889411164834,0.252005728749862,2.19754738663444,0.238931391852035,0.135595623257676,0.00031467518458149,0.00714833995332068,224.663598449519,47.3741215021048,2545.78901477452,13.0831019148587,118.7553456695,189.145468578823,105.532302904859,1418.31581552236,23.6260644616369,4.64802545581784,10.9279512072372,6.60038389736875,8523.67609731478,8513.00922208354,26.8153663473811,7.92358868297214,2.73734625080892,1.37084491819468,13.9766125387321,2.65998741937174,2.31385927682732,22.2518733143074,5.95390359214601,10.2142561934429,2.61103059203631,0.894983168303646,2.68218934923536,60.8538839452072,1.26721338641649,0.267213386376332,14.3595043468477,0.0737951408095394,0.669838660020936,1.06687363425704,0.595254183870137,8,0.133262644063152,0.0262171536406705,0.0616390289814964,0.037229417172862,48.0777327815415,48.0175663496961
"8",4,0.519970079348724,0.529786839542012,0.001,8.43915947051376,3.6966688374234,8.2090052954512,1.66069984272383,23.4057908368102,6.77110019642408,36.5620727223003,45.2508835281082,8.91073372416115,1.72612347899204,12.6327132489909,19.412857706765,163.322191087564,0.120752140678348,0.167039702692633,0.00107622203706328,0.104822690892617,0.117746371529326,0.0140793129253357,0.0219336560914108,0.0157521406290023,0.252339220924676,2.20034907670187,0.23922784421043,0.135754358438947,0.000315095376897236,0.00715676723865742,224.050973108294,47.2611461420888,2539.09578242508,13.0338251476314,118.410413386091,188.379340117442,105.617688080935,1414.31861582853,23.5291054987103,4.63331492160743,10.8853839859593,6.56863291046746,8502.89063977574,8492.26526592082,27.0546346238935,7.89448780048756,2.73263083526029,1.36624062459858,13.9423965274998,2.65225167818172,2.31658204753712,22.2785457307468,5.93731615059907,10.1949102098279,2.60408694436378,0.891720546581464,2.67922153085612,60.7771658371305,1.26732955700815,0.26732955707807,14.3622278827894,0.0737249725868651,0.669780696150844,1.06555531693733,0.597419488926475,8,0.133090833906201,0.0262080403651799,0.0615724568092883,0.0371550389676202,48.0960402818123,48.0359385551659
"9",4,0.518373895196508,0.483823597755262,0.001,8.42059808435214,3.6889091655716,8.19117552594858,1.65787424027037,23.382786910361,6.74842534905937,36.7056151014672,45.1874932119872,8.9073439646869,1.72402071847443,12.6052427953785,19.390148273543,163.390367034819,0.122275778267138,0.166808815254343,0.00107728598300067,0.104869466876213,0.117805528506554,0.0140970139140744,0.0219424802269805,0.0158213425015572,0.252703235082262,2.20340705839727,0.239551405291436,0.135927604503902,0.000315553508787666,0.0071659457383662,223.385390940646,47.1382663789676,2531.82369568012,12.9804250589486,118.036002491205,187.548884019386,105.706848198507,1409.9769949345,23.4240168704635,4.61733458682985,10.8392303748707,6.53422880773804,8480.31046467842,8469.73009974264,27.3146225307763,7.86307836781922,2.72749817878514,1.36125025575858,13.9052936562773,2.6438792275904,2.31947042645217,22.3077289561751,5.91932484178761,10.1738676196027,2.59655286857789,0.88818206911622,2.67599172273803,60.6936263133626,1.26745552157621,0.267455520470572,14.3651915160374,0.0736490033842096,0.669718742449062,1.06412450525463,0.599764952638352,8,0.132904391799962,0.0261980704843732,0.0615001828473051,0.037074243515819,48.1160217231621,48.0559903043586
"10",4,0.516641385256808,0.441848034479692,0.001,8.40104638622211,3.68071775521775,8.17227251357733,1.65485500507007,23.3585293936407,6.72430187667845,36.8626733231687,45.1195892892951,8.90367036724766,1.72174538515449,12.5760808817552,19.3658222340706,163.458696340267,0.123936963165905,0.166554848895494,0.00107842222528812,0.10491928139208,0.117868124402886,0.0141157785452257,0.0219518159996559,0.0158970676779717,0.253091484213384,2.20666858759046,0.239896499983607,0.136112373345445,0.00031604378861466,0.00717579636858932,222.662091662277,47.0040202867755,2523.90364616138,12.9229495657109,117.627682027517,186.654047059862,105.804347833061,1405.26456789852,23.3106471126397,4.60000459240482,10.7893924072762,6.49732384785168,8455.48450487249,8444.95273095075,27.5960634527911,7.8287474963446,2.72183378650615,1.35586658190047,13.8645542584425,2.63476719286716,2.32259757559496,22.3395859413384,5.89972627571242,10.1506856368316,2.58833747545526,0.884366169325053,2.67230335749245,60.5992611396649,1.26758816381603,0.267588161606135,14.3682760033477,0.0735687776432664,0.669640064736971,1.06259875228472,0.602331263450469,8,0.13270467438028,0.0261872657860225,0.0614226966437274,0.036988473181633,48.1360432648899,48.0760871589021
