"","convergence","mu","x_C","x_W","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.828656377796015,1,0.001,33.757578239208,16.0227657284849,9.84838630169386,19.7675958681404,44.6537759067965,8.347705409476,121.602192553866,0.0385533693866262,0.0110212474045863,0.166854774366183,0.213115455918981,0.0338616565387744,0.346658608239113,0.159996280725745,0.652185816424024,302.680002452836,123.866564482025,9.17706621723187e-15,127.403580823575,52.080943645263,37.0026361978409,6.91737932752459,100.76643241374,11.6693339405091,1.36516405231255,1.53123731301975e-15,27.151672212927,1.76354702593116,12.8272823655218,1.10675496477309,65.7184379918913,1.43805512742613,0.588499229306672,4.36009218365055e-17,0.60530385612224,0.247440423692781,0.175802267349592,0.0328649819270709,0.478748789582149
"2",4,0.826100457803961,0.769230769230769,0.001,33.5302775333526,15.9886338152855,9.81585240671519,19.8158933831226,44.6134128282871,8.32515494439497,121.910774894484,0.0397817948267932,0.0110625954391366,0.167748265576325,0.21351017666472,0.0339033656165433,0.347294957406343,0.160289980341389,0.65259670311769,301.818293670423,123.613896363467,3.0307301074384e-15,127.176364828619,51.8414552394222,36.855160761645,6.87741431085359,100.710546951569,12.0068734337696,1.3674905261244,5.08399718952742e-16,27.1534481221354,1.7575998110758,12.7996114869195,1.10238060468631,65.7233709097734,1.43839770027634,0.589115862027794,1.44437739796449e-17,0.606093780712796,0.24706464637558,0.175643357591681,0.0327762005684841,0.479963680686946
"3",4,0.822812165942511,0.591715976331361,0.001,33.2416373418612,15.9449403073615,9.77416992254839,19.8766121172217,44.5609909113563,8.29620142324088,122.305448030319,0.0413751325200478,0.0111158014765195,0.168900748364003,0.214018367292066,0.0339574191126069,0.348117600974944,0.160669661988436,0.653134732632073,300.707292756297,123.284546573826,8.43547377743682e-15,126.88089148611,51.533846834732,36.6653254483177,6.82621546215217,100.634410600396,12.4418040875366,1.37040654483736,1.42475783381401e-15,27.154841236419,1.74995643545188,12.7638451340339,1.09676573096422,65.7278288610757,1.43883018307026,0.58989432910199,4.03622212425363e-17,0.607102191143165,0.246580166366715,0.175436972091954,0.03266221032772,0.481517511930389
"4",4,0.818594021716918,0.455166135639508,0.001,32.8773886884507,15.8892348879745,9.72097870682122,19.9522557471104,44.4929420308706,8.25915325363058,122.8080466911,0.0434407269591768,0.0111840916821305,0.170384491250249,0.214671059808538,0.034027407986252,0.349179547323736,0.161159791072493,0.653840110899797,299.278350710113,122.855268236254,0,126.496810444421,51.1400848875751,36.421656355068,6.76089347786582,100.529932840067,13.0008691179908,1.37402458358701,0,27.1552043605035,1.74016453292108,12.7176974788433,1.08958418035624,65.7305024368984,1.4393718888844,0.590869399945012,0,0.608383307897874,0.245956984217805,0.175169063113664,0.0325163513922464,0.483496246815356
"5",4,0.813203020971542,0.350127796645776,0.001,32.4212481440839,15.8185713886064,9.65343896020255,20.0454468321083,44.4046792191054,8.21194981438096,123.444665690467,0.0461170150050422,0.0112714778838723,0.172290513030746,0.215506907962812,0.034117924739036,0.350547982634359,0.161791376600474,0.654765889085329,297.44620441783,122.296033218932,6.19498360974723e-15,125.997920930604,50.6382074085712,36.1100192862488,6.67798239712129,100.38557506231,13.7173310723299,1.3784570337125,1.06733690434041e-15,27.1534223494975,1.72767054928533,12.6582944136823,1.08043996494398,65.7290503070152,1.44004389886554,0.592079017572509,2.99921404888963e-17,0.610001185461364,0.245157748006649,0.174821571728762,0.03233051108024,0.486002620828609
"6",4,0.806344783259451,0.269329074342904,0.001,31.8553329168846,15.7294723509435,9.56820582628316,20.1587045392087,44.2903374719347,8.15212465528009,124.245822241241,0.0495824059512671,0.0113829096962869,0.174732942713461,0.216573671646295,0.0342348213751567,0.352307645157996,0.16260352853446,0.65598192843141,295.106420141833,121.568406356634,0,125.350741893844,50.001978610737,35.7132825692951,6.57342318826585,100.184970606006,14.6320863222975,1.38380219147908,0,27.1476704155368,1.71180880614299,12.5820624828505,1.06886180496226,65.7195302179717,1.44086788169517,0.593562187037322,0,0.612029578532025,0.244136488005897,0.174371407369821,0.0320949789577956,0.489156780477326
"7",4,0.797669772562007,0.207176211033003,0.001,31.1609851139922,15.617934696489,9.46144811593255,20.2941251339677,44.1424803291693,8.07679209344971,125.246234525928,0.0540667482946995,0.0115244498962579,0.177854435312503,0.217929915456729,0.0343855163400148,0.354564789444326,0.163645287435843,0.657579656324411,292.133413238785,120.623899354069,0,124.512957130478,49.2008463234471,35.2111222444913,6.44261291221265,99.9051354085446,15.7947037220528,1.39012408439722,0,27.1350982207124,1.69179650519745,12.4846241447165,1.05430324185691,65.6955846069945,1.44186427484913,0.595355694658138,0,0.61455066933926,0.242837482435242,0.173789292634525,0.0317983940686997,0.493095411519401
"8",4,0.786773539504954,0.159366316179233,0.001,30.3200819556204,15.4794752011929,9.32893274627981,20.4529767684533,43.9517903288922,7.98267257361838,126.484070434043,0.0598662274165692,0.0117034823443374,0.181833107105187,0.219646918044876,0.0345793658327585,0.357451842784772,0.164977773592972,0.659677728583138,288.379767260584,119.40262298779,5.22645012237253e-15,123.43191768798,48.2004186366912,34.5801056446421,6.28055555545485,99.5143197863859,17.2642087291594,1.39742649000517,9.50341664881281e-16,27.1114403085337,1.66673990933026,12.3607224863694,1.03615207246591,65.6473804381791,1.44304981980727,0.597489675589301,2.61531104590505e-17,0.617652230841682,0.24119447105823,0.173038544601938,0.0314278447780251,0.49796878123639
"9",4,0.773203562388777,0.122589473984026,0.001,29.3168040759551,15.3092383904761,9.16619985669897,20.6352747996878,43.7067864430305,7.86617559466281,127.999520475494,0.0673628374024044,0.0119289810953295,0.186891990821738,0.221811008595314,0.0348281115814259,0.361132857633277,0.166676703523051,0.662428295860359,283.677893385241,117.83279896282,2.79562045757811e-16,122.043555714075,46.9637363532527,33.7942429783166,6.08215499216893,98.9696852157068,19.1093478067666,1.40562523123724,5.22479072898751e-17,27.0706041854973,1.63565824999175,12.2042115383128,1.01375354441098,65.5603199192769,1.44443475724745,0.599982565911508,1.42347763119984e-18,0.621422951460224,0.23913055863934,0.172073962374136,0.030969195254578,0.503935119982258
"10",4,0.756475689419694,0.0942995953723274,0.001,28.1398188950415,15.1021908070285,8.96885166541767,20.8394141199407,43.3936380885892,7.72356460831023,129.832521461291,0.0770499947231175,0.0122118598964428,0.193312039005153,0.224526406713732,0.0351464098001825,0.365809793738926,0.168835289417966,0.666023489972792,277.845266957479,115.831830834419,1.1026650548099e-15,120.272209495079,45.453639398243,32.8262322894942,5.84268886184903,98.2151461815272,21.4079763529169,1.41452208969839,2.13158430085031e-16,27.0042870254512,1.59753223720037,12.0081572630459,0.986452064969407,65.4135944280087,1.44602003616102,0.602836067880249,5.738718459702e-18,0.62594560860328,0.236559269142981,0.170841094836965,0.0304077346783867,0.511151659296421
