"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"1",4,0.660834627472382,1,0.001,23.4856528078203,5.94804750487926,11.7561139345037,2.50593151006956,17.0443510535847,14.0367614412013,48.7555224580249,10.4543619025351,1.81156526365157,11.6969136310385,18.6402496741374,173.864528537224,0.0384279791398272,0.00180521916660847,0.156898295822005,0.142579186884131,0.0191686030226029,0.0306364540844906,0.0149958914258968,0.187158126669502,1.68442314002552,0.153129376365956,0.277939888825344,0.238261541328792,0.310401763609035,0.140368595002127,0.000168798895159684,0.00345943618625517,286.083127136595,3069.96769909494,12.9195036949324,159.394960437006,242.471269913618,51.5332112106386,1797.47018672488,33.4704326377282,11.2869334537844,13.6634333537139,1.25109511695796,4.37832910046109,0.224047505966147,7.72972556194395,19161.9304340595,19149.2834910929,10.9935964418616,5.54196453127507,2.027048112601,22.7264038525365,4.64783551736053,1.57879485908109,26.9546677614128,6.26426347129498,19.0119718894826,2.09227302847201,0.347729237717225,1.04318743992056,0.0695447409840977,1.0850107168821,3.23451268639597,66.2457242499457,1.27327008480896,13.6635042818202,0.057500831069572,0.709419100752642,1.07916680545525,0.229358847078452,8,0.148966844112007,0.0502347512059712,0.0608118385701168,0.00556824864722811,0.0194866279632208,0.000997168164994725,0.0344026871501132,85.2839978123872,85.2277100672666
"2",4,0.65900633160128,0.769230769230769,0.001,23.4370226305753,5.93641550283323,11.7353320587583,2.50263452449262,17.037099407312,14.1998769144603,48.6873664008434,10.4502247734505,1.80935065150891,11.6794126402386,18.6175820928986,173.907682127492,0.0391523541001433,0.00180701654274349,0.156954783905763,0.142667535708884,0.0191964504828132,0.0306568081734958,0.0150847768070433,0.187297000363742,1.68567300327368,0.153243000297607,0.278048994655299,0.238276688652308,0.310536893350778,0.140472750272806,0.00016901298305429,0.00346303936328433,285.302642465933,3062.02449514071,12.8768083788636,158.926588099824,241.51263090584,51.9878266366012,1792.49722195548,33.3361973517252,11.2659018641936,13.6099043779202,1.25091462457792,4.37913757183312,0.22400606320722,7.69680687930129,19113.6405558608,19101.0439393533,11.1702700835328,5.53312891700504,2.02107667650045,22.6736646828227,4.6361852601579,1.59378082855524,27.0394205204437,6.24376976751184,18.9906266300017,2.08562258063602,0.347815553763502,1.0434463997693,0.0695621469601079,1.08119163065411,3.23045340737351,66.1476670418041,1.27331920617289,13.6659603491057,0.057469805681778,0.709296889962022,1.07788231054492,0.232024132589221,8,0.148781027689886,0.050280253609111,0.0607416478473434,0.00558289121681659,0.01954429839308,0.000999749669738827,0.0343512136477607,85.3050830840754,85.2488637879862
"3",4,0.656659301989321,0.591715976331361,0.001,23.3746148135934,5.92149582275272,11.7086956575461,2.49839761083945,17.0278796315664,14.4075674812993,48.5999146459372,10.4449161659445,1.80651044344074,11.6569708568823,18.5884972118288,173.964539421037,0.0400882705984941,0.00180933503515537,0.157027478633653,0.142781453639974,0.0192323586587205,0.0306830324542156,0.0152003210004454,0.187475779228816,1.68728201305934,0.153389273914486,0.278189437732226,0.238296142701863,0.310710680210114,0.140606834421612,0.00016928872024408,0.00346767659261826,284.300697427405,3051.82674534406,12.8221115844482,158.326586140122,240.284760041941,52.5603511424112,1786.11330141095,33.1642779173995,11.2389629662097,13.5413328058692,1.25069188925773,4.38021160734362,0.223954187196787,7.65465834619018,19051.7709832361,19039.2388378519,11.3971232898104,5.52177705157518,2.01342385286525,22.6061001189412,4.62124268535119,1.61271095990757,27.1494955246117,6.21749884512547,18.9633000583257,2.07709520692668,0.347929273448864,1.04378753024791,0.0695849578398171,1.07629727863677,3.22524992813533,66.0219228592877,1.27338258867596,13.6691294686994,0.0574302271835465,0.709144648394033,1.07623524152528,0.235417769302275,8,0.148542773366958,0.0503393058316351,0.060651618439534,0.00560184793773045,0.0196189641670926,0.00100309061925634,0.034285208402595,85.3328664791242,85.2767350103121
"4",4,0.653656404320744,0.455166135639508,0.001,23.2947780414164,5.9024226907146,11.6746725601393,2.49296805832159,17.0162178811556,14.670555684812,48.4880660545031,10.438127508603,1.80287896571429,11.6282891221353,18.5512989139301,174.039724278756,0.041295761435598,0.00181232064031136,0.157120815215012,0.142928075907058,0.019278578450462,0.0307167533639609,0.0153505186342493,0.187705421684778,1.68934879516301,0.153577163196637,0.278369799194066,0.238321049409516,0.310933680964413,0.140779066263584,0.000169643146053305,0.0034736305462908,283.018739849675,3038.77812686838,12.7523043324234,157.560964892949,238.718137048111,53.2750148795636,1777.94541975242,32.9449566310278,11.2045957339163,13.4538302846917,1.25042172137452,4.38164683880141,0.22389079107394,7.60090565597701,18972.8132688535,18960.3633968375,11.6874743626358,5.50724032065026,2.0036524525803,22.5198855502088,4.60214633263016,1.63643549251691,27.2923842965879,6.1839469768138,18.92847030338,2.06620108925196,0.348079643486922,1.04423867276504,0.0696151878026547,1.07004840100604,3.2186077324102,65.8612974640288,1.27346424341456,13.6732122059923,0.057379958645521,0.708957488312051,1.07413032771884,0.23971496217013,8,0.148238326171409,0.050415926650781,0.0605365277706451,0.00562636718757603,0.0197155516254781,0.00100741356213338,0.0342008503592216,85.369609474268,85.3135903327233
"5",4,0.649830082349587,0.350127796645776,0.001,23.193103862952,5.87815120388164,11.6314250838259,2.48603740091323,17.0015821529682,15.0013544013482,48.3456376067438,10.4294780763096,1.79825828731708,11.5918077290927,18.5039287237987,174.139235265186,0.0428509583282294,0.00181615526813028,0.157240245481309,0.143116264468482,0.0193379099451315,0.0307599817685769,0.0155457594816003,0.187999412620945,1.69199471358851,0.153817701235319,0.278600680187739,0.238352830033614,0.311218728372102,0.140999559465709,0.000170097274609967,0.00348125066145901,281.385198013502,3022.14850741431,12.6636414194963,156.588552658762,236.729145193207,54.1573964776858,1767.53782399088,32.6665492154055,11.1609558128804,13.3427125781599,1.2500995481719,4.3835672156889,0.223813058792672,7.53270537117688,18872.4976551025,18860.152265445,12.0576253942572,5.48869093281256,1.99123408548887,22.4103687150482,4.57784689113419,1.66588052828721,27.4777178863933,6.14129206484943,18.8842782339885,2.05234537701613,0.348278584423076,1.04483565150202,0.0696548155505259,1.06210813892092,3.21016041621593,65.6569175492981,1.27356911606302,13.6784558333951,0.0573165280996517,0.70873075770545,1.07145269302901,0.24512016995667,8,0.147851089903801,0.0505152677872786,0.0603900517298522,0.00565803811926053,0.0198403322687211,0.00101299358126246,0.0340935521443902,85.4182463263649,85.3623702280323
"6",4,0.644978643553656,0.269329074342904,0.001,23.0615328069096,5.84686413647777,11.5755783908699,2.47705814541451,16.9823171341807,15.4124725394937,48.1625052847167,10.41851705381,1.79232815305994,11.5446287073264,18.443017591224,174.283179867156,0.0448534591247167,0.00182116870130526,0.157395789422996,0.14336225212664,0.0194154399519235,0.0308165310268179,0.0157996521262306,0.188382679942217,1.69544411947995,0.154131283589087,0.278899550127967,0.23839317994433,0.311586708973215,0.141287009956663,0.000170687782099975,0.00349111388748234,279.314973446163,3001.11173800281,12.5508814722347,155.365567837851,234.205144118899,55.2261979573924,1754.34191046594,32.3135806530633,11.1061743734297,13.2018238203384,1.24979332438088,4.38645337622267,0.223735295624506,7.44603896398197,18747.0343783679,18734.8214908227,12.5282427443888,5.46553076637055,1.97545589727684,22.2735577081687,4.54719591207208,1.70187984284717,27.7179918958288,6.08731892195302,18.8298980313503,2.03481405114574,0.348566795922765,1.04570056903527,0.0697129444447891,1.05202858124182,3.19988971899561,65.4053954861138,1.27370826304653,13.6854131801741,0.0572334567046913,0.708484780126296,1.06800227582408,0.251837786593035,8,0.147353627979991,0.050645426901897,0.0602018283509265,0.00569920067200102,0.0200027296848088,0.00102025856779575,0.0339547903156659,85.4886234731234,85.4329313074294
"7",4,0.638864027224621,0.207176211033003,0.001,22.9019698410712,5.80875790585157,11.5081000432535,2.46609234754209,16.9609041577067,15.92410750332,47.9377136252464,10.4046652872502,1.78503332649541,11.4875977823225,18.368267399596,174.446790603747,0.0474150287725561,0.00182734050755633,0.157585743831784,0.143664366294233,0.0195107984803636,0.0308855799609925,0.0161294447180247,0.188850980408376,1.69965882367539,0.154514438515944,0.279269529408652,0.238444292916386,0.312042726055241,0.141638235306282,0.000171415912519752,0.00350331841774449,276.703139734094,2974.46852952721,12.411209224222,153.820129555922,231.072188347639,56.5185524973822,1737.71015405097,31.8749892001378,11.0367909058488,13.0265469741706,1.24930841757234,4.38962453851192,0.223616561871638,7.33901298235117,18586.6779388269,18574.6298635866,13.1198873319487,5.43536683245659,1.95582963745093,22.0984714359483,4.5084029012674,1.74560827243745,28.0282998657152,6.01962296095243,18.7587790481862,2.01278959151554,0.348893773861694,1.04668091925389,0.0697779215575264,1.03948484771011,3.18605235959476,65.0728429038898,1.27387476715396,13.6937383836682,0.0571382250154384,0.708150915489951,1.06380083149752,0.260197835021568,8,0.146744791130238,0.0508107333325743,0.0599710921585074,0.00575151576186597,0.0202087766053679,0.00102947691869253,0.0337870523009485,85.5685990923052,85.5131326488954
"8",4,0.631210940096727,0.159366316179233,0.001,22.6962935332424,5.7599023063643,11.4214626078524,2.45192235624588,16.9324709883153,16.5456333894839,47.6505008784041,10.3872514312808,1.77573874312088,11.4141362789417,18.272731081658,174.691953173587,0.0507020504714923,0.00183542877076992,0.15783292279416,0.144060057583206,0.0196356868212677,0.030976132992448,0.0165583753238506,0.189461607318272,1.70515446586445,0.155014042351314,0.279747325420502,0.238508743400147,0.312629180826734,0.142096205488704,0.000172362631214449,0.00351908820720383,273.436188412426,2941.22354096487,12.2356411462251,151.908010180824,227.148346276668,58.0210267015107,1716.8937570631,31.3264436280503,10.9511562911556,12.8072739255507,1.24892617251299,4.39460955019583,0.223511452870832,7.20472769102294,18389.7538338257,18377.9119983389,13.8637754256193,5.3984063083527,1.93118700436919,21.8838766939997,4.46021378945753,1.79726703946437,28.4289712206267,5.93515836133567,18.6734130562436,1.9853073027002,0.349383756408173,1.04815280155149,0.0698762024164015,1.02376446647375,3.1697063581842,64.6734933863842,1.27409718761009,13.704859855725,0.05701292160165,0.707827188751276,1.05841538693798,0.270353486756273,8,0.145968000636857,0.0510277645129939,0.0596764889981719,0.00581946864155132,0.0204770250092269,0.00104146899923811,0.0335709890557108,85.6884883327112,85.6333103792094
"9",4,0.621710260217424,0.122589473984026,0.001,22.4447774088804,5.70011486047355,11.3158017318541,2.4344727568015,16.8995860768914,17.2974558950335,47.2971587253419,10.3655964084346,1.76429846615719,11.3245607579893,18.1552428129507,175.000934260558,0.0548971466526586,0.00184554366028318,0.15813949898436,0.144553794487814,0.0197917497476011,0.0310886868110871,0.0171157887756695,0.190219267638291,1.71197340874462,0.155633946249511,0.280343092532617,0.238589192964769,0.313359504548921,0.142664450728718,0.000173543621685543,0.00353874292981767,269.378593309639,2899.85523676945,12.0201827485542,149.543281131273,222.33564810766,59.7444766977816,1691.05190779139,30.6536065452737,10.8452917243236,12.5380407041625,1.24847768659662,4.40089408392689,0.223389138809294,7.04059561569758,18144.9013340199,18133.3127295706,14.7881161420061,5.35180944795883,1.90086567755681,21.6170487276835,4.40041150731751,1.85737732474962,28.9436872624505,5.83090658751429,18.56685104212,1.95134475302581,0.350002095618463,1.05000576780754,0.0700011098588906,1.00444270631652,3.14893189263264,64.1691322159409,1.27437173072451,13.7185865124948,0.0568648789226261,0.707456845965583,1.05182175465231,0.282638168219502,8,0.145015567666679,0.0513067241725919,0.0593147526525684,0.00590627729802663,0.0208196759124902,0.00105680559079255,0.0333075316411451,85.8395948718953,85.7847716963519
"10",4,0.610026016738928,0.0942995953723274,0.001,22.1358952906951,5.62677691337059,11.1868185411139,2.41287393903802,16.8606196235542,18.1915469486159,46.8621746438816,10.3386581886518,1.75022748900375,11.214851054316,18.0106121613431,175.408945361076,0.0602469486980623,0.00185831198607971,0.158521594957655,0.145175493779118,0.0199885894550177,0.031230029454649,0.0178403634228381,0.191165759243271,1.72049183318944,0.156408348471767,0.281088853192948,0.238689740264269,0.314270859791971,0.143374319432453,0.000175026593319186,0.00356336560010406,264.387353535591,2848.92538750042,11.7573325066316,146.656119372566,216.478667416167,61.6517606854633,1659.27076552988,29.8352138083535,10.7161450144303,12.2102072197376,1.2480680746224,4.40929454118174,0.223262287950563,6.84135091698475,17845.2836010874,17834.0033731656,15.9285313248752,5.29419219503883,1.86379110139872,21.2908745456415,4.32710320875107,1.92538630213799,29.6019934739439,5.70347129985921,18.437039980601,1.9097783457372,0.350818023802342,1.05245336878333,0.070164831193346,0.980874031721277,3.12339919551306,63.549074132078,1.274715900638,13.7357950091557,0.0566867457723305,0.707087100763723,1.04372919435863,0.297247499160391,8,0.143847354768892,0.0516667694606582,0.0588702337117993,0.0060174293457106,0.0212589512587411,0.00107643570941486,0.0329848560421059,86.0391635738295,85.9847771377824
