"","convergence","mu","x_C","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,1.25226025809548,1,19.4509939301371,28.8729962463891,8.98910884906076,37.0874115660042,52.6406186049601,8.73497435697486,98.2238964132635,0.0180921052631579,0.0904357030719744,0.186970618626138,0.0860395767129131,0.427965966865423,318.074105514663,293.716398835496,65.919754640553,10.9384612427227,123.001881873617,5.75463019845608,26.5624490324565,12.3250573048274,0.941140575214468,52.640619302309,0.999999999869251,0.923421283608868,0.207246529940788,0.0343896628227357,0.386708253595526
"2",4,1.25038329957875,0.769230769230769,19.4234531688787,28.8035129462718,8.99502779492328,37.0836693189226,52.6383446035668,8.73959166090182,98.3164005400534,0.0185855263157895,0.0904619248962963,0.186908811509629,0.0860111345000063,0.428186621504978,317.597358134914,293.310596672398,65.8181070097714,10.9278394579294,122.933185309978,5.90271405744167,26.5334411674664,12.30198415701,0.93991586941044,52.638345288725,1.00000000013196,0.923529712065511,0.207237577179397,0.0344078411846528,0.387072443071076
"3",4,1.24795258892559,0.591715976331361,19.3879141969038,28.7137585449831,9.00280968574856,37.0788300262519,52.6351606880274,8.74565540113563,98.4358715702256,0.0192269736842105,0.0904958719848417,0.186827723772376,0.0859738197890582,0.428474007366,316.979957728462,292.784760012569,65.6861850491382,10.9141632996983,122.84330076921,6.09456530566731,26.49581216121,12.2720004360216,0.93833230867661,52.63516135865,1.00000000044597,0.923669629592016,0.207225042078848,0.0344317141776993,0.387542801457581
"4",4,1.24480830227634,0.455166135639508,19.342152310792,28.5980388462063,9.01307223441161,37.0725823480051,52.6306415662762,8.75364057296743,98.5898723443175,0.0200608552631579,0.0905397678114945,0.186721084227921,0.0859247467243532,0.428848493712636,316.181309055754,292.104037275386,65.515059575831,10.8966044603729,122.725491614571,6.34286747788327,26.4470317117136,12.233042957256,0.936287978413,52.6306422190516,1.00000000087786,0.923849794929859,0.20720725026093,0.0344631518620765,0.388149103717786
"5",4,1.24074685474991,0.350127796645776,19.2833873217889,28.4492080206838,9.02665746675101,37.0645338658596,52.624134914357,8.76419148936571,98.787887144562,0.0211449013157895,0.0905964420560639,0.186580431421185,0.0858600215389525,0.42933678009342,315.149701383619,291.223899215186,65.2932298789232,10.8741430248564,122.570760262004,6.66380933545715,26.3838491105896,12.1824389996921,0.93365415433182,52.6241355444914,1.0000000008794,0.924081153155824,0.207181633521091,0.0345046909030146,0.38892868954552
"6",4,1.23551047818953,0.269329074342904,19.2081850063752,28.2583985747173,9.04472406294215,37.0541953385387,52.6146307896581,8.77818964096838,99.0416765717376,0.0225541611842105,0.0906694746560427,0.186394272840355,0.0857743556433491,0.429973921452006,313.819661441531,290.087747599152,65.0059276466962,10.8455452809513,122.367029181841,7.07793922692668,26.3021036789698,12.1167326140187,0.930269658074359,52.6146313937481,0.999999999940698,0.924377224325048,0.207144215707315,0.034559801736096,0.389927860518652
"7",4,1.22877533795715,0.207176211033003,19.1123661206863,28.0147712273088,9.0688825739328,37.0409661399516,52.6005556355373,8.79685195181957,99.3656063424156,0.0243861990131579,0.0907633616715289,0.186146899309029,0.0856605200360134,0.430806019725668,312.108935830858,288.624131691751,64.6342655277913,10.8093547300561,122.098006514719,7.61115062295624,26.1964964518694,12.0314681171148,0.925934947430348,52.6005562030448,0.999999999967133,0.92475446405892,0.207088801714714,0.0346332754008645,0.391203174576439
"8",4,1.22013867936477,0.159366316179233,18.9909382296511,27.7053434035737,9.10139491979606,37.0241248807259,52.5794519612307,8.8218717011946,99.776875074217,0.0267678481907895,0.0908837024395555,0.185816735057276,0.0855085860440561,0.431893796323993,309.91522476655,286.743646475125,64.1542230776993,10.763906887021,121.741624584199,8.2957636885654,26.0603242426784,11.9209282724342,0.920406458219044,52.57945241232,1.00000000067082,0.92523252732574,0.207005716382798,0.0347317783511599,0.392822342811878
"9",4,1.20910609815722,0.122589473984026,18.8380785896298,27.3150011312865,9.14546818450791,37.0028332192945,52.5474842792685,8.85562396138445,100.295510641461,0.0298639921217105,0.0910373993052166,0.185374064293985,0.0853048791441345,0.433317298886377,307.112948940196,284.33571323991,63.5354836848844,10.7073889346972,121.267913534383,9.1716186876253,25.8851838629553,11.7778308375512,0.913392519023585,52.5474847343057,1.0000000000269,0.925834336288201,0.206879859367199,0.0348646612652931,0.394864215123862
"10",4,1.19508090599868,0.0942995953723274,18.6471936851628,26.8268484886968,9.20568781338076,36.9761663196488,52.4986980076766,8.90145611466779,100.943949708346,0.0338889792319079,0.0912328677703792,0.184778037397217,0.0850306012801353,0.435182010803505,303.550550288083,281.265645164486,62.7401915787651,10.6379602382247,120.636186872536,10.2870182945471,25.660671413642,11.5930094658496,0.904552155450414,52.4986983788574,1.00000000054165,0.926585852174871,0.206687787431798,0.0350451028136527,0.39741712483601
