"","convergence","mu","x_C","x_C2","x_W","C","C2","AA","NT","ATP","RNA","DNA","p","tau tC","tau tC2","tau BGAL","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tC2","v BGAL","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tC2","p BGAL","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tC2","f BGAL","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",-1,0.962935146362641,1,1e-05,0.001,36.9321232283831,0.000136496360418964,17.1377115845055,5.21685881142963,15.5049105269684,36.1841263470257,8.07503242468226,134.949100387372,0.0323529411764706,800.04,366.360133446265,0.108153641144994,0.216307282289989,0.041955180185284,0.296998804775299,0.222749103581474,0.532952479411727,290.267962430036,0.00145381748119901,0.00132238033840101,91.3677785150322,141.89927850415,47.6421962328592,34.8429669999775,7.77573252974449,129.947231733021,9.39102231391294,1.16311213765846,0.48446743724331,9.88175792973012,30.6938472921429,1.99883692737227,10.3483195538185,1.73203745068989,69.2556993448037,1.1867748913084,5.94400452873979e-06,5.40661728299584e-06,0.37356167214769,0.580162203963839,0.194787470799754,0.142457190342621,0.0317914662389066,0.531295670816425
"2",-1,0.973868470675409,0.769230769230769,1e-05,0.001,36.7767302783991,2.09668970019627e-05,16.261388145617,5.03304030688474,15.7171068016576,37.706520258124,7.13271318864324,135.37248017892,0.0332352941176471,800.04,2384.76148092727,0.108258514547855,0.216517029095709,0.0421672300097545,0.311817745693805,0.233863309270354,0.526299096867455,293.892864496476,2.34869559976032e-05,3.06795607949293e-06,93.0605926200122,143.160511135445,48.5690349695744,36.7211912182705,6.94632448479031,131.834990243382,9.76761579061818,0.0187905042763224,0.00731634348355136,10.0746015199856,30.9966885548697,2.04802166891385,11.4503190648723,1.62449043127875,69.3846363006214,1.18810553630226,9.49495065130257e-08,1.24026679226213e-08,0.376211261518163,0.578747619991717,0.196347534463197,0.148450867157968,0.0280815479867844,0.532962520389447
"3",-1,0.968554765277487,0.591715976331361,1e-05,0.001,36.8903991926918,8.92923704056394e-05,15.6696726922189,5.10924739873385,15.1875316251141,38.0782380633518,7.23678465708025,135.828037069965,0.0343823529411765,800.04,560.008255927789,0.108181713582042,0.216363427164084,0.0424781300441757,0.309439633582585,0.232079725186939,0.528491020428947,291.917775696757,0.000336027261008647,0.000249542710149343,91.8104027034859,142.39985040561,48.8386671095573,36.88085892963,7.00922226490208,131.556892562402,10.0368199938091,0.268835249897358,0.139745977890227,9.93220668912046,30.8101196614106,2.07457525266398,11.4123994733957,1.62669837701264,69.5266363947653,1.18659535081016,1.36589279192279e-06,1.01434802654626e-06,0.373193433472628,0.578830802763054,0.198520748500653,0.149914323084062,0.0284912781774813,0.534756051456556
"4",-1,0.968120917714496,0.455166135639508,1e-05,0.001,37.0870519850181,5.30693246903965e-05,16.3190646297317,5.00424649130907,15.6045939009268,37.4172507637188,7.0598366026489,135.507902749451,0.0358735294117647,800.04,942.213863808277,0.108049955917328,0.216099911834655,0.0421039465700748,0.313272757907598,0.234954568430698,0.528146423005005,292.037787925015,5.75962739124844e-05,6.21875059072917e-06,92.2702644716069,142.306017414284,47.9039143440313,36.2244231477248,6.83477549067084,131.188035167365,10.4764261744747,0.046079322980944,0.00585939302215094,9.96979800863728,30.7523178167677,2.01694385003853,11.3481249430996,1.60586172573128,69.2864915146988,1.18761515171599,2.34223824481283e-07,2.52894753064938e-08,0.375230770366808,0.578708610493098,0.194808401014475,0.147312010880783,0.0277946322938933,0.533495680115949
"5",-1,0.964093137053832,0.350127796645776,1e-05,0.001,37.0870519850181,5.30693246903965e-05,16.3190646297317,5.00424649130907,15.6045939009268,37.4172507637188,7.0598366026489,135.507902749451,0.0378120588235294,800.04,942.213863808277,0.108049955917328,0.216099911834655,0.0421039465700748,0.313272757907598,0.234954568430698,0.528146423005005,290.822790776556,5.73566497560942e-05,6.19287803400148e-06,91.8863822726038,141.71396593151,47.7046143844555,36.0737146687235,6.80634001733524,130.642239057304,10.9966084720661,0.0458876140708656,0.00583501554050994,9.92831955395755,30.6243755435387,2.00855253518914,11.3009120822428,1.59918068136559,68.9982312514798,1.18761515171599,2.34223824481283e-07,2.52894753064938e-08,0.375230770366808,0.578708610493098,0.194808401014475,0.147312010880783,0.0277946322938933,0.533495680115949
"6",-1,0.959299601687976,0.269329074342904,1e-05,0.001,36.092798208555,6.75654402457206e-06,16.1627762947005,4.9509973545559,15.5174261553074,37.5439481444376,7.05336153232496,136.678685514661,0.0403321470588235,800.04,7400.28299162428,0.108730828461583,0.217461656923166,0.0424410594010015,0.313938112431496,0.235453584323622,0.528326312118931,289.524281781847,6.57421359172764e-06,9.26636001683863e-08,91.7243791292895,141.786843760194,47.5316711994573,36.015894500753,6.76628690852063,131.115808573451,11.6771359099257,0.00525963384192578,0.000685736864268782,9.97326773285197,30.8332019739978,2.01729448080504,11.3067619370983,1.59314650517318,69.2719316041028,1.18822042153275,2.69808625277755e-08,3.80295501901235e-10,0.376440897333633,0.581899460120168,0.195072074926451,0.14781081946629,0.0277691398910432,0.538105061081343
"7",-1,0.95268819182835,0.207176211033003,1e-05,0.001,36.092798208555,6.75654402457206e-06,16.1627762947005,4.9509973545559,15.5174261553074,37.5439481444376,7.05336153232496,136.678685514661,0.0436082617647059,800.04,7400.28299162428,0.108730828461583,0.217461656923166,0.0424410594010015,0.313938112431496,0.235453584323622,0.528326312118931,287.528905480423,6.52890468043115e-06,9.20249706529527e-08,91.0922226439993,140.809661099895,47.2040870338227,35.7676760718216,6.71965424454231,130.212169764438,12.5386357751097,0.00522338490053214,0.000681010825127769,9.90453283448899,30.6207022135726,2.00339146177251,11.2288367120488,1.58216667729293,68.7945154446498,1.18822042153275,2.69808625277755e-08,3.80295501901235e-10,0.376440897333633,0.581899460120168,0.195072074926451,0.14781081946629,0.0277691398910432,0.538105061081343
"8",-1,0.942637961962061,0.159366316179233,1e-05,0.001,37.5953016221865,5.73328650656866e-05,15.3668752958778,4.99973654295488,15.7023143921838,38.1333337523584,6.07036394773907,136.13201712571,0.047867210882353,800.04,872.150146097962,0.10771581271543,0.21543162543086,0.0422278141410735,0.331790728728687,0.248843046546515,0.527346972217606,284.534306398865,7.75213012399353e-05,2.34771661609707e-05,90.2086831412178,138.015426994944,46.3810249764051,35.9459280111422,5.72215550006473,128.323207181164,13.6198636476585,0.0620201418439978,0.0204756138972567,9.71690161854498,29.7328877720551,1.95856930237612,11.9265256496458,1.42391860744901,67.6708547722391,1.18838180714499,3.23774328746858e-07,9.8054387543367e-08,0.376764261745126,0.576433206322123,0.193714308043513,0.150131235245505,0.02389907066039,0.535952823329567
"9",-1,0.93336030345748,0.122589473984026,1e-05,0.001,34.9419207768633,9.43797952668158e-06,15.97109624647,4.84794021403139,15.1768208814188,37.3416262310837,6.92137941100609,138.799206560911,0.0534038447352941,800.04,5297.79406255574,0.109567342405715,0.21913468481143,0.0429338256559895,0.317233656033272,0.237925242024954,0.531528712654423,281.732698048154,1.55930241003215e-05,6.78398866527247e-06,89.3183935744119,139.173716180742,45.8382073273531,34.8531915906401,6.46014078740099,129.549669555349,15.0456092634191,0.0124750430012212,0.0359401748713259,9.78637901189598,30.4977884293023,1.96800960177568,11.0566053927269,1.53703056035766,68.8593690835606,1.18837692847499,6.57729479551191e-08,2.86155482437743e-08,0.376753990387504,0.58704876823013,0.19335018053591,0.14701427650033,0.0272495252401815,0.546453569137444
"10",-1,0.919649982743326,0.0942995953723274,1e-05,0.001,33.1794728444656,5.9347923465433e-05,15.948638449725,4.69462579246767,15.036025799582,37.2669927790399,6.52641671083203,141.347768367372,0.0606014687441177,800.04,842.539460126138,0.110960856861621,0.221921713723243,0.0435340993691178,0.326075912644516,0.244556934483387,0.532619024179968,277.876200183381,7.30136389748639e-05,1.84343221840262e-05,88.5703549923043,138.725952631756,44.5920208106614,34.2725892661397,6.00201901549244,129.990472739861,16.8397058601474,0.0584138317254501,0.0155316438607207,9.82784248248407,30.7863011459286,1.9412734650411,11.1754658236471,1.46783537113983,69.2353987433976,1.18958387283402,3.12570300601866e-07,7.89170586119721e-08,0.3791683700889,0.593883736301872,0.190897776702124,0.146720444011968,0.0256945539796537,0.556487277036897
