"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.843636051460464,1,0.001,13.4917650603449,21.0193237975818,10.9536968180334,2.76879165646098,16.9105138093306,47.5711342100609,7.87126146155202,133.413513099103,0.0472357000416172,0.00753666543124998,0.051103035052854,0.0620317007879118,0.153739126847786,0.0129954605046229,0.343154055831241,0.225072184363438,0.128963621554132,239.669969756659,634.660318988669,1.32013547984849e-15,16.6021715586446,166.593263164864,217.41409838028,40.1327238284716,6.64047993943667,562.76224701198,11.320978800409,4.78322248670799,6.74629297012135e-17,1.02986093855542,25.6119028176895,2.82539632864914,13.7717069532951,1.49458732519061,72.5758574486061,1.11847111851562,2.9617779715058,6.16069425901558e-18,0.0774775805739821,0.777443054623636,1.01460933984909,0.18728792996087,0.030989218352567,2.62625025785636
"2",4,0.83801436917719,0.769230769230769,0.001,12.7591463793943,20.8446683243992,10.8766967365563,2.76839159073533,16.8834620151531,47.5688717526518,7.83779192246104,134.460971400373,0.0504047519263535,0.0075785617050214,0.0510768844246203,0.0620773434251213,0.155218193489625,0.0132640256856704,0.344298564609589,0.225883201038438,0.129161068920262,238.208489431253,633.82098895603,4.99275056907537e-17,16.4685357027011,166.15582978613,215.613605284522,39.8633980542691,6.56818225364326,563.401130635177,12.0068398165337,4.80345147474096,2.5501414377762e-18,1.02232294652545,25.7904077371727,2.85990439867389,13.7249107305456,1.4836420324568,72.7694922637234,1.11910813590113,2.97770338554746,2.34560396890882e-19,0.0773695023853877,0.780603333596656,1.01295692886932,0.187279022648235,0.0308574485136262,2.64686951575536
"3",4,0.831172101088462,0.591715976331361,0.001,11.9633060761151,20.6354090710728,10.7832685457185,2.76725699499522,16.8472111826117,47.5513261099549,7.7964121011538,135.655809046641,0.0542537843231963,0.00763030770486642,0.051051426556156,0.0621332648305336,0.15700976477171,0.0135944985977743,0.345719553851919,0.226883187599129,0.129423239780321,236.414711218633,632.424956668181,3.63193842130164e-17,16.3029987269144,165.539523424616,213.380977724796,39.5233356323538,6.48016022706752,563.76661915076,12.8263927532865,4.82559701961504,1.85415637571562e-18,1.01295853743123,25.9913216333199,2.90080740247145,13.663989961557,1.47023940847017,72.9645023304898,1.11982413555753,2.99560347473898,1.72033807966842e-19,0.0772223156598703,0.784110061357996,1.01072038915595,0.187209945314783,0.0306945358313142,2.67038994186301
"4",4,0.82292321221718,0.455166135639508,0.001,11.1201591724095,20.3882901878473,10.6710554393055,2.76506652632286,16.7993595144431,47.5116776084173,7.74570747577396,136.998684259138,0.0589075791046784,0.00769374275974132,0.0510289019138368,0.0622012933329206,0.15915900990793,0.0139982561465977,0.347472805574195,0.228107891354416,0.129766598144041,234.233705183545,630.280228231123,3.73759345521418e-17,16.1000203226526,164.694426760415,210.640911301551,39.0984623553458,6.37412247685853,563.696986600285,13.7981405170816,4.84921394256131,1.90725289819923e-18,1.0014420867553,26.2126019005418,2.94860543135186,13.5856524082491,1.45398763743099,73.1490403351662,1.12061481311591,3.0153703098212,1.78812976041858e-19,0.0770252993730944,0.787926802083137,1.00774278094515,0.187053848852037,0.0304949113219447,2.69682449329012
"5",4,0.813073868041131,0.350127796645776,0.001,10.2487265691138,20.1008899870536,10.5376806851589,2.76144450128889,16.7372176430442,47.4419631799181,7.68415943829352,138.48791820743,0.0645185434165834,0.00777092676910015,0.0510120779491763,0.0622834984506083,0.161712963537547,0.0144881716587581,0.349622962065644,0.229598168099707,0.130209681895724,231.607610280192,627.171190648518,1.32706533827849e-16,15.8538526513202,163.566103303464,207.315494591268,38.573820510161,6.24778923713808,563.004536669395,14.9429856594737,4.87370139421898,6.76963604799126e-18,0.987433407044673,26.4507592994918,3.00362247315864,13.486293384951,1.43448096351997,73.3086416255714,1.12147373221071,3.03684328447036,6.42582044694554e-19,0.0767663863950126,0.792008035111557,1.00384819472516,0.186779382598103,0.030252596213754,2.7261401221935
"6",4,0.80142532075873,0.269329074342904,0.001,9.36919362448496,19.7718663075382,10.3808191862887,2.75596251931025,16.6578723954106,47.333249935248,7.61016857561142,140.120867619468,0.0712771104028683,0.00786416600091155,0.0510043189854231,0.0623822285925173,0.164720422456814,0.0150788399586794,0.352245129960256,0.231400834412469,0.130772943146801,228.476677677318,622.866151841999,1.39231685366888e-16,15.5587388736873,162.097704086163,203.327056956418,37.9340650119092,6.09898179173739,561.482056384618,16.2851573792868,4.89832281443446,7.10141729333082e-18,0.970588805029647,26.7008022963523,3.06593615111512,13.3620896600408,1.41130947567448,73.4266610375345,1.12239338556582,3.05983462306663,6.83976694276353e-19,0.0764324209240984,0.796306182019452,0.998845685933673,0.186351377697827,0.0299612936047694,2.75828479565882
"7",4,0.787777009984415,0.207176211033003,0.001,8.50091674885922,19.4011101561159,10.1982787285155,2.74815269628413,16.5582475550361,47.1758266965065,7.52208584273945,141.89538314693,0.0794250665321687,0.00797604411804224,0.0510094811500924,0.0625001657608917,0.168232263979149,0.0157869053649413,0.355426979600766,0.233569800824291,0.13147870747928,224.780379197979,617.125435608746,2.43046470171312e-15,15.2091382635474,160.232102105166,198.601394550423,37.1640316985168,5.92572629403938,558.909603330408,17.8531965729256,4.92221970078139,1.23976743388e-16,0.950573662552037,26.9562092992901,3.1353014211129,13.2090995363909,1.38407071023804,73.4847122436391,1.12336627194058,3.08415664388974,1.21465320095482e-17,0.0760094498083475,0.800778697096799,0.99253373000945,0.185731601167348,0.0296145111918876,2.79321620367973
"8",4,0.771930404731164,0.159366316179233,0.001,7.66080664055774,18.9897906133393,9.98809360952549,2.7375125514078,16.4351776751911,46.9593747360192,7.41824525657875,143.810999117095,0.0892721959116381,0.00810947417261539,0.0510319764031205,0.0626403868942853,0.172302118388979,0.0166314855310469,0.359271572813636,0.236167534968006,0.132351316517842,220.458684181132,609.709030631268,1.58275475960791e-15,14.7999825264037,157.913796446218,193.07135891647,36.2493691458977,5.72636906330587,555.060413766262,19.68083084464,4.94441963671463,8.07711035442377e-17,0.927076631482591,27.2088816505294,3.21106351227884,13.0233678665488,1.352382465998,73.462976508903,1.12438578684894,3.10964465156648,8.07238309700004e-18,0.0754830323881847,0.805393667892897,0.98470465166583,0.184879428094564,0.0292056899865305,2.83092517947038
"9",4,0.753694386012009,0.122589473984026,0.001,6.86231029922482,18.5403040060587,9.74863828970343,2.72352199301943,16.285472001094,46.6731230834143,7.29701271658364,145.869619552053,0.101216902986982,0.00826775524728357,0.0510766525771852,0.0628064383141467,0.17698741888953,0.0176347100090589,0.363900786066796,0.239266813022237,0.133417477640279,215.453720049546,600.383613486523,5.54069571125097e-18,14.3269720570993,155.09056357645,186.681001113996,35.1772708456169,5.49971751914733,549.705566730451,21.8075582804393,4.96382477078628,2.83000189879466e-19,0.899826086732712,27.4490785415184,3.29206531884612,12.8010365124046,1.31589988332894,73.3403301579971,1.12544687616598,3.13617171309116,2.89424507433876e-20,0.0748385590319428,0.810133100787478,0.975149324388407,0.183752453084308,0.0287283965219828,2.87144920378058
"10",4,0.732892949772263,0.0942995953723274,0.001,6.11504735772488,18.0561392752605,9.4787636919444,2.70565483614333,16.1059890823258,46.3059974442464,7.15685229411577,148.075555714767,0.115772077748868,0.00845464455248656,0.0511487991742407,0.0630024097662894,0.182350617325593,0.0188223503410491,0.369459418182741,0.242952756292145,0.13470682031823,209.711979029117,588.929250234358,1.57005927171316e-15,13.7869212014723,151.714940957825,179.390377041423,33.9373390590606,5.24520658891889,542.617654084813,24.2787915410279,4.9791874772939,8.03066463805108e-17,0.8686092589507,27.6653131411752,3.37654852448655,12.538469543431,1.27433739809957,73.0942988303021,1.1265461251464,3.16365315852928,8.4341590641947e-18,0.0740615902301933,0.814993400253603,0.963662329067562,0.182307076552151,0.0281765838351015,2.91487314399147
