"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI1","CI2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",-1,0.187652771504713,0.15,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0160877281947264,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0183853788428961,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.5558436588854,0,13.7539013472829,226.215910376631,761.067301022488,1.59504855779017,46.0072448012002,51.9222740110368,35.4455235064459,510.925954031313,10.272112712168,0.76562330773923,1.71056365334358,0.76562330773923,3510.3157060451,3509.10682713814,1.24769733269685,0,0.0955086611249456,0.236175341544793,124.088896640996,0.141223219792235,9.79491356920128,0.696011195328812,3.26491292644369,9.39356722553378,2.70910258808636,0.302881034692885,3.38349997966107,0.21311204878155,0.741789083252109,30.6907091528636,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"2",-1,0.187532556751654,0.13953488372093,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0173403352085659,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0184298595981611,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.5061595720533,0,13.7450902764908,226.07099117514,760.579743514437,1.59402673238917,45.9777714844549,51.8890113882765,35.4228162753125,510.598642918865,10.2655321565856,0.76513283154675,1.70946782627144,0.76513283154675,3508.0669157268,3506.85881125594,1.343982787708,0,0.0954474760434781,0.236024042098829,124.009402392404,0.141132748895603,9.78863871854753,0.695565314283188,3.26282134688393,9.41026130000628,2.70736707362512,0.3026870020202,3.38133243046226,0.212975524220188,0.741313875821119,30.6710479669806,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"3",-1,0.187398502261862,0.129799891833423,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0187512453184333,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0184776764100711,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.450755599233,0,13.7352648301999,225.90938813456,760.036055894382,1.59288726922593,45.9449050488615,51.8519194023943,35.3974948716851,510.233650078417,10.2581940138143,0.764585889228397,1.70824584198648,0.764585889228397,3505.55923317455,3504.35199229682,1.45229811833924,0,0.0953792470227437,0.235855324287424,123.920756359655,0.141031862526996,9.78164147501869,0.695068101132903,3.26048897399617,9.42793227967843,2.7054317578697,0.302470631314625,3.37891534192235,0.212823282253608,0.740783960082111,30.6491232848996,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"4",-1,0.187248403187648,0.12074408542644,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0203480325259887,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0185290794828743,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.3887204891745,0,13.7242634053741,225.728443305194,759.427295915076,1.59161142709512,45.9081049270386,51.8103879866969,35.3691428243336,509.824972327074,10.2499775904919,0.763973485005605,1.70687760202556,0.763973485005605,3502.75141353272,3501.54513960902,1.57470820165838,0,0.0953028518728118,0.235666413141408,123.821500546077,0.140918901368052,9.77380675215821,0.694511378014862,3.25787744631279,9.44658743460253,2.70326480990959,0.302228363840823,3.37620895922159,0.212652818897435,0.740190620299462,30.6245745026255,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"5",-1,0.187079551934277,0.112320079466456,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.0221649302449912,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0185843377861377,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.3189352080778,0,13.7118875504235,225.524892674456,758.742482327476,1.59017619144146,45.8667072919995,51.7636679677261,35.3372486986968,509.365237642496,10.2407346728823,0.763284571891852,1.7053384250951,0.763284571891852,3499.59280733713,3498.38762117099,1.71376880550404,0,0.0952169125231853,0.235453900946063,123.709844504126,0.140791827744381,9.76499322161689,0.693885102358237,3.25493965522473,9.46621563286445,2.70082714078357,0.301955829404374,3.3731644626881,0.212461059211411,0.739523153384694,30.5969587916197,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"6",-1,0.186888581308718,0.104483794852517,0.001,0.001,3.40000000000006,11.9,11.9,1.70000000000178,6.79999999999895,3.40000000000008,7.82000000000001,34,54.74,4.08,3.05999999999528,4.08,6.12000000000265,187,0.024244974664346,0.00715632160176884,0.00694411416174753,0.00104402621880831,0.163045891571328,0.0885385081867916,0.212899372947144,0.013404867344232,0.0921107266436609,0.0186437404621459,0.263733728785632,0.395600593178448,1.97800296589224,0.278351046300873,0.000211316914309069,0.00874601733851844,77.2400081138466,0,13.6978904688824,225.294677082277,757.967958735827,1.58855294112421,45.8198866015856,51.7108276655615,35.3011764694246,508.845278100874,10.2302809408392,0.762505411739571,1.70359761728119,0.762505411739571,3496.02042638631,3494.81647047303,1.87268203979409,0,0.0951197151910325,0.235213549831849,123.583561614583,0.140648107582878,9.75502512598682,0.693176785117292,3.2516170159748,9.48677930030115,2.69807013905212,0.301647593185951,3.36972113966914,0.212244179167788,0.738768248865429,30.565725445697,1.21557182820721,0,0.215571828207207,3.5455959831413,11.9285914103603,0.0250000000000017,0.721094736842105,0.813803971005357,0.555555555555556,8.008,0.161,0.012,0.0268105263157876,0.012,55.0189473684211,55
"7",4,0.7213197963328,0.0971942277697837,0.001,0.001,2.09438019478411,5.27030263744465,9.41573683238198,3.99406092786595,20.1556021163764,10.3229589973342,0.00192224813039983,27.2364418225858,45.4742210804292,14.1309920627781,1.22542552849296,10.5453643473821,8.23575265122869,181.896838998717,0.0187256077841414,0.0070266365114609,6.91336283774201,0.00158622414867283,0.0436560698328214,0.112729562414187,0.156372636554385,0.0181606014900953,0.0289209389361242,0.0149128680689476,0.167048561584539,0.250572842376808,1.25286421188404,0.179954940403419,0.000310282296900297,0.00473891924636506,1015.4644702799,770.21495015603,0.000789049057514299,4426.1900561912,0.10878023437177,17.4196300285788,175.857092255431,244.234700708981,109.145470379432,1961.98984602522,32.8014558881279,10.1929643167035,6.76200236582357,7.60658006330885,13126.8323611978,13120.5790860135,19.0151893891923,5.4120204904394,0.00545498243137471,7.02092955374602,0.00474891750816469,1.96370727053871,27.4992371727696,4.43544906962851,3.15658948399811,29.258895726389,5.47943602399047,2.55408004108179,8.47187076481557,1.36884166196658,4.07302369605759,62.1773647541644,4.14054934009826,3.14054612144463,3.21734206367206e-06,18.0477592793182,0.000443550651771812,0.0710284207183604,0.717056074930047,0.995865299522419,0.445039899061859,8,0.133747709060086,0.0415617413611122,0.0275720177839765,0.0310157774923004,53.5245679799672,53.4990702937404
"8",-1,0.715160369389291,0.0904132351346825,0.001,0.001,2.09438019478411,5.27030263744465,9.41573683238198,3.99406092786595,20.1556021163764,10.3229589973342,0.00192224813039983,27.2364418225858,45.4742210804292,14.1309920627781,1.22542552849296,10.5453643473821,8.23575265122869,181.896838998717,0.0201626339713314,0.0070266365114609,6.91336283774201,0.00158622414867283,0.0436560698328214,0.112729562414187,0.156372636554385,0.0181606014900953,0.0289209389361242,0.0149675905875076,0.167048561584539,0.250572842376808,1.25286421188404,0.179954940403419,0.000310282296900297,0.00473891924636506,1006.79331048335,763.638002260792,0.00078231128316052,4388.3943455677,0.107851348307757,17.2708819433474,174.355429722735,242.149154459266,108.213465526058,1945.23620473887,32.52136074557,10.1059255034535,6.70426090388689,7.54162666201846,13014.7409347049,13008.5410569067,20.2996050040607,5.36580666822474,0.00540840175254821,6.96097708483877,0.00470836599328737,1.94693896398063,27.2644182433168,4.39757429529828,3.1296350285455,29.1154991085286,5.43264653331936,2.53227047824863,8.39952855361324,1.35715297650837,4.03824371078255,61.6464255817054,4.14054934009826,3.14054612144463,3.21734206367206e-06,18.0477592793182,0.000443550651771812,0.0710284207183604,0.717056074930047,0.995865299522419,0.445039899061859,8,0.133747709060086,0.0415617413611122,0.0275720177839765,0.0310157774923004,53.5245679799672,53.4990702937404
"9",-1,0.708387227202672,0.084105335009007,0.001,0.001,2.09438019478411,5.27030263744465,9.41573683238198,3.99406092786595,20.1556021163764,10.3229589973342,0.00192224813039983,27.2364418225858,45.4742210804292,14.1309920627781,1.22542552849296,10.5453643473821,8.23575265122869,181.896838998717,0.0217764195451583,0.0070266365114609,6.91336283774201,0.00158622414867283,0.0436560698328214,0.112729562414187,0.156372636554385,0.0181606014900953,0.0289209389361242,0.0150264172949596,0.167048561584539,0.250572842376808,1.25286421188404,0.179954940403419,0.000310282296900297,0.00473891924636506,997.258170483541,756.405738016571,0.000774902167972037,4346.83273205314,0.106829909553074,17.1073128417898,172.704143987299,239.855807786655,107.188597230936,1926.81325799127,32.2133573803665,10.0102142849744,6.64076617696711,7.47020140988394,12891.4809015069,12885.3397415232,21.7167123152866,5.31498817622576,0.0053571798509436,6.89505104982417,0.00466377399168301,1.92849989073756,27.0062023391622,4.35592574029835,3.0999948751647,28.9531000640375,5.38119501419892,2.50828784618696,8.3199782826121,1.3442996495172,3.99999830456589,61.0625844970571,4.14054934009826,3.14054612144463,3.21734206367206e-06,18.0477592793182,0.000443550651771812,0.0710284207183604,0.717056074930047,0.995865299522419,0.445039899061859,8,0.133747709060086,0.0415617413611122,0.0275720177839765,0.0310157774923004,53.5245679799672,53.4990702937404
"10",-1,0.700922868554422,0.0782375209386111,0.001,0.001,2.09438019478411,5.27030263744465,9.41573683238198,3.99406092786595,20.1556021163764,10.3229589973342,0.00192224813039983,27.2364418225858,45.4742210804292,14.1309920627781,1.22542552849296,10.5453643473821,8.23575265122869,181.896838998717,0.0235966404857034,0.0070266365114609,6.91336283774201,0.00158622414867283,0.0436560698328214,0.112729562414187,0.156372636554385,0.0181606014900953,0.0289209389361242,0.0150896560054705,0.167048561584539,0.250572842376808,1.25286421188404,0.179954940403419,0.000310282296900297,0.00473891924636506,986.749945089949,748.435402731947,0.000766736933652539,4301.02964971338,0.105704230364288,16.9270510955932,170.884340324477,237.328419227921,106.059138508347,1906.51020246803,31.8739214849724,9.90473549216221,6.57079165097263,7.39148702831861,12755.6418670626,12749.5654171963,23.2839837035751,5.25898352730624,0.00530073062343773,6.8223970945332,0.00461463126240799,1.9081790629688,26.7216348423953,4.31002684387256,3.06732986841784,28.7685831261624,5.32449273612317,2.48185772526154,8.23230970325007,1.33013460767372,3.95784985694978,60.4191609383419,4.14054934009826,3.14054612144463,3.21734206367206e-06,18.0477592793182,0.000443550651771812,0.0710284207183604,0.717056074930047,0.995865299522419,0.445039899061859,8,0.133747709060086,0.0415617413611122,0.0275720177839765,0.0310157774923004,53.5245679799672,53.4990702937404
