"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,1.59449234259542,0.1,1e-04,24.4465306337458,17.1786129275564,6.10437289652913,35.0664581188213,53.9516430876472,8.8100248177856,108.442357491534,0.0284900284900285,0.0835285194155957,0.128198694159192,0.0961490206193941,0.312020616172754,405.001054977172,366.02124907864,86.0254817736946,14.0475171100347,172.910508633245,11.5384915947912,30.5732130101858,11.028354427803,1.35065501226402,53.9516434464895,0.999999999896138,0.903753816298713,0.212408043652154,0.0346851370778961,0.426938415320998
"2",4,1.53444988163221,0.0571428571428572,1e-04,23.7609716634982,16.0695420051859,6.45912510749335,35.0422532331151,53.4536237058727,9.15895974652231,110.055524734772,0.0391737891737892,0.0840649835672954,0.125694325486897,0.094270744115173,0.316528342998231,389.750270236037,353.290250079516,82.0219065682888,14.0539646989253,168.874686902241,15.2679949166539,29.6993390674202,10.3096882212504,1.32487770993606,53.4536248195113,1.00000000077346,0.906452868240005,0.210447337424696,0.0360588966398516,0.433289467459732
"3",4,1.43898218416456,0.0326530612244898,1e-04,22.6860304255545,14.562559164092,7.16934404955456,35.0300799890337,52.4332692973572,9.79157759244463,112.327139705373,0.0578703703703704,0.0849714241402186,0.121589230662455,0.0911919229968413,0.324389521791861,365.501475099279,332.856681487491,75.4505403763995,14.0899057103927,161.636752834194,21.151705734912,28.2833062605793,9.17397315743292,1.28488559657489,52.4332689558736,1.00000000087956,0.910684920463995,0.206430194084084,0.0385495180804907,0.442232833485719
"4",4,1.29668576168775,0.0186588921282799,1e-04,21.0621166970825,12.7966819366448,8.61347370937193,35.0684366956906,50.4325775832264,10.8353137053794,115.191399696279,0.0905893874643874,0.0865162507713593,0.115766612119491,0.0868249590896184,0.337641923500562,329.358183499387,302.047236667274,65.3952052773824,14.0499970051856,149.367047855048,29.8363560995928,26.131994472302,7.57058136382123,1.2198904151845,50.4325773453788,1.00000000009321,0.917078280813356,0.198553455052072,0.0426587153755094,0.453509447623147
"5",4,1.10504937155942,0.0106622240733028,1e-04,18.8012391641655,11.0342815428444,11.449647671156,35.1991856312484,46.961947034587,12.1480335569627,118.405665438887,0.147847667378917,0.0891114211090666,0.109497616894358,0.0821232126707683,0.358915264467757,280.682540420131,259.906242897231,51.8952700577772,13.4241768478044,130.844106182318,41.498258875105,23.1606146596905,5.68240839941572,1.10243653020225,46.9619469744737,1.00000000015689,0.925979373526322,0.184889555254279,0.0478269037675698,0.466164037160973
"6",4,0.880020721205594,0.00609269947045874,1e-04,16.079710453067,9.42872140872325,16.3800140490304,35.413899734956,41.9591199812335,13.0369527864779,121.701581428718,0.248049657229345,0.0932033261001008,0.105045571743646,0.0787841788077344,0.391775473225245,223.525263047359,209.374784657674,36.9248950270372,11.4727885934796,107.099913460762,55.4453648809965,19.5144263315876,3.87879670968922,0.903874227972029,41.9591192784728,0.999999999378765,0.936694052713147,0.165193385752888,0.051326585773535,0.479140084365032
"7",4,0.652900399649129,0.00348154255454785,1e-04,13.2700379851587,7.9788392879951,23.2686756714616,35.6586433717309,35.9826318338924,12.9676812002422,124.873490986665,0.423403139467593,0.0991885806411858,0.103385742436581,0.0775393068274356,0.441342480671066,165.836701731002,157.172688627132,23.4930747047758,8.46660423816062,81.5299521707755,70.2157801518568,15.5897359004843,2.42884897047131,0.656494623809203,35.9826313400434,1.00000000132735,0.947755757291288,0.141663904857844,0.0510538629930794,0.491627917270335
"8",4,0.453985270265586,0.00198945288831306,1e-04,10.6724600110484,6.68211152261707,30.9701653990907,35.8897683031804,29.8322953142662,12.1958015649523,127.757398823591,0.730271733384526,0.107525569286911,0.103853114363384,0.0778898357725381,0.514350119456899,115.312259073636,110.467119431121,13.5434226508899,5.53671426957034,57.999977233356,84.2092833141893,11.8780399043164,1.40652662143451,0.431253765176302,29.8322952184741,1.00000000369585,0.957982444597233,0.117449981552229,0.0480149667911509,0.502981885132247
"9",4,1.51769369152117,0.1,0.1,23.745704109367,18.2611068097082,5.68119151944395,35.2879656931106,55.0182000663982,8.37689712837797,107.628934497028,0.0284900284900285,0.0840772833528439,0.131634327492122,0.0987257456190916,0.336816388907111,385.494197378403,349.455492050889,83.500775159622,12.713563926261,163.347754911285,10.9827406660514,29.3812684243701,10.9915683832077,1.25515607809611,55.0182009453027,0.999999999304858,0.906512975252232,0.216607086875583,0.032979909954244,0.423735962586725
"10",4,1.46353266157613,0.0571428571428572,0.1,23.1118427240776,17.056575307795,5.96928439931684,35.2456866745687,54.6120925605102,8.68507029324765,109.31944827481,0.0391737891737892,0.084602274511215,0.129184832285866,0.0968886242143997,0.341341407672388,371.737296383281,337.912359687383,79.9265811793254,12.7108840422525,159.992583095667,14.562358476553,28.5881542150044,10.3253019848338,1.23154006740261,54.6120935310166,1.00000000092254,0.909008494134838,0.215008238427205,0.0341931901308963,0.430391528640986
"11",4,1.37694015692283,0.0326530612244898,0.1,22.1283352807837,15.3995317925996,6.55961010094929,35.2036328982844,53.7332608647044,9.26862848633698,111.707000697094,0.0578703703703704,0.0854763957119979,0.124985030072175,0.0937387725541312,0.349339534769226,349.742800024668,319.273406570704,73.9874846470213,12.7623467624362,153.813855069236,20.2397453717979,27.2903400403551,9.24732799357255,1.19632672042096,53.7332605709479,1.0000000004754,0.912880570236098,0.211548271120884,0.0364906633320354,0.439791341327143
"12",4,1.24658490008484,0.0186588921282799,0.1,20.6428927911455,13.4402813818441,7.79739892039288,35.2005022584039,51.9091214808835,10.3006116626753,114.709191175639,0.0905893874643874,0.0869545298978644,0.118664878753208,0.0889986590649057,0.363014183638337,316.632564211403,290.899445763891,64.7091270147388,12.8405869603288,142.994745620497,28.6835500431893,25.2950245539484,7.67870071142989,1.14279502107558,51.9091208459963,0.999999998704664,0.918728767243461,0.204366620003479,0.0405535892231312,0.45161098888047
"13",4,1.06849970849754,0.0106622240733028,0.1,18.5324036324495,11.5007898774307,10.3217646237438,35.2898516708433,48.572615721781,11.7458985375888,118.036675845658,0.147847667378917,0.0894621291821205,0.111395447612496,0.083546585709372,0.385123572260731,271.398925861669,251.597057982638,51.8998257396858,12.5504891634552,126.122153733103,40.1256981177915,22.5084085030842,5.78140431928285,1.04855051858916,48.5726143869099,0.99999999964368,0.927037780618288,0.191230770558193,0.046243695029877,0.464711322226998
"14",4,0.856147518172272,0.00609269947045874,0.1,15.9217067161794,9.78172116628049,14.9254301903169,35.4759446914176,43.5738042801963,12.9242534655971,121.397139326559,0.248049657229345,0.0934838544994119,0.105850871546113,0.079388153659585,0.419245502881943,217.461469475817,203.830139785693,37.3056043918143,11.0650675288004,103.933859547647,53.941242964066,19.0548271303205,3.94883073842806,0.878435281230087,43.5738032125145,0.999999999356484,0.937316114647116,0.171550410551954,0.0508828876598312,0.47794149341165
"15",4,0.638921771475792,0.00348154255454785,0.1,13.1778400130045,8.26434667726598,21.6917199932208,35.703683860922,37.4702483951054,13.0846796280658,124.60748150006,0.423403139467593,0.0994282333220608,0.103476859779396,0.0776076448345469,0.47064642088528,162.286129998071,153.866521112737,23.9405574822387,8.36008668715703,79.6144328191553,68.712456933229,15.298676361651,2.47729370963018,0.648806638402907,37.470247857147,1.00000000026632,0.948118740372599,0.147520662972856,0.0515144867246686,0.490580635827008
"16",4,0.446551793998448,0.00198945288831306,0.1,10.6185285592862,6.9171591097753,29.4975149684957,35.9236746934168,31.11645523755,12.4004712857181,127.526196344257,0.730271733384526,0.107741886238751,0.103591287039094,0.0776934652793206,0.546410290461344,113.424155764246,108.682432786473,13.8951089092003,5.53745269906366,56.9470517593261,82.8304548376321,11.7096503094309,1.43941221545245,0.430223889010582,31.1164550927306,1.00000000078149,0.95819477023312,0.122505729281693,0.0488207530933783,0.502071639150616
"17",4,1.44836269972451,0.1,0.2,23.118857591464,19.3381506183084,5.3433672386689,35.4981816503882,55.9150671128461,8.00590816429701,106.780466934865,0.0284900284900285,0.0845963069643114,0.134869986275626,0.10115248970672,0.361542795274278,367.884124731868,334.399633736149,80.985297558839,11.5954587625877,154.656845367625,10.4810291946401,28.2889740642966,10.9224859702881,1.17290952312735,55.9150681825127,0.999999997286762,0.908980872910919,0.220138059499394,0.0315193234814843,0.420395539113641
"18",4,1.39921602984373,0.0571428571428572,0.2,22.5222522231647,18.0485822276669,5.57713797304705,35.4410727186685,55.5934958779225,8.27269051218803,108.544768567699,0.0391737891737892,0.0851171253276727,0.132539289374409,0.0994044670308066,0.366041504290268,355.400871720727,323.887375381891,77.7873105874402,11.5752811745896,151.877580135602,13.9223988209686,27.5683623224314,10.3098748676058,1.15063465589181,55.5934979008014,1.0000000003951,0.911329716051936,0.218872031015443,0.0325696476857797,0.427341608534248
"19",4,1.32030373209698,0.0326530612244898,0.2,21.6091960744941,16.2499203678907,6.0677529321274,35.3731072515875,54.8512009248372,8.79828727297309,111.050535017043,0.0578703703703704,0.0859698805283191,0.12836104841359,0.0962707863101926,0.374103376594638,335.357147742641,306.826445517872,72.4202452910636,11.6164115225677,146.620435834368,19.4072423462177,26.3778328641002,9.2959386119303,1.11832107138038,54.8512001234145,0.99999999937383,0.914924424277397,0.215949609940304,0.0346389262715476,0.43720683077576
