"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,0.806219070339844,1,8.41649785877454,102.658947259364,13.3116488749861,65.4007141706308,150.212191816485,0.0430624852972511,0.0437523782097166,0.0110527475014915,0.143991194871435,0.179509835113317,0.0374417548181366,0.693228949400543,279.928975988479,412.83204615321,614.595622034415,58.1449208886167,2.51037186597801,548.228967831094,121.103933639997,12.0544374127784,18.0623838203864,6.79297022586852,8.372356634457,0.450636439734822,20.5266545977319,83.9527526855283,1.02121191113244,1.50605703228875,2.24211290572945,0.21211911190556,0.0091581146319559,2,0.441800564166134
"2",4,0.785589930200214,0.714285714285714,7.51935679955806,100.831411202095,13.195106568887,64.2446207347642,149.109504650265,0.0477539770181723,0.0448896365406726,0.0114431574657265,0.14804743589191,0.180940628811062,0.0388663053739434,0.704850311779048,268.666927123274,396.886614532637,589.810434982366,55.7285953412747,2.47223845544829,526.188135248103,117.13892535039,12.8299142633878,17.8160958742281,6.74929368243185,8.25047564613357,0.447328380699702,20.4509887486986,82.565408054685,1.02118200364436,1.5085350198765,2.24182339156798,0.211820037770324,0.00939678525545849,2,0.445235905196371
"3",4,0.761842810016872,0.510204081632654,6.62371088825846,98.8333252436862,13.0951166760495,62.9757736277762,148.348573481205,0.0536318508609554,0.0463422074223573,0.0119355828680203,0.153089679549617,0.18257143502095,0.0408332018822166,0.718187516023227,256.620912500352,379.813848384187,563.23557668915,53.0687284507379,2.43765168462957,502.628079437061,113.018294082915,13.7630545070212,17.6014121437038,6.72254489979055,8.12427463262911,0.445045566144058,20.5239138393243,81.1683278925915,1.02111649945131,1.51131169913776,2.24116240111364,0.211164997029909,0.00969962397389226,2,0.449709432109303
"4",4,0.734488568553629,0.364431486880466,5.757560941643,96.6285551823762,13.0167565930347,61.5734226511512,147.952056904205,0.0610024254348969,0.048192807679348,0.01256067378374,0.159336234831306,0.184452021279716,0.0435587144417241,0.73370962760374,243.669984090869,361.407318405133,534.604866875557,50.1382374781714,2.40635054027116,477.312321020428,108.669094490134,14.8644600352257,17.4172333898075,6.7149973360236,7.9888379808497,0.443856221060553,20.7911110908454,79.7315608503922,1.0210085655025,1.51434313546524,2.24006313406134,0.210085662029351,0.0100829181829068,2,0.455337479065341
"5",4,0.703067251092091,0.26030820491462,4.94369785976682,94.1820372080081,12.9654488162524,60.017238413374,147.946004851949,0.0702900283070085,0.0505484274433875,0.0133597769625617,0.167053397904061,0.186641773888104,0.0473453542794334,0.751992290438115,229.71180470183,341.489385461606,503.697319171181,46.9201840608264,2.37802002835562,450.039572680292,104.015990941317,16.1464492549457,17.261751423693,6.72928384076721,7.83817617764501,0.443837876433734,21.3072830083133,78.2192232701511,1.02085158126758,1.51759714563679,2.23845790347422,0.208515814648853,0.0105680485571209,2,0.462252642903516
"6",4,0.667201165305739,0.185934432081871,4.19784755314627,91.4633792906677,12.9463273788474,58.2879303458218,148.358126111872,0.0820904705744046,0.0535508657126631,0.0143901695532551,0.176574106004151,0.189212294366062,0.0526160479455857,0.773741081925988,214.678842071872,319.936132168543,470.373365584095,43.4126565909743,2.35224871143357,420.675152990958,98.9847146244164,17.6230871680483,17.1328568503865,6.76875248409037,7.66555102681652,0.44507437560996,22.1342640192888,76.5885401876311,1.02063951505349,1.52106027605305,2.23627833609752,0.206395154466884,0.0111832072548584,2,0.470599292212269
"7",4,0.626667074006208,0.132810308629908,3.52864996252588,88.4516983413274,12.9632471079733,56.3679281519645,149.213282922555,0.0972477081929624,0.0573923101986222,0.0157333611851702,0.188324277069601,0.192251040094664,0.0599618959760646,0.799819202867182,198.559075673218,296.707826006471,434.620610600277,39.6340378607593,2.32841136493758,389.191343969682,93.507051411938,19.3094150501335,17.0287475885222,6.83804304509338,7.46405152747671,0.447639506677485,23.3366508818948,74.7887353227569,1.02036737841059,1.52474010845208,2.23345466097588,0.203673789126445,0.0119653810446461,2,0.480519687093669
"8",4,0.581482280213867,0.0948645061642198,2.93883479755265,85.141806253287,13.0175621975133,54.2419679593201,150.52676299098,0.116968015109155,0.0623383959910201,0.0175085431186334,0.202857650541897,0.19586672821126,0.0702090744498157,0.831278788844005,181.418969716466,271.882461687009,396.604013729743,35.6276737660745,2.3055468654978,355.71240507973,87.5286453772077,21.2202167908829,16.9487165596581,6.94395847541026,7.22734619445906,0.45157992128278,24.9742387309658,72.7607063183217,1.02003172858592,1.52866449302531,2.22991387461366,0.200317297104603,0.0129629826375104,2,0.49213153169392
"9",4,0.53198969239808,0.0677603615458714,2.42686276410308,81.55144548344,13.1067716389407,51.8977736958555,152.296076418147,0.142995895590254,0.0687625060644069,0.0198950264939322,0.220898846820758,0.200196976280223,0.0845130755682229,0.869391259529177,163.423734972916,245.685716227115,356.709544066578,31.4644967593472,2.28219125677655,320.554571151476,81.0199428471247,23.3689233431565,16.8939655520052,7.09674582984304,6.95047104993528,0.456887788899826,27.091052695464,70.4380301588437,1.01963128702783,1.53287919335905,2.22557764679648,0.196312887670405,0.014239018639345,2,0.50549859611167
"10",4,0.47891688087993,0.048400258247051,1.98850564072268,77.729531817609,13.2233687482309,49.3262431544244,154.492098519675,0.177893935231959,0.0771968879792865,0.0231708571415163,0.243389425906265,0.205420556431198,0.104492088054789,0.915670115869365,144.847400034387,218.506837504116,315.564643029799,27.2414720866576,2.25622796528282,284.246504392796,73.9888739436374,25.7674740002348,16.8680478575134,7.31190326255707,6.63028625201315,0.463475604064026,29.701510766278,67.7494007770143,1.01916750282511,1.53744608378483,2.22035900637655,0.191674983971046,0.0158751501278972,2,0.520596544198083
"11",4,0.423379971230999,0.0345716130336078,1.61808129148164,73.76632840051,13.353946036976,46.5200196358748,157.049974848357,0.225503025019881,0.0884089944634986,0.0277814731606795,0.271525222073099,0.211779832439923,0.132417156457239,0.971870598839222,126.064906849018,190.889168372823,274.018142775505,23.0740594517292,2.2247119040405,247.515001938861,66.4918138331268,28.4280178433032,16.8763194298148,7.61262767905694,6.26518911675865,0.471149114264798,32.7752327372521,64.621438927907,1.01864457395724,1.54244524071292,2.21415381394289,0.18644574487189,0.0179763803132226,2,0.537275020198985
"12",4,0.366809973066692,0.0246940093097198,1.30928878279595,69.8096639783285,13.4786874336435,43.4689689017024,159.857115934984,0.291734339140822,0.10351434188933,0.034464315848548,0.306756842166405,0.219625565809001,0.171485140927433,1.03991984638788,107.521550526093,163.487758031691,233.06968434522,19.0825670204341,2.18358735734213,211.226587707619,58.6371843906306,31.3677284861262,16.9233276796125,8.03258721599505,5.85370799961716,0.479571608849646,36.2222211606618,60.9779717841222,1.01806833782615,1.54798465293575,2.20682146953807,0.180683381079359,0.0206753077918833,2,0.555206473077116
"13",4,0.310798544688648,0.0176385780783713,1.05562475064071,66.0951248209741,13.5698309368932,40.1496313344545,162.734658221792,0.385999715164814,0.124146188198121,0.0444755001440609,0.350723070896637,0.229515510533159,0.226218091547252,1.12170126778315,89.6814074377655,136.995849326988,193.752605223168,15.3742655502688,2.12710528422122,176.287961250263,50.5776949457373,34.6169977265571,17.0075124929096,8.61724402151518,5.39210962657067,0.488203655265815,39.8795261567904,56.7330645421828,1.01744222125811,1.55422807496769,2.19813768165498,0.17442218335537,0.0241321672692276,2,0.573807701751522
"14",4,0.256888722847838,0.0125989843416938,0.85041049638512,63.0082617587515,13.5924695205984,36.5098869462027,165.389768866402,0.523910229648069,0.152739529472838,0.0599715684974667,0.405093488906754,0.242427173430096,0.303046377441562,1.21849826646519,72.9647714621262,112.051593123427,156.996219809323,12.0270184313266,2.04668928083126,143.524138523333,42.4867664961891,38.2269901729414,17.1147076103541,9.41530955013815,4.87206685749191,0.496173097241597,43.494470254917,51.7700513233177,1.01675958083196,1.56143202497203,2.18773262009582,0.16759575852631,0.0285204886354155,2,0.592050465285071
