"","convergence","mu","x_C","x_W","C","I","P","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ACT","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ACT","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ACT","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ACT","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.79456139007862,1,0.001,20.4626977939692,1.21892728522948,17.7418695144244,14.4981139151728,6.63826144816439,14.1831095801142,44.5424970433123,7.69763029871652,127.016892933146,0.0426122890411448,0.0402475676929604,0.0844316988880789,0.0218149832776161,0.193801753600963,0.0341442295134604,0.329580556987938,0.152114103225202,0.653447601337478,201.81859293079,107.830592431427,77.7291308954281,158.55133815957,123.402211156369,46.7824944427253,35.391748368307,6.1162398304595,100.922719012427,8.59995221584396,4.33991906825588,6.56280257459486,3.45879479059468,23.9155649203406,1.5973522274646,11.6644321400036,0.930366336920608,65.947708659127,0.999999999260823,0.534294639486955,0.385143557435406,0.785613137718907,0.6114511516165,0.231804680276351,0.175364161587844,0.0303056310973091,0.50006650761081
"2",4,0.791478641800853,0.769230769230769,0.001,19.9079036287418,1.20726828357354,17.6794733953873,14.4895587875936,6.61567871120744,14.0950982805735,44.5655389065929,7.67599395757147,127.763485919294,0.0449225349603833,0.0407419561560831,0.0856106681769766,0.021959305038988,0.193965720112085,0.0341867957076455,0.330158951432174,0.152381054507157,0.653858063311996,201.035574914948,107.745331041969,77.5335633478004,158.396768466739,123.440941230966,46.5842258778607,35.2726722049132,6.07538527201022,101.122070307145,9.03102764239752,4.38975555333457,6.63770016434713,3.47828295595108,23.9433110571779,1.59256541328524,11.645588469385,0.925773614286171,66.1194810491294,0.999999999490297,0.535951564953788,0.385670861195006,0.787904172945591,0.614025359542817,0.23172130541485,0.175454877585012,0.0302204486518562,0.50300585007596
"3",4,0.787571151192468,0.591715976331361,0.001,19.2381879920735,1.19287214200835,17.599737931871,14.4778814446268,6.58708676456119,13.9848108926937,44.5895781841014,7.64842824989303,128.681416283765,0.0478519063768427,0.0413707037946721,0.0871145023276456,0.0221419403680431,0.194175126778085,0.0342414844510894,0.330899681184105,0.152722929777279,0.654422438571237,200.043072312784,107.616180735797,77.2754497132124,158.170653396027,123.461581666112,46.3289463693907,35.1174654216393,6.02368144158125,101.345771159682,9.5724423676473,4.45215713673456,6.7318123439115,3.50220517546926,23.9731682722402,1.58637189674285,11.6203581120143,0.919954277803313,66.3229467012015,0.999999999549582,0.537965046442888,0.386294055500105,0.790682983899945,0.617174992280965,0.231594855112424,0.175549520409848,0.0301119222436733,0.50661974914868
"4",4,0.782647621632004,0.455166135639508,0.001,18.4437188348506,1.1753106806153,17.4983559605809,14.4619339772746,6.55110871952734,13.8478744648352,44.6121873976104,7.61348401655492,129.796025838983,0.0515489393178014,0.0421663486577737,0.0890245213523957,0.0223716153652474,0.194441444690514,0.0343115025799911,0.331845136552634,0.153159293793523,0.655199089541429,198.792495809089,107.42222520221,76.9353379267338,157.841097195621,123.445372290132,46.0015071788218,34.9156223625411,5.95867515788999,101.584550920166,10.247542303297,4.52960300147026,6.84913163401229,3.53116031528906,24.0028965284517,1.57838083224963,11.5865794707176,0.912626479127441,66.5581052743676,0.999999999570204,0.54037364297294,0.387013290318325,0.793999272886863,0.620976016899688,0.231404646195641,0.175638533061458,0.0299743465218698,0.511007975744026
"5",4,0.776486614030925,0.350127796645776,0.001,17.5201375704028,1.15418632915354,17.3702627507049,14.4402042880609,6.50615922968603,13.6796991678923,44.629378714761,7.56944999401707,131.130521848287,0.0561923816071257,0.0431674874913949,0.0914386775840117,0.0226583797007686,0.194778483837619,0.0344007577666367,0.333047332024009,0.15371415324185,0.656265735637879,197.227599880744,107.134627842425,76.4888197389216,157.364660837108,123.364247539007,45.5836373110643,34.6541151645286,5.87757659593072,101.821094906085,11.0826885559563,4.62473270728312,6.99403652688885,3.56562823672986,24.0287010954164,1.56811166526015,11.541460599199,0.903466709557608,66.821695751996,0.999999999578606,0.543203019567539,0.387820060442552,0.79788356632615,0.625491805211923,0.231121999757733,0.175706215412445,0.0298009842284137,0.516261897040502
"6",4,0.768837575909236,0.269329074342904,0.001,16.4707806135977,1.12917561258896,17.2096760587666,14.4107589445437,6.45045714175497,13.4757748706286,44.6351792954568,7.5143478786913,132.703849488521,0.0619977812405988,0.0444193406137393,0.0944738570085538,0.0230135661923738,0.195202648051894,0.0345139369311006,0.334569624245723,0.154416749651872,0.657723181784943,195.28474420756,106.715183089567,75.9062060777017,156.684396857044,123.178709783447,45.0538698897581,34.3172030497931,5.77731300759173,102.027705954579,12.1072208510066,4.74021806631303,7.17115205904661,3.60586673838174,24.0448103333446,1.55498642387712,11.4814937295334,0.892113896353795,67.105987390664,0.999999999624211,0.546459394370517,0.388695012286773,0.802338131603511,0.630764631599878,0.23070859966891,0.175729052344318,0.0295840467665012,0.522456100348508
"7",4,0.759424015008743,0.207176211033003,0.001,15.3082208862765,1.10007361474498,17.0102327592781,14.3712119083773,6.38205487554359,13.2320624136689,44.6212922484314,7.44594604231639,134.528905494741,0.0692274292433259,0.0459743756842233,0.0982686000316415,0.0234497149374669,0.195733161248483,0.0346565689717414,0.336488731359767,0.155302491396816,0.659698373273001,192.893699997048,106.115512712524,75.1527567164273,155.72887329897,122.83638543984,44.3877968907681,33.8864809141823,5.65463023899437,102.164481545548,13.353534968029,4.87859444736956,7.38515619104185,3.65179768639375,24.0431540384771,1.53832874444855,11.4024189730602,0.878178164043597,67.3977422818777,1.00000000095818,0.550124305852529,0.389607108939211,0.807330013632224,0.63680869597825,0.230115327426344,0.175674378930832,0.029314748198096,0.529641360215517
"8",4,0.747949003999981,0.159366316179233,0.001,14.0544667369589,1.06683050579898,16.7652463302447,14.3187379234861,6.29888956364801,12.945442803133,44.57693273176,7.36179619967772,136.611657091266,0.0782054605301103,0.0478932627901113,0.102986898586516,0.0239805008385786,0.196392267230169,0.0348350688274767,0.338897172394666,0.156414079566769,0.662346329959982,189.979046930709,105.277356403305,74.1896661297447,154.412824507365,122.271829275916,43.5587687487303,33.3412724380941,5.5062481351998,102.178552856199,14.8573988562875,5.04207609607168,7.64056362187153,3.70289686758616,24.0132417698773,1.51737270740216,11.2992629533103,0.861254733933515,67.6775894849254,0.999999999551075,0.554152460794484,0.39051499254809,0.812788709769476,0.643606919796904,0.229281962579078,0.175499735164409,0.0289834496050304,0.537841169650652
"9",4,0.734103169923718,0.122589473984026,0.001,12.7394949483999,1.02956581120286,16.4680796115764,14.2501335057271,6.19885402364175,12.6141329676515,44.4889002287426,7.25929824596411,138.951540581283,0.089340135981303,0.0502463400356054,0.108823634955844,0.0246208134118329,0.19720543775973,0.0350567859346542,0.341906358896314,0.157802934875222,0.665851178784228,186.462205104972,104.134256603754,72.9758448763697,152.639830823755,121.407959661292,42.5391149267737,32.65944268434,5.32907385378394,102.004766406504,16.6585587594518,5.23236526666723,7.94149670342034,3.75811679392541,23.9423098325208,1.49128464583756,11.1664711317855,0.840943494293915,67.9199939533807,0.999999999701533,0.55847380177688,0.39137070600182,0.818610027121937,0.651112967138342,0.228138001962002,0.175153150506861,0.0285799143541894,0.547053309375131
"10",4,0.717575497666275,0.0942995953723274,0.001,11.3982221671623,0.988566160735321,16.1126149479381,14.1619289501105,6.07989123568996,12.2380016108832,44.341892789333,7.13579474384497,141.543087596855,0.103155124525679,0.0531162146656481,0.116013115145315,0.0253869211333233,0.198201636519342,0.0353300723573064,0.345650605645169,0.159531048759309,0.670426765631447,182.264176552581,102.614699685212,71.4703919232566,150.307054682025,120.159178288762,41.3019082295362,31.8186557857702,5.12047146455895,101.567851523535,18.8014838288517,5.45050441633072,8.29150280767356,3.81583334299469,23.815745779652,1.45919940624434,10.9981376431667,0.816874182883203,68.0938061890583,1.00000000079745,0.56299982644938,0.392125283926173,0.824665919792124,0.659258339501066,0.226604640822315,0.174574381060366,0.0280936800938778,0.55725625038132
