"","convergence","mu","x_C","x_W","C","I","AA","NT","NAD","NADH","ADP","ATP","rRNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau NADS","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v NADS","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p NADS","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f NADS","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.02652600743176,1,0.001,5.06764527947687,12.0279948157776,15.2955320103513,4.76519186800022,2.76802268008795,3.58345051166608,2.58418525731482,21.1901245112086,35.3416803344981,7.11704972923308,144.2591222783,0.0100917431192661,0.00189028848449162,0.00102069754571398,0.00225678298592508,0.0143985031449519,0.0310219266312278,0.166611250677301,0.0106020037489299,0.314971799010519,0.145371599543316,0.106386244795011,1012.63019096375,2518.57030321982,1503.78517163875,6.87267334980961e-15,6.51995241684112,24.4049472861282,200.227767895072,214.35744506464,36.2791540097018,7.30583664324291,740.428704139763,10.2192037620195,4.76082444155899,1.53490983397276,1.55101322836711e-17,0.0938775553788239,0.757088484149251,33.3601988293223,2.27261843618634,11.4269104050155,1.06206115883039,78.7714293718658,3.88371361897071,9.65940564900674,5.76742724364289,2.63585811736361e-17,0.0250057999675356,0.0935996447579662,0.767928228892828,0.822119403662052,0.139140473757867,0.0280198808237523,2.83974650154133
"2",4,1.02454681562701,0.769230769230769,0.001,5.06373306305744,12.0349446238828,15.3052265196402,4.76163702754039,2.77005696447088,3.58250325666086,2.58262762626981,21.1653377249662,35.3303004604423,7.11236159560908,144.291273647656,0.0103669724770642,0.0018906513507164,0.00102078246207678,0.00225689073107856,0.0143973177025389,0.0310259437884449,0.166597533415093,0.0106018939555102,0.315087296999648,0.14542490630753,0.106406287251523,1010.69371099513,2513.76419852548,1500.91763450812,1.12497881173115e-14,6.50849534563933,24.3309022782294,199.861044325733,213.805637024201,36.1975468318916,7.28694742436911,739.165824692358,10.4778338846284,4.75265167732472,1.53211039832765,2.53895425285581e-17,0.0937048752566653,0.754889206406491,33.2963570104318,2.26674469082088,11.4053871892789,1.05970364645677,78.6518910687241,3.88377479458649,9.65959709411331,5.76754956940766,4.32293612388605e-17,0.0250100796107549,0.0934959265796695,0.768002489703585,0.821587128703426,0.139095671104104,0.0280014236047602,2.84037940251292
"3",4,1.02198584151791,0.591715976331361,0.001,5.05865425063869,12.043961466949,15.3178076263986,4.75702025610815,2.77269899495861,3.58127104996654,2.58060733240779,21.1332560839735,35.3154957905215,7.10627139656444,144.332954973436,0.0107247706422018,0.00189112396040616,0.0010208934449665,0.00225703121272944,0.0143957817208647,0.0310311699457723,0.166579759912863,0.0106017542525107,0.315237589953616,0.145494272286284,0.106432363480205,1008.18795950678,2507.54521621374,1497.20711311283,2.94182657671343e-16,6.49366742334239,24.2352326592311,199.386461687647,213.092016018113,36.0919366840982,7.26250875327253,737.531182236467,10.8125846299397,4.74207884018364,1.52848892753411,6.63979440607923e-19,0.0934814187943272,0.752047623323932,33.2137489178035,2.25914918699611,11.3775351370536,1.05665342603016,78.4971868657773,3.88385413360595,9.65984542997315,5.76770827333848,1.1332832536415e-18,0.0250156300981305,0.0933616669936273,0.768098771770168,0.820896837188229,0.139037385002053,0.0279774464431671,2.8411999010519
"4",4,1.01867667726658,0.455166135639508,0.001,5.05208006926373,12.0556541745286,15.3341272289952,4.75102914776253,2.77612739207639,3.57967243216324,2.57798393190255,21.091789008792,35.2962312672193,7.09836119372599,144.386943371493,0.0111899082568807,0.00189173944270484,0.0010210378935299,0.00225721380781639,0.0143937933383903,0.0310379669864815,0.166556751487087,0.0106015773854526,0.315433187051115,0.145584547869746,0.106466296203636,1004.95007722579,2499.50910271887,1492.41240399353,7.23409227324952e-17,6.47450504632797,24.1118456508812,198.773124898221,212.17056123208,35.9554475873239,7.23093499486285,735.418058571755,11.2452991669018,4.72841995701308,1.52380961725144,1.63288929661967e-19,0.0931926876052097,0.74838266929519,33.1070059659847,2.24934262381681,11.3415414243189,1.05271240190263,78.2972368574034,3.88395695643798,9.66016719356282,5.76791391903404,2.79585062431802e-19,0.0250228339536993,0.0931880824436793,0.768223495571612,0.820002252772144,0.138961540422123,0.027946303912307,2.84226266479317
"5",4,1.01440836731914,0.350127796645776,0.001,5.04357753672685,12.0708055975277,15.3552819732269,4.74325728185481,2.78057392827397,3.57759898252218,2.57458079011782,21.0382805263445,35.2711575602321,7.08809034296655,144.456797913523,0.0117945871559633,0.00189254128767083,0.00102122608915413,0.00225745124084389,0.014391222520208,0.0310468099190817,0.166527003448121,0.0106013555064192,0.315687838023163,0.145702079087614,0.106510465274575,1000.77358393518,2489.14334170175,1486.22771233549,8.03979716930908e-17,6.44978380157348,23.9530840957657,197.981840774382,210.983116109344,35.779357354131,7.19021815221924,732.690922598035,11.8037112591092,4.71080654510151,1.51777451426085,1.814945009599e-19,0.0928202738956772,0.743666848897017,32.9693226813009,2.23670701972726,11.2951079689838,1.04762973387184,78.0392510683747,3.88409008343699,9.66058369740422,5.76818014771401,3.12031581962507e-19,0.025032176814158,0.0929640209309539,0.768384894242156,0.818843984501109,0.138862825040284,0.0279058674919943,2.8436377542032
"6",4,1.008915556189,0.269329074342904,0.001,5.03259276643208,12.0904182845183,15.3826809752212,4.73318268498198,2.78633824398676,3.57490752790568,2.57016872612553,20.9693840975434,35.2385139186226,7.07475964266521,144.547055664159,0.0125806697247706,0.00189358691067376,0.00102147215968999,0.00225776063853682,0.0143879043054365,0.0310583161509362,0.166488606962908,0.0106010807254913,0.316019500835177,0.14585515423162,0.106567978267511,995.398712649558,2475.80312879885,1478.26831764563,1.19354061290486e-16,6.4179598160038,23.7494210295324,196.96326049266,209.456831176351,35.552684869481,7.13783505978308,729.178865304437,12.522782448306,4.68814839809864,1.51000993102677,2.69472901631172e-19,0.0923409916687998,0.737617026736909,32.7921388622955,2.2204687758061,11.2353417258037,1.04109003352453,77.7071174708917,3.88426221148711,9.66112213534739,5.76852440303595,4.65745498930909e-19,0.0250442746924899,0.0926754048175943,0.768593469190352,0.817346098540282,0.138734306766231,0.0278533844199418,2.84541448157793
"7",4,1.00186785564562,0.207176211033003,0.001,5.01842579932173,12.1157733764415,15.418128346385,4.72013487689251,2.79380498026087,3.57141912213788,2.56445319140867,20.8809219098939,35.1960016535101,7.05746693376545,144.663469621631,0.0136025770642202,0.00189495169571815,0.00102179375419373,0.00225816349471585,0.0143836304709544,0.0310732910973692,0.166439152592472,0.0106007462914287,0.316451681371067,0.146054622171262,0.106642897803637,988.501982028259,2458.68545633494,1468.05509376595,6.96079338082123e-15,6.37711342217408,23.4891676775493,195.655862810613,207.501503094539,35.261742703902,7.07064926322148,724.668400500396,13.4461743886738,4.65909017471945,1.50004952562234,1.57186095068302e-17,0.0917260429359151,0.729885744879404,32.5647960059473,2.1996707893953,11.1586377667237,1.03270100664532,77.2807381760885,3.88448443055149,9.66181712166098,5.76896886258606,2.73536057627378e-17,0.0250599374110187,0.0923046263830809,0.768862548231305,0.815411979683541,0.138566935643741,0.0277853028888404,2.847706094914
"8",4,0.992859367879315,0.159366316179233,0.001,5.00020969058239,12.1485003685259,15.463923159264,4.70325676728234,2.80346381060261,3.56690165640423,2.55705704070873,20.7677430499469,35.1406186900686,7.03505137800493,144.81327688689,0.0149310566055046,0.00189673414853067,0.00102221464726801,0.00225868826902316,0.0143781404088701,0.0310927853279291,0.166375624731211,0.0106003490394423,0.317015189147888,0.14631470268364,0.106740541328925,979.685885693722,2436.80345165266,1454.99920754387,6.46189294020896e-16,6.32487703073263,23.1582462739198,193.983933492557,205.007140995682,34.8896924595096,6.98481666416448,718.896092752249,14.6277454149069,4.62196832000702,1.4873215017147,1.45954017797335e-18,0.0909399700167111,0.720054379966301,32.2741981226418,2.1731472501324,11.0605624543631,1.02198137351696,76.735358099624,3.88477076494393,9.66271225005094,5.76954151021636,2.56234913117542e-18,0.025080179003964,0.0918299216167545,0.769208911453385,0.812919487332232,0.138348892480585,0.0276970526693107,2.85065505682854
"9",4,0.9814001571044,0.122589473984026,0.001,4.97684942705092,12.190650739858,15.522976328823,4.6814580457686,2.81594193902439,3.56105829055423,2.54750222564892,20.6235980499355,35.0684467002936,7.00602559381888,145.005494330732,0.0166580800091743,0.00189906530252359,0.0010227664723507,0.0022593722124253,0.0143711129741244,0.0311181708787581,0.166294307272011,0.0105998950631018,0.31775048113911,0.146654068218051,0.10686787741733,968.470431087733,2408.96537569535,1438.38957908559,4.35609614268686e-16,6.25838902716325,22.7401214507402,191.855865740947,201.842349505476,34.4161791010754,6.8757146184513,711.542074585908,16.132857927579,4.57478255996375,1.47113663566739,9.84204257943973e-19,0.0899400157453836,0.707630985107847,31.9045382894628,2.13950772404796,10.9357574683365,1.0083515207022,76.0409912041193,3.88513868205772,9.66386196668909,5.77027735095397,1.74750173918134e-18,0.0251063001164513,0.0912248042345839,0.769653488060188,0.809715500410669,0.138064750788557,0.0275827779284208,2.85443886477819
"10",4,0.96691282691896,0.0942995953723274,0.001,4.94701390091974,12.2447882043622,15.5989464335467,4.65336732282675,2.83203163814139,3.55351015309085,2.53518048023104,20.441071460001,34.974378323822,6.96849452604179,145.251219017127,0.018903210433945,0.00190211869596886,0.00102349162491046,0.00226026427912677,0.0143621579920225,0.0311512344558865,0.166190685336261,0.0105994072627191,0.318710724627484,0.147097257520377,0.107034042265354,954.289706019181,2373.76593705859,1417.38769313993,1.08445540055326e-16,6.17426226476952,22.2160327155319,189.163355698644,197.854514778538,33.8171750148199,6.73792674154437,702.226333966374,18.0391391278281,4.51518456873319,1.45068443317988,2.45115580417664e-19,0.0886757301308026,0.69205684380118,31.4371877240646,2.09714058090541,10.7778963538277,0.991130545054387,75.1621231096015,3.88560993513904,9.66533375614565,5.77121985878116,4.41560948632954e-19,0.0251399283119379,0.0904576848040627,0.770222092547774,0.805610144892572,0.137694402849693,0.0274350178190622,2.85927596490407
