"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.646139017530888,1,0.001,31.4103446677889,3.73550007039343,2.20315710182498,7.52469000331006,6.5020354019661,24.2944168051183,45.1768886837669,6.64658451591925,126.506384011559,0.0410502700317416,0.0138632446203255,0.126773193909057,0.307087708262855,0.245453814802523,0.289770627171165,0.0205104648657436,0.302447853259633,0.139591316889061,0.150211374007717,164.119311268047,573.504427028554,2.27181362441303e-12,1.53490997417617e-12,19.8987893725225,112.287233060238,174.389081547213,29.1905504692314,4.29461758905208,408.703553383069,6.73714204497678,7.95063216273648,2.88005069132951e-13,4.71351986359559e-13,4.88423376143755,32.5375419471799,3.57680113004342,8.82861932488601,0.599491324790705,61.3919223155071,1.00000000496713,3.49443600174844,1.3842451678261e-14,9.3524032604145e-15,0.121245874831041,0.684180507159149,1.06257503194494,0.177861766471523,0.0261676555744852,2.49028314983383
"2",4,0.644481799467608,0.769230769230769,0.001,31.0216443156927,3.72473342440144,2.20140801297752,7.50477434692729,6.52544169202574,24.2439531897104,45.1726553522249,6.63087793156594,126.974511919749,0.0429911044329966,0.0139331167988246,0.126850584219168,0.307397255686666,0.246326206123594,0.290139952578771,0.02065203979914,0.302811249149333,0.139759038068923,0.150267610350628,163.698377184179,573.393860647949,6.32711388452579e-14,2.03151106099902e-14,19.8303149819107,112.278249229694,173.812694033337,29.112954208132,4.27348014138567,409.163809642805,7.0375740290371,7.98916363213683,8.02598092673308e-15,6.24480925048207e-15,4.88472625572994,32.576405907131,3.5895866747722,8.81573003019177,0.597257473766706,61.4840679169834,1.00000000072943,3.5027461538062,3.86510483364308e-16,1.2410086754832e-16,0.121139349928095,0.685884925940762,1.06178629959515,0.177845099811909,0.0261058186282124,2.49949826613679
"3",4,0.642351576904264,0.591715976331361,0.001,30.5315893961966,3.71087577737744,2.19913801776743,7.47898761777724,6.55512953596064,24.1789137121661,45.1656587001801,6.61068520717941,127.569022109445,0.0454952099292371,0.0140233888135078,0.12695085352041,0.307798314997493,0.24745172137164,0.29061765558736,0.0208361639952151,0.30328217756498,0.139976389645375,0.15034301482871,163.157300581251,573.214387960466,1.43626399470807e-12,7.56712047519217e-13,19.7420611450781,112.259190684797,173.068313743217,29.0122320879804,4.24638406724938,409.720812580686,7.42287564143165,8.03840823586649,1.82334940008823e-13,2.32914693164718e-13,4.88520701377374,32.6245028149502,3.60607976752902,8.79889292366328,0.594393510781213,61.5986622014493,1.00000000029155,3.51326226951229,8.80294041400595e-15,4.63792944014171e-15,0.121000170268216,0.68804270674742,1.06074514089848,0.177817553937717,0.0260263197133048,2.51120122262688
"4",4,0.639621846257928,0.455166135639508,0.001,29.9190907285431,3.69309266065118,2.19619424599672,7.44563147293294,6.59251623335106,24.0953059010366,45.1541770356917,6.58480118789307,128.319190610255,0.0487199520255749,0.0141397623043606,0.127080628621068,0.3083173922523,0.248901091298383,0.29123460477223,0.0210755895282477,0.30389207743962,0.140257881895209,0.150444698879629,162.463948998351,572.924297802574,1.31208632296448e-12,1.55873958167394e-13,19.6286014512319,112.222676814506,172.108894537046,28.8815980818265,4.21178269304156,410.37878804227,7.91523580108509,8.10101338932113,1.66740754727431e-13,4.8058652302215e-14,4.88558032187265,32.6831269285544,3.62729641542326,8.77688884086239,0.59073571952891,61.7393131936065,1.0000000003006,3.52647034315664,8.07616909134846e-15,9.59437211610758e-16,0.120818197379479,0.690754333746866,1.05936668196173,0.177772350534219,0.0259244141255633,2.5259683190995
"5",4,0.636137427692262,0.350127796645776,0.001,29.1610079141703,3.67035540704054,2.19238377569072,7.40258650891944,6.63924375686918,23.9881868825483,45.1356631736607,6.55175499900984,129.25881738288,0.0528632249379683,0.0142895969684855,0.127248389159275,0.308988404501851,0.250763895927843,0.292030161280983,0.0213872000030153,0.304680949757564,0.140621976811183,0.150582301878504,161.578906507109,572.460943407743,7.79587151061156e-14,2.4669085013456e-14,19.4832549437822,112.157338234197,170.876103366026,28.7124846684768,4.16781657194004,411.131857982445,8.54158207991624,8.18023616149565,9.92012091818009e-15,7.6224612188283e-15,4.88569691505823,32.7533255733784,3.6545613984251,8.74814709869101,0.586086605332617,61.9091815505826,0.999999999215705,3.54291878397864,4.82480768871542e-16,1.52675157465698e-16,0.120580435588258,0.694133538657773,1.05753966854882,0.177699461313625,0.0257943110197238,2.54446490911181
"6",4,0.631710911400969,0.269329074342904,0.001,28.2354624562352,3.64143074157151,2.18746258057222,7.34714756911474,6.69691825278317,23.8515697683984,45.1060152984099,6.50976124141483,130.424232424988,0.0581729873668692,0.0144818791010965,0.127464829553544,0.309854127531728,0.253150286290408,0.293053445101446,0.0217924703146985,0.305700302115993,0.141092447130458,0.150769507179572,160.454571706515,571.726270578525,3.49850401523975e-13,6.36352811360559e-14,19.2978132097822,112.044922583143,169.297412387744,28.4939620338246,4.11228720681687,411.952053669805,9.33412177283949,8.27967072943897,4.45936217994922e-14,1.97176545166488e-14,4.88524693883518,32.8351505691149,3.68940883381518,8.71061280222181,0.580212665313069,62.1098081134093,1.00000000131295,3.56316598055498,2.18037042050267e-15,3.96593755745396e-16,0.120269637878668,0.698296854608743,1.05511118075017,0.177582737395315,0.0256289812654127,2.56740615009819
"7",4,0.62612029172447,0.207176211033003,0.001,27.1227722910991,3.60486149743895,2.18113005657362,7.27601048186066,6.76716111912103,23.6783226492669,45.0593262275571,6.45670386933104,131.853713693865,0.064957928828321,0.0147279355943945,0.127743445207397,0.310968540581936,0.256198182987974,0.294366063651866,0.0223197352755676,0.307015573894802,0.141699495643755,0.151024779496919,159.034555278949,570.578623955853,2.8062619329046e-14,8.25168789374484e-15,19.0625351787556,111.858647858768,167.285702925146,28.2125584825061,4.04267331024406,412.781428414788,10.3305553230537,8.40344522516003,3.58481567463602e-15,2.56601534165546e-15,4.88378687594151,32.9273898556057,3.7337726046765,8.66169483354728,0.572844769114053,62.3402242067665,1.00000000742564,3.58776510672138,1.76456113504431e-16,5.1886132171372e-17,0.119864109324362,0.703360653244123,1.05188274255194,0.177398922155737,0.0254200939737443,2.59554554515483
"8",4,0.619108763467048,0.159366316179233,0.001,25.8100744279297,3.5589885528644,2.17302231679559,7.18514599522535,6.85122591691709,23.4602219292073,44.9870663252695,6.39014107811726,133.58411333548,0.0736015830251666,0.0150416313419115,0.128101040372808,0.312398857719056,0.260076952606394,0.296044028074186,0.0230056259959327,0.308709916913138,0.142481500113756,0.15137312651234,157.253625844979,568.815539921441,2.61525972941133e-16,9.25381980677346e-17,18.76608299491,111.559706982131,164.73817123726,27.8518870046477,3.95619234125316,413.515476129854,11.5741157986377,8.55591365304868,3.350174921827e-17,2.890882737174e-17,4.88062567767485,33.0265850257659,3.78990475473833,8.59815372307889,0.563684219520303,62.5951304830151,0.999999999518921,3.61718552810055,1.66308389654005e-18,5.88464638102787e-19,0.119336408843009,0.709425339663951,1.04759537513245,0.177114434351455,0.0251580357406191,2.62960853022598
"9",4,0.610387853447397,0.122589473984026,0.001,24.2944771764234,3.50199508381561,2.16271420579401,7.06982765696341,6.94979061399182,23.1881347726957,44.8775971373534,6.30735139803081,135.648111299501,0.0845798373738483,0.0154400428067128,0.128558374066811,0.314228111401681,0.264996009464559,0.298180588461383,0.0238981231779276,0.31088819930346,0.143486861216982,0.151847364980436,155.038514375573,566.162724563039,1.6661400984401e-12,3.4999636643163e-13,18.395823584138,111.094969650613,161.538417297136,27.3927401845462,3.84993068078246,413.98979740148,13.113132332569,8.74157670281847,2.14196262022976e-13,1.09978697221262e-13,4.8748198406106,33.1263634255192,3.86046499453444,8.51607966996109,0.552414469288432,62.8632598641995,0.999999997419575,3.65175534209904,1.07466206113443e-14,2.25748012961889e-15,0.118653249553888,0.71656368620005,1.04192443749157,0.176683453296667,0.0248320921182315,2.6702384114075
"10",4,0.599645014061919,0.0942995953723274,0.001,22.587937783639,3.43201354243554,2.14972575367897,6.92470580532556,7.0623782246368,22.8524687998713,44.71548972721,6.20539721696308,138.069883190365,0.0984864491226872,0.0159437356120987,0.129140704187335,0.316557328868434,0.271210479100931,0.300888189417717,0.0250592303057596,0.313682938358365,0.144776740780784,0.152489916697404,152.309833598187,562.262671285525,5.26388364844456e-15,6.38437448718439e-15,17.9382888646713,110.39454444819,157.560210007079,26.8134204662585,3.72103550142562,413.964585236071,15.0004546775528,8.96456737552875,6.79781641120329e-16,2.02102053415887e-15,4.8650519172384,33.2164146006098,3.94833758959125,8.41091251929429,0.538719392225992,63.125425118324,1.00000000017372,3.69157170026542,3.4560366359836e-17,4.1917020966199e-17,0.117774988285465,0.724802475712786,1.03447168388428,0.176045235146496,0.0244306977045791,2.71791108642451
"11",4,0.586556761153783,0.0725381502864057,0.001,20.7188390363296,3.34726936466574,2.13354270105196,6.74409602144265,7.18700872609538,22.4438337785394,44.4815419545552,6.08130063599293,140.86256780276,0.116068212311859,0.0165775739126153,0.129878473432843,0.31950827572715,0.279034667861835,0.304301438488056,0.0265696778004577,0.317260369815962,0.146427862991982,0.153353702259597,148.985417345633,556.678352843922,2.45512737617671e-14,9.55358892022883e-16,17.3801710097764,109.372307091537,152.676476987019,26.09094917999,3.56702800465045,413.119457690961,17.2924710518438,9.22837653982305,3.18868195701012e-15,3.05245072290831e-16,4.84967024509486,33.282150378712,4.0565648012541,8.27762418569309,0.522312287953521,63.3533983123857,1.00000000008438,3.7364620162754,1.64789777424203e-16,6.41243223078103e-18,0.116656860254467,0.73411417740994,1.02477463714255,0.175124180923446,0.0239421284881611,2.77288519296772
"12",4,0.570808011478353,0.055798577143389,0.001,18.7316077846992,3.2462718768894,2.11364461779483,6.52246275875163,7.31981664939206,21.9539273090353,44.1531744884319,5.9322609542235,144.026833604641,0.138275941596193,0.0173716124679881,0.130808050549462,0.323226420860265,0.288859500082211,0.308580141698836,0.0285347581855989,0.321828915945629,0.148536422744136,0.154502966653646,144.985234940537,548.910592286425,3.03394199159725e-15,8.56669574823827e-16,16.7096875774363,107.92912046252,146.772243663924,25.2029857301986,3.38618207885099,411.058352446945,20.047969878948,9.53546208877361,3.96864037400989e-16,2.76898240530191e-16,4.82675200014819,33.304783285755,4.18811048130787,8.11104957614296,0.50297137275283,63.5097349208128,1.00000000017267,3.78597581061501,2.09258687159796e-17,5.90866770208083e-18,0.115250960466249,0.744414564182493,1.01232545334332,0.173831395623748,0.0233553580874941,2.83517388985514
"13",4,0.552117812240304,0.0429219824179915,0.001,16.6830189463393,3.12802242817759,2.08954319678898,6.25515992810221,7.45484531117099,21.3765385728744,43.7055993869595,5.75596099311695,147.551310461302,0.166336313497917,0.0183624572146448,0.131972699052947,0.327884811212585,0.301177828608529,0.313913609242182,0.0310923978165448,0.32764951914323,0.151222854989183,0.156013532595769,140.237923881053,538.433374004993,9.19484441039001e-14,1.22659931809133e-13,15.9183205939195,105.959637901315,139.76201890921,24.1306399161793,3.17796859086025,407.328533625419,23.3266592709759,9.88695979310355,1.21346843421107e-14,4.02183285845862e-14,4.7942452315711,33.2621723675963,4.34553629156861,7.90639256515456,0.480581483375838,63.548763457956,0.999999996948157,3.8394277201256,6.55660332659208e-16,8.74655927870351e-16,0.113509385370257,0.755570495095287,0.996606442927814,0.172069288925038,0.0226612637524289,2.90455335553744
