"","convergence","mu","x_C","x_W","x_CO2","C","AA","NT","ADP","ATP","CI","W","CO2","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau tCO2","tau GLY","tau RES","tau FER","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau rRNase","tau mRNase","tau tRNAse","tau DNAp","tau tRNAc","tau r","v tC","v tW","v tCO2","v GLY","v RES","v FER","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v rRNase","v mRNase","v tRNAse","v DNAp","v tRNAc","v r","p tC","p tW","p tCO2","p GLY","p RES","p FER","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p rRNase","p mRNase","p tRNAse","p DNAp","p tRNAc","p r","f tC","f tW","f tCO2","f GLY","f RES","f FER","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f rRNase","f mRNase","f tRNAse","f DNAp","f tRNAc","f r"
"11",-1,0.367474648130088,0.308434631543625,0.01,0.001,1.46116216000071,4.951970909836,7.90958249046619,3.72297860199458,10.5458253247938,41.1714177937289,4.25132464400302,1.84543361166369e-05,34.0734836214844,38.83888551325,9.40608116368038,0.77589026861844,4.95718007714415,6.50850740970355,171.425691464464,0.133674858019611,0.0211493943739766,-2.02760330394105,0.00886087608862389,0.237542822001709,0.00896530638880784,0.492566178508964,0.225768619251575,0.0929148772247821,0.114693551410062,0.154267716615214,0.207314023171579,1.58089251213084,1.58089251213084,0.112873695869296,0.110631420063238,0.738594327784992,1.58089251213084,0.000303243317908386,0.00684974574934676,274.71200767227,149.770585403351,4.19423544945103e-05,1094.95626053605,0.00243619275827229,151.332839430993,5.24342370223374,80.0155405624461,90.8745223546701,69.5618966909515,124.457049207808,15.7913417726349,5.00884435506246,2.88415047911272,1.51903598488863,1.55234798915597,0.23249491564541,1.82163800456603,6301.97715615738,6299.45956513608,36.722088621873,3.16755717631682,-8.50424565481357e-05,9.7022717470729,0.000578700102740128,1.35674527218711,2.5827331753126,18.0649981114519,8.44359508744489,7.97830097430509,19.1997047979559,3.27376659416236,7.91844453534708,4.55953189628788,0.171459205772836,0.171738462472637,0.17171942593455,2.8798138812314,1.91103246221602,43.1496963794726,2.1987271700651,1.1987268346703,3.3569626309746e-07,8.76375991160035,1.9498686113202e-05,1.21123073068207,0.0419670703729068,0.640424656180237,0.727337268803596,0.556756268324908,0.99612353285189,0.126390005669858,0.040089555121455,0.0230840292519967,0.0121579894544171,0.012424610522395,0.00186083197550435,0.0145799414033651,50.4394711966989,50.4193210189599
"12",-1,0.352501173783765,0.280395119585114,0.01,0.001,1.34433783011256,5.13781607500742,5.73444175103965,4.20764148669113,10.1750925744435,41.6361569127439,3.80926057828245,0.0045262487728296,34.3968867182122,40.2791281480022,8.76420016804363,0.854836543086179,5.45602109509637,6.93102400719866,171.267542732588,0.139445773796058,0.0219577121614328,-2.12274660230806,0.00875467014700963,0.225275730770164,0.00891757435516006,0.585334604103367,0.233331988543409,0.0961913569229186,0.117226283362493,0.161008206473548,0.229050962475416,1.60487622185278,1.60487622185278,0.112413376927196,0.111410054321286,0.552393022595661,1.60487622185278,0.000287869772224564,0.00684774432248551,264.038946254039,144.187521225425,0.00140915697494619,1053.47371873786,0.150233249010298,145.530290050518,5.06993063876969,76.7194238116175,86.8898798657645,67.3607941259834,122.386272718519,16.0512027724593,5.3385565473405,3.02920741843757,1.85276282130182,2.24916570082925,0.310400268157203,1.92325384021046,6039.77276769096,6037.20098442984,36.8191151726901,3.16602808833836,-0.00299128318068573,9.22281491609352,0.0338439049567709,1.2977771824535,2.96760584327579,17.9010957178692,8.35805544715727,7.8964555397351,19.7051942673913,3.67654344391987,8.56772246184327,4.8615029569105,0.208275325387698,0.25057967290696,0.171462942341861,3.08658435674081,1.73866801092332,41.3412087648334,2.20307106414821,1.20306250395866,1.1757632729528e-05,8.78990580563443,0.00125350645601017,1.21426621154184,0.0423021590033371,0.640126561082698,0.724986153805525,0.562040632650527,1.02115865822198,0.133926986433122,0.0445435024666741,0.0252749047272824,0.0154589624684097,0.0187664431488987,0.00258989766010899,0.0160471208679305,50.3942649647153,50.3728066860553
"13",-1,0.345641320418791,0.254904654168285,0.01,0.001,1.28518372468989,5.12813777246889,7.94914931268633,4.46139529183269,13.3649792095037,39.1398092267559,4.14377396616178,0.000325540302913726,33.2614898468954,39.2333412944067,9.27947089790105,0.638569148632513,5.0244144006485,5.9666255006259,171.123335595978,0.151540802091359,0.0216168938781411,-2.05964101549649,0.00938460353735214,0.239616504969892,0.00918829549670936,0.517184442967192,0.245120494553935,0.0942007550836374,0.113248757533073,0.148345718991003,0.206680004667541,1.57393130128201,1.57393130128201,0.112744262494698,0.110776476493139,0.87901894681197,1.57393130128201,0.000320444347149809,0.00669918114553096,262.403918438303,144.885716917154,0.000152326620255823,1046.16321501651,0.0132423400202228,146.317976422335,6.16153162092188,75.77904224463,88.847555168281,63.8696959432062,129.196938577469,15.1528968792397,5.51096769139334,2.45636637928085,1.59223298979992,2.30359911745508,0.195046729789257,1.73664522777133,5916.90042205614,5914.72956698616,39.7649002720561,3.1319791670565,-0.000313738154830851,9.81782700829167,0.00317308323326872,1.34441280384897,3.18664829919122,18.5749963118272,8.36950678418721,7.23316370958322,19.1658127447112,3.13180079772803,8.67388454983785,3.86615193176689,0.179515134154721,0.255184593484379,0.171449770998472,2.73336028321133,1.89603729289621,39.6238447960682,2.23288184921231,1.2328805508691,1.29619766177788e-06,8.90214928201691,0.000112683457046795,1.24506812135781,0.0524305132392256,0.644828968201977,0.756033272913142,0.543488396191101,1.09937953991055,0.128941018129633,0.0468946492984665,0.020902035060887,0.0135488378519668,0.0196020878340516,0.00165971722254235,0.014777689413672,50.3488653471162,50.3303928223464
"14",-1,0.33221267939851,0.23173150378935,0.01,0.001,1.39020428485655,4.43832122818041,8.23365240621565,3.25463016216808,14.9271193643027,32.5452458299692,3.18589127351288,0.0012052769226745,41.0070415306703,38.0464018264135,9.50745767435705,0.43790236198916,5.48095482057935,6.60602830716442,170.93794792297,0.155539814286742,0.0217708996398476,-1.87838569495364,0.010540175038605,0.31084997046006,0.010121924300031,0.4707088470276,0.258337960110651,0.0921140212318583,0.11705483021079,0.135201903555044,0.198116982351579,1.53067081897006,1.53067081897006,0.113141847218069,0.110518058920179,1.26848563681291,1.53067081897006,0.000423382630342855,0.00648222075242745,259.549181096198,146.592552857265,0.00431582480180485,1042.0558176034,0.235811653885187,147.650946333511,6.04020772634132,72.6409969882495,85.9621292874819,75.6836618950553,141.612347822566,15.6595360916066,4.73649099008045,2.63199553549691,3.02003899938142,1.57799300181437,0.315013574022268,1.82084268660685,5681.08548099949,5678.77536903728,40.3702314259785,3.19145175620456,-0.00810678356963637,10.9834507175365,0.0733020456443483,1.49451170161574,2.84317921467332,18.7659269823483,7.91831740232286,8.85913819285656,19.1462589925099,3.10242003549473,7.25000854283073,4.02871876184459,0.341692791060624,0.174396723550151,0.399590194048349,2.78711076632414,2.40527291414817,36.8110755455473,2.29786516812882,1.29782694630403,3.82092651648096e-05,9.22562635876461,0.00208770986451614,1.30719721475554,0.0534757339013835,0.643112091714066,0.761047990340912,0.670049698213567,1.25373572771093,0.138638474534898,0.0419335465413313,0.023301829881125,0.0267372926925056,0.0139704357343988,0.00278890773677784,0.0161204553546451,50.2963191361898,50.2758670361676
"15",-1,0.333649023447804,0.210665003444864,0.01,0.001,1.16081822967972,4.90702119071878,7.53432126882786,4.01598155131342,9.97147982132834,41.8216526239097,4.0321166627331,6.04540691487382e-08,36.95475921371,37.2972167452425,9.27782668793705,0.757746737013889,4.83826127312999,6.58112243557099,170.849857466938,0.164144363761922,0.0207235831554879,-1.94710528749926,0.00974326162942759,0.22734689225913,0.00889883997215495,0.511887635332403,0.250154291111993,0.103893308142064,0.116851284744008,0.160331883121757,0.210072174723182,1.60096274402517,1.60096274402517,0.113405826054401,0.110778386292775,0.729123215125973,1.60096274402517,0.000312817871934694,0.00711140473878626,250.383629786398,136.942900326035,7.74495330311274e-07,1002.97025717137,3.97332885723098e-05,138.288212112984,4.66690282749576,72.044331292563,80.1204002222087,68.4995517966837,119.365002513866,13.9509971074964,4.63767975326562,2.65993208362871,1.5068171631252,1.54214193911745,0.234439078077756,1.61428114896515,5702.70016271332,5700.38881000404,41.099061607689,2.83794758246028,-1.50802395279257e-06,9.77220162215496,9.03323967614983e-06,1.23060466962886,2.38892985269291,18.0221986231287,8.32397342875141,8.00426063183124,19.1380156318815,2.93071630192859,7.42475250369812,4.25845216752682,0.170881845097162,0.170835995449842,0.170934974359223,2.58440397787535,1.78390652918161,40.5377719963869,2.20717696979394,1.20717642776513,6.82731637740982e-09,8.84136416947662,3.5025612315707e-07,1.21903559442023,0.0411395922724754,0.635083807071592,0.706275814964397,0.603835934864543,1.05222408019549,0.122980562058298,0.0408819855891537,0.0234477822739841,0.0132828657487609,0.0135942600363976,0.00206662286346109,0.0142301802150882,50.2703330705718,50.2499580785112
"16",-1,0.324102371493246,0.191513639495331,0.01,0.001,1.07287912279105,5.07385748605838,7.17228520927271,4.18094489002415,9.36367352849551,42.4488862560284,3.86194781265915,0.00155892769980013,37.1437690105366,37.3172105685867,9.32180443728234,1.03690235854671,4.73798680154532,6.57719751662242,170.689096153182,0.173203191592456,0.0210233339372592,-1.97611870198042,0.00992027774872783,0.220578144829667,0.00883678975499543,0.528289674805147,0.25889778925425,0.108447442289231,0.118933890505393,0.166009829061365,0.214891828127378,1.62040014403975,1.62040014403975,0.113398643477948,0.110727536784622,0.542292619631432,1.62040014403975,0.000263320371786604,0.00720830468579321,242.646507796506,132.451512306864,0.000189156227799385,972.23317309021,0.034720419614556,133.70317875153,4.38984295041333,69.8931862655634,77.2787866925776,66.8799090139569,115.156975881526,13.702635382815,4.57359103424448,2.76093183206843,1.60803894002324,1.55237210952502,0.315622798507839,1.53559275848454,5534.31796440527,5532.07408512851,42.0271495791186,2.7845723737222,-0.000373795159350433,9.64482311358186,0.00765856574628635,1.18150688020184,2.31910870471953,18.0951914080899,8.38068676002511,7.95428777567657,19.1171898813159,2.94458436757601,7.41104757066868,4.47381433836762,0.182349434458353,0.171890339860853,0.17115991421822,2.48827472703475,1.45729866397248,39.876875549987,2.20197771498368,1.20197599818826,1.71656209704832e-06,8.82285840564377,0.000315082178352436,1.21333466822549,0.0398371129956462,0.634269332716067,0.701292459072775,0.606924330237525,1.04503088430472,0.124349194321848,0.0415045970630718,0.0250550087121067,0.0145926926495339,0.014087525188712,0.00286422572064337,0.0139352552986627,50.2230381797801,50.2026753391713
"17",-1,0.313048978502237,0.174103308632119,0.01,0.001,1.0969418734418,4.64830609946607,6.48711843323903,4.16726965648447,9.17542882087098,43.1375670262349,2.32367382275251,0.000612555851069887,38.8194143286709,34.8868355349859,11.1336503207564,0.929311544937548,5.63800852015872,7.21410258817343,170.341757999458,0.188417002814196,0.0261925673534924,-1.91450296002241,0.0097626787080557,0.218388874795935,0.00877088254314275,0.550748487247879,0.254059051838464,0.109354900240035,0.118665424837197,0.167215056395577,0.208396845571041,1.5635698478801,1.5635698478801,0.1143320536911,0.108981780199578,0.556634724892468,1.5635698478801,0.000289959328943561,0.00710677559475107,235.243582489403,128.805401665613,0.00152840679758106,944.097129486672,0.0860083390517028,129.532825382198,4.17691812879955,67.2566621081508,74.5654431439285,67.5132111202529,114.096220064867,12.4169213594209,5.05386122998672,2.83648302455917,1.49563313201806,1.56848337007284,0.310967837574451,1.76497280802259,5334.90856269112,5332.53133380055,44.3238907439273,3.3737441586202,-0.00292613933808732,9.21691694437604,0.0187832643885686,1.13611719690868,2.30043134079459,17.0871638050168,8.15409659635831,8.01148387970821,19.078605872669,2.587647243007,7.90206503457745,4.43503933122446,0.170998807552077,0.170936109883973,0.17309549671866,2.75965826495239,1.54690650681317,37.8971035412991,2.21017456432867,1.2101602071219,1.43597788820142e-05,8.87003777006815,0.000808070686905104,1.2169945418947,0.039243230815752,0.631893811087402,0.700561707446492,0.634304155697237,1.0719636251279,0.116660201589549,0.0474823390460252,0.0266494948201748,0.0140518617807669,0.0147363086908594,0.00292162361097481,0.0165823780004668,50.1228517415996,50.1005170586641
"18",-1,0.305973514037828,0.158275735120108,0.01,0.001,0.968956185471797,4.94671208158497,7.276110703822,4.2808331677121,9.58267900910973,42.21170364987,3.83872338313868,4.27760263017266e-07,39.4160055110418,36.040718937311,9.1924308168053,0.723305530636935,4.72263672386559,6.46750067883602,170.331904980178,0.194290010063624,0.0204844158965325,-1.88797303790725,0.0105627780983079,0.22028073367216,0.00886002133722553,0.52908228263526,0.274447410941591,0.114137517381251,0.118862114206575,0.165543603847538,0.212277256623626,1.61913140621997,1.61913140621997,0.113873197170947,0.110878515377802,0.741230455935651,1.61913140621997,0.000323930708701523,0.00736640345123245,230.600943365374,126.569876489171,4.24234940038083e-06,927.646187339915,0.000218661635561098,127.744424172129,4.24186753764844,65.6177838155979,71.6547249136207,67.0014095308215,115.247248602126,12.5243946025465,4.34861414128962,2.40917025292165,1.49688918084774,1.53597378172207,0.229804365189012,1.44500175392525,5213.78818764873,5211.70515195426,44.8034596071397,2.59270998997693,-8.00944128530101e-06,9.79852083061287,4.81669455073532e-05,1.13181832387665,2.24429695945544,18.0086308799159,8.17849241027717,7.963929191654,19.0784448671092,2.65864412710033,7.04097772969429,3.90076321943634,0.170455556833733,0.170306492576572,0.170337994385054,2.33964772182331,1.68890610264468,38.3915228181618,2.21665614049795,1.21665544740315,4.07796677292518e-08,8.91701736934566,2.10188930749454e-06,1.22794581029474,0.0407750358141822,0.630752248009028,0.68878246401536,0.644052377631402,1.10781646233177,0.120390991452998,0.0418011396582745,0.0231581968256841,0.0143888769314954,0.0147645784323766,0.00220899901698297,0.0138901080113694,50.117642333733,50.0976191118171
"19",-1,0.296365322192242,0.143887031927371,0.01,0.001,0.91141945742676,4.82954681630689,7.16804896904009,4.33158546463686,9.37045314024469,42.4842652533749,3.76367937909812,1.90966680429792e-06,40.3219021673258,35.7680118687425,9.11368205391819,0.725175094535899,4.58457264317706,6.47283229666755,170.154823446516,0.206089251076689,0.0204291001241954,-1.8680538463207,0.0108986033044351,0.218047456959577,0.00883334824217472,0.534370278253755,0.283409128575408,0.118808253322499,0.119533423215363,0.167569682809081,0.214852449257059,1.63661340460307,1.63661340460307,0.113978970982084,0.110972513568981,0.732126574541801,1.63661340460307,0.000327280944774457,0.00745201866156752,223.704596179062,122.940369499983,1.71453710010166e-05,901.380048067818,0.000885566500937611,124.055793551798,4.06080908582627,63.3586437265898,68.7374346170741,66.3889640401308,113.728891874693,12.0976378546076,4.23465945938461,2.34591794474932,1.49723949295175,1.53368014111749,0.232871039103994,1.35870834850891,5044.81819472811,5042.79890732906,46.1031126889561,2.51156111782074,-3.20284762450446e-05,9.82378357042378,0.000193095523498037,1.09582802590237,2.16997568112836,17.9564180062726,8.16657454472406,7.9357001354385,19.0575143376705,2.59920712328735,6.93050043515806,3.83936075447563,0.170653816720378,0.170196340270639,0.170491076169196,2.22368029611578,1.65107286498598,37.5790315639484,2.22007989928562,1.22007972924789,1.70153381626024e-07,8.94543858513606,8.78850243487442e-06,1.23114937448053,0.0403001135437694,0.62878123107855,0.682161205126408,0.658854610577218,1.12866356405539,0.120058877146865,0.0420254322292703,0.0232812618223659,0.0148588422387983,0.0152204850118639,0.00231104913296779,0.0134840371858149,50.0655760362714,50.0455363077987
"20",-1,0.286261938750849,0.130806392661246,0.01,0.001,0.863115987716965,4.69853711133686,7.55004816763376,4.53309260395514,9.24568308573253,43.182702892769,3.55204076243874,2.58315572594275e-06,41.3247533280007,34.9751187264197,8.65882110710185,0.724760198672243,4.62231482912055,6.43665080664462,169.63241063832,0.219521495441294,0.0206865032408733,-1.84700248599588,0.0110772502295929,0.212969982911437,0.0087666414759996,0.530651868379213,0.290498088921136,0.123232753735816,0.119958413718604,0.170661005178045,0.209650013517612,1.62244185054851,1.62244185054851,0.114295877132286,0.111548916274293,0.758841930415701,1.62244185054851,0.000330702244060239,0.00769176156124821,216.002849970856,118.673773995009,1.67762058347656e-06,871.656324359761,0.000120853987484014,119.690588070187,3.94433904254315,60.8988122560515,65.7191719453132,65.7205778115227,111.328643724963,11.5448954584342,4.01507539788903,2.28662353415664,1.53285016376812,1.53638448047328,0.255979589676932,1.32319280450085,4857.86981984001,4855.93027443056,47.4172686451839,2.45494541035442,-3.09856938823905e-06,9.65555521914025,2.57382716492495e-05,1.04928447366288,2.0930708824466,17.69098857795,8.09875453205854,7.88373626294037,18.9994582432108,2.42038748892013,6.51422635864286,3.70991371826487,0.175198453980245,0.171382023777437,0.194248045977462,2.14680338236683,1.6065084507736,37.3506578289665,2.21930481812053,1.21930464550447,1.72365848153857e-08,8.95576646631215,1.24170508281969e-06,1.22975182421753,0.0405258108520235,0.625700204770019,0.675226622985779,0.675241067450992,1.14383766439642,0.118617148426781,0.0412525861434447,0.0234937392134702,0.0157491521726052,0.015785465240204,0.00263004278317244,0.0135950436150604,49.9118131933345,49.8918854818588
"21",-1,0.276729631018624,0.118914902419315,0.01,0.001,0.80020173725897,4.84966311516547,6.93604293819868,4.5359847576392,9.02185556160012,43.052956148336,3.65559617002523,2.21958661794645e-07,42.2039550017959,34.7150717201308,9.04962348317812,0.701219328302756,4.62271723100588,6.51450981419515,169.340604115154,0.232340453960215,0.0202450985283086,-1.82931062967632,0.0115982352080072,0.212507647440088,0.00877885838777783,0.550375416727129,0.30464569602901,0.128350778982311,0.121120882312242,0.172446125001806,0.21513704277433,1.63919688329991,1.63919688329991,0.114402966067043,0.111050183489499,0.737178880952101,1.63919688329991,0.000337473755187262,0.00766381120887777,209.199110951632,115.111036013483,1.99071526370261e-08,845.434425640151,4.06648456084228e-06,116.122647792767,3.75185614895251,58.7422473791391,62.9919916319762,64.8838049731866,109.983032304541,11.0870997358434,4.02913609816612,2.2075453496404,1.48041074794651,1.52483713080877,0.229715685423811,1.27924283363969,4688.05392921747,4686.15628932574,48.6054164065755,2.33043426578865,-3.64163659255007e-08,9.80554732152098,8.64159067376031e-07,1.01942428058651,2.06492939147998,17.8955728391261,8.0850711956114,7.85878370612781,18.9661477368665,2.3852458501134,6.60454733450505,3.61860145687375,0.16936338056261,0.169333443167915,0.16934155191787,2.09693086588592,1.58209516401342,35.9138170966876,2.22343917611594,1.22343917195158,2.11579976878187e-10,8.98556410806165,4.32199785195924e-08,1.23419092539283,0.0398760009389391,0.6243325486506,0.669500273394976,0.689607107872483,1.16893700753098,0.117837460159563,0.0428230263781415,0.0234625414568701,0.0157343080415309,0.0162064867217352,0.00244149629516216,0.0135962271500173,49.8262287949034,49.8060600338688
"22",-1,0.266135123144794,0.108104456744832,0.01,0.001,0.745885559750679,4.58791871013005,6.50497741138517,4.77023421675592,8.36644785911777,44.2544754627086,3.43526021123745,5.09909692833734e-05,42.8309018746167,33.9429021969083,9.08125117332925,0.96670407812482,4.70194579872929,6.76713806797409,169.043906241541,0.247680526674655,0.0206446350036703,-1.81818677969126,0.0117391663600359,0.204764396361638,0.00866864773969587,0.577361427846362,0.314494196196848,0.13696454483572,0.123647862288753,0.180921250341359,0.217572291839557,1.644473537495,1.644473537495,0.114730620177951,0.111011698508427,0.539895600103541,1.644473537495,0.000289820736888887,0.0078598951020558,200.434808522617,109.948563904057,0.000302788378065153,810.729488445846,0.0158179432977328,110.862807303409,3.49613250197656,56.2125928102281,59.7850783415455,63.3267074711318,104.647728304236,10.5068199428158,3.93971148052762,2.41532602978944,1.47342148674989,1.52287158120483,0.376036609676561,1.25135292416497,4500.74784162912,4498.85208044696,49.6437989388156,2.26984797097698,-0.000550525826042221,9.51728833785261,0.00323895161104288,0.961030623947037,2.01853205328126,17.6785341919934,8.18843604301766,7.83021200459062,18.9329978501852,2.285992894904,6.4787512750929,3.97193974041158,0.169046560958334,0.169056560839762,0.203020511042228,2.05781676985627,1.30441005601202,35.3605054319786,2.21509335463718,1.21509000882098,3.34624773539675e-06,8.9597286793733,0.000174811058723275,1.22519371532462,0.0386373002231568,0.621230123144061,0.660711234325732,0.699851337820534,1.15650813974477,0.116115495134042,0.043539486898653,0.0266928318354696,0.0162834298490176,0.0168299246241552,0.00415574620663183,0.0138292523492038,49.7397468452457,49.7187959533944
"23",-1,0.256486193200993,0.0982767788589378,0.01,0.001,0.698443688570663,4.71261470002669,6.69038822727366,4.79138253889512,8.60959429299636,43.5714757429744,3.48852397977778,0.00013862580535409,44.0145393133302,33.7170982588475,8.99942288235239,0.759507806107251,4.53384982069918,6.35450664999553,169.058501318319,0.26357979399603,0.0202609947883149,-1.79793304219134,0.0123584775447191,0.206742250616492,0.00873050014384142,0.570625706107573,0.330668866261053,0.14085964110253,0.123508624555668,0.178881562914291,0.217529630383578,1.65652869206914,1.65652869206914,0.11482927137328,0.111111823647725,0.672106577272392,1.65652869206914,0.000326779340003823,0.00794655865571382,194.630090357944,107.424762622102,2.5164846210333e-05,789.238191184643,0.00303602256525127,108.319520857565,3.43716553278655,54.1269061589513,57.1248974772052,62.7173424109528,106.014388151683,10.1200352988665,3.82963999641575,2.05939294125341,1.47206512067084,1.52141228031527,0.251902699455809,1.16286988105614,4337.83276758252,4336.11714314007,51.3005591219757,2.17653255562236,-4.52447085032212e-05,9.75378246319017,0.000627674138062504,0.945683592427806,1.96133500915494,17.8980826937988,8.04659255665793,7.74613269696364,18.9640194439754,2.20140753803119,6.34390853435822,3.41144349543092,0.169036165220653,0.169046892985874,0.16930546113692,1.92632732311251,1.41751412883757,34.4572092160088,2.23186065138664,1.23186039856366,2.88570127834532e-07,9.05034601914355,3.48146542379163e-05,1.24212076321007,0.0394146377408573,0.620683635378736,0.655062177998246,0.719191818845264,1.21568736345662,0.11604838970503,0.0439152178435389,0.0236154546446229,0.0168804536495961,0.0174463270130907,0.00288861666692715,0.0133348524138211,49.7427620182362,49.723088623035
"24",-1,0.24624036244354,0.089342526235398,0.01,0.001,0.654240235586664,4.82072595699887,6.59911751589817,4.91525682828438,8.38597185644108,43.9244065360692,3.45208447463085,3.82425759195801e-06,44.9545109861264,33.1812079186698,8.90008774841012,0.672893772591578,4.51326978463314,6.53989868602963,168.486319352184,0.281812802487735,0.0201636808364051,-1.77863962467606,0.0127546512166378,0.203862863063204,0.00869828231862657,0.579983040824772,0.344288999156708,0.146707515127962,0.124741495591829,0.182462199333199,0.218012996738835,1.66182416985895,1.66182416985895,0.115068770287855,0.111235844277812,0.738965455333283,1.66182416985895,0.000354250577879377,0.00806190705575021,186.86614776073,103.144419047652,6.5960659302637e-06,758.796658058657,0.000376887625289245,103.99446157987,3.2752993722712,51.7585712597068,54.2900009964637,61.4978615483104,103.421263261844,9.6339773501611,3.76504944743984,1.98733153268183,1.46342468595339,1.57348861449203,0.228202345785501,1.11134918757354,4150.50837864049,4148.81323440598,52.6612727905385,2.07977114573327,-1.17320242305428e-05,9.67818671788853,7.68333903445576e-05,0.904573186395278,1.89961808954132,17.8199066967856,7.96475114248575,7.67133522523544,18.8704711525737,2.10033227262268,6.25685017246962,3.30259557453349,0.168394479021548,0.175028334494545,0.168633650361506,1.84686694106282,1.47031999162659,33.4473466874474,2.23199117922571,1.23199111374361,7.87855968047826e-08,9.06331867975065,4.5016706625859e-06,1.24214430337487,0.0391212608374277,0.61822152318842,0.648457758648819,0.73455083310664,1.2352978327588,0.115071417290375,0.0449709979936793,0.0237373462464833,0.0174796292942876,0.0187942693218848,0.00272572442347363,0.0132743228959798,49.5750471738188,49.5547998094658
"25",-1,0.236214347469937,0.0812204783958164,0.01,0.001,0.610872940091884,4.8416913157935,6.494112953152,5.04279319393683,8.1983621555803,44.4501925871103,3.39717266024582,2.44072699998193e-06,45.9562225858828,32.6123185382861,8.83732365096098,0.660810722358605,4.44435362970156,6.53529900819152,167.918477265539,0.301268808164715,0.020109982828048,-1.76164165799441,0.0132284188214813,0.200832750934063,0.008651297421957,0.590504312503419,0.359107830702912,0.153686205969377,0.125617204558476,0.185904880271032,0.219341096071347,1.67328975799817,1.67328975799817,0.115331629961023,0.111315643055477,0.742703929109557,1.67328975799817,0.000360314258951176,0.00821614355622267,179.335025753579,99.022145486359,7.93407328928411e-07,729.443886918753,6.849710322907e-05,99.8246064095417,3.12775087063427,49.4177544741641,51.4555340108707,60.3084396128192,101.167515386698,9.15936061425956,3.5962358758901,1.90974738708997,1.45586307125658,1.50873323629771,0.226172826879256,1.0498200925656,3968.10033395377,3966.47535354246,54.0280494709691,1.99133364532715,-1.39769940239836e-06,9.64938924293051,1.37564616725086e-05,0.86361236007874,1.84695037754586,17.7463026074262,7.90800579825896,7.57577759544598,18.8075348352818,2.00902419644442,6.01754465847248,3.19556074318141,0.167907061008082,0.167945610397651,0.167979447181039,1.75665320863071,1.42976313127247,32.5891309169239,2.23295478766755,1.23295476117813,9.87895524734584e-09,9.0825270344466,8.52878203541105e-07,1.24294644547297,0.0389445745574036,0.615315446523486,0.640688457476474,0.750918669703967,1.25966741237468,0.114045976515975,0.0447778234224295,0.0237788438333165,0.0181273925798396,0.0187856950372502,0.00281614645269741,0.0130716283226517,49.4080205549052,49.3877874310408
"26",-1,0.225761209351203,0.0738367985416513,0.01,0.001,0.571339735058282,4.88812452307766,6.48880700653303,5.18829571762928,7.49076773723998,44.1484122472637,3.19722967110503,3.50151223120487e-15,46.9809800583769,32.9097039212812,8.78222903461384,0.726653743031989,3.89858565606574,6.55367528610114,168.172960493905,0.322864827085903,0.0204631740782312,-1.744982330222,0.0134182833039225,0.198011610969404,0.00867811884165645,0.59760500373969,0.378013997688991,0.163241048757986,0.131257611816988,0.195962069173404,0.2294293574852,1.74617831671852,1.74617831671852,0.115193087157392,0.111386630843476,0.684102613379048,1.74617831671852,0.000347546910215134,0.00838743344686822,171.432234561027,94.673927996011,0,697.871203967988,3.9525281793742e-14,95.3957384331332,2.86244069901193,47.2100410922054,48.6466279747888,58.9249048582439,96.1415808865802,8.89443410751741,3.49460348246021,1.87392302107861,1.46469955085895,1.51191683480654,0.245881510337296,0.880149412472652,3798.25053166264,3796.6930941276,55.3494387684959,1.9373290692523,0,9.36423352449196,7.82646472199849e-15,0.827855555110304,1.71060888463767,17.8460563643261,7.94112656914412,7.73434228823633,18.8401031241365,2.04064430248217,6.10220082660103,3.27220374660712,0.168723263021488,0.168407322344632,0.168208183803332,1.53689781953229,1.32007023650234,31.8445106451795,2.23338834886769,1.23339492289333,0,9.09174065159566,5.14928269294834e-16,1.24279853957305,0.0372913631025568,0.615043932635448,0.633759528415399,0.767663072849296,1.25251524104338,0.11587508939825,0.0455270662581296,0.024413132411583,0.0190818425709525,0.0196969808622065,0.00320330013661357,0.0114664284001933,49.4829254557495,49.4626354393838
