"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau ATPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v ATPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p ATPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f ATPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.69411755582882,1,12.7378772964727,9.61511506021043,8.53280457381537,20.5340190766363,24.6233496809495,5.60603847454013,172.350796530956,0.11,0.107850601609084,0.215701203218167,0.0539253008045419,0.22646600180607,0.20904554012868,0.147085250626134,430.305860355526,63.9852932258706,279.073394372572,65.6677112051358,41.7148489778085,9.49728819837023,291.982510164173,47.3336446391079,6.90085236854378,60.1964669523419,3.54115107988273,9.44699506394832,1.98536574118604,42.9463206859451,1.00000000273063,0.148697239093433,0.648546582433349,0.15260705798939,0.0969423215785414,0.0220710176162997,0.678546443035259
"2",4,1.68153579309241,0.769230769230769,12.6434342482716,9.59541446867704,8.47103796509141,20.4590078517924,24.547481942832,5.57652302270121,172.707100487229,0.113,0.107909243488467,0.215818486976934,0.0539546217442334,0.227576567874708,0.210070678038192,0.147517834142243,427.110091422931,63.443871112996,277.506886950073,64.8989461237834,41.2774695171616,9.37712306367596,290.413171190484,48.2634403307912,6.84618013578319,59.8911164672437,3.50159808970812,9.3937848432685,1.96985860003397,42.8411220204008,0.999999999947225,0.148542196458722,0.649731515382613,0.151948987915845,0.0966436296961888,0.0219548150500048,0.679949214516651
"3",4,1.66549354519324,0.591715976331361,12.524067226098,9.57005630901042,8.392724371657,20.363237183408,24.4502935027468,5.53890140657055,173.160720592086,0.1169,0.107984626574953,0.215969253149906,0.0539923132874765,0.229012638116763,0.21139628133855,0.148076764748886,423.03536146435,62.7546463309179,275.497123194209,63.9248388145908,40.721806006905,9.22500454010501,288.39806242713,49.4528337551826,6.77653704988741,59.498907941201,3.45144992412882,9.32580822252035,1.95013165510944,42.7050520440566,1.00000000232904,0.148343737175656,0.651238995440504,0.151109918429033,0.0962609980423103,0.0218066984510652,0.681735120441284
"4",4,1.64515039610563,0.455166135639508,12.3743396515234,9.53751084792922,8.29411053069676,20.2415752536725,24.3263116634749,5.49120991471154,173.734942930713,0.12197,0.108081239307803,0.216162478615607,0.0540406196539017,0.230866943521359,0.21310794786587,0.148797703042922,417.868201914977,61.8824465643666,272.9287389112,62.6993666601613,40.0204412689547,9.03386616628687,285.820110179853,50.9673845875698,6.68833151607566,58.9969526884768,3.3883126262223,9.23939695413963,1.9251886799923,42.529375878237,1.00000000312095,0.148090824987181,0.653145509785714,0.150045795704264,0.0957728805648617,0.0216189366720927,0.683995838309896
"5",4,1.61952997272211,0.350127796645776,12.1882821342116,9.49589968948284,8.17099160409724,20.0879947168168,24.1689811735524,5.43116761531495,174.456683063131,0.128561,0.108204601673874,0.216409203347748,0.0541023008369369,0.2332570183847,0.215314170816646,0.149725587744254,411.36061306592,60.7868922520104,269.66293861126,61.1714939703008,39.1423894207244,8.7959387398802,282.537827162422,52.8849317763677,6.57742146312147,58.3575417172753,3.30951856942609,9.13023704873102,1.89389025633132,42.3031422318782,0.999999999986642,0.147770326862716,0.655539033253153,0.148705277137656,0.0951534691872142,0.0213825496665943,0.686837334894217
"6",4,1.58753892874697,0.269329074342904,11.9597012563792,9.44295652192501,8.01888506425414,19.8956331040933,23.9706460733654,5.35621837663886,175.355959876605,0.1371293,0.108361412869461,0.216722825738922,0.0541807064347306,0.236330967419284,0.218151662233186,0.150916586905598,403.234888335541,59.4235333340051,265.537032503732,59.2878311771184,38.0543337886832,8.50320518378407,278.384412691901,55.2953179730309,6.43921802976831,57.5479360225368,3.21225657615932,8.99341751877587,1.85498834515234,42.012825411181,1.00000000107583,0.147367043668322,0.658517009491611,0.147030509898655,0.0943726223360844,0.0210874739237751,0.690377794789782
"7",4,1.54801429853341,0.207176211033003,11.6826856543821,9.37601268679331,7.83334400037347,19.6569968508525,23.722656392873,5.26363428697134,176.464670594638,0.14826809,0.108559675656641,0.217119351313281,0.0542798378283204,0.240274169631109,0.221791541197946,0.152440209661845,393.19563255023,57.7462955179949,260.367051642227,56.9973209517539,36.7230112953625,8.14818113848237,273.169833266489,58.2983654345645,6.26891911180605,56.5307253559119,3.09380533790993,8.82359104534705,1.80719765266404,41.6420666564347,1.00000000183812,0.146864031142978,0.662181953629793,0.144959191654401,0.093396285011311,0.0207229696337454,0.694742797616685
"8",4,1.49980924128786,0.159366316179233,11.3523045762677,9.29202695247261,7.61042787365748,19.3643601884822,23.4156668711636,5.15070018642996,177.814513345628,0.162748517,0.108808784095615,0.217617568191229,0.0544043920478073,0.245316950485118,0.226446415832416,0.154381459575867,380.951547278269,55.7116313973999,253.955333209402,54.258291358066,35.1190335642891,7.72506773871074,266.687850350876,61.9992993683937,6.06191487233415,55.2651420422235,2.95188935488838,8.6152942179759,1.74931390149368,41.1716595883186,0.999999999976777,0.146243352452933,0.666634208517865,0.142428326500988,0.0921876648471009,0.0202783471906691,0.700057139156015
"9",4,1.44192365912032,0.122589473984026,10.9654492891937,9.18768445724108,7.34731160679375,19.0103931715868,23.0401881774183,5.01499031238764,179.433982966544,0.1815730721,0.109119553368283,0.218239106736566,0.0545597766841414,0.251743270092418,0.232378403162232,0.156842872117575,366.248609389403,53.2845462122556,246.105034352115,51.04768806206,33.2221924436038,7.23123318169095,258.730105289652,66.5008851591867,5.81438588411295,53.7097428603773,2.7851504609077,8.36346336539244,1.68038241965509,40.5799728169117,0.999999999925847,0.145487367985202,0.671961689476892,0.139379882270078,0.0907094022733005,0.0197440563479828,0.706433003805291
"10",4,1.37367700082074,0.0942995953723274,10.5216707085558,9.05958787769924,7.04296191510501,18.5890039114876,22.5874157165876,4.854721790764,181.34463811019,0.20604499373,0.109504194036284,0.219008388072568,0.054752097018142,0.259900611055662,0.239908256359072,0.159946297202559,348.913958250214,50.4461830007903,236.643010239226,47.3713879476454,31.0278134778535,6.6688196693558,249.108958594129,71.8919743399748,5.52406861170843,51.8268042211331,2.59368282879353,8.06414768261521,1.59990489884824,39.8440555271166,1.00000000011964,0.144580581584672,0.678227410145158,0.135768107962428,0.0889268335298726,0.0191130779163937,0.713955268150354
