"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau W","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v W","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p W","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f W","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.694353876247138,1,0.001,58.7339617477817,5.00294669499628,3.42933598409313,6.47196065857112,1.11044350990346,7.140627238923,45.5622888742853,7.17893011378107,119.369504877591,0.0461660727588891,0.00621559270542701,0.19995309327497,0.00840993692650143,0.725264736899625,0.273394878990315,0.0142256975835222,0.299631848210855,0.138291622251164,0.145536978488491,181.218455004228,8.49285141808071e-20,4.85257064581239,438.230846112677,5.72916295763705,108.687883036065,140.251687934724,31.6363518905518,4.98471795181119,414.423392087285,8.36614437897865,5.27881053224979e-22,0.970286510965504,3.68549377505497,4.15515986512571,29.7147106303584,1.99517809813792,9.47925858761501,0.689344732020468,60.3139282993344,1.0275142239066,4.81547292377017e-22,0.0275142250879885,2.48478240102473,0.0324845305071909,0.616263645903213,0.795231392279975,0.179379090056241,0.0282635043849648,2.34979340310218
"2",4,0.6906153025745,0.769230769230769,0.001,57.644135632191,5.00456522216109,3.39904721005363,6.45210431945942,1.11779926193243,7.14795146759456,45.6378192761991,7.15350633950406,120.443070253831,0.0495665692462583,0.006241174818938,0.199920767107601,0.00844170882603226,0.727100451654516,0.275046077447954,0.0143124919969742,0.300136453822039,0.138524517148633,0.145698600113318,180.300347219395,1.67361445454527e-17,4.88406106787836,438.962652264998,5.70845394107764,108.838698039438,139.589440812279,31.5181763682726,4.9403209451252,415.899137031756,8.93686964557454,1.04453203903186e-19,0.976425235290608,3.70559489592396,4.15061943880656,29.9356569702898,1.99787275448785,9.45975368611093,0.684355573482748,60.5959220538639,1.02784268469631,9.54081564808722e-20,0.0278426887005397,2.50240533611649,0.032542325706799,0.620459479512713,0.795761005524654,0.179676453843304,0.0281634107854491,2.37092657979982
"3",4,0.685865054434846,0.591715976331361,0.001,56.2893092206362,5.00631945675492,3.36083687144726,6.4268485842525,1.12713793465844,7.15649432272473,45.7285035187436,7.1211414231551,121.783408222211,0.053920840975465,0.00627454463661951,0.199885754116826,0.00848312435630635,0.729454083532143,0.277172648697075,0.0144256978081083,0.300784189425955,0.138823472042749,0.145918470113523,179.131669664104,1.28676794703132e-19,4.92194614314887,439.768721572332,5.68145388912836,109.000629147444,138.733920204038,31.3635825551071,4.88414204983051,417.634919547938,9.65893027362769,8.07388292061929e-22,0.983826916545718,3.73061275311196,4.14435973982426,30.2119930904446,2.00133360859767,9.43366975633192,0.678033557307459,60.9406485264193,1.0282529914493,7.38631529152306e-22,0.0282529932029061,2.52436380652571,0.0326127254227684,0.625686251911122,0.796361518500806,0.18003347842025,0.0280359898549413,2.39731118547659
"4",4,0.67986506057187,0.455166135639508,0.001,54.6242086596116,5.00811347506875,3.31299694818994,6.39489432269691,1.1389289595949,7.16611180984922,45.8349301018454,7.08015582111227,123.439660489109,0.0594751367528258,0.0063180901533152,0.199849972447311,0.00853713368659249,0.732462969465985,0.279905854357166,0.0145735451454191,0.301613239868751,0.139206110708654,0.146218976783333,177.652198317999,4.59620247199265e-16,4.96647253361034,440.595468667829,5.64630704576995,109.159248305254,137.632007059875,31.1615675299985,4.81355056617877,419.611561276995,10.5658887894031,2.90392215809397e-18,0.992549399002354,3.76142241772413,4.13571082526138,30.5543126578681,2.00578626834173,9.39874134211174,0.670075653017188,61.355173136379,1.02876018224242,2.66159953970642e-18,0.0287601799310877,2.55142958507357,0.0326970109033232,0.632126645452157,0.797008593228094,0.180452480715927,0.0278746292169774,2.42991457655726
"5",4,0.672340936996847,0.350127796645776,0.001,52.6067049210903,5.00966469410413,3.25367983410733,6.35470682373086,1.15370930978777,7.17639919748731,45.956069388043,7.02857678601568,125.460488360922,0.0665281235982692,0.00637492650286678,0.199819054065879,0.0086075890752749,0.736295762239214,0.283409683024774,0.014766887466367,0.302670903705848,0.139694263248853,0.146630917150571,175.79187033126,8.79570051155811e-19,5.01727279442115,441.340813099744,5.60067295906673,109.288279026209,136.218410641878,30.898146753049,4.72559990206407,421.76111150332,11.695103276969,5.60719443024107e-21,1.0025467037717,3.7988803613103,4.12375176544859,30.973356517141,2.01152194079599,9.35197000058125,0.660139196727692,61.8432185981761,1.02937950018857,5.1504735567888e-21,0.029379502884284,2.58434695953424,0.0327957027845475,0.639956295069139,0.797650307712111,0.18092940703954,0.027671562149668,2.46969465277405
"6",4,0.662986606197094,0.269329074342904,0.001,50.2038965851862,5.01044535851659,3.18101240811817,6.30449812914098,1.17208147349331,7.18657142743634,46.088390249329,6.964143486164,127.88896166548,0.0754373079573049,0.00644907657976306,0.199803501364421,0.00869948176340452,0.741159636330274,0.287888244063993,0.0150201067218852,0.304015419615844,0.140314809053467,0.147195945923903,173.471595537343,8.07257267211429e-18,5.07299704425275,441.834484633244,5.54167491916687,109.344933299912,134.41494619471,30.5559854364899,4.61713385496147,423.943343323333,13.0862301743956,5.20606393581675e-20,1.01360257185306,3.84373104151014,4.10726576775032,31.4791208450063,2.01892683686101,9.28949073425009,0.647852255233214,62.4027414386201,1.03012493942534,4.79372914574841e-20,0.0301249363432001,2.6237420616845,0.0329080822871248,0.649322112032991,0.798195162025127,0.181450355312319,0.0274178877408031,2.51749924538346
"7",4,0.651474517415089,0.207176211033003,0.001,47.4001744038116,5.00955033420723,3.09326859804122,6.24222337789941,1.19468841922333,7.19533730692779,46.2248019562182,6.88433306792824,130.755623634345,0.0866255992302284,0.00654570993028625,0.199821332795486,0.00881926254985418,0.747306677928581,0.293592882450663,0.0153523340706431,0.305718210787127,0.141100712670982,0.147969372370825,170.605461362373,1.9444666915039e-17,5.13093322322911,441.817242614387,5.46588796104445,109.265035240612,132.131094413016,30.1142805470353,4.48496756315329,425.91978403247,14.7788003224651,1.27279149316879e-19,1.02526991515028,3.8965022616689,4.08469457409796,32.0794366473644,2.0285207025483,9.20648396798123,0.632832119467165,63.0230831236017,1.03100739442398,1.17508520603187e-19,0.0310073900987768,2.67000153735941,0.0330315973470515,0.660313324001909,0.798498091944422,0.18198740927645,0.0271036734957805,2.57392959910128
"8",4,0.637472596066738,0.159366316179233,0.001,44.2059774098941,5.00558837335251,2.98912940595611,6.16555223859729,1.22217983663485,7.20079019654771,46.3535409948699,6.7863915390948,134.070850083458,0.100589692499755,0.00667136774535187,0.199900342920572,0.00897517333868651,0.755044466195021,0.300830286788434,0.0157890772023346,0.30786739904275,0.142092645712039,0.149022754236463,167.10469654173,4.75572744115203e-16,5.18665709079771,440.925395052643,5.36941257364522,108.959497898274,129.266568600619,29.5491121148857,4.32613863235211,427.332464297882,16.8090100403975,3.17272066565864e-18,1.03681453106188,3.9573818500263,4.05414525044879,32.7783170010616,2.04099983131605,9.09720829083248,0.614712483987972,63.6822608043254,1.03203260834906,2.93712019905058e-18,0.0320326080403814,2.72313941475536,0.0331612993432384,0.672929948394828,0.79834568821897,0.182494255885314,0.0267180769255701,2.63918996227279
"9",4,0.620667914474863,0.122589473984026,0.001,40.6651722160145,4.99647121610262,2.86798867150113,6.07197291851978,1.25514783371697,7.20040505720954,46.457849312231,6.66754146013189,137.817452716421,0.117914550210046,0.00683422939850427,0.200082634824383,0.00917767263311095,0.764741962308037,0.309970310159518,0.0163644177652159,0.310569016806175,0.143339546218235,0.150445036669734,162.883577038941,1.78302748308897e-16,5.2339258922436,438.688171667142,5.24809037854325,108.313936824704,125.71854683525,28.8348964436099,4.13832905273474,427.694354778696,19.2063437231501,1.21856188432677e-18,1.04721768299566,4.026136427579,4.0134349344571,33.574104592152,2.05731082124789,8.95522543819978,0.593186208520734,64.3444928881191,1.03319973595338,1.13100630414368e-18,0.0331997304342892,2.78267773444096,0.0332895783107343,0.687054723144989,0.797455285277585,0.182904918552091,0.0262501632288657,2.71294198260672
"10",4,0.60079561022579,0.0942995953723274,0.001,36.8574241579193,4.97932042396637,2.73024359031549,5.95862986095491,1.2940536918758,7.19105568933804,46.5152590402066,6.52492578067754,141.949087074617,0.139300377474178,0.00704433375502593,0.200427363332813,0.00943987317978217,0.776854325285479,0.321456480781216,0.0171240691969768,0.313956546505569,0.144903021464109,0.152344468796246,157.867013078754,4.36954330664576e-16,5.26492849602935,434.55170256084,5.09781646851893,107.194729422843,121.38935729908,27.9461634398716,3.92014676608015,426.411941949942,21.9909345125914,3.07805214090524e-18,1.05523573659495,4.10211296223276,3.96026077308048,34.4584404785619,2.07867975416598,8.77388096166229,0.568041110987769,64.9615007847397,1.03450102324286,2.86335753978828e-18,0.0345010259599059,2.84761314085836,0.0334059424457237,0.702446034238028,0.795463294627904,0.183130941103176,0.0256886841758958,2.79427336761058
