"","convergence","mu","x_C","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,0.941423009256126,1,24.5551617869335,19.3443025341465,5.75731918996163,35.2913991439396,55.0572102809683,8.01892201244937,105.975685116466,0.0245535714285714,0.132278129441225,0.213844795526032,0.159541448949174,0.593810632755071,239.121444412121,216.004650109895,51.8321245839565,7.54919769195027,99.7679483903226,5.87128546547618,28.5726910671431,11.084030083336,1.20440993817751,59.2432685623327,1.00000000025537,0.903326134952484,0.216760670397513,0.0315705591041314,0.417227106757738
"2",4,0.939823717441249,0.769230769230769,24.518125773238,19.3098079275116,5.75650821857058,35.2929160466395,55.0697489610625,8.01830508780785,106.034587983211,0.0253079507278835,0.132328320344381,0.213855365815993,0.159549214523433,0.593886077403185,238.715224228236,215.672508119339,51.7558561871421,7.53579329520165,99.6538206557325,6.04139313276387,28.5395807438921,11.0682675580212,1.20232990106038,59.1830166474734,0.999999999992287,0.903471945766941,0.216810035279774,0.03156813026696,0.417459007807917
"3",4,0.937738038291208,0.591715976331361,24.4699185868203,19.2649330887859,5.75545140927704,35.294893213985,55.0860727351541,8.01750027951011,106.111230686425,0.0262962546395231,0.132393884614605,0.213869151956865,0.159559342718533,0.593984957959539,238.185461725927,215.239088273177,51.6563057838302,7.51831498410702,99.5045373045544,6.26338555297737,28.4963390173917,11.0476903112123,1.19961739721502,59.1041984076291,0.999999999999834,0.903661737846999,0.216874302106906,0.0315649617303548,0.417760750733958
"4",4,0.935015422012615,0.455166135639508,24.4071471956978,19.2065410442274,5.75407346408395,35.2974722480132,55.1073331871615,8.01644931519089,106.210983962778,0.0275940861735462,0.132479656604981,0.213887148076783,0.159572563955734,0.594114877088626,237.493917581248,214.672858545939,51.5262063959836,7.49550373948595,99.3089079923316,6.55342762743003,28.4397865825756,11.0207933372526,1.19607674984957,59.0008996656698,1.00000000164233,0.903908870950608,0.216958004673864,0.0315608240755547,0.418153480168416
"5",4,0.931456853686794,0.350127796645776,24.3253654338972,19.1305354766886,5.75227481630837,35.3008400296722,55.1350402750561,8.01507524487262,106.340868611526,0.0293036894872464,0.132592088454861,0.213910669670722,0.159589844753053,0.594286127981395,236.590040732142,213.932012380303,51.3559111424985,7.46569676965196,99.0519308952127,6.93296108938967,28.3656923088556,10.9855773440419,1.19144938844213,58.8651884807966,0.999999999559138,0.904230844307574,0.217067087697071,0.0315554143498922,0.418664837053252
"6",4,0.926797930197053,0.269329074342904,24.2187423691341,19.0315617243574,5.74992431398137,35.3052440616197,55.1711778587954,8.01327509573547,106.510074507218,0.0315649497675546,0.132739845860574,0.213941467156692,0.159612471315161,0.594512804061226,235.406674205955,212.960793906266,51.132533446065,7.42668677282722,98.7133165984236,7.43059984625808,28.2683829574633,10.9393692248898,1.18539182949457,58.6863306491124,0.999999999727722,0.904650620321682,0.217209361648801,0.0315483271485648,0.419331001996921
"7",4,0.920685028466263,0.207176211033003,24.0795950332553,18.9026000484584,5.74684664186336,35.3110140353369,55.2183639956922,8.01091080926908,106.730669292129,0.0345721287202665,0.13293470220099,0.213981889612886,0.159642169745834,0.594814495893874,233.853997097856,211.684274459207,50.8387210272344,7.3755256464726,98.2653292954471,8.0848304894159,28.1401859858673,10.87856559091,1.17744491721893,58.4496423087169,0.999999999433087,0.905198444184051,0.217395133841308,0.0315390189341302,0.420199485402083
"8",4,0.912641098847349,0.159366316179233,23.8977555178638,18.7344216336806,5.74280746026341,35.3185933098467,55.2800713888092,8.00779457129812,107.018556370671,0.0386002326188616,0.133192866413608,0.214035116024615,0.159681276228252,0.595218920221643,231.810839337607,210.000765481799,50.4508650966427,7.30824243689336,97.6695328831862,8.94795232200521,27.9706039035727,10.7982567645021,1.1669894793086,58.1347539012824,1.00000000099383,0.905914349348697,0.217638076333894,0.0315267502807013,0.42133289909713
"9",4,0.90201522785118,0.122589473984026,23.6596707281921,18.5148297346306,5.73748702443415,35.3285844136474,55.3609444013066,8.00366780230459,107.394817383828,0.0440483118528181,0.133537066324497,0.214105521668853,0.159733006199744,0.595766209944235,229.111869216708,207.770485933934,49.936414878201,7.21943023634092,96.8717606725091,10.0919910644396,27.7450611604328,10.6916621577695,1.15318129470006,57.7129217064857,1.00000000585962,0.906851695906106,0.217956474020892,0.0315105031586795,0.422814241668613
"10",4,0.887905892216818,0.0942995953723274,23.3470921039274,18.2275886868769,5.7304433481762,35.3418187443196,55.4672649743203,7.99816398796488,107.88762795988,0.0515141456994535,0.133999950036255,0.214199266278053,0.159801887216481,0.596516158156904,225.528096450343,204.798075805137,49.2497113958505,7.10161693183038,95.7940605628734,11.6178872198634,27.4429319254096,10.549252045397,1.13485178799501,57.142704981215,0.999999999234115,0.908082313785582,0.218375058954017,0.0314888345982869,0.424754440786929
"11",4,0.869039610304681,0.0725381502864057,22.9350802841842,17.8508309335653,5.72105046307276,35.3594696107369,55.607672064185,7.99075337191151,108.535143220426,0.061930904481793,0.134629962660747,0.214325225258588,0.159894443616035,0.597561192696951,220.73606097227,200.804567739796,48.3252696606098,6.9442811963668,94.3213385686419,13.6703839077609,27.0343114569161,10.3573243056922,1.11035197820636,56.3627715718505,0.999999999795597,0.909704408125581,0.218927842772382,0.0314596589445335,0.427303713466244
"12",4,0.843569602906002,0.055798577143389,22.388764793602,17.3545751478177,5.70838214235839,35.3832420914671,55.7943611649106,7.98062677166621,109.390046278231,0.076836048823811,0.135502252310244,0.214496862140534,0.160020574310797,0.599050915413294,214.266677780022,195.380196353527,47.0664270922777,6.73221415671547,92.2781179007963,16.4634049152215,26.4744566627207,10.0956009234598,1.07729277574089,55.2792910010878,0.999999993661625,0.911855250379727,0.219662839231932,0.0314197904396307,0.430669473536341
"13",4,0.808721886913501,0.0429219824179915,21.6577051885996,16.696506122719,5.69099566951044,35.4157209807044,56.0452146261225,7.96647802058713,110.527378967757,0.0989513751074672,0.136740663783116,0.214735767731594,0.160196156879836,0.60124294516308,205.415358933131,187.90029872679,45.3249917249099,6.44266513686416,89.3859104744078,20.3261322346273,25.6936115729471,9.73289689547668,1.03209019498934,53.7426480697164,0.999999998330707,0.914733442470079,0.220650451283947,0.0313640866952249,0.435147161290381
"14",4,0.760125598052823,0.0330169095523012,20.6649912339983,15.8140521348179,5.66644032886742,35.4610627054768,56.3880698904498,7.9459925994073,112.059391736729,0.133595913879776,0.138567510046725,0.215079928645973,0.160449132754865,0.604619753908017,193.071902384104,177.363913563604,42.8620153485225,6.03995237674778,85.1792121613169,25.7936172435113,24.5768758746512,9.21875920278283,0.969105120729864,51.5010342950542,1.00000000247932,0.918641769274601,0.222000275159251,0.0312834354307374,0.441178707624919
"15",4,0.690419472294045,0.0253976227325394,19.2832515139612,14.6072417092082,5.62998677686014,35.5265571572508,56.8705445190947,7.91449317467177,114.167924898336,0.192767486251214,0.141435160010697,0.21560569283973,0.160835674298997,0.610202426752599,175.366545789657,162.053013455274,39.2645313359484,5.46432020113171,78.8237584612156,33.8049682044306,22.9199938882623,8.46565648271443,0.878857624134647,48.0984486987945,0.999999999013319,0.924081685966228,0.223899781571239,0.0311594219475267,0.449480019284789
"16",4,0.585944832027968,0.0195366328711841,17.2709316463105,12.8936006731573,5.57046461887094,35.6268211310893,57.5879005706928,7.8603554658162,117.18992639164,0.310477124527851,0.14646691063815,0.216502497114361,0.161495192980214,0.620617671993417,148.829987626656,138.710174484193,33.7433327267379,4.6057346630978,68.6668317349194,46.20830660184,20.3164507307784,7.3055157962995,0.743804008232641,42.6158492544893,1.00000000195896,0.932004208075852,0.226724017994853,0.0309462813614811,0.461377662959212
"17",4,0.417138162807831,0.0150281791316801,14.0401847394433,10.2439722181141,5.44983158882167,35.7990814659457,58.7964563467698,7.74165690488472,121.928817610385,0.636300458302185,0.157720340088194,0.218460775741306,0.162935906426736,0.645667099234523,105.95309371792,100.096396850226,24.5262457801024,3.22934053839217,50.861162971327,67.4180020912466,15.7872377528204,5.3580226791431,0.526175527783533,32.839379559391,1.00000000344238,0.944723685570554,0.231482111601456,0.0304789641924595,0.480034715001514
"18",4,0.0960586126631884,0.0115601377936001,6.6331025301727,4.53409124263078,4.85641465810697,36.2345619569287,62.2968123197263,7.05684218441139,132.388174845678,4.71230029487689,0.229780329276997,0.230587735619666,0.171861106214431,0.822279108159241,24.3988875912494,23.7617209645483,5.98414536477194,0.677870470017622,12.7170244086875,114.974885190912,5.45997606742204,1.37987052928168,0.116499568847325,10.4569434892148,0.999999998967146,0.973885422076702,0.245263040628844,0.0277828432457141,0.521213286794009
"19",4,-6.1193556145958e-19,0.00889241368738467,252.804006244398,0.483354093089981,0.260908584424793,0.226460663931561,4.41750460672858e-17,0.0978895422584537,0.127380871906033,-1.1205959900096,0.103054294977183,44.2960861009124,27.4608748164517,-1634158991536319488,-1.55431632610739e-16,-7.3187111034186e-19,-2.70322816176873e-35,-5.99020920029481e-20,-7.79488853690293e-20,1.74176064224239e-16,-7.54224612904485e-20,-1.19742427404119e-33,-1.64496384973653e-18,0.127380871906033,1.00000000000003,0.00470863683311347,1.73917504201913e-19,0.000385391898655329,0.000501499495693044
