"","convergence","mu","x_C","x_W","C","AA","NT","ATP","rRNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,0.989539477837265,0.1,1e-04,17.4464503896788,21.7631472734798,5.74537432018534,36.5869735316118,56.0941020895419,9.12658847743259,107.237363931615,0.0464037122969838,0.114885326994634,0.211077110715886,0.0964923934701192,0.52861313178207,251.343027384069,234.079075975352,55.5073284914356,9.03111959639425,106.115605109535,11.6632495305832,26.8922511860301,11.7163265215298,0.871434345570978,56.0941023479006,1.00000000005333,0.931313187495536,0.22084292161237,0.0359314506985535,0.422194346187459
"2",4,0.817833259789285,0.02,1e-04,15.1376301296495,16.2435071801462,7.29640592479254,36.3071764197288,53.3895120611643,10.9727929211385,114.652975183347,0.139211136890951,0.118153472386371,0.193944136249483,0.0886601765711923,0.569384771255921,207.729647839242,195.349590444826,43.6637186875414,8.97391500368751,93.7670164387371,28.9182804416578,23.0812324403117,8.46832220629563,0.795628888761807,53.3895112063205,0.99999999929121,0.940403030276842,0.210194929374663,0.0431999721304666,0.451389666076171
"3",4,0.670845585736633,0.01,1e-04,13.1881499345875,13.2558552970146,9.82907480487333,36.2568066894175,49.2354215755678,13.1790585982687,119.055632963891,0.255220417633411,0.121803980143742,0.179516221489332,0.0820645583951232,0.616460338219232,170.394778685615,161.547566517964,33.0293652258518,8.84111328481299,79.867945830907,43.4882265786953,19.6771365844239,5.92930684353606,0.725542057439435,49.2354208997962,0.999999999463072,0.948078149326901,0.193840242423495,0.0518860574734989,0.468722964424767
"4",4,0.541812102844121,0.006,1e-04,11.4203032047842,11.3185358740497,13.3641633368268,36.2969045979318,44.4610361742849,14.9487094521199,122.190347108892,0.409899458623357,0.12619190632514,0.170303866740567,0.0778531962242592,0.67157415698653,137.620273986352,131.432615491851,24.0895275042178,8.09939170305888,66.204208914322,56.4104758026037,16.5857323022157,4.10253968192154,0.630563531555381,44.4610357905959,0.999999999011376,0.955038175370494,0.175043449505059,0.0588531868193698,0.481064358696426
"5",4,0.438123806752154,0.004,1e-04,9.9610355853577,9.95589388025211,17.4608844515174,36.3562831590842,39.9551640560796,15.7956410042889,124.515098488397,0.603248259860789,0.13098735263957,0.165626030401393,0.0757147567549225,0.732409643002566,111.283447188864,106.919280359014,17.5053085756564,6.92044636688945,54.553028947856,67.1315458679924,14.0050734803552,2.89933477033743,0.523979913304522,39.9551644564079,1.00000000246054,0.960783326927636,0.157303795496376,0.0621875630090113,0.490216923182667
"6",4,0.368702181355923,0.003,1e-04,8.95432332963962,9.07046317000208,20.9842489002461,36.4033159043858,36.5905975549543,15.9388566146773,126.058194755327,0.796597061098221,0.135206690529404,0.163821652711449,0.0748898983823766,0.787268197276906,93.6503541489226,90.3488756047183,13.4910331356283,5.8766912021508,46.4779313840787,74.6015968858394,12.2157724635668,2.21012334506355,0.44010480695368,36.5905972539034,1.00000000090249,0.964746759447214,0.144057470688796,0.0627514039947926,0.496292105335932
"7",4,0.89350387201016,0.1,0.2,16.5463085752598,24.2375471470833,5.17266512528988,36.9919273190232,57.7083538834343,8.35508838915093,104.988109462269,0.0464037122969838,0.116051005936654,0.220578497547511,0.100835884593148,0.615179898453741,226.94998340258,212.16579262311,51.5626376421811,7.46530382669349,93.8072823195637,10.5313217356185,24.6220536592594,11.3736091406991,0.75277051512125,57.7083544115706,0.999999999612245,0.934857052465553,0.227198243635568,0.0328940487761848,0.41333901363098
"8",4,0.751591185096927,0.02,0.2,14.5018598455806,17.9444898016767,6.24753179241937,36.5880079793716,55.8193807626667,9.78252944783734,113.116200225773,0.139211136890951,0.119236139252012,0.204300501384582,0.0933945149186661,0.656566195439364,190.904160905883,180.004690878434,41.9533545387893,7.35246290094565,85.01713898135,26.5759852769211,21.4630643875962,8.57109136703978,0.686679706091308,55.8193794881246,0.999999999430414,0.942906063030491,0.219761341585302,0.0385138954639265,0.44533937096761
"9",4,0.625679994649268,0.01,0.2,12.7965432580418,14.3948847038374,8.24602314451715,36.439930896852,52.1848531186556,11.9301606678651,118.007603905065,0.255220417633411,0.122671440739383,0.187151927063393,0.0855551666575509,0.706776652556525,158.922718449978,150.916177332757,32.6510186200533,7.46446286283472,73.8349969798943,40.5603225742404,18.5131049042896,6.11070105532568,0.638623364238924,52.1848520069708,0.999999998798561,0.949619907231467,0.205452177632502,0.0469691364876577,0.464596865767974
"10",4,0.511398815622799,0.006,0.2,11.1786525784559,12.1725301668425,11.2348772408773,36.4266979896025,47.5472530993197,14.0642739073983,121.375715087944,0.409899458623357,0.126899521349458,0.174841487116199,0.0799275369674053,0.766009044995882,129.895299204214,124.178549515333,24.3156089211095,7.19245301883812,62.0713969413448,53.2440128215262,15.7581984953657,4.25137722390271,0.57487505454951,47.5472514925999,1.00000000027732,0.955989557055056,0.187193909839841,0.0553711571157413,0.477857146015527
