"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.983446408584193,0.1,0.001,3.89135449823984,4.42398174813331,10.0590993890557,0.407798077585273,23.6730394186533,9.00570130019232,9.04536487864506,53.8087355132162,15.8743152447522,2.65219241617018,10.5876411572439,13.9925362263186,182.578238621938,0.0105116403792401,0.0152367044430267,0.000624680636648137,0.00181014057532713,0.0816616626747518,0.101605989103102,0.0116690844845925,0.0173965058174243,0.0141884070171658,0.163580755248275,0.245371132872413,0.163580755248275,0.175173000993875,0.000365584204030845,0.00421986606614846,534.029050682976,266.174304365892,4991.4318260688,1.03230763646276e-05,23.6822131513756,248.422048161199,385.452302167953,49.4201755790949,2674.97423134901,52.9180076909292,15.6115383161849,16.2243469263787,10.4123776714697,17970.0764737307,17955.5913058373,5.61352133284641,4.05561920595132,3.11805081089444,1.86862193898128e-08,1.9339289017592,25.2411679184371,4.49787547877853,0.859738371959857,37.95362315481,8.65636766431625,3.83062084252337,2.65399092362705,1.82396744419297,6.56957610402225,75.770190449133,1.59711161154225,0.796042971170332,14.9277903841387,3.08730491491025e-08,0.0708259926359964,0.742951600056104,1.15276565329324,0.147800079716423,8,0.158260986803577,0.0466891624845654,0.0485218787866876,0.0311401210507174,53.7428024932211,53.6994819476288
"2",4,0.982396511196807,0.0921658986175115,0.001,3.8415843356097,4.42167679785011,10.0490033687915,0.407401268204604,23.6681056115449,8.98856841259204,9.1367017430821,53.7791289197843,15.8678506665415,2.65096867606701,10.5783777512463,13.9862684018931,182.624363984126,0.0106480657873729,0.0153009122270484,0.000624760296033082,0.00181864090769974,0.0816689137816559,0.101636359049585,0.0117023002749163,0.0174022865256618,0.0142123875769891,0.163689183853625,0.245533775780438,0.163689183853625,0.175304801487109,0.000365748694312028,0.00422159389436367,533.489070719762,265.972533491716,4986.85642436027,2.08017893148547e-16,23.6516939639606,248.166331326282,384.840246735714,49.8659106458314,2672.11851045532,52.8324286259994,15.5885211350023,16.1997314373142,10.3921613969463,17955.417026157,17940.9538037541,5.68062672186848,4.06962238976242,3.1155898959578,3.7830985001346e-19,1.93160815513281,25.2227223546963,4.50351612517422,0.867780864921806,37.9771839222379,8.64809712279476,3.82750845311028,2.65172081762188,1.82179579071366,6.56717033314487,75.7394210369891,1.59720182658772,0.796289632966602,14.9300456693009,6.22780441315387e-19,0.0708103143522042,0.742980014861678,1.15216520593659,0.149292512141864,8,0.158173908587601,0.0466701490192398,0.0485000388236639,0.0311128757389596,53.7563493711885,53.7130482306254
"3",4,0.981269761234465,0.0849455286797341,0.001,3.79026693584404,4.41949579427881,10.0385348332349,0.406974973901457,23.6630841059284,8.9711530112883,9.23360588645462,53.7480780359315,15.8610758417655,2.64964650421689,10.5687618556289,13.9797264559826,182.669595688075,0.010794269167631,0.0153689963084046,0.000624845823272321,0.00182767490487251,0.0816763332599532,0.101667683596392,0.0117373278375613,0.0174082530534567,0.0142383854407896,0.163801935408386,0.245702903112579,0.163801935408386,0.17544185597937,0.000365911347864008,0.00422340376764971,532.90771321488,265.752745362341,4981.89986177953,7.74236577911418e-17,23.6192211261639,247.888965945422,384.189814671894,50.3369902418582,2669.05375055774,52.7413637011299,15.563994104171,16.1735020673786,10.3708064226169,17939.2549312387,17924.8150545634,5.75234929794814,4.08435296242221,3.1129193205939,1.41505276388307e-19,1.92913137604109,25.202296956776,4.50936180665592,0.876279064079648,38.0030160626262,8.63913745032267,3.82411853542187,2.64925094096815,1.81947352678669,6.56417695156563,75.7037314358672,1.59729331221904,0.7965452035031,14.9323328111724,2.32063240464791e-19,0.0707942914112637,0.743001794980327,1.15153863676701,0.150875913177363,8,0.158082582458622,0.0466502230640162,0.0484771116025636,0.0310845936930262,53.7696325598239,53.7263516729633
"4",4,0.980061154132219,0.0782908098430729,0.001,3.73702189384218,4.41723023855569,10.0271798587753,0.406508668533307,23.657554666402,8.9525703166445,9.33674270653258,53.7142599251858,15.8537128346239,2.64818426561575,10.5583254710613,13.9726222170459,182.718087157917,0.0109502761224138,0.0154414936468054,0.000624939180686605,0.00183735781933985,0.0816843682627261,0.101701370403952,0.0117746728015446,0.0174146503730617,0.0142666001764857,0.163924566225564,0.245886849338345,0.163924566225564,0.175590924143773,0.000366084421109995,0.00422537731059643,532.283783552398,265.515565315504,4976.57477327777,1.17753580836425e-18,23.5842536851477,247.590920085724,383.489325242437,50.8365490711105,2665.76633923964,52.6432595756356,15.5376080979823,16.1452591602539,10.347804646872,17921.904700457,17907.489938082,5.8286544053819,4.0999569149473,3.11005656143784,2.16355462505072e-21,1.92646486321916,25.1803358722934,4.5154613276148,0.885300728246387,38.0314225258658,8.62952349063581,3.82049350146683,2.64660460444392,1.81698058080348,6.56093010745531,75.6659016741054,1.59739066614285,0.796815719088832,14.9347666373408,3.53380051666529e-21,0.0707766568674574,0.743023621961841,1.15085653111464,0.1525611553355,8,0.157983117427017,0.0466285671606586,0.0484521360258724,0.031053898444298,53.7838727622885,53.7406138699757
"5",4,0.978765407230156,0.0721574284267953,0.001,3.68106044805685,4.41390704732035,10.0148083856751,0.405936339184212,23.6520651838038,8.92989819641285,9.44602119454705,53.6781064423103,15.8457376346332,2.64675151938832,10.5470042275899,13.9648975906955,182.773805786747,0.0111166618723265,0.0155189878846878,0.000625051891041137,0.00184806792394985,0.0816926459398561,0.101741502469456,0.0118155053331613,0.0174220587381205,0.0142971803208161,0.16405818850165,0.246087282752475,0.16405818850165,0.175753414307317,0.000366307081749003,0.00422749099076303,531.616083223539,265.259896746208,4970.89607106321,9.63157012642079e-05,23.5471396577912,247.274182520286,382.739204071905,51.3635487843641,2662.24190766603,52.5382737113515,15.509259848824,16.115030046237,10.3230428878752,17903.6555911632,17889.2678451871,5.90979624308667,4.11656512389793,3.10706798938702,1.77997958079119e-07,1.92362814296028,25.1580468515203,4.52225710692151,0.894858763919507,38.0625526115347,8.61933401208819,3.81663161369915,2.64380263703531,1.81431003358493,6.5582358322382,75.6267186468751,1.5974989551257,0.797102309846095,14.9374737336959,2.89427346138195e-07,0.0707588280087887,0.743055488107977,1.15012599860228,0.154346751544887,8,0.157876783653854,0.0466051106900976,0.0484254417296436,0.0310206006693821,53.8002366790453,53.7570017019844
"6",4,0.977376969739951,0.0665045423288436,0.001,3.62539272089382,4.41170856031197,10.0013614863585,0.405481211700653,23.6444479500993,8.9107889466102,9.5613080279258,53.637337415454,15.8369418003714,2.64492824553017,10.5345508652567,13.9564193895728,182.829333406418,0.0112959175164409,0.0155996246867016,0.000625145373167887,0.00185863860581726,0.0817029599195109,0.101776739282622,0.0118568940837849,0.0174290552997169,0.0143304751092163,0.164204829733591,0.246307244600387,0.164204829733591,0.175931607677924,0.000366494806349657,0.00422988976978011,530.898015853912,264.983832447815,4964.74615291061,2.90822082349881e-17,23.5058468866206,246.9296302821,381.921927772505,51.9166792615799,2658.46535769267,52.4238983080357,15.4786621867949,16.0821887094984,10.296227402256,17883.6766000039,17869.317986434,5.99698019672793,4.13364833422974,3.10368808644514,5.40533149679653e-20,1.92049726605172,25.1316926023755,4.52840784587354,0.90485867382774,38.0970716371285,8.6082572956421,3.81250663332965,2.64077305878667,1.81143183989639,6.55427459233831,75.5852453437646,1.59760747475661,0.79740390577156,14.9401868669663,8.75157786828686e-20,0.0707350857700002,0.74307420878763,1.14930044634167,0.156230523332121,8,0.157756874751335,0.0465792405893275,0.0483954057568205,0.030983973133108,53.816542083589,53.7733333548287
"7",4,0.975889985676498,0.061294509058842,0.001,3.56727938606596,4.40874230457642,9.9872757262256,0.404921110347631,23.6375448139244,8.88827912122063,9.68381256571703,53.5949398536049,15.8276714009739,2.64311255577383,10.5215335712374,13.9474721884385,182.887415511804,0.0114864631324244,0.0156856964104101,0.000625258174085744,0.00187028274846542,0.081713147008134,0.101817657811828,0.0119017155238814,0.0174368799542084,0.0143665098182373,0.164358714167898,0.246538071251847,0.164358714167898,0.176118647014525,0.000366718062588719,0.0042323782790142,530.128459338235,264.684680920164,4958.14660252414,9.16199526927365e-17,23.4628017264656,246.560362629815,381.057737054693,52.5018650336193,2654.42076104007,52.3027650860673,15.4460660167887,16.0473097354026,10.2678592461297,17862.1273077217,17847.7997304226,6.08930100363756,4.15176354939995,3.10012169154368,1.71355216936443e-19,1.91721936669738,25.1041986322028,4.53524078459894,0.915468717963274,38.1347619252153,8.59641521697165,3.80804332420779,2.63751519396477,1.80836147816394,6.55036472000077,75.5386399072359,1.59772246244945,0.797717331946886,14.9430615531545,2.76127896639378e-19,0.0707131350713885,0.743093532867657,1.14844712683873,0.158232231465965,8,0.157632176040015,0.0465519747087467,0.048364027198506,0.0309456869742277,53.8335973554483,53.7904163270011
"8",4,0.974298302774981,0.0564926350772738,0.001,3.50757594780099,4.4054849217254,9.97223479767163,0.40431355932057,23.630186209285,8.86412876206101,9.81345293503329,53.549487817153,15.817791738109,2.64118732339213,10.5076730971875,13.9378610386507,182.948620987052,0.011689778000059,0.0157768116683532,0.000625380440425415,0.00188271312948257,0.0817239830888162,0.101861634461328,0.0119493799958588,0.017445275065694,0.0144056014186978,0.164523290725317,0.246784936087975,0.164523290725317,0.176318740380672,0.000366960638055215,0.00423504825635151,529.303929150964,264.361631939584,4951.06267626957,1.74871748551794e-17,23.4167723325981,246.164095792164,380.133921364073,53.1179474386949,2650.09138354795,52.1731750947217,15.4112476440877,16.0099951612437,10.2376080647041,17838.9474442226,17824.6530922708,6.18744542633375,4.17078367944932,3.0962977570593,3.29233336974036e-20,1.9137119061039,25.0746771430848,4.54236467569523,0.926657203993107,38.1761601945173,8.58370245417177,3.80326376488214,2.63401708842422,1.80508215847964,6.54619153636538,75.4882659984919,1.59784355343198,0.798045331057698,14.9460888994434,5.27896508437154e-20,0.070689705201781,0.743111267242715,1.14753453023993,0.160350538154139,8,0.157498493579862,0.0465229168767911,0.0483303942215291,0.030904920874081,53.8515692099336,53.8084179373681
"9",4,0.972595462840285,0.0520669447716809,0.001,3.44655643999593,4.40205988745831,9.95636828145167,0.403674708086603,23.622623682625,8.83882857312207,9.95066485497501,53.5012324485093,15.8071830386486,2.63914206833221,10.4929657575599,13.927746495945,183.010953940548,0.0119066111223458,0.0158730565369061,0.000625509477566069,0.00189588608521617,0.0817354653796988,0.101907937896965,0.011999794620399,0.0174541276838769,0.0144479901690085,0.16469807357268,0.247047110359019,0.16469807357268,0.176531180795971,0.000367216651290909,0.00423788499635176,528.420233197635,264.012282751537,4943.44439148848,3.53684672518789e-19,23.3678688036531,245.737706694303,379.15011754848,53.7665082788499,2645.45965892558,52.0350559357836,15.3739945036755,15.9702905136322,10.2054108875412,17813.8213590013,17799.5623452649,6.29169422586353,4.19068189055279,3.09217131869687,6.7054584918261e-22,1.90998363159833,25.0426229527455,4.54972354088191,0.93844750061527,38.2215751446653,8.57007347087019,3.79810091680848,2.63027608199127,1.80157323448571,6.54153182614693,75.432498204626,1.59796875046584,0.798386115957671,14.9492187486123,1.06955982889547e-21,0.0706655835020933,0.74312289999268,1.14656858597486,0.162592562989788,8,0.157356566025027,0.0464917148195546,0.0482949432541894,0.0308616639928233,53.8698711171765,53.8267511589847
"10",4,0.970774667681799,0.0479879675315031,0.001,3.38427466342687,4.39845457554134,9.93960852147633,0.403009239526302,23.6147833973409,8.8122800271146,10.0957786082557,53.4499622249563,15.7959396522277,2.63695029984774,10.4774230976617,13.9169032440621,183.074632836379,0.0121377485974858,0.0159746968123524,0.000625644598350427,0.00190982687588944,0.0817477067889523,0.101956789946321,0.0120531275860399,0.0174634822014868,0.0144939605014481,0.164883409767786,0.247325114651679,0.164883409767786,0.176756466071271,0.000367487929846604,0.00424090367145573,527.473759652939,263.634910068584,4935.25930661613,1.00032531095386e-18,23.3158646655053,245.279445730324,378.102450347177,54.448478463436,2640.50709609449,51.8878693165367,15.3342980666131,15.9278492821846,10.1712169257941,17786.6428243461,17772.4215852704,6.40234388643803,4.21148775749742,3.08771832664306,1.91044816349214e-21,1.90601846820662,25.0079049264768,4.55731707462884,0.950860034544255,38.2714055545869,8.55544881849584,3.7925570274281,2.62623809991397,1.79782835944767,6.53637655043989,75.3711279516321,1.59809836658455,0.798740243367705,14.9524591360977,3.03070667731486e-21,0.0706405665790217,0.743128306204851,1.14554496265181,0.164963702749277,8,0.157205771249872,0.0464586460359638,0.048256940663384,0.0308159502872403,53.8885666337465,53.8454802459939
