"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",-1,0.781018528644257,1,0.001,18.4218969329418,13.8518565040336,18.1067978854106,8.93764456951942,1.56191443107071,16.2326464861359,69.3205965299812,10.1061713160505,97.4516128435839,0.034375,0.00856005870860713,0.0157196063156961,0.0509905251715719,0.154763179246472,0.0123422554714968,0.284689843887061,0.142344921943531,0.115705078001266,215.083468644252,519.494952067628,56.3417792143086,13.8978817854272,131.709322497396,248.23989567286,54.1406703065881,7.89310705148856,380.557576385528,7.39349423464617,4.44690728852394,0.885670588374799,0.708660291011358,20.3837534860958,3.06384021061217,15.4132989775234,1.12354370713607,44.0324440596602,1.08420642861437,2.61870319562325,0.284011224148339,0.070057326445695,0.663928729903044,1.25134345481585,0.272915734370005,0.0397880760474429,1.91833883550362
"2",4,0.77935860744398,0.757575757575758,0.001,18.3819137856434,13.8017887018458,18.0829085659636,8.92247605150017,1.56479255801419,16.2198146650099,69.3622451094269,10.0932800112577,97.5707806856563,0.035375,0.00855950698537879,0.0157144159912412,0.0510063760536504,0.154894094495933,0.0123497388597802,0.284881481255578,0.142440740627789,0.115704898633012,214.636778386753,518.004446119529,56.9779303857253,13.8605867192742,131.505069521657,247.720786351828,54.058062757671,7.86628465411597,380.213138811975,7.59277603543139,4.43386267501738,0.895374900401267,0.70697829852753,20.3693586651817,3.05928702158447,15.4001409922123,1.12047941212129,43.9925226851789,1.08425913115069,2.61675121525407,0.287829708212783,0.070018138673323,0.664310997831592,1.25138630292811,0.273079705155224,0.0397373228789674,1.92068465916646
"3",4,0.777382441110869,0.573921028466483,0.001,18.3293297835283,13.7366999913494,18.0514841164923,8.89940784909423,1.56873624875813,16.2029412574755,69.3582660425164,10.0721691152394,97.7809655957212,0.036695,0.0085587373426989,0.0157070622227383,0.0510305855640139,0.155066450273396,0.0123596254620819,0.285186248122057,0.142593124061029,0.115740615088145,214.099133874286,516.231770691293,57.8520355625297,13.815390042431,131.28684202815,246.95047611388,53.9178981673485,7.82992741408634,380.066028644898,7.85636771751693,4.41829213330314,0.908685522292724,0.705007443660499,20.3581845609093,3.05221539245035,15.3766430849733,1.11649381114566,43.9890759294692,1.08429253261562,2.61442558842007,0.292988248116393,0.0699672342765101,0.664894527436044,1.25066623264986,0.273064039537466,0.0396542091151159,1.92482215739609
"4",4,0.774795462296587,0.434788657929154,0.001,18.260783535485,13.6528664646927,18.0105947762539,8.86927395337991,1.57369103050913,16.1807531513199,69.3521128064281,10.0445277187003,98.0553965630465,0.0384374,0.00855780852072505,0.0156983590068878,0.0510624000458997,0.155291815236605,0.0123726009757367,0.285587262203622,0.142793631101811,0.11578802357454,213.395316984091,513.927440846491,58.9723167752919,13.7560627876791,130.999449817188,245.940397608042,53.7337023031016,7.78245449736125,379.864381553704,8.20236115704429,4.39809263231052,0.925768600206443,0.702417581120984,20.3431423571077,3.04292240341833,15.3456609288072,1.11128493656283,43.9837459664682,1.08433655606885,2.61144583279822,0.299659054281348,0.0698993865426336,0.66565421523413,1.24970954147222,0.273039814198536,0.0395453847192923,1.93022434179225
"5",4,0.771417516909885,0.329385346916026,0.001,18.1717764526545,13.5455662969603,17.9575868635723,8.83002699543085,1.57982465246396,16.1516271668708,69.3425295858314,10.0084192424978,98.4126424005472,0.040737368,0.00855672165653897,0.0156884734345948,0.0511041614077875,0.155585807136581,0.0123896012170379,0.286114520461634,0.143057260230817,0.115851016521305,212.476313236182,510.944415251569,60.3965874126247,13.6783525336785,130.621384272328,244.618868090821,53.4920419893523,7.72066992024078,379.586181165853,8.65572576358563,4.37200914327074,0.947530257163142,0.699020735673725,20.3228335013077,3.03073022580846,15.3048499422971,1.10449788593613,43.9754449455045,1.08439450740449,2.60765686795363,0.308240135847162,0.0698088654304519,0.66663953970735,1.24843731014068,0.273002084983588,0.0394032253641646,1.93725674016825
"6",4,0.767021320130783,0.249534353724262,0.001,18.0567744554615,13.4094459895704,17.8892167908727,8.77914822984029,1.58727967227151,16.1134676571611,69.3274624515838,9.96142708857191,98.8757780386603,0.04377332576,0.00855550266037472,0.0156779050491045,0.051158855561494,0.155968002113579,0.0124118254730048,0.286806549104192,0.143403274552096,0.115934844827251,211.280282567704,507.104146056076,62.1871292970922,13.5768505839228,130.124697067009,242.894949627523,53.1756417709311,7.64062695586297,379.199149000858,9.24844063550095,4.33853087066981,0.974963908396194,0.694576138002892,20.295289027176,3.01476972305111,15.2511223127215,1.09569092510176,43.9623944980401,1.08447068453259,2.60289116295801,0.319197408571827,0.0696879816119391,0.667910973934044,1.24674413102254,0.272942765557417,0.0392182168841414,1.94637358343819
"7",4,0.761324170223873,0.189041177063835,0.001,17.9091274732276,13.2385057845077,17.801568264722,8.71352843956606,1.5961106620332,16.0636236052391,69.3037299513251,9.90051523468398,99.4732895282726,0.0477807900032,0.00855422531537234,0.0156677681281827,0.0512303392834836,0.156462966388176,0.0124407975309341,0.287713556237287,0.143856778118644,0.116046522551878,209.730285284562,502.19284273901,64.4080784903814,13.4447825374052,129.473538092788,240.654816140199,52.762604698612,7.5375015458346,378.657098047756,10.0210787184929,4.29587072855684,1.00913083936909,0.688780770983926,20.25781383877,2.99393784244438,15.1805166341799,1.08432068744806,43.9418394680276,1.08457056386648,2.59697150499825,0.333071143783981,0.069526512863277,0.669541778501647,1.24448946075779,0.272849330517028,0.0389784064357637,1.95813562063529
"8",4,0.753980998833378,0.143213012927147,0.001,17.7211150447697,13.0264671029874,17.6900358961205,8.62945158707997,1.60624041561331,15.9987754160353,69.2663924627087,9.82199305485764,100.239528283379,0.0530706428042241,0.00855302668849254,0.0156599826229889,0.0513235182629025,0.157100945652556,0.0124784306310084,0.288899944855838,0.144449972427919,0.116195450397666,207.732376291453,495.962298204999,67.1167098446401,13.2738474212239,128.622365520488,237.758772026613,52.2255437746179,7.40559613403606,377.893498288443,11.0244907410363,4.24197877303345,1.05104650987925,0.681260550542165,20.2066952553374,2.96685634364783,15.0879567165532,1.06973815737381,43.9095052359754,1.08470107656942,2.58973034634728,0.350458453920233,0.0693110859513726,0.671618073415933,1.24148772851496,0.272702332530349,0.0386692639955025,1.97321906069643
"9",4,0.744580888856001,0.108494706762991,0.001,17.4841255420138,12.7672257802132,17.5493576732597,8.52265873516791,1.617366572495,15.9148614341471,69.2079661054644,9.72145613854803,101.214982236706,0.0600532485015756,0.00855213632499635,0.0156576338492632,0.0514445230754264,0.157918726168906,0.0125270990866491,0.29044775057882,0.14522387528941,0.116394154507628,205.174602857935,488.133985441464,70.3518681468542,13.0541619128116,127.514312824857,234.039850600589,51.5309289187227,7.23841045261472,376.813707196754,12.3214014116397,4.17458838835919,1.10154379205509,0.671565133753991,20.1368978496047,2.93184039869813,14.9670423896801,1.05119001686408,43.8589128560509,1.08487074955796,2.58103232707253,0.371988944373039,0.0690245197111893,0.67423816694046,1.23749715905774,0.272472307501828,0.0382734493643623,1.99242091017138
"10",4,0.732650439676001,0.0821929596689322,0.001,17.1891181073672,12.4555135095275,17.3737581014163,8.3884162613497,1.62888104621108,15.8070579789352,69.1173987552679,9.5938525148723,102.446003845469,0.0692702880220799,0.00855189759578025,0.0156652427990675,0.0516010011985971,0.158960296228123,0.0125897006415421,0.29246078103706,0.14623039051853,0.116659181985489,201.927848236604,478.409284693814,74.1178964931496,12.7744483929374,126.080030325017,229.30556319017,50.6388925873085,7.02894026320789,375.285548802159,13.9876002070284,4.09130721157197,1.16107484432134,0.65917432683538,20.0417189689155,2.88688839600446,14.809890076936,1.02784467962031,43.7805051342351,1.08508981287466,2.57080460045138,0.398283719351971,0.0686454292328596,0.677510099311822,1.2322081021811,0.272115743130976,0.037771072893198,2.01665361900529
