"","convergence","mu","x_C","x_W","C","I","AA","NT","NAD","NADH","ADP","ATP","rRNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau NADS","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v NADS","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p NADS","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f NADS","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.985967932088718,1,0.001,3.12088648016007,7.0059107464227,7.93351302162262,4.8184931373717,2.487643247474,3.17217717329231,81.4669621704486,94.5317473440497,21.9116322288996,6.84530490355465,20.7057305311174,0.0107948969578018,0.00245876694035653,0.00176494563355818,0.00439421041843264,0.00202111180960402,0.0580545077089409,0.0772119335912238,0.00693758688069888,0.154286016247892,0.0703362721130096,0.100505553184828,144.481120177016,282.808052375778,135.148696252349,2.99123581244367e-14,5.58040143625646,1.98669771036741e-14,44.7895245183449,97.3655810356743,21.6041667174166,6.74925112027454,102.075931570761,1.55965880465866,0.695359089648181,0.238530101331663,1.31441195710288e-16,0.0112786152451492,1.1533675754186e-15,3.45828579269294,0.675482177624717,3.33322081718551,0.474717163354665,10.259197969376,0.576918669736557,1.12926343018052,0.539653942072208,1.19441196446225e-16,0.0222827575620721,7.93296036762151e-17,0.178846294045878,0.388784509840504,0.0862662686177149,0.0269500193053333,0.407593120691288
"2",4,0.983948780607635,0.769230769230769,0.001,3.10942476449768,6.97173684940952,7.9192146229744,4.80445452558958,2.475863804079,3.16741817660809,81.5191840460927,94.5990143107125,21.8853273977815,6.82857427439124,20.719788041977,0.0110893032384691,0.00246388831896947,0.00176750616198717,0.00439613819521186,0.00202234927514947,0.0580836622022192,0.0772592081195615,0.00694179558005574,0.154502988049437,0.0704351857284198,0.100600172722227,143.970739908272,281.822450405707,134.678070697758,1.90760802502697e-16,5.5527004235221,5.20600900006618e-13,44.6694846043783,97.0010167904739,21.534041206246,6.71896733057592,101.93605089176,1.59653519230959,0.694379043577975,0.23804431984283,8.38610850031371e-19,0.0112294996766321,3.02384068181557e-14,3.45112900764321,0.673361229617024,3.32707371114471,0.4732517118323,10.2547843263327,0.576060408649225,1.12763715773548,0.538878278264525,7.63278329429795e-19,0.0222176455932562,2.08304525900221e-15,0.1787329951332,0.388123624337226,0.0861627062904784,0.0268841506865797,0.407869843346004
"3",4,0.981342666596681,0.591715976331361,0.001,3.09473059675392,6.92801790973282,7.90078321667006,4.78638852811394,2.46079942518435,3.16129044802197,81.585793743387,94.6860514079764,21.8512815616153,6.80699925593953,20.7378641354545,0.0114720314033366,0.0024705237691271,0.00177081894236611,0.0043986304887219,0.00202395017376251,0.0581214321665075,0.0773203667733325,0.00694724312309362,0.154784466784541,0.0705635069164822,0.100722949545207,143.314300374248,280.554618396062,134.072690801734,5.43475350001384e-14,5.51719666801849,0,44.5146670598173,96.5314147033025,21.4435949162304,6.67999880134532,101.754754451033,1.64410615444059,0.693116853285855,0.237418460525705,2.39054724438489e-16,0.0111665311549179,0,3.44189038385786,0.670627206960016,3.31913540505243,0.471364141620823,10.2490389985563,0.574956687646358,1.12554541783796,0.537880658147154,2.18034617786397e-16,0.0221342120992375,0,0.17858654340535,0.387270372228679,0.0860286675654145,0.0267992096690533,0.408225671957766
"4",4,0.977985966194999,0.455166135639508,0.001,3.07596685961595,6.87234270459289,7.87708281346802,4.76320794841557,2.44162359785867,3.15342173627683,81.670293342302,94.7985084344416,21.8072751882083,6.77924250343447,20.7610355031463,0.0119695780176644,0.00247911256424131,0.00177509920952774,0.00440184759343639,0.00202601837222825,0.0581703146730039,0.0773993775444494,0.00695428556180961,0.155149412667034,0.0707298793040892,0.100882172339492,142.47259201663,278.928679190889,133.296335188298,6.76841382741166e-15,5.47187581700933,1.66460821215391e-14,44.3154596380961,95.9281283895018,21.3272090950201,6.63000402979156,101.520006828766,1.70533680552191,0.691495593109366,0.236614219225693,2.97935261175736e-17,0.0110861209358124,9.68307835082594e-16,3.42998899158481,0.66711159823053,3.30890396491941,0.468939384812782,10.241558824806,0.573541682590017,1.122863153687,0.536601484431869,2.72471174988247e-17,0.0220277375359665,6.70109374258087e-17,0.178397563530093,0.386170977768161,0.0858554141268043,0.0266899311158837,0.408681801243038
"5",4,0.973673992793289,0.350127796645776,0.001,3.05212654959311,6.80184905149544,7.84670363088443,4.73357660275818,2.41735850950274,3.143351789981,81.7767462790588,94.9435326057014,21.7504930038313,6.74364065935196,20.7906210452659,0.0126163886162905,0.00249021567841228,0.00178062025937624,0.00440599224665224,0.00202868561418841,0.0582334975050013,0.0775012733960896,0.00696337611093733,0.155622209861909,0.0709454192017526,0.101088504860842,141.397532689393,276.85151289068,132.304556669131,2.88135650584045e-16,5.41431900006509,1.44363474806334e-14,44.059896923354,95.1557568412287,21.1778893682629,6.56610752675439,101.216435028981,1.78392622179402,0.689419977992531,0.235584174012845,1.2695234424574e-18,0.010983951066059,8.40679004994798e-16,3.41469811726038,0.662605324006373,3.2957499437001,0.465835251009373,10.2318180844242,0.571734691164461,1.11943688981244,0.534967643410307,1.16506380321372e-18,0.0218925602341879,5.83727347386873e-17,0.178154251217012,0.384758108683898,0.0856318622198082,0.0265497663754014,0.409264193804447
"6",4,0.968153617223192,0.269329074342904,0.001,3.02202772705605,6.71323548981056,7.80791923257982,4.69587794352534,2.38687874912525,3.13052126565843,81.9096907674792,95.1300985001301,21.6773888547212,6.69815081571915,20.8282105020717,0.0134572423945044,0.0025045466533863,0.00178772650012495,0.00441131856003989,0.00203211791637507,0.0583150348113244,0.0776323966161124,0.00697508856142213,0.156234155100144,0.0712243942368305,0.101355632496779,140.031174461508,274.210774772421,131.043736411928,3.05252467970023e-17,5.34169078198011,1.95361579500815e-15,43.7332788807053,94.1712134989991,20.9870424316521,6.48483894094497,100.824536689334,1.88443345751566,0.686773678278731,0.234270360258992,1.34656587745415e-19,0.0108549455417973,1.13925173093853e-16,3.39511925138997,0.65685255409211,3.27889284236004,0.461878725292215,10.2191346873422,0.569438389378591,1.11508128484335,0.532890868676335,1.24131268900033e-19,0.0217220473022979,7.94440120960214e-18,0.177841884022183,0.382948328091312,0.0853440506091387,0.0263706725028313,0.410004143741569
"7",4,0.961116374885192,0.207176211033003,0.001,2.9843250330944,6.60284198803638,7.75865648167514,4.64820246984614,2.34894144619775,3.11426170239807,82.0739119930557,95.369328732366,21.5835455769016,6.64030931182484,20.8756753794614,0.0145503523061825,0.00252300767944063,0.00179684904427353,0.00441814249924429,0.00203652270344735,0.0584200446145084,0.0778006713871035,0.00699014460979401,0.15702524418071,0.0715850377882647,0.10170102952203,138.305290621673,270.874013928772,129.450671128681,1.26512295711642e-15,5.25077400543977,3.92898471627977e-14,43.3178615373798,92.9231547161454,20.744299082041,6.38211001389747,100.31976721994,2.0123907043543,0.6834172173032,0.232603314698137,5.58949350360567e-18,0.0106933204727493,2.29531462414786e-15,3.37015871066174,0.649546289064119,3.25737862871516,0.456863586513713,10.2026236076783,0.566538072208587,1.10957752210934,0.530267015366498,5.18230588294827e-18,0.0215086738133694,1.60942464087439e-16,0.177442364332373,0.380639848987641,0.0849745888854395,0.0261429500465545,0.410938491721681
"8",4,0.95219351908778,0.159366316179233,0.001,2.93755435470977,6.4668184830608,7.69648017422393,4.58835673021088,2.30224727306056,3.09379711192132,82.2740415302868,95.6748107774216,21.4635252178116,6.56720847889252,20.9351590950245,0.0159713951913641,0.00254673129827981,0.00180852170467375,0.00442685165370997,0.00204215695952573,0.0585549495041999,0.0780159151970169,0.0070094468964988,0.158046445482906,0.0720505854407364,0.102146926445904,136.141911093558,266.68958175007,127.453003756347,3.66344896431639e-16,5.13807849208975,3.38388158311846e-14,42.7927046045609,91.352019126608,20.4374296091773,6.25325335209977,99.6716140567696,2.17437626418277,0.679186704768057,0.230501523619219,1.62175451059661e-18,0.0104927627512106,1.98143015227693e-15,3.33851201348042,0.640327126955901,3.23006310453757,0.450550564928036,10.1811490298013,0.562902146690077,1.10267394413047,0.526976364884752,1.51471598256476e-18,0.0212442692322121,1.39912404048258e-16,0.176933797176008,0.377710634864695,0.0845020677866598,0.0258551514917028,0.412109431004419
"9",4,0.940955135306178,0.122589473984026,0.001,2.88021693872638,6.30144054441401,7.61863157109969,4.51392758648563,2.24555228514385,3.06824752534197,82.5139034628195,96.0627617790428,21.3107705931711,6.47552992078105,21.0090194402191,0.0178187509421001,0.00257712484898375,0.0018234003029918,0.00443791703646375,0.00204933475792639,0.0587277193415468,0.0782901264953771,0.00703411266859337,0.159362257261609,0.0726504408104395,0.10272133888224,133.455629975128,261.490950111676,124.971308525116,1.54269441939709e-16,5.00004721966562,1.29106464063258e-14,42.1338679821874,89.3913691254936,20.0524790269762,6.09318313278773,98.8427236501074,2.37801263234787,0.673894825317169,0.227872721829978,6.84634984589991e-19,0.010246770558534,7.58212818668651e-16,3.29866585406497,0.628788962028541,3.19560832143001,0.442672440535763,10.1532569121063,0.558385672525021,1.09409247151676,0.52288680642498,6.45471802902719e-19,0.0209204716948261,5.40188523906599e-17,0.176290413628101,0.374018389305671,0.0839006716266578,0.0254942122865396,0.413563374807463
"10",4,0.926916164172857,0.0942995953723274,0.001,2.81091118756178,6.10352974848224,7.52210467605111,4.42239799047146,2.17780987194929,3.03666990219171,82.7956734410547,96.5520090428797,21.1175394098709,6.3616291866927,21.0997273510511,0.0202203134180569,0.00261592354216219,0.00184227642994462,0.00445189804125285,0.00205843583458885,0.0589481570048758,0.0786378122213877,0.00706551759045886,0.161054022597064,0.0734216867721909,0.103459365234807,130.157927098413,255.104896165216,121.922971247411,1.31153494416845e-16,4.83338559040372,6.07718714014919e-15,41.3150776201412,86.9708168587044,19.5741886265667,5.89669692361929,97.788391706647,2.63183407977452,0.66733490359943,0.22461581619792,5.83881984897818e-19,0.00994921410167242,3.58238981685526e-16,3.24892731580472,0.614493836371752,3.15250181738226,0.432945434516517,10.1171249333023,0.552836171876769,1.08353918479636,0.517858805766749,5.57064770452645e-19,0.020529447929689,2.58124030494011e-17,0.175482737482755,0.36940211425469,0.0831399189364996,0.0250457841995776,0.415348963603368
