"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,0.396458231148952,0.1,0.001,17.3897013936386,6.51478105074232,2.87525027105113,4.347362683705,8.76753249113653,7.16660977457382,22.4223237356837,37.7437879678217,9.16154116645146,1.49632183985204,9.70179852039984,10.5567342925909,161.85625488341,0.129969016085686,0.0243551122881396,0.234958389994618,0.215012392374987,0.234588104782807,0.0543806305923747,0.0591995685015207,0.44885793336194,2.2442896668097,0.44885793336194,0.280536208351213,0.000528526767380533,0.00937845446008838,213.371844111905,944.343747390483,1.63847198496823e-18,6.31722185753928,82.9620213608499,105.441942389689,49.3861933694351,14.9638354145837,3.63216840544965,4.73447748047759,3.84635788036124,6421.33003452004,6416.92445114704,27.7317286396126,22.9995980062977,3.84972739639422e-19,1.35828098475308,19.4619033599925,5.73399931803612,2.92364133740322,6.71663623935824,8.15163802046331,2.12510777743582,1.07904265571835,3.39384480542841,60.1808337389102,1.79398338713215,7.93983386895291,1.37759109387125e-20,0.0531138075523679,0.697526370940538,0.88653258700262,0.415228217327476,0.125812626559406,0.0305384705548382,0.0398064420452472,0.0323393284013328,53.989126134093,53.9520849611365
"2",4,0.393984622599302,0.0930232558139535,0.001,17.0675998944978,6.49282826901201,2.87711436490231,4.32462745080466,8.78619425933063,7.14519830672296,22.7045982632692,37.6590118109539,9.15406198972483,1.49235369316614,9.66399616436591,10.538272387884,162.094143218023,0.132985727298627,0.0245385253471055,0.236697160776262,0.215649012872445,0.23492218264392,0.054856822723643,0.0594128074128224,0.450093493236197,2.25046746618098,0.450093493236197,0.281308433272623,0.000529108772473806,0.00939844591055358,212.202484323091,940.070975146753,7.42627599969117e-17,6.27672368761795,82.5037604414836,104.574355632523,49.6959032112382,14.8370715558013,3.60655965827235,4.69617728386427,3.8074658816188,6390.63042336213,6386.25998413098,28.2199017122819,23.0679554517168,1.7577784442678e-17,1.3535692673079,19.3819634792444,5.7366168883725,2.95257312669555,6.67806936594604,8.11644517578274,2.11371883855094,1.07107226189715,3.3813386186389,60.0209190315878,1.79535335603618,7.95353355793992,6.28305063507008e-19,0.0531046418868453,0.698028600686388,0.884758352095034,0.420455523393874,0.125530039369846,0.0305135399657494,0.0397323229933982,0.0322133205478864,54.0683574670176,54.0313810726742
"3",4,0.391396687437117,0.0865332612222823,0.001,16.7402779699015,6.46983760199937,2.87900203618653,4.30088761720097,8.80506859097276,7.12290950074395,22.9980415090759,37.5693453565421,9.14602064044891,1.48816765267483,9.62434578014246,10.518741184228,162.337354634629,0.136184756271659,0.0247319846952925,0.238531199202536,0.216316929129446,0.235273948535179,0.0553600307023318,0.0596373422563337,0.45140075917623,2.25700379588115,0.45140075917623,0.282125474485144,0.000529732071411867,0.00941968834270863,210.973515632568,935.54509372177,2.8125099508264e-16,6.23415786266879,82.0208791023048,103.667111042024,50.0075403566311,14.7045173217316,3.5797221819032,4.65612749822363,3.76693705709715,6358.16396981986,6353.83028512984,28.7313768061964,23.1378869396828,6.70871371339688e-17,1.3485538845607,19.2973760887258,5.73901445010851,2.98231679964583,6.63763028234967,8.07944655275548,2.10177948751947,1.06274890458921,3.36812337010897,59.8511010683866,1.79675780271274,7.96757802463584,2.39527657497805e-18,0.0530932603057216,0.69853153876,0.882881863588246,0.425889657575479,0.125231151188474,0.030486735468163,0.0396539508183047,0.0320811526004749,54.1493594086808,54.1124515448765
"4",4,0.388691643595203,0.0804960569509603,0.001,16.4081430773211,6.44578805347016,2.88091350956414,4.27612403609823,8.82412308850364,7.09972809134376,23.3028165396452,37.4746059781067,9.13738725359679,1.4837556496623,9.5827983365512,10.4981001843939,162.585716277812,0.139576716316612,0.0249359988607867,0.240465349664983,0.217017392006453,0.235644081306313,0.0558916848317161,0.0598736532317544,0.452783241768593,2.26391620884297,0.452783241768593,0.282989526105371,0.000530398685434286,0.00944224468996275,209.683127205877,930.7563409775,1.77914951064487e-15,6.18946788746031,81.5126000837883,102.719466522802,50.3200558955119,14.5660661907129,3.55162606976639,4.61429435519273,3.72475363567546,6323.86621673923,6319.5709285126,29.2668823623948,23.209339058285,4.27823809183503e-16,1.34322217884433,19.2079617616332,5.74116404897444,3.01284557729038,6.5952706696469,8.04058382709337,2.08927515661868,1.05406626621906,3.35417032822078,59.670935042591,1.79819599641517,7.98195996161611,1.52575916321794e-17,0.0530795039328249,0.699033980851227,0.880899364276681,0.431533639623058,0.124915353260356,0.0304579575119893,0.0395711650544102,0.0319426611218373,54.2320741985141,54.1952387592706
"5",4,0.385866828395787,0.0748800529776375,0.001,16.0716173824911,6.42065975135651,2.88284919303046,4.25031895729802,8.84332431038426,7.0756400197316,23.6190752076319,37.3746128785347,9.12813136841106,1.47910974466612,9.53930670294362,10.4763090045061,162.839045557385,0.143172882445974,0.0251511060244618,0.242504742713409,0.21775170533201,0.236033278480242,0.0564533036092648,0.0601222392213923,0.454244598212571,2.27122299106285,0.454244598212571,0.283902873882857,0.0005311106720043,0.00946618000215717,208.3295565049,925.695079559228,2.86527717386973e-15,6.14260027740745,80.9781707014479,101.730757883124,50.6323202222805,14.4216233339605,3.52224310030888,4.570647303004,3.68090202255953,6287.67382601081,6283.41860482253,29.8271431034979,23.2822550923167,6.94843303851882e-16,1.33756168557835,19.1135431159954,5.74303736117661,3.04412846873808,6.55094449690794,7.99979950953402,2.07619184772442,1.04501866268587,3.33945067107645,59.4799715421534,1.79966714916486,7.99667148903622,2.4751865695754e-17,0.0530632144337193,0.699534699040328,0.878807146203456,0.437390281622813,0.124582042928449,0.0304271045613702,0.0394838060409436,0.0317976890098121,54.3164408314249,54.2796818524617
"6",4,0.382919713911205,0.0696558632350116,0.001,15.7311322275711,6.39443444390893,2.88481119028622,4.22345529371309,8.86263865587629,7.0506312067764,23.9469545283235,37.2691882068962,9.11822280930423,1.47422174749536,9.49382642191194,10.4533284065248,163.097154915237,0.146985248038445,0.0253778776794136,0.244654830090425,0.218521254983709,0.236442264881223,0.0570464909246497,0.0603836199399135,0.45578864573992,2.2789432286996,0.45578864573992,0.28486790358745,0.00053187005557081,0.00949156130794524,206.911099737374,920.351855434022,3.05608485120527e-15,6.09350474319882,80.4168695584863,100.700407176581,50.943116539057,14.2711068858876,3.49154726951741,4.52515950818781,3.63537329740116,6249.5250484325,6245.3115899874,30.4128793168054,23.356576809226,7.47685920013547e-16,1.33156030373299,19.0139467730664,5.74460486410737,3.07612978764914,6.50460848072834,7.95703800755127,2.06251632399404,1.03560116998846,3.32393523480097,59.2777578435864,1.80117043007919,8.01170429899778,2.66033560924988e-17,0.0530442328755093,0.700032466659004,0.876601573978442,0.443462120894879,0.124230627356321,0.0303940760310141,0.0393917170605388,0.0316460880730398,54.402396650365,54.3657183050789
"7",4,0.379847923002924,0.0647961518465225,0.001,15.3871290825482,6.36709873788137,2.886800619898,4.19551973794277,8.88203251088315,7.02468959367435,24.2865764810987,37.1581561086438,9.10762920109636,1.46908423380196,9.44631398512868,10.4291181113204,163.359851651972,0.151026584224591,0.0256169220343251,0.246921422480238,0.219327443205684,0.236871720330118,0.0576729735028921,0.0606583196279938,0.457419351128766,2.28709675564383,0.457419351128766,0.285887094455479,0.000532678919582891,0.00951845858029988,205.426120978367,914.717440562607,2.3243569898591e-17,6.04213535320086,79.828009191925,99.6279272027674,51.2511424066499,14.1144484204867,3.45951403551723,4.47780767085957,3.5881627472846,6209.3600129471,6205.19003520675,31.0248053618704,23.4322453583297,5.73933534287892e-18,1.32520609852022,18.9089978678198,5.74583880571327,3.1088081774024,6.45622183803948,7.91224332673575,2.04823587928399,1.02580942225458,3.30759518299787,59.063844333005,1.80270496461103,8.02704964424729,2.03972594390203e-19,0.0530224070151916,0.700526047028129,0.874279074768918,0.449751416316642,0.123860520362146,0.0303587640036545,0.0392947405149218,0.0314877132837623,54.4898772808726,54.4532838839908
"8",4,0.376649245484179,0.0602754900897883,0.001,15.0402050311307,6.33863944987444,2.8888134608694,4.16650124924312,8.90144615030799,6.99780834971317,24.6380317960809,37.0413314746599,9.09631937442682,1.46369448290358,9.39672883227377,10.4036351227947,163.626845107549,0.155310970341842,0.0258687826095586,0.249309710750398,0.220171525074365,0.237322310058802,0.0583343381984368,0.0609468518007065,0.459140832952421,2.29570416476211,0.459140832952421,0.286963020595263,0.000533539187620193,0.0095469454534395,203.873011765831,908.782381650863,1.1873740495712e-15,5.98844221119392,79.2108983126858,98.5128955614086,51.5549782567172,13.9515895516601,3.42612182906099,4.42857314906385,3.53927082469535,6167.11753435495,6162.99277507149,31.6637152838649,23.5090938703231,2.96023880851124e-16,1.31848445445827,18.7985133693995,5.7466845665865,3.14211361940079,6.40574444775949,7.86536215195767,2.0333387644519,1.01563984655927,3.29039887923799,58.8377558535492,1.80426939396231,8.04269394356219,1.05082209669179e-17,0.0529975150000706,0.701013823536368,0.871835859158309,0.456259848075572,0.123471104915533,0.0303210645814227,0.0391927255234593,0.0313224294409126,54.5787856854032,54.5422817025162
"9",4,0.373321655987264,0.056070223339338,0.001,14.6905116954608,6.30904281316158,2.89086839265646,4.13638305104462,8.92089720245868,6.96996601961239,25.0014513963793,36.9185758620445,9.08426211453884,1.45803434758207,9.34503618063829,10.3768516323612,163.898119182638,0.159851940065635,0.0261343482137403,0.251828202040136,0.221055608012101,0.237794963971197,0.059032982874992,0.0612498821477165,0.460957486578234,2.30478743289117,0.460957486578234,0.288098429111396,0.000534453175332294,0.00957709223631977,202.250404316786,902.539075614561,3.17405120651856e-17,5.93240337313067,78.5650220133707,97.3551080264931,51.8532402076745,13.7825038775099,3.391351776022,4.37744130155575,3.48870438221678,6122.74951973586,6118.67172664604,32.3301195090973,23.5872704786182,7.99315608520894e-18,1.31139103462044,18.6823665790658,5.74716242492097,3.1760048516973,6.35314834613171,7.81634495388866,2.01781434000889,1.0050902521507,3.27232292258711,58.599083489851,1.80586366629716,8.05863666661895,2.83406293707112e-19,0.0529695440735702,0.701495352630092,0.869269225480046,0.462989840673691,0.123061919540148,0.0302808737151295,0.0390855198758778,0.0311501206021276,54.6691163999403,54.6327063942127
"10",4,0.369863330526045,0.0521583472924074,0.001,14.3386531221513,6.27830144476877,2.89296314795882,4.10515824300077,8.94032716299771,6.94115768690624,25.3768939119055,36.7897130223635,9.07142507241425,1.45210132767417,9.29120075260184,10.3487259724567,164.173379053221,0.16466540049872,0.0264142558770233,0.254482996244007,0.221981102175547,0.238290358228379,0.0597707622097358,0.0615679628097359,0.462873812056072,2.31436906028036,0.462873812056072,0.289296132535045,0.000535422828342978,0.00960897789059408,200.556877895447,895.978787670672,3.12273672925602e-17,5.8739788802844,77.8897827839951,96.1543614508729,52.1443472259083,13.6071657875488,3.3551874899006,4.32440261182165,3.43647445494341,6076.20034367062,6072.17127603391,33.0247786214267,23.6666129579182,7.94683399342283e-18,1.30391230600142,18.5603842419288,5.74721947370911,3.21042123074268,6.29840069936167,7.76514211806568,2.00165272179912,0.994158769370606,3.2533363735867,58.3473595393103,1.80748636359094,8.07486363856212,2.81431587609641e-19,0.0529382828330133,0.701969046000631,0.866575601624846,0.469942479850103,0.122632376741212,0.0302380835747142,0.0389729778084172,0.0309706691753395,54.7607710036086,54.724459684407
"11",4,0.366272665362184,0.0485193928301464,0.001,13.9850847244713,6.24640789230573,2.89510352649426,4.07281895974204,8.95970367994172,6.91137422343102,25.7644229872298,36.6545863932089,9.05777606327946,1.44588805210972,9.23519179585933,10.3192224190153,164.452419221804,0.169767820216751,0.026709288902239,0.257281601048066,0.222949772210531,0.238809289306199,0.060549895937345,0.0619017195912808,0.464894549709427,2.32447274854714,0.464894549709427,0.290559093568392,0.000536450216019416,0.00964268208028512,198.791172913476,889.093733272034,2.64839718343379e-15,5.81314200583917,77.1846809804979,94.9106107887497,52.4266882169522,13.4255730559891,3.31761578095116,4.26945259054028,3.38259831420037,6027.42116936281,6023.44259136294,33.7483441038521,23.747061383133,6.81383867565034e-16,1.29603868602931,18.4324188102784,5.74682760660865,3.24530215310528,6.24147574045506,7.71170747297089,1.98484523958497,0.982844700080031,3.23341138834468,58.0821419373616,1.80913648685653,8.0913648706023,2.41022370662482e-17,0.0529035930112422,0.702433717461778,0.863751878170675,0.47711894420796,0.12218195464403,0.0301925868775982,0.0388549569241309,0.0307839726528644,54.8536808718961,54.8174730739347
"12",4,0.362548295692641,0.0451343189117641,0.001,13.6302588815126,6.21335826473581,2.89729691682928,4.03935936028749,8.97899562581652,6.88060721648234,26.1640830495954,36.5130458084033,9.04328280401008,1.43938723317376,9.17698195138566,10.2883064819494,164.735036361591,0.175176783554965,0.0270202866220898,0.260232070722778,0.223963482375525,0.239352558440741,0.0613727583447318,0.0622517986863999,0.467024662181207,2.33512331090603,0.467024662181207,0.291890413863254,0.000537537375397503,0.00967828731399404,196.952152545152,881.876638533943,4.81099830071494e-16,5.74987198083761,76.449277685995,93.6239383893519,52.698576211064,13.237742528384,3.27862676806043,4.21259212692218,3.327099166077,5976.36699156612,5972.44066737602,34.5014445970866,23.8285595385123,1.25197605003881e-16,1.28776135204185,18.2983302050896,5.74595934605175,3.28058115735106,6.18235223236031,7.6559977938584,1.96738441498304,0.971148352550303,3.21252062705872,57.8029967446474,1.81081302256921,8.10813022716633,4.42331716709505e-18,0.0528653428076628,0.70288821833553,0.860795094995415,0.484520056473988,0.121710152694678,0.0301442760133669,0.0387313191738506,0.0305899398379522,54.9477781081864,54.9116787871971
"13",4,0.358689114932246,0.0419854129411759,0.001,13.27462606171,6.17915031564983,2.89955169210494,4.00477551327854,8.99817291011402,6.84884941680686,26.5759030750004,36.3649476326063,9.02791292241715,1.43259170610364,9.11654753400411,10.2559449987005,165.021026200409,0.180911063634552,0.0273481461474389,0.263343022408889,0.225024205918687,0.23992099684757,0.0622418928636248,0.0626188764158404,0.469269351384236,2.34634675692118,0.469269351384236,0.293293344615148,0.000538686367108253,0.00971587910503548,195.038813615332,874.320791432248,3.13254383773813e-17,5.68415441275485,75.683198032974,92.2945596152747,52.9582619583169,13.043710880897,3.23821409582719,4.1538277714528,3.27000636620968,5922.99689470817,5919.12458330356,35.2846792211708,23.9110527838336,8.24933562058301e-18,1.27907233304936,18.1579883166831,5.74458809146936,3.31618686076555,6.12101374472205,7.59797314196058,1.94926406407148,0.959071104058463,3.19063767960381,57.5094988590209,1.81251493745657,8.12514937526891,2.91110389408746e-19,0.0528234077564035,0.703331426224723,0.857702448285973,0.492146353240749,0.121216492108688,0.0300930430747238,0.0386019312967576,0.0303884917800137,55.042994505395,55.0070087334697
