"","convergence","mu","x_C","C","ATP","NT","AA","DNA","RNA","p","tau Cin","tau Met","tau DNAp","tau RNAp","tau r","v Cin","v Met","v DNAp","v RNAp","v r","p Cin","p Met","p DNAp","p RNAp","p r","f Cin","f Met","f DNAp","f RNAp","f r"
"11",4,0.837095655618428,3.45716130336078,69.7608214812515,39.5017917223302,2.27758616991861,4.20519311754991,27.0201984288555,51.7739690281694,145.460440289655,0.184146016632439,0.200871865069517,0.295839607645403,0.273082714749602,0.238846303057313,284.612523109268,226.21604251494,22.6184907187429,43.3397645476037,121.764302630814,52.4102624142797,45.4404383686212,6.69144541976407,11.8353405592682,29.0829535277217,1.00000000069921,0.794821113989643,0.0794711718495751,0.152276379494616,0.427824824381338
"12",4,0.783444621842146,2.46940093097198,60.4383361418483,40.8194043425621,2.10673998207854,3.94447592632941,28.0399949760271,53.7217642319088,150.929284507809,0.210004835700223,0.213395302894552,0.311187363624113,0.287249874114566,0.248011912309276,266.371171511383,219.021082107964,21.9677832604493,42.0880272633608,118.244736226126,55.939234108524,46.7380701567216,6.83609655748512,12.0897805331308,29.3261031519475,1.0000000003193,0.822240188137397,0.0824705734589033,0.158005188917379,0.443909660317085
"13",4,0.723942666298668,1.76385780783713,51.26207246892,42.1136554006732,1.9319973398668,3.66359173828931,29.0430921572762,55.6462890108038,156.339302712913,0.243076476859775,0.229263330649983,0.329884707327224,0.304508960609745,0.259606363848849,246.140507141509,209.029705718364,21.0255335738964,40.2847228361075,113.180691653261,59.8309672884362,47.9228465377779,6.93600198942354,12.2670590792748,29.3824278180009,1.00000000243748,0.849229201058301,0.0854208592861063,0.163665555914129,0.459821478567392
"14",4,0.659686839558036,1.25989843416938,42.606248478185,43.3313519662064,1.75771742789001,3.37029093766088,29.9908798126,57.4695281652477,161.473983042854,0.28564472420732,0.249297360043235,0.352431253265935,0.325321156860863,0.274033195747596,224.29352533801,196.186743934012,19.784588719139,37.9118914062238,106.522261544388,64.0682621866634,48.9088373382272,6.97270739763723,12.3335403710561,29.19063574927,0.999999999501894,0.87468750397782,0.0882084700370588,0.169028024015434,0.474923479537806
"15",4,0.592064942832622,0.899927452978129,34.7443378216188,44.4338327202473,1.58730158122415,3.0721342179739,30.8552401057875,59.134156835508,166.172996280991,0.340996630875273,0.274599990876701,0.3794580930328,0.350269008953354,0.291766118575179,201.302080304567,180.731175918453,18.2683059693199,35.0112611862703,98.3852055434306,68.643331172041,49.6287792583426,6.93205654605784,12.2633597579219,28.7054695466279,0.999999998715739,0.897810769828624,0.0907507061934927,0.173923990692671,0.488744106708798
"16",4,0.522698912395652,0.642805323555806,27.8334013897143,45.3991451464317,1.42313732555849,2.77572898105075,31.6217223997967,60.6051196600681,170.341744438505,0.413845794022612,0.306688919552656,0.411796167053579,0.380119538818688,0.313395544029017,177.717629870128,163.169141235453,16.528639906451,31.6782301319259,89.0374445535847,73.54769364542,50.0421676298358,6.80643056008533,12.0415142283399,27.9039383748241,0.999999998062133,0.918137052798267,0.093005065881755,0.178250351941377,0.501005130701486
"17",4,0.453382871541774,0.459146659682719,21.9268282041352,46.2201697396017,1.26678436958611,2.48640513898876,32.2856901537694,61.8694768268198,173.944644938485,0.510899892479383,0.347685205084619,0.450556595057141,0.415898395437361,0.339684228144259,154.1501760392,144.208927704206,14.6377789116239,28.0505610645308,78.8635226115247,78.7553083641054,50.1393106038701,6.59514782562051,11.6661833378561,26.7886948070331,0.999999998151136,0.935509326962503,0.0949579122169687,0.181969049490646,0.511601896877898
"18",4,0.385992435999974,0.327961899773371,17.0017029819721,46.9006821376072,1.119259090001,2.20835321955776,32.8507262287303,62.929503762555,176.98977249917,0.641647745092134,0.400567165730327,0.497210106971436,0.45896317566594,0.371619938610033,131.237428208955,124.674899458795,12.6801318413958,24.2903124535781,68.3167134340357,84.2081998819666,49.9406711139231,6.30468970927233,11.1483589416122,25.3878528523956,0.999999999763509,0.949994990993003,0.0966197830256773,0.185086775772221,0.520558154409323
"19",4,0.322347646090053,0.234258499838122,12.9858503163409,47.4514708813986,0.981282661070471,1.94484269358403,33.3252083029947,63.7977540910894,179.513591553712,0.819446945349248,0.469520249753215,0.553674084448171,0.51108377025985,0.410472255593096,109.598199831853,105.412241549903,10.742302451931,20.5650558570947,57.86578367851,89.8099100679883,49.4931819795565,5.94773447493825,10.5104662830484,23.7522987481802,1.00000000147115,0.961806324070144,0.0980153185382198,0.187640453209087,0.527981151628563
"20",4,0.264037038244273,0.167327499884373,9.77941804551109,47.8872450691515,0.853428690855005,1.69844961116217,33.7204435448882,64.4923022283801,181.568712402641,1.0630354047109,0.560414130393565,0.6224098926206,0.574532208572862,0.457846711118731,89.7725928954813,87.190464318992,8.90344604187552,17.028356469936,47.9408650606195,95.4314446205948,48.8627682399391,5.54159289487705,9.78333925103833,21.9495673961915,0.999999998801732,0.971237004550229,0.0991777751320242,0.189683241848177,0.534025624713649
"21",4,0.212241880591178,0.119519642774552,7.27013109428414,48.2244449642596,0.736187142761247,1.47117618982632,34.0486017089028,65.0341715687615,183.215286493573,1.39864506319246,0.68144858176996,0.706523119038201,0.652175186804494,0.515736043380306,72.1622392232202,70.6192129276249,7.22653925819753,13.8029748764433,38.8859569584475,100.92935963847,48.1233624952408,5.10571705655373,9.00195771850212,20.0548895848066,0.999999997536379,0.978617259023779,0.100142946202655,0.19127697520224,0.538868489686981
"22",4,0.167615956416958,0.0853711734103943,5.34317454655508,48.4798052021127,0.629910606376141,1.26437383197652,34.3220962467613,65.445040759256,184.515598728162,1.86291104618561,0.844065210390047,0.809904021898776,0.747603712521947,0.586601302613419,56.9894251685577,56.0938238566341,5.75293098863579,10.9696330996095,30.9277585546686,106.166229662274,47.3468452351321,4.65932194540223,8.20093843027171,18.1422634550819,0.999999999768235,0.984284780513661,0.100947341902239,0.192485413997812,0.542692937435771
"23",4,0.130262083512396,0.0609794095788531,3.88901438140695,48.6692254655428,0.534763143587944,1.07874787210141,34.552402985093,65.7461295600383,185.529716602701,2.50699176906327,1.06417939119358,0.93738025907674,0.865274085301606,0.673442146044728,44.2891083955787,43.7825172794469,4.50086800319815,8.56422781936653,24.1674874381322,111.032430206867,46.5924525833641,4.21902481490809,7.41040439271694,16.2754046048447,1.0000000000308,0.988561722438424,0.101624714662038,0.19337096929423,0.545675637066767
"24",4,0.0998082774590098,0.0435567211277522,2.80840529751013,48.8070405696471,0.450647788989837,0.914292205471947,34.7501564998502,65.9566740776257,186.312783413301,3.40228761844372,1.36393378823661,1.09494327495674,1.01071686919084,0.779919429408634,33.9348143213312,33.65451222618,3.46835326168106,6.58302202661315,18.5955579810752,115.455998599652,45.902526351909,3.79765007905195,6.65357141255275,14.5030369701353,0.99999999956587,0.991739983984958,0.102206342646618,0.19399021787537,0.547978774745003
