"","convergence","mu","x_C","x_P","x_N","x_Ace","x_H2O","C","P","N","Ace","H2O","ADP","ATP","AA","NT","Lip","DNA","tRNA","mRNA","rRNA","TC","P","tau tC","tau tP","tau tN","tau tAce","tau tH2O","tau Res","tau Fer","tau NTS","tau AAS","tau LipS","tau Deg","tau Maint","tau DNAp","tau tRNAp","tau mRNAp","tau rRNAp","tau tRNAc","tau r","v tC","v tP","v tN","v tAce","v tH2O","v Res","v Fer","v NTS","v AAS","v LipS","v Deg","v Maint","v DNAp","v tRNAp","v mRNAp","v rRNAp","v tRNAc","v r","p tC","p tP","p tN","p tAce","p tH2O","p Res","p Fer","p NTS","p AAS","p LipS","p Deg","p Maint","p DNAp","p tRNAp","p mRNAp","p rRNAp","p tRNAc","p r","f tC","f tP","f tN","f tAce","f tH2O","f Res","f Fer","f NTS","f AAS","f LipS","f Deg","f Maint","f DNAp","f tRNAp","f mRNAp","f rRNAp","f tRNAc","f r"
"1",-1,0.000117643278021201,1,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0305544190968272,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.04906786033006,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187636642421559,0.00877081086209314,0.00544976872345119,0,0.0964233619956214,0.381787168032507,0.0452376573808654,0.00504483341491187,0.0209857103758859,0.00194111408734982,0,0,0.000183784989630139,0.0010365557377831,1.60811865926372e-05,0.000241217798889557,4.19438530033273,4.39985859799294,0.000573312861046982,0.000963579362116565,0.000598722826520134,0,2.41323595753618e-06,-0.18888337320462,-0.0474573724348887,0.133273299231561,0.0297305888309157,0.109402617706223,0,0,4.54985974225475e-05,0.000377373776587398,8.29401515515189e-06,8.78189839957258e-05,0.196148097594155,186.765129128618,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"2",-1,0.000117643265242069,0.909090909090909,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0316369947664981,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.04906786033006,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187636622039319,0.008770809909354,0.00544976813146396,0,0.0964233515215259,0.381787126560449,0.0452376524668743,0.00504483286691119,0.0209857080962896,0.00194111387649414,0,0,0.000183784969666289,0.00103655562518607,1.60811848458003e-05,0.000241217772687004,4.19438484471293,4.39985812005337,0.000593625882946131,0.000963579257446679,0.000598722761483197,0,2.41323569539572e-06,-0.188883352686952,-0.0474573672797785,0.1332732847546,0.0297305856013972,0.109402605822241,0,0,4.54985924802114e-05,0.00037737373559475,8.29401425420521e-06,8.78189744562905e-05,0.196148076287349,186.765108841047,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"3",-1,0.000117643251173442,0.826446280991735,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0328288093225531,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.04906786033006,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187636599600384,0.00877080886047756,0.00544976747974155,0,0.096423339990529,0.381787080903602,0.0452376470570309,0.00504483226361385,0.0209857055866679,0.0019411136443618,0,0,0.000183784947687962,0.00103655550122731,1.60811829226967e-05,0.000241217743840451,4.19438434311827,4.39985759388674,0.000615988615021325,0.000963579142214951,0.000598722689883629,0,2.41323540680367e-06,-0.188883330098924,-0.0474573616044857,0.133273268816824,0.0297305820460002,0.109402592739092,0,0,4.5498587039163e-05,0.000377373690465688,8.29401326234742e-06,8.78189639542668e-05,0.196148052830553,186.765086506334,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"4",-1,0.000117643235683922,0.751314800901578,1,1,1,1000,0.390555654180725,0.156222261672229,0.0585833481271136,14.1812393512331,891.578370448158,0.175750044382394,0.29291674063594,0.117166696254217,0.175750044381329,2.046,1.56222261672288,0.0585833481327569,0.136694478963252,2.05041718444878,0.0195277827135243,187,0.0341409942737233,0.109862061474965,0.109862061474965,0.0532914821018986,2.5027502750275e-05,-0.494734734480488,-1.04906786033006,26.4177799880612,1.41670633485337,56.3607355277033,51.6673549288425,0.441393939393474,0.247564273415973,0.364065107964666,0.515758902949944,0.364065107964666,0.046764444262809,42.447984399729,0.0187636574895177,0.00877080770566742,0.00544976676219692,0,0.0964233272949324,0.381787030635537,0.0452376411008079,0.00504483159938509,0.0209857028235812,0.00194111338878472,0,0,0.000183784923489884,0.00103655536474904,1.60811808053648e-05,0.000241217712080472,4.19438379086389,4.39985701457869,0.000640609922903729,0.000963579015345128,0.000598722611052698,0,2.41323508906459e-06,-0.188883305229566,-0.0474573553560035,0.133273251269374,0.0297305781315178,0.109402578334579,0,0,4.54985810485833e-05,0.000377373640778712,8.29401217031466e-06,8.78189523915669e-05,0.196148027004684,186.765061915875,0.144996610692061,0.0677766256959255,0.0421132026110712,0,0.745113561000942,2.95026838340364,0.349574950352051,0.0389840564842804,0.162167518998361,0.015,0,0,0.00142020237883898,0.00801000629899833,0.000124267708148411,0.00186401562222617,32.4122007639896,34
"5",4,1.45839516826971,0.683013455365071,1,1,1,1000,7.87754407902343,5.43439967925576,7.79600538266649,1.24684355079856,842.639418448248,4.67974513311709,9.14103129276067,2.43344420995106,1.91084485035958,5.95029451417029,4.4759788325069,2.44986079475353,12.9054480251322,39.6418260232516,7.97811307208534,143.439205678651,0.0435784904442162,0.0742287675867426,0.0742287675867426,0.0631250908958648,2.5027502750275e-05,0.00298835769408038,0.00227534018227162,0.0389663681227069,0.0143284385364553,0.0713294703208416,0.170867853202989,0.110939684680786,0.0246333541882196,0.0362255208650288,0.0513194878921241,0.0362255208650288,9.23740030275952e-05,0.00113044879018156,257.346296283724,150.607491338186,89.8667452965853,16.5726613706584,1122.98681875054,4206.63683676414,498.88891536015,373.29150136884,203.029701953516,69.9829094294169,2.52315618958321,193.942215467868,6.52774590260555,25.1706881479138,19.0735586631669,59.831972485365,39896.1557350938,41838.2089004379,11.2147631134547,11.1794084713646,6.67069775039722,1.0461507554092,0.0281055556948017,12.5709355573461,1.13514199560885,14.5458140594162,2.90909860551579,4.99184386111174,0.431126281409917,21.5158882302983,0.160800276869582,0.911821288689383,0.978845262874115,2.16744436766442,3.68536761066296,47.2959526348632,0.160416863364487,0.0938812087391752,0.0560184529928484,0.0103305716580113,0.70001404980398,2.62220788257712,0.310982501497332,0.232691329290355,0.126558603825026,0.0436238600745622,0.00157280989684571,0.120893917373554,0.00406907166591536,0.0156901533059652,0.0118895064670775,0.037296271574978,24.8692763631959,26.0798555779365
"6",4,1.45741054715171,0.620921323059155,1,1,1,1000,7.85639801727477,6.0719657561658,9.34550865429859,1.54067724703608,841.582442315687,5.20007577341732,10.3734567327666,2.70922814245167,2.07704108530621,6.44551249843319,5.10522148169223,2.6072479224883,13.6505250012479,42.4900537821292,8.38785997016238,134.55679513268,0.0460610425000254,0.0727940778822318,0.0727940778822318,0.0563279487920482,2.5027502750275e-05,0.00282084217326522,0.00216753726072363,0.0370196573924486,0.0140564709301236,0.0679712231381151,0.165963611050886,0.109639988152081,0.0219164758723915,0.0322301115770464,0.0456593247341491,0.0322301115770464,8.62344866479743e-05,0.0010592184114969,252.323786671098,153.475881335261,90.9826129710981,15.8367865527053,1122.20612130682,4023.35235938126,501.774055176491,395.312757000387,190.956824327102,75.7561120726993,2.43232594853787,184.089132139978,7.44040363296375,25.3637445643168,20.1376517058307,63.8713132899489,37401.6733315305,39220.89848346,11.6222966616248,11.1721352589631,6.62299541454707,0.892053701971381,0.0280860167873819,11.3492420132488,1.08761396105944,14.6343428270186,2.68417905006261,5.1492355977695,0.403677597672116,20.1835302667541,0.163067426702705,0.817476317319635,0.919471578619713,2.05857955390754,3.22531409951976,41.5434977891318,0.157392342918327,0.0957338539639899,0.0567523451089392,0.00987853334286241,0.7,2.50965183498306,0.312992267601,0.246584762501589,0.119113391462623,0.0472544904577213,0.00151721518146219,0.114829522002538,0.00464111043790203,0.0158211765716858,0.0125612897010989,0.0398410937652872,23.3300913575334,24.4648718423055
"7",-1,1.44702144771367,0.564473930053777,1,1,1,1000,7.85639801727477,6.0719657561658,9.34550865429859,1.54067724703608,841.582442315687,5.20007577341732,10.3734567327666,2.70922814245167,2.07704108530621,6.44551249843319,5.10522148169223,2.6072479224883,13.6505250012479,42.4900537821292,8.38785997016238,134.55679513268,0.0498897340150047,0.0727940778822318,0.0727940778822318,0.0563279487920482,2.5027502750275e-05,0.00282084217326522,0.00216753726072363,0.0370196573924486,0.0140564709301236,0.0679712231381151,0.165963611050886,0.109639988152081,0.0219164758723915,0.0322301115770464,0.0456593247341491,0.0322301115770464,8.62344866479743e-05,0.0010592184114969,250.525105499596,152.381833954,90.3340466387511,15.7238945809841,1114.20651473952,3994.67203466589,498.1971766059,392.494784021097,189.595595371963,75.2160873124139,2.41498719920983,182.776859285219,7.3873649793372,25.1829400100237,19.9941011692783,63.416008896616,37135.0568286171,38941.3136985204,12.4986308774558,11.0924950886847,6.57578362643841,0.885694728769239,0.0278858066120178,11.2683393437487,1.0798609434806,14.5300224327841,2.66504497482546,5.11252945428803,0.400799996222529,20.0396526865061,0.161905006330194,0.811648966361129,0.91291715805551,2.0439050425089,3.20232256225915,41.2473564373493,0.157392342918327,0.0957338539639899,0.0567523451089392,0.00987853334286241,0.7,2.50965183498306,0.312992267601,0.246584762501589,0.119113391462623,0.0472544904577213,0.00151721518146219,0.114829522002538,0.00464111043790203,0.0158211765716858,0.0125612897010989,0.0398410937652872,23.3300913575334,24.4648718423055
"8",4,1.43280066830204,0.513158118230707,1,1,1,1000,7.14754818980779,6.13858720455388,9.49868399828481,1.50544003645929,841.934362718194,5.24493877676853,10.3840590247462,2.67756115763974,2.03855380896763,6.51322120255441,5.04505848185637,2.58684430466829,13.5623289650262,42.1383164905749,8.33437838676794,135.250117236315,0.05113398267267,0.072614873465338,0.072614873465338,0.0567414640287544,2.5027502750275e-05,0.00287988053075684,0.00221255994851309,0.037842800916287,0.0143258769545965,0.0692206808639275,0.166546567204595,0.109630145568481,0.0222250338857354,0.0326838733613756,0.0463021539286154,0.0326838733613756,8.67801726723773e-05,0.00106566010970911,247.37999168702,151.449420516665,89.6641965023858,15.6693881904954,1103.25651459257,3974.08962290786,493.91022175036,385.840305848986,188.633560571945,75.2592555791851,2.43625763621239,185.054189187207,7.22856316442666,24.8808701428448,19.6757397684429,62.3248141377883,36959.4298311719,38757.2916728242,12.6495242084893,10.9974805072164,6.51095428339195,0.889104026363584,0.0276117554532243,11.4449033324951,1.09280597480607,14.6012778797225,2.70234117826111,5.20949691250353,0.405750346137155,20.2875176986507,0.160655061274561,0.81320320886957,0.911029131417821,2.03701633255074,3.20734570262171,41.3020996960899,0.156958959127347,0.0960924254327352,0.0568906113143135,0.00994199588968435,0.7,2.52150130023283,0.313378757027266,0.24480998799634,0.119685214321282,0.0477508885817772,0.00154576956745047,0.11741415592627,0.00458641680168761,0.0157865454403623,0.0124839669249507,0.0395441760999376,23.4502135628673,24.5909304066027
"9",-1,1.42111672277887,0.466507380209733,1,1,1,1000,7.14754818980779,6.13858720455388,9.49868399828481,1.50544003645929,841.934362718194,5.24493877676853,10.3840590247462,2.67756115763974,2.03855380896763,6.51322120255441,5.04505848185637,2.58684430466829,13.5623289650262,42.1383164905749,8.33437838676794,135.250117236315,0.0556290153480021,0.072614873465338,0.072614873465338,0.0567414640287544,2.5027502750275e-05,0.00287988053075684,0.00221255994851309,0.037842800916287,0.0143258769545965,0.0692206808639275,0.166546567204595,0.109630145568481,0.0222250338857354,0.0326838733613756,0.0463021539286154,0.0326838733613756,8.67801726723773e-05,0.00106566010970911,245.362701766421,150.214407986325,88.9330190186719,15.5416102782921,1094.25987653973,3941.68243069648,489.882571392612,382.693924629381,187.095325495481,74.6455449202254,2.41639088005318,183.545142525567,7.16961697596344,24.6779760922281,19.5152915800323,61.816578938547,36658.0397116191,38441.2406724659,13.6492855023915,10.9078002285977,6.45785992293135,0.88185372055463,0.0273865920696136,11.3515744905891,1.0838945569379,14.4822100016222,2.68030461182843,5.16701544283689,0.402441606097347,20.1220806934654,0.159344980238531,0.806571845413438,0.903600034700466,2.02040523766095,3.18119101600517,40.9652967523744,0.156958959127347,0.0960924254327352,0.0568906113143135,0.00994199588968435,0.7,2.52150130023283,0.313378757027266,0.24480998799634,0.119685214321282,0.0477508885817772,0.00154576956745047,0.11741415592627,0.00458641680168761,0.0157865454403623,0.0124839669249507,0.0395441760999376,23.4502135628673,24.5909304066027
"10",4,1.40521052683066,0.424097618372485,1,1,1,1000,6.46707247997659,6.21351980934049,9.67369803668187,1.46812931265902,842.298639964698,5.29503946072274,10.3977698663432,2.64296022815161,1.99694634745822,6.58591617538131,4.97860076800093,2.56372308344552,13.462207714078,41.7400505979893,8.27370066708397,135.942029552696,0.0569747087779029,0.0724265736724356,0.0724265736724356,0.0572064016245598,2.5027502750275e-05,0.00294825692751795,0.00226492809359745,0.0387997806680708,0.0146397357204928,0.0706775000729275,0.167219665763283,0.10961744694155,0.0225759752045229,0.033199963536063,0.0470332816760893,0.033199963536063,8.74030200435712e-05,0.00107311318167968,241.920428321978,149.112744290498,88.151711661112,15.4654047077023,1082.01210565961,3916.04250337904,484.817523292068,375.299049849198,185.87903735551,74.6338607941142,2.43886483891027,186.022433966304,6.99598220808213,24.3347975671139,19.1611224780943,60.6046503618673,36433.0243641834,38205.4341932347,13.7833459510702,10.7997251598548,6.38452643897483,0.884720152995177,0.0270800609502268,11.545499439042,1.09807682877254,14.5615208190843,2.72121998286427,5.27493470171887,0.407826163204398,20.3913042852392,0.157941120860945,0.807914391885656,0.901210470742257,2.01207218212984,3.18435635875064,40.9987550445558,0.15650869240705,0.0964674244006891,0.0570291199516307,0.0100052330641828,0.7,2.53345571461443,0.313649232323109,0.242797038517685,0.120253114977431,0.0482838429280155,0.00157780618008562,0.120345884390111,0.00452600069818266,0.0157432233963735,0.0123961512671703,0.0392077454876951,23.5700847721859,24.7167326459447
