"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau Deg","tau r","v Cin","v EAA","v ENT","v RNAp","v Deg","v r","p Cin","p EAA","p ENT","p RNAp","p Deg","p r","f Cin","f EAA","f ENT","f RNAp","f Deg","f r"
"1",4,2.30081814024436,1,16.2886538994196,3.81501954316728,0.267655919349327,94.1393718385259,225.489299597002,0.00667886538994196,0.141490949601294,0.11896585899479,0.0045599280532994,0.212262881005659,0.207487551945978,782.278169517902,601.44009380492,217.213402031872,219.784511485854,3.18693704856454,518.809870943777,5.22473059170027,85.0983300007495,25.8409789579023,1.00220155960505,0.676468439511982,107.646590047533,1.00000000234548,0.768831495817197,0.277667728699633,0.280954423331028,0.00407391792359932,0.663203822344124
"2",4,2.29561224402622,0.714285714285714,15.3905494375318,3.77023856628352,0.266896778372003,94.1316966984528,226.440618520865,0.00722467692125445,0.141822387869718,0.119337513732609,0.0045619695568764,0.212274648969167,0.207499491987454,780.508162972368,602.153735018473,216.702567004252,219.290079945334,3.20020445340399,519.819856421367,5.63891931187718,85.3988805649894,25.8607455657616,1.00039466883561,0.679322276975897,107.862356132425,1.00000000000443,0.771489349615496,0.277642921990661,0.280958086474322,0.00410015500828458,0.666001819179014
"3",4,2.28882552727569,0.510204081632654,14.3526393530059,3.71365043947218,0.26588458369921,94.1009469082838,227.566879710438,0.00791111731318914,0.142254427573857,0.119823637960847,0.00456470971391608,0.212321815557278,0.20753860790964,778.200681550885,602.79711373694,215.989212846974,218.596056264793,3.21540684029868,520.860883443727,6.1564368849528,85.7505583578218,25.8806132436241,0.997827541455646,0.682701018087505,108.098742664496,1.00000000292617,0.774603684874072,0.277549504388185,0.280899338803971,0.00413184789725383,0.669314352089524
"4",4,2.28011159325248,0.364431486880466,13.2003215008877,3.64382735659929,0.264566275453601,94.0334669693533,228.857817894522,0.0087593682198436,0.142809496384224,0.120450566730861,0.00456831000174692,0.212425430030717,0.207620686762211,775.237941698583,603.23310998697,215.010038822392,217.638868383679,3.2320701931326,521.821363787764,6.79059458933153,86.1474166395284,25.8980810289816,0.994241819206042,0.686573900665655,108.340909916809,0.999999999990636,0.778126401630458,0.277347156602373,0.280738153636784,0.00416913313868606,0.673111229101536
"5",4,2.26909796344134,0.26030820491462,11.9724746291579,3.55981704507571,0.262865470753882,93.9125110313689,230.29233208352,0.00979142585353729,0.143512202889314,0.12124768063373,0.00457300823220772,0.212611528790051,0.207765220777981,771.49330815974,603.289108043354,213.693155027288,216.346170171409,3.24948264846795,522.555861726871,7.55401952334629,86.5793488744312,25.9097994143628,0.989352817200466,0.690877473667515,108.568933980512,1.00000000076434,0.78197581511564,0.276986401476832,0.280425206607206,0.00421193886788562,0.677330388480941
"6",4,2.25539231269939,0.185934432081871,10.7153715271534,3.46135654407809,0.26071328733765,93.7197093953706,231.842850406043,0.0110318959762197,0.144389350860857,0.122247278173923,0.00457904119250617,0.212909160030424,0.207993936808006,766.83338893401,602.770625274489,211.96272286282,214.641494935336,3.26678281659644,522.896582560105,8.45962617781204,87.0336593013762,25.9118659443132,0.98285224693001,0.695527985483369,108.759318750129,1.00000000341172,0.78605161959483,0.276413007890318,0.279906298767206,0.00426009466317447,0.681890736488363
"7",4,2.23858522227593,0.132810308629908,9.47509515468688,3.34894310761291,0.258033290133174,93.4363272970485,233.481601159234,0.012510783807064,0.145470185131814,0.123484943985113,0.00458669439721271,0.213348851363176,0.208329660064241,761.118975593326,601.477912326488,209.742811021057,212.448280125171,3.28309861426115,522.668462028383,9.52219495510214,87.4971032588314,25.9000792702153,0.974435336147598,0.700445318264651,108.887343020673,1.00000000002563,0.790254784901437,0.275571648785829,0.279126242996378,0.00431351565211731,0.686710591644805
"8",4,2.21824926178882,0.0948645061642198,8.29082428208701,3.2237869846961,0.2547540125008,93.0438242605901,235.186810342418,0.0142667159062307,0.146787151084527,0.125000503778279,0.00459627801110192,0.213962276961097,0.208796070678247,754.204748747096,599.220362332783,206.959502380231,209.691989735131,3.29759525506837,521.702968424538,10.760024885505,87.9578498586673,25.8700420592308,0.963802681523795,0.705560989270538,108.929529868221,0.999999999653801,0.794506217470487,0.27440758315615,0.278030587862092,0.00437228121329758,0.691725912771819
"9",4,2.19393530537652,0.0677603615458714,7.19111590888189,3.08770975338748,0.250801440209413,92.5248202908378,236.945552602787,0.0163504646867554,0.148376875241658,0.126839142881193,0.00460816239458966,0.214781396079876,0.209417068425501,745.938003819468,595.822310825876,203.543711994002,206.303054528404,3.3095846687171,519.843213307204,12.196432989959,88.4062526796073,25.8173099681755,0.95067797776677,0.710837215591615,108.864041771687,0.99999999998854,0.79875580513156,0.272869475679551,0.276568633679602,0.00443680929478445,0.696898684125844
"10",4,2.16516877964676,0.048400258247051,6.19306783159054,2.94294017378486,0.246106214084602,91.8628343459825,238.755051764319,0.0188285787596977,0.150281531476664,0.129053234448066,0.00462277581242012,0.215839608520845,0.210217637912276,736.157385793888,591.123623072875,199.431402426996,202.217051270039,3.31851033425537,516.944984063049,13.8607973179534,88.8349633674262,25.7372675337178,0.934804093470054,0.716265971418056,108.670953480334,1.00000000096989,0.802985387436843,0.27090864870608,0.274692688504499,0.00450788160455008,0.702220740483291
"11",4,2.13144801422055,0.0345716130336078,5.30371512557076,2.79192866934339,0.240608537361547,91.042139561772,240.621607907241,0.0217875161622596,0.152550466618633,0.131704372355686,0.00464061164884072,0.217172889128813,0.211224696665841,724.692324411445,584.975206107851,194.564432168493,197.375504793528,3.32391721419877,512.872448352446,15.7892457307799,89.2382406520838,25.6249864214918,0.915943066740665,0.721864704632544,108.331327331512,0.999999999415555,0.807204914500853,0.268478670879805,0.272357658594591,0.00458665988349694,0.707710611491886
"12",4,2.09224674591836,0.0246940093097198,4.52260831013932,2.63715534761654,0.234251130681632,90.0473158779454,242.558670121996,0.0253393796736052,0.155241395551684,0.13486550385426,0.00466228046373494,0.218821640137637,0.212468478715678,711.363895261727,577.233214980235,188.89131479021,191.726635983015,3.32543235870051,507.492588257032,18.0255198281316,89.6104898523167,25.4749223428754,0.893883349321229,0.727676562897616,107.826178186454,1.00000000231876,0.811445759566311,0.265534020613609,0.269519774203669,0.00467472750382965,0.713407853299989
"13",4,2.0470226176959,0.0176385780783713,3.84400097634303,2.4809603194447,0.226989581321398,88.863142578898,244.584906605615,0.0296278410710992,0.158423473046286,0.13862481048478,0.00468851597722753,0.220832329639241,0.213983764282778,695.987690142749,567.755052941709,182.369515545486,185.227540584995,3.32267784645524,500.670835768734,20.6206126709908,89.9457273266035,25.2809395306942,0.86844228345531,0.733754689473407,107.135430104398,1.00000000018124,0.81575444664569,0.262029800471233,0.26613623091606,0.00477404686047817,0.719367372369457
"14",4,1.99523280771701,0.0125989843416938,3.25942002523158,2.32547068376751,0.218808816857777,87.474658433734,246.721641995816,0.0348390721289377,0.162177931164531,0.143087910906378,0.0047201584956663,0.223259270466306,0.215811208044428,678.37915453481,556.396390064985,174.968882880838,177.847579009759,3.3152706589331,492.267114483863,23.634100295606,90.2352154481525,25.0359319250419,0.839468760996596,0.740164908711754,106.236760657307,0.999999999868843,0.820184975131719,0.25792196250174,0.262165453931717,0.00488704677367583,0.725651888222988
"15",4,1.93635833626065,0.0089992745297813,2.75895383379859,2.17249246167655,0.209711471441391,85.8672493894411,248.991592636676,0.0412135172453483,0.166601776671455,0.148383467384704,0.00475824539113909,0.226166898093344,0.217999053341839,658.361833927861,543.013455795279,166.675840722952,169.572522800172,3.30275863315477,482.136946060844,27.133406796265,90.4670064919998,24.7319391757322,0.806867675077745,0.746974675211627,105.10539782239,0.999999999391275,0.824794858208978,0.253167531943772,0.257567364871775,0.00501663137341919,0.732328213637282
"16",4,1.86993791472321,0.00642805323555806,2.33246971642297,2.02350216277924,0.199730914241253,84.0272335493859,251.417063785969,0.0490641919509097,0.171810081327918,0.15466806563815,0.00480402111337502,0.229631841381356,0.220604689003878,635.778891246737,527.46784945595,157.499194292581,160.41031881792,3.28460893462076,470.134299981767,31.1939775584664,90.6242941128888,24.3600957208007,0.770614558404505,0.75425079787462,103.713831037534,1.00000000037882,0.829640393724651,0.247726366069492,0.252305197745914,0.00516627554183821,0.739461952311673
"17",4,1.79561199644334,0.0045914665968272,1.97024776757512,1.87963363555212,0.18893392271852,81.942469533184,254.018711979918,0.0588008437060635,0.177939415996517,0.162133360151961,0.00485898727662928,0.233745705798372,0.223696748535348,610.508073114714,509.636024589394,147.476133330147,150.397088238892,3.26020692691338,456.119046552228,35.8983897885083,90.6843365862231,23.9108010390353,0.730777538194866,0.762059369180109,102.032347658777,0.999999990702788,0.83477359644258,0.24156295134089,0.246347416952763,0.0053401536198686,0.747113858764465
"18",4,1.71317690918346,0.00327961899773372,1.66334785444723,1.74172338468315,0.177454494249293,79.6043234743217,256.813152138361,0.0709633895261049,0.185151734292674,0.171014307274579,0.00492476384563068,0.238615920626556,0.227355773788599,582.480151428421,489.421544431266,136.680299789358,139.605063477211,3.22877462983221,439.96636221806,41.3347658770396,90.617247751648,23.3742867865588,0.687521969279546,0.770437030793081,100.028892723042,1.00000000395901,0.840237294212819,0.234652288142856,0.239673512801345,0.00554314964157491,0.755332800406944
"19",4,1.62264634469848,0.00234258499838122,1.40375333703729,1.61031931634751,0.165407287553375,77.0074349779288,259.813084774073,0.0862672043214155,0.19363936633971,0.181600881227056,0.00500361219634604,0.244371726984694,0.231678717228853,551.699756699235,466.773969406062,125.224230412077,128.145393402323,3.18956052078069,421.584752313487,47.5935956352481,90.385815659661,22.7408305938132,0.641189853333425,0.779438412785378,97.6722146192323,0.999999999096883,0.846065207237308,0.226978947839654,0.232273789738959,0.00578133392152096,0.764156131688451
"20",4,1.52431731191948,0.00167327499884373,1.18442931460559,1.48573458724174,0.152965457693353,74.1519010314089,263.024970711153,0.105666615814469,0.203630017494211,0.194251708951942,0.00509808007049774,0.251166181032103,0.23678049775952,518.267887732578,441.708073353105,113.264194349204,116.172674530435,3.14164807651836,400.933516322126,54.763613782015,89.9450227042269,22.0017633153978,0.592257596760031,0.789075749525968,94.9332375632275,1.00000000324148,0.85227752913144,0.218543724967948,0.224155649340463,0.00606182277749574,0.773602855032803
