"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.857778528496398,1,0.001,33.8352700532228,10.5413312935848,12.1958082744862,5.96127385101478,1.81350876032482,8.05574394175047,45.7653374775106,7.84870898123241,127.983016966357,0.0366666666666667,0.0106473119039247,0.00793387075779868,0.0172425919229656,0.583874690627555,0.171987355425493,0.0133300801860762,0.293813131446012,0.13560606066739,0.119968000310272,221.984787370021,440.821891270772,2.55330965792524e-15,216.265340815281,8.46563306014524,150.02641826652,178.347495958535,39.2565238376001,6.732454040518,548.905419829657,8.13944220356745,4.69356817043787,2.0257628830618e-17,3.72897501875897,4.94286888395871,25.8026469216176,2.37738642211317,11.5340821984103,0.912961571058902,65.8510855764342,1.01885956194246,2.02327197442648,1.17191091804e-17,0.992608606278535,0.0388553255987216,0.688587054121102,0.818574343578588,0.180178494005947,0.0309004290599701,2.5193507276842
"2",4,0.856294178103081,0.769230769230769,0.001,33.7653266334311,10.5221608107074,12.1836616369936,5.95038137504379,1.81286913443615,8.0548052627822,45.7374683541383,7.83550719965393,128.137819311802,0.0376666666666667,0.0106551029203753,0.00793512331334893,0.0172476018946805,0.584028227517824,0.172118790101485,0.0133393409961017,0.294057556005803,0.135718872002678,0.120012703996711,221.606138047672,440.252498636433,1.9739065286257e-16,216.179844743065,8.44963213775485,149.866035267791,177.901605200805,39.1647278728225,6.70949919754843,548.618343357604,8.34716453312899,4.6909356839236,1.56631917136695e-18,3.72858389978222,4.9348236805906,25.7947606675986,2.3730901755274,11.5166841599145,0.910605662794148,65.8411708485421,1.0188847860167,2.02416131980065,9.07548567361037e-19,0.993936164370947,0.038849111800072,0.689043293747335,0.817943223702842,0.180068773047789,0.0308484535419446,2.52239801794886
"3",4,0.854374784662629,0.591715976331361,0.001,33.6752161199653,10.4974598137328,12.1679623910393,5.93632199289393,1.81203780972629,8.05356484289906,45.7012961415643,7.81845160589416,128.337689727704,0.0389666666666667,0.0106651988918902,0.00793674396496922,0.0172540841770638,0.584227237100434,0.172288959800977,0.0133513365682543,0.294374627124015,0.135865212518776,0.120070811926498,221.116466770545,439.514757103811,2.02718756239177e-16,216.06689924641,8.42892214190383,149.657830734436,177.325415937736,39.0460350497521,6.67988790718101,548.242430126032,8.61617165515888,4.68751230043296,1.60892686516735e-18,3.7280364674747,4.92440589469915,25.7843919833065,2.36753131029039,11.494162008442,0.907564390110749,65.8279137177888,1.01891732571898,2.02530913894785,9.34139623326395e-19,0.995648629755833,0.0388409553252966,0.689631843760757,0.81712565883561,0.179926362762064,0.0307813055350164,2.52633247495481
"4",4,0.851896713888629,0.455166135639508,0.001,33.5594289663321,10.4657183355404,12.1477064522823,5.9182121634807,1.81095704933473,8.05192209511451,45.6543705907318,7.79645792904452,128.595225762034,0.0406566666666667,0.0106782702567526,0.00793883777957812,0.0172624590167783,0.584484973871895,0.172509011276598,0.0133668573216648,0.29478567776925,0.136054928201192,0.120146333223681,220.4841894131,438.55983840211,2.21889033791136e-16,215.917086543268,8.40215433263703,149.387663955138,176.58217065097,38.8928082808981,6.64177688972397,547.749251242216,8.96415219423861,4.68306047821549,1.76154104433516e-18,3.72725985747534,4.91093295557899,25.7707182058216,2.36034868064138,11.4650428494341,0.903646477859734,65.8100640627688,1.01895919500969,2.02678741315336,1.02545162923079e-18,0.997852504883025,0.0388302328521625,0.690389339087281,0.816067705074571,0.179741616498944,0.0306947162560808,2.5314020819298
"5",4,0.848703775125198,0.350127796645776,0.001,33.4111433817418,10.4250591163279,12.1216293777486,5.89494817971304,1.80955303970437,8.04973354171049,45.5935381463478,7.76816307189765,128.926232305147,0.0428536666666667,0.0106951723763994,0.00794153847623405,0.0172732612633167,0.584818387669752,0.172793145683297,0.013386912772934,0.295318129045604,0.136300674944125,0.120244476369751,219.669391753387,437.32542525997,4.70233935154918e-16,215.717512395073,8.36761374168798,149.037330577113,175.62561612876,38.6954079461201,6.59286932490769,547.100900350234,9.41363889106906,4.67727080773754,3.73438088886373e-18,3.72614495067286,4.89353437705723,25.7526291746608,2.35108480380849,11.4274554773046,0.898612538803336,65.7858612840333,1.01901293520906,2.02868620738938,2.18134378518727e-18,1.00068076725264,0.038816088903208,0.691361534144026,0.814700551409465,0.179502118686409,0.0305833191806994,2.53791795876274
"6",4,0.844600293911701,0.269329074342904,0.001,33.2220353047706,10.373196984964,12.0881514888027,5.86516304261956,1.80772885283199,8.04680347937183,45.5147511387914,7.73186916977356,129.350300354318,0.0457097666666667,0.0107169972907876,0.00794501402631017,0.0172871627685807,0.585249122039186,0.173159328428674,0.0134127841730859,0.296007169837202,0.136618693771016,0.120371990801898,218.622030371893,435.732413592164,4.00016675075579e-18,215.45030913269,8.32314090414167,148.583443245214,174.398115258075,38.4417721891412,6.53033897327757,546.246508484119,9.99316199649212,4.66974309597555,3.17813809423343e-20,3.72452456251784,4.87111090675735,25.7286092479613,2.33916428014952,11.3790401892341,0.892166380411143,65.752779694819,1.01908164277461,2.03111691487948,1.86463207609871e-20,1.00429702621345,0.038797371386629,0.692604762538641,0.812936909842381,0.179191933617289,0.0304404298022581,2.54626575500626
"7",4,0.839343851005811,0.207176211033003,0.001,32.9821461676064,10.3073934424297,12.045323908439,5.82719300515953,1.80536040337683,8.04285923389254,45.4128409429593,7.68549276886154,129.891389933332,0.0494226966666667,0.0107451249273494,0.00794947420374799,0.0173050025863857,0.585804606018247,0.173630125925275,0.013446086967549,0.296897704695736,0.137029709859571,0.120537611494499,217.280060763986,433.681146764478,1.99195655467999e-15,215.090672173438,8.26604259589674,147.996118551598,172.828805727763,38.1169888021779,6.45077109749356,545.117697195703,10.7385665348534,4.65995810062046,1.58350072464153e-17,3.72214463826878,4.84228582621934,25.696584700566,2.32387115231314,11.3168464852797,0.883947291860046,65.7071852033514,1.0191690915104,2.03421528325714,9.34342776333524e-18,1.00889959336618,0.0387725182569661,0.694187350468095,0.810667008749231,0.178790712373856,0.030257845546699,2.5569171246719
"8",4,0.83263838636885,0.159366316179233,0.001,32.6798607638903,10.2244447155074,11.9907802135851,5.77904999422789,1.80228733487456,8.03751949701797,45.2812486712898,7.62651694525595,130.578291667323,0.0542495056666667,0.0107812909733765,0.00795517828208225,0.0173278177590211,0.58651941071619,0.174233627751181,0.0134888412819489,0.298046841756737,0.137560080810802,0.120752618070492,215.567628118305,431.047291780559,3.56436753310562e-15,214.604112877384,8.19300088268805,147.237430124008,170.832024952002,37.7029058264294,6.3501307629126,543.622490343403,11.6944372631539,4.64724627597213,2.83551791887209e-17,3.7186209582757,4.80535404971142,25.653711591267,2.3043260704515,11.2372320066189,0.873524500905416,65.6438389509667,1.01927975358645,2.03814358020897,1.68535864709779e-17,1.01472391379773,0.0387393969759542,0.696190484654491,0.807754048312815,0.178272632564133,0.0300256572647872,2.57043881234887
"9",4,0.824129047279023,0.122589473984026,0.001,32.3020597854573,10.1207323787063,11.9217032128611,5.71841886023852,1.79830406235826,8.03024969669219,45.1117398072878,7.55196870440887,131.444824890202,0.0605243573666666,0.0108276610475652,0.00796244173437816,0.0173568701156595,0.587436756946333,0.175004426568791,0.0135435510769991,0.299526798802443,0.13824313790882,0.12103151122603,213.393692496903,427.677819455378,4.96916520734366e-15,213.942807143377,8.09999664557693,146.259722044645,168.30659776866,37.1778951484792,6.22379677344548,541.637491532601,12.9155161044751,4.63075046662462,3.9566688431973e-17,3.71337751576719,4.75823576075388,25.5960987865337,2.27946900347579,11.1357759200369,0.860397195667893,65.5552041368668,1.01941880388687,2.04309136815031,2.3738566930979e-17,1.02204202011015,0.0386950935395688,0.698708144364393,0.804029906301401,0.177605274831842,0.0297321602535782,2.58749655295673
"10",4,0.813400812435665,0.0942995953723274,0.001,31.8345949251206,9.9923227150386,11.8348234406573,5.64268844020688,1.79315019563268,8.02030604481112,44.8940794840735,7.45843421694184,132.529601003818,0.0686816645766667,0.0108869059384767,0.00797164376462889,0.0173936763964404,0.58861024408813,0.17598456470353,0.013613280921089,0.301428403742869,0.139120801727478,0.121392869940496,210.651588213254,423.387597046321,7.07554687231464e-17,213.041130279255,7.98227327877886,145.003949038853,165.136580292873,36.5168807258967,6.06669645155846,538.9984256414,14.4679017242048,4.60938094456099,5.64037391060264e-19,3.70556847920927,4.69844782300018,25.5184568518954,2.24805065787485,11.0072250668758,0.844003674178058,65.4305657820185,1.01959200038923,2.04927297569402,3.42469337667074e-19,1.03115781860002,0.0386356544899363,0.701845486753182,0.799291083757674,0.176748344425486,0.0293639142399285,2.60885041346098
