"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","rRNA","DNA","p","tau tC","tau tI","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v tI","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p tI","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f tI","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,1.04254992398584,1,0.001,6.98182960395029,43.2238147064248,19.6404974479443,5.84462072791754,3.58068385956258,18.3216103344918,43.8972346224088,8.73724788941826,103.772460854123,0.0234042553191489,0.0592634119112232,0.00530884841007515,0.0376047268589258,0.0377773387373021,0.148135394383674,0.00878362605086538,0.243891102943481,0.106702357537773,0.0811499358937999,513.696233616184,23.8141850118826,1125.37183931845,5.10336981666978e-16,22.8342351471268,170.564980188928,250.903053246953,45.7650586187806,9.10901712295841,540.939855876445,12.0226778080384,1.41130985568927,5.97442849990911,1.91910828015953e-17,0.862616635960217,25.2667106083305,2.2038385947416,11.1616906228075,0.971953601871603,43.8972346267749,1.93988419170095,0.089930114374382,4.24977038572258,1.92719856286865e-18,0.0862295047010014,0.644108885901444,0.947491600662442,0.17282375835594,0.0343986137378672,2.04276497744337
"2",4,1.03932494069467,0.757575757575758,0.001,6.96465954222502,43.155417483075,19.6433628681502,5.82882251746372,3.57495217007693,18.2897808237404,43.8627815120055,8.71708171731314,103.963143860754,0.0240851063829787,0.0592780935361599,0.0053136219906823,0.0376945024187672,0.0377922979602733,0.148172061778621,0.00878783306987247,0.244164937434284,0.106822160127499,0.0811886679934733,512.527777339718,23.9662473774557,1122.86496216453,1.03393515312273e-16,22.7245623221038,170.182408361459,249.790916682431,45.5876827936683,9.05988043887704,540.257441637548,12.3442860414588,1.42067345375157,5.96647995552407,3.89736711302332e-18,0.858813430293748,25.2162783253687,2.19512087817562,11.13091371709,0.967795998977721,43.8627820601142,1.94147741099101,0.0907851827096414,4.2534610922965,3.91659112533675e-19,0.0860816259599104,0.64465833109923,0.946218807353006,0.172688116188998,0.0343192193595006,2.04651857993611
"3",4,1.03510223663114,0.573921028466483,0.001,6.94225246772181,43.0660236631185,19.6470645315237,5.80816104475033,3.56744833116637,18.2481175204494,43.8171912359411,8.69065963420142,104.213081611715,0.024983829787234,0.0592973524356952,0.00531989312852356,0.0378125391484112,0.0378119849855494,0.14822016092831,0.00879336084070631,0.244525742151913,0.106980012191462,0.0812398374011833,510.994094229896,24.1633913398851,1119.57367371844,4.12495594007254e-16,22.5813410063815,169.680101987774,248.336453206274,45.3552726512172,8.99572122516188,539.35596931255,12.7665894725216,1.43282513232279,5.95601229369063,1.55975057969464e-17,0.853845327086869,25.1500120229599,2.18371204294394,11.0905317055412,0.96236236633881,43.8171912483092,1.94356431796171,0.0919053776539673,4.25829470073974,1.56892560380204e-18,0.0858880545339204,0.645377696954696,0.944546864143861,0.172508626913154,0.0342151954102418,2.05143861440384
"4",4,1.02958709791828,0.434788657929154,0.001,6.91312340119896,42.9495505340174,19.6518141108041,5.78122466531412,3.55763940591542,18.1937325366833,43.756826231142,8.65611508183783,104.539976398919,0.0261701446808511,0.0593225655454268,0.00532812112265455,0.0379675756089518,0.0378378622897166,0.148283130732834,0.00880061285361984,0.245000877363551,0.107187883846553,0.0813074471598327,508.984650471481,24.4175305816138,1115.25997291398,1.74634238719311e-16,22.3949319141213,169.021712365923,246.439803531399,45.0514637334357,8.91222440635603,538.165054585038,13.3202019431711,1.44851055838525,5.94224021893411,6.63043866248717e-18,0.847376349754098,25.0630686714437,2.16882130260198,11.0376481412039,0.955282474482909,43.7568267389415,1.94629146063603,0.0933694782677477,4.26460986526993,6.67778738001674e-19,0.0856353226086565,0.646317163268382,0.942353929002931,0.172270969413945,0.034079193235582,2.05787355115981
"5",4,1.02240753529773,0.329385346916026,0.001,6.87542042280748,42.7983850013112,19.6578518890604,5.74623304198948,3.54486532845855,18.1229751557149,43.6768548823705,8.61109072740451,104.966323569423,0.0277360803404255,0.0593554932034873,0.00533889540059776,0.0381708768719465,0.0378718404072928,0.148365367641077,0.00881011008116751,0.245626120774953,0.107461427839042,0.081396798732902,506.358027689154,24.7427154643375,1109.61899120119,6.93270129122502e-17,22.153363384648,168.160668540533,243.975883062954,44.6555455498409,8.80404404683074,536.591800849389,14.0443869370058,1.46861607957931,5.92413972853996,2.64627287377334e-18,0.838988642588153,24.9492194107855,2.14945438693467,10.9685684244966,0.946095144030248,43.6768548154632,1.94984433629273,0.0952773353526404,4.27283500433549,2.66959100255496e-19,0.085306458599108,0.647540098529341,0.939483463811801,0.171956121584136,0.0339019319976555,2.06626621199652
"6",4,1.01310093983641,0.249534353724262,0.001,6.82690811332938,42.6031585391708,19.6654314141457,5.70100389844202,3.52828879156157,18.0313249552739,43.5708583221673,8.55263003096288,105.520397022282,0.0298031154110638,0.0593983641994961,0.00535297257695575,0.0384369896808436,0.0379163775239389,0.14847243806068,0.00882251855945554,0.246448134849861,0.107821058996814,0.0815148963164379,502.935350849767,25.1548204413055,1102.26445294217,1.31785702123716e-15,21.8420649494289,167.037936640674,240.790755673831,44.1416775156665,8.66467752244156,534.514066975922,14.9890403056795,1.49415518594559,5.90039138915256,5.06544567261201e-17,0.828171980524938,24.8005297016661,2.1243809108777,10.87863409288,0.93423470633554,43.5708587492198,1.95445523595718,0.097754056138635,4.28350587768849,5.12131937245607e-18,0.0848803690820293,0.649125517463115,0.935736079004286,0.171538812291997,0.0336717717754444,2.07717316972996
"7",4,1.00110310574867,0.189041177063835,0.001,6.76495287358402,42.3527370482873,19.674800095022,5.64290642766393,3.50689797666557,17.9132696448055,43.4302895170349,8.47711506605862,106.237031112212,0.0325316017043064,0.0594539344539527,0.00537130619459775,0.038784393214657,0.0379746336156956,0.148611224909972,0.0088386786354336,0.247527438878317,0.108293254509264,0.0816710199290537,498.492898078547,25.6702726810664,1092.71218388124,3.49812515714826e-15,21.4437963315117,165.579520982656,236.699375512523,43.4781977190674,8.4864662204201,531.771108959768,16.2167724127167,1.52619870939521,5.86929172219375,1.35672661608922e-16,0.814320309018753,24.6069754332388,2.09210971336301,10.7620469284458,0.919027046292222,43.4302888375482,1.96040792762148,0.100952704165182,4.29727612197963,1.37569708943075e-17,0.0843313685884686,0.651169568989562,0.930860467634359,0.17098539179935,0.0333744687640103,2.09128014000418
"8",4,0.985743989127029,0.143213012927147,0.001,6.6865600977438,42.0339628533412,19.6861223008661,5.56885033018913,3.47946238460377,17.7622696593255,43.2439457486577,8.38016833594179,107.158658072493,0.0361332036113866,0.0595256305335049,0.00539509831104595,0.0392366217595315,0.0380506541178383,0.148790286047715,0.00885964978049571,0.248942810420397,0.108912479558924,0.0818773729362814,492.757450691346,26.3046046592464,1080.36936503791,5.64688014223379e-15,20.9389096809503,163.694745091769,231.486618482587,42.6274595878746,8.26070056502728,528.155015389391,17.8049052968582,1.56579817827621,5.8286989366218,2.21564500262237e-16,0.796739209874497,24.356187946712,2.05089036862695,10.6117995908874,0.899693381430923,43.2439451632046,1.96804645501293,0.105059160196389,4.31493647835119,2.25533321316887e-17,0.0836288663146823,0.653787907884715,0.924544962736549,0.170251754915975,0.0329927887241803,2.10942240300182
"9",4,0.966256221287579,0.108494706762991,0.001,6.58849674101707,41.6322277925373,19.6993951016589,5.47539099726808,3.44456935596804,17.570838002692,42.9971426047485,8.25673262105895,108.335206804388,0.0408873181287323,0.0596175492216098,0.00542582966045843,0.0398230639998312,0.0381495277070179,0.149019853200824,0.00888673564319366,0.250795252236981,0.109722922853679,0.0821500186202273,485.402567362887,27.0684242916929,1064.52531421766,3.64142502821638e-15,20.3062681031981,161.274867891958,224.913995569833,41.5462565394275,7.97811926260631,523.397837796082,19.8468091922697,1.61375311756142,5.77593302419099,1.45012701949248e-16,0.774674537629088,24.0331571382419,1.99875122108353,10.4196038883081,0.875382564368406,42.9971421207348,1.97777120361368,0.110290207944625,4.33740497792527,1.4836974596264e-17,0.0827378242466932,0.657113931877617,0.916411353455321,0.169280088995073,0.0325068213427518,2.13258281111
"10",4,0.941804830235532,0.0821929596689322,0.001,6.46752772533078,41.13210475677,19.7143152933965,5.35887828079105,3.40064284118987,17.3307765354398,42.6710038483627,8.10117049573075,109.823580132134,0.0471627492916289,0.0597344884821168,0.00546530075323806,0.0405800935977886,0.0382776198831092,0.149311909295996,0.0089215172335455,0.253214275697776,0.110781245617777,0.0825099532780608,476.0524509967,27.9623343600863,1044.35844921178,5.42458117853083e-18,19.5249509065483,158.194139307744,216.734872439729,40.1877575353869,7.6297215034408,517.161891211013,22.4519423960228,1.67031573976567,5.70773301912767,2.20130011953584e-19,0.747368649037224,23.6202689794761,1.93360389958132,10.1761139162408,0.845230051867911,42.6710034810143,1.99003252887309,0.116890386433874,4.36571071398454,2.26762680838795e-20,0.0816197613253136,0.661295793016879,0.906012447563701,0.16799607814316,0.031894372030436,2.16188149866405
