"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau RNAp","tau Deg","tau r","v Cin","v EAA","v ENT","v RNAp","v Deg","v r","p Cin","p EAA","p ENT","p RNAp","p Deg","p r","f Cin","f EAA","f ENT","f RNAp","f Deg","f r"
"11",4,2.04890049029312,0.0345716130336078,3.10105306587834,2.31975021350468,0.225989541948444,88.8177020790887,245.535503932041,0.0240426641482876,0.163539283427549,0.144107807681976,0.00469226114026097,0.220910554371407,0.214071648296517,696.62616430749,569.860917303284,182.441663419852,185.313044713258,3.33441137670454,503.077814390727,16.7487489053548,93.1946460691451,26.2912681452878,0.869537198491462,0.736606665730126,107.694696948032,0.999999996566063,0.818029733225584,0.261893210650109,0.266015050211504,0.00478651468477228,0.722163246858945
"12",4,1.98508021855802,0.0246940093097198,2.44782040755032,2.11406738797093,0.215079754289645,87.0185110603084,248.204518241837,0.0280654720597528,0.170396969645578,0.152047246314418,0.00473538089866789,0.224073474895934,0.2164610661186,674.927268060606,555.778802347899,173.165675519843,176.061823808752,3.32309885456192,492.705879318593,18.9421523841202,94.7030237133308,26.3293641189682,0.833719797448596,0.744618307764386,106.651639920205,0.999999990741049,0.823464725019916,0.256569384748818,0.260860437132012,0.00492363989581038,0.73001328894658
"13",-1,1.87911426922279,0.0176385780783713,2.44782040755032,2.11406738797093,0.215079754289645,87.0185110603084,248.204518241837,0.0488034234052925,0.170396969645578,0.152047246314418,0.00473538089866789,0.224073474895934,0.2164610661186,638.898845620217,526.110667095427,163.921885255254,166.663433694756,3.14570787480885,466.404651913806,31.180450875956,89.6476633712743,24.9238712637294,0.78921484042455,0.704869694515922,100.958448195937,0.999999990741049,0.823464725019916,0.256569384748818,0.260860437132012,0.00492363989581038,0.73001328894658
"14",4,1.81960443006161,0.0125989843416938,1.48450042367811,1.71916610741685,0.18791026413827,82.1856283116761,254.422794951867,0.0392502094559222,0.191081257618986,0.176263366855177,0.00486452641967786,0.233255128767184,0.223388289692826,618.665506327896,517.038714010357,149.887255712403,152.817580303478,3.27224694015498,462.948844803073,24.2827507065241,98.7964077108024,26.419632340551,0.743385156777509,0.763268381383873,103.417350655828,1.00000000017287,0.835732247573707,0.242275113458277,0.247011638384282,0.00528920217347038,0.748302338093725
"15",-1,1.65730022952862,0.0089992745297813,1.48450042367811,1.71916610741685,0.18791026413827,82.1856283116761,254.422794951867,0.0795245729906473,0.191081257618986,0.176263366855177,0.00486452641967786,0.233255128767184,0.223388289692826,563.48207813714,470.920143547647,136.517684388782,139.186631296774,2.98037063187935,421.654956471042,44.8106716517386,89.984013267198,24.0630666856391,0.677077045209118,0.69518673551295,94.1927795665688,1.00000000017287,0.835732247573707,0.242275113458277,0.247011638384282,0.00528920217347038,0.748302338093725
"16",-1,0.888153390244418,0.00642805323555806,1.48450042367811,1.71916610741685,0.18791026413827,82.1856283116761,254.422794951867,0.470542972169233,0.191081257618986,0.176263366855177,0.00486452641967786,0.233255128767184,0.223388289692826,301.972152735304,252.367865866519,73.1603375525388,74.5906361806817,1.59719176629899,225.966467891961,142.090874260411,48.2227691923942,12.8954874172718,0.362848120361505,0.372553171113957,50.4782627903139,1.00000000017287,0.835732247573707,0.242275113458277,0.247011638384282,0.00528920217347038,0.748302338093725
"17",4,1.46164241681258,0.0045914665968272,0.657027997786183,1.20453244535972,0.136547363212475,71.2003704860841,266.801521710849,0.070624090198192,0.255567960749791,0.254714714369442,0.00524908598455973,0.258761830684164,0.24260646604484,496.958421721088,427.180498821774,104.269065013206,107.162691173785,3.09320957855423,389.968421002719,35.0972364003813,109.173648955959,26.5588651124077,0.562506180308019,0.800404573236485,94.6088604885561,1.00000000000968,0.859590018308733,0.209814464262637,0.215637136812557,0.00622428244172145,0.784710357973085
"18",4,1.31473939648103,0.00327961899773372,0.492441101645402,1.05777179182138,0.11843617317554,66.4597508547551,271.871601440019,0.0882862921841524,0.293766577918848,0.303423678327408,0.00546422897340054,0.272373654963677,0.252859615911794,447.011396593458,388.592207691623,87.5329654319026,90.3717243739927,2.99447164493241,357.440305197582,39.4649787692961,114.155403059498,26.5595743462537,0.493811794700539,0.815615186615334,90.382218283655,1.00000000400417,0.869311637709814,0.195818197140972,0.202168726400607,0.00669887094544514,0.799622357176527
"19",4,1.15881214965044,0.00234258499838122,0.366243701644561,0.923668426351711,0.100973015831422,61.3070254230833,277.302087245565,0.112051222826317,0.34609430897717,0.372740794776935,0.00574476004294691,0.289556308493776,0.265808291827782,393.99612834622,346.60589980838,71.1603346767296,73.9163721771142,2.87304625791695,321.341027823587,44.1477479700285,119.958329381591,26.5243597039969,0.424631821402678,0.831908668574288,85.4151096999715,0.999999993566107,0.879719044532788,0.180611760114455,0.187606847843416,0.00729206718728823,0.815594374251662
"20",-1,0.778390268640706,0.00167327499884373,0.366243701644561,0.923668426351711,0.100973015831422,61.3070254230833,277.302087245565,0.456028120404254,0.34609430897717,0.372740794776935,0.00574476004294691,0.289556308493776,0.265808291827782,264.652689635093,232.820012756756,47.7993884015549,49.6506571951686,1.92986520653218,215.849246185704,120.689068614222,80.5776814311051,17.816782022647,0.285231111560859,0.558804645094037,57.3745194209364,0.999999993566107,0.879719044532788,0.180611760114455,0.187606847843416,0.00729206718728823,0.815594374251662
