"","convergence","mu","x_C","x_W","C","I","P","AA","NT","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ACT","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ACT","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ACT","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ACT","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.735854446363753,1,0.001,12.4461365644408,54.5946364359549,16.8199022261602,13.338138805777,6.13903897189655,11.8803282634727,38.1743503516867,7.0721313425946,93.5353378898927,0.03356270444263,0.0064948679753026,0.0242494520270456,0.0151349575371772,0.198640508398695,0.0357248288071258,0.345941288324873,0.159665209996095,0.732674842497877,207.674477781389,1.53408732898849e-15,198.515932850395,118.168520912375,88.7760023344357,37.8122638609235,28.0907654433363,5.20405929371669,68.8283942784135,6.97011711805429,9.96369466436488e-18,4.81390259025984,1.78847554623983,17.634510237316,1.35083665324136,9.71775558749958,0.830907219963406,50.4288329373184,1.1111111148376,8.20775619893434e-18,1.06211057718232,0.632231550127562,0.474974122860081,0.202305199473141,0.150292717920026,0.0278430367818685,0.368249361771231
"2",4,0.734089869899618,0.769230769230769,0.001,12.3512742536273,54.6177392980424,16.7740402853571,13.3246996324664,6.12332103471121,11.8914357739295,38.1426210105033,7.05605424567495,93.7188155373172,0.0346358867293252,0.00653858265271904,0.0243973835617754,0.0151242381184344,0.198757625676724,0.0357370082067864,0.346444433111273,0.159897430666742,0.733023776909144,207.176475267973,1.22508894963158e-14,198.109529958033,117.92087168701,88.6534877251662,37.6749575801677,28.0001116952308,5.17977794321217,68.7980331049355,7.17574093036233,8.01034535409888e-17,4.83335418962917,1.7834633425277,17.6205567282147,1.34639026823278,9.70048282330657,0.828233184543886,50.4305940705001,1.1111111157989,6.57029205665073e-17,1.06248405180825,0.632423112453581,0.475458787192725,0.202055103507439,0.15016779925395,0.0277797411247045,0.368971714713847
"3",4,0.731814372847771,0.591715976331361,0.001,12.2309108042829,54.6471229293937,16.7150974184883,13.3073610082044,6.10311838735663,11.9054997089752,38.1014300426881,7.03536261293783,93.9540979646077,0.0360284066440633,0.00659512528579929,0.0245885478181412,0.0151105944282276,0.198908910880024,0.0357529039895592,0.347095722030277,0.160198025552436,0.733480271105289,206.534279272319,7.66042030038121e-15,197.583522952726,117.600422963707,88.4939279151938,37.4981033646958,27.883174131293,5.14857947834375,68.7569592784474,7.44110099956166,5.05214316228943e-17,4.8582919021999,1.7770122959926,17.6022308211065,1.34066608938854,9.67813045759708,0.824792266830458,50.431873131931,1.11111111494722,4.12114549260766e-17,1.06295792280438,0.632665616273717,0.476078776164148,0.201731933240089,0.150005630089323,0.0276982780036923,0.369898023482708
"4",4,0.728886767748879,0.455166135639508,0.001,12.0791972712531,54.6842707102357,16.6395929140592,13.2850370548282,6.07723646026926,11.9231756220578,38.0479866262326,7.00880645415406,94.2546979441686,0.0378344854076567,0.00666816667309749,0.024835197798596,0.0150933297578507,0.199103957748289,0.035773664677735,0.34793777435452,0.160586665086702,0.734078279300377,205.708044198708,9.83935658569254e-16,196.903677142663,117.186394493286,88.2861025162616,37.2709175138644,27.7326739913473,5.10862628214583,68.701002129672,7.7828579964736,6.56104696694373e-18,4.89014176910892,1.76873289522075,17.5781124251588,1.3333173053725,9.64924486544886,0.820377257824075,50.4319134295611,1.11111111573604,5.31462856333076e-18,1.06355522096733,0.632970412225313,0.476868419282973,0.201315076931716,0.149795222937924,0.0275937261974569,0.371081487969168
"5",4,0.725131139929016,0.350127796645776,0.001,11.8895236571053,54.7308953468294,16.5432640837404,13.2563726985757,6.04421229055822,11.9451983084804,37.9787028833979,6.97484303559602,94.6369887643477,0.0401757435550475,0.00676238433442193,0.025152865815688,0.0150716345416067,0.199354877800757,0.0358007918306713,0.349024924924734,0.161088426888339,0.734862625165027,204.648122574297,6.39806027587382e-16,196.026658731608,116.652505667244,88.0154415791115,36.9800625443169,27.5395401148637,5.0576758812277,68.6242275421409,8.22189049156691,4.32661425802563e-18,4.9306322433738,1.75814393377939,17.5463076005834,1.32391552103429,9.61198592105201,0.814733051418063,50.4293800015398,1.11111111578579,3.47374596090417e-18,1.06430196752947,0.633350035664669,0.47786871567239,0.200778575628158,0.149522452296842,0.0274600119511654,0.372586569938377
"6",4,0.720330954506481,0.269329074342904,0.001,11.6547502652228,54.7888966189854,16.4209947975077,13.2196929976478,6.00228284600927,11.972341836908,37.8889926427196,6.93159796563731,95.120451031121,0.0432090426320921,0.00688371494629079,0.0255611353130452,0.0150446039070858,0.19967678530202,0.0358362458739505,0.350426124832789,0.16173513453821,0.735892523881372,203.293403518049,6.69252458841433e-17,194.898126134966,115.965849739145,87.6631188569447,36.6092889461457,27.2926142356193,4.9930445788427,68.5182052843343,8.78411333943447,4.60694315376864e-19,4.98181737439483,1.74466027607406,17.5042897629036,1.31193947994458,9.56404504314426,0.807550736714405,50.4220350185107,1.11111111549326,3.65783558748816e-19,1.06522627192939,0.633817637134228,0.479127527480793,0.200090052969946,0.149169262372912,0.0272897557702256,0.374489964689453
"7",4,0.714223777528795,0.207176211033003,0.001,11.3676310855646,54.860289158433,16.2667796937124,13.172954443916,5.94937465579116,12.0053691426201,37.7730329675678,6.87683325544639,95.7277362886001,0.0471365794326604,0.00703967853957088,0.0260845992197415,0.0150112671130147,0.200088367976217,0.0358825722656606,0.352228402583211,0.162566955038405,0.737245960791803,201.569822207009,1.16334044942918e-15,193.450789791523,115.085743873407,87.2049916000877,36.1391809605498,26.978398294816,4.91159782514056,68.3710254263243,9.50131193568789,8.18954279606132e-18,5.04608632045434,1.72758284218371,17.4487044486412,1.29676677243871,9.50255813563667,0.798463502806354,50.4062623307512,1.11111111413671,6.41266876525829e-18,1.06635666104393,0.634385880268871,0.480699116138262,0.199209609759076,0.148712728218771,0.0270741466749858,0.376880851529922
"8",4,0.706497800910586,0.159366316179233,0.001,11.0214667430647,54.9470745228603,16.0737795753676,13.1137110332265,5.8831096700187,12.0449503951404,37.6235104918062,6.80794174692625,96.4844564490487,0.0522189650234591,0.00723978909471516,0.0267540273987263,0.0149706427047082,0.200612465399004,0.0359430474152545,0.354541059355411,0.163634335087113,0.739024997322991,199.389379860653,1.6566596973402e-14,191.602737843868,113.962763210127,86.6104659837674,35.5471273423122,26.5809274249974,4.80979587293077,68.1660563033061,10.4119070529926,1.19938668104577e-16,5.12614489794583,1.70609580966007,17.3751391103601,1.27767208354082,9.42403016790787,0.787047749571764,50.3764195770696,1.1111111138559,9.23185077800172e-17,1.06771951250525,0.635065382403992,0.482642813764994,0.198088826412406,0.148124057054355,0.0268029202634892,0.379860064760034
"9",4,0.696791896468731,0.122589473984026,0.001,10.6109692447935,55.0510723672695,15.8345011454555,13.0390963772636,5.80086196465805,12.0915709542926,37.4313667885815,6.72197438426475,97.4185877191889,0.0587922743918744,0.00749610130649732,0.0276078549722271,0.0149218127588874,0.201276623519318,0.0360218395039074,0.357500557753765,0.165000257424815,0.741362019837947,196.650158180068,1.37810425093704e-15,189.256520796617,112.538238561763,85.8414287056399,34.8076839407659,26.0818730520324,4.68381727922606,67.8804824881591,11.5615100589281,1.03304090759387e-17,5.22496657870128,1.67927452403362,17.2778729279454,1.253836804417,9.32428416336448,0.772831056803095,50.324011604996,1.11111111524833,7.78655336643571e-18,1.06933564578064,0.635862635014736,0.485020538332325,0.196670091092537,0.147367585781817,0.0264644660797825,0.383537746925941
"10",4,0.684701500528268,0.0942995953723274,0.001,10.1332562406437,55.1737155138006,15.5411560747853,12.9458429288307,5.6998672049623,12.1454336224604,37.1855977493391,6.61572399669758,98.559407176128,0.0672904420672042,0.00782395959932252,0.0286941314915744,0.0148640166550503,0.202113557995607,0.0361241708641375,0.361276312356687,0.166742913395394,0.744426632747192,193.237979424186,1.3185980532254e-15,186.29972367098,110.744672066941,84.8515269238849,33.8935383526823,25.461034577013,4.5297961476197,67.4837739846714,13.0030690596268,1.03166578961809e-17,5.34570876785906,1.6461106500611,17.1496440079464,1.22437597064249,9.19846868076938,0.755311406741341,50.2367186324814,1.11111111333179,7.58188920895453e-18,1.07121640372296,0.636777698889883,0.487893088249195,0.194886570673224,0.14639999113913,0.0260461574673133,0.38802916211074
