"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","W","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau tW","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v tW","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p tW","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f tW","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"67",4,0.0598454814667503,0.00250419494405234,0.001,0.215419599200937,0.704724194926187,2.19886910230465,1.50024966572052,15.3512280768074,0.659218907152149,60.4599887115116,19.1680169057881,6.12017983154466,0.994587642151004,3.49911100483508,9.72530015738641,219.403106213501,4.3911566490814,0.491275393819871,0.0238670701690002,0.30409351981971,1.37740613192834,0.339886375987896,0.390573956123497,0.175061864036229,0.88025699749989,7.37170607697657,0.77815211633021,0.420920050477266,0.00116667806895615,0.0183961537050336,26.8078219811147,6.46035828165197,324.990477727124,1.00848479892779,14.9277244824749,10.4738857518025,20.1014285217483,162.779709589561,1.1471192004897,0.366265108681885,0.635410370102925,0.20940598278996,1313.64110031773,1313.02845266475,117.717345739762,3.17381505903604,7.75657053617016,0.306673692190625,20.5615392378978,3.55993107069142,7.85109446147295,28.4965193880244,1.00975970319753,2.69999872745473,0.494445924233754,0.0881431768461912,1.53259626222011,24.1546732343032,1.31750189498232,0.317501894944591,15.9720387041637,0.0495631698309637,0.733640551152932,0.514751416043771,0.987908312279601,8,0.0563765203111414,0.0180005289163078,0.0312279888792073,0.0102915029553973,64.5604346453251,64.5303253569121
"68",4,0.0555195019961907,0.00228693602196561,0.001,0.200259491195209,0.681253467685079,2.12024244940373,1.45188661269354,15.4661403962778,0.601588486262433,61.3727927952925,18.7373712273573,6.02730504806485,0.979694045772419,3.40634489638513,9.55079979702546,219.404321233326,4.77458865996189,0.526119675393801,0.0263295622008821,0.308004823502488,1.47657197089269,0.371836331682202,0.424794882632454,0.189947542420053,0.915794585532944,7.65992830934066,0.807826802827724,0.43652153628261,0.00120747018721339,0.0188841471949295,24.8761980360361,5.9995673602881,301.648362672601,0.939280434296176,13.8246743628013,9.58114503264396,18.9299271783891,151.013045429639,1.04028951926063,0.334632974647687,0.579066135521945,0.189118572274568,1218.68002890907,1218.12186506865,118.773613045824,3.15649043209801,7.94226932778251,0.289302904384734,20.4131266708311,3.56261782225348,8.0413361939847,28.6845568527278,0.952691509125553,2.56326459574269,0.467785144884499,0.0825543297088683,1.47151980266006,23.0031926013184,1.31783041473071,0.317830414887353,15.9799896394062,0.0497589029675619,0.732369806778984,0.507566482372973,1.00282341168779,8,0.0551099153745802,0.017727367788426,0.03067635031792,0.0100186614599563,64.5602517553035,64.5306827156842
"69",4,0.0514441737633657,0.00208852604745717,0.001,0.186088393371493,0.657044589888955,2.04147559791194,1.40073218768952,15.5777280518614,0.545647464299608,62.2869424573374,18.3027239222398,5.93809883238141,0.965033182810373,3.31395486077176,9.37743463537061,219.407095866716,5.19425220321421,0.567107421285481,0.0291245685838229,0.311921044594832,1.58379924307094,0.407889220430347,0.462225662764097,0.206239904345576,0.954435332326911,7.97300147485562,0.840033955397445,0.453447131502531,0.00125231094707471,0.0194007989629312,23.0558653848735,5.56484630313504,279.645834305101,0.873442858797877,12.7875855854854,8.75143508190488,17.8016682831335,139.928152636355,0.941568509798613,0.305480588157068,0.526981665508527,0.170483669701493,1129.22948107547,1128.72167646828,119.757979572389,3.15586563682096,8.14456428039929,0.27244520891013,20.2529683709966,3.56961603320497,8.22838792047799,28.858768814975,0.898666253558193,2.43559717991607,0.442682492899061,0.0773053309941669,1.41414644091031,21.8981023302636,1.31815449288699,0.318154492761551,15.9879669122393,0.0499366477633864,0.731094370621342,0.500338776266023,1.01776049766891,8,0.053831540947764,0.0174649965658277,0.0301286999409216,0.00974692606109341,64.5605310897008,64.5314987843281
"70",4,0.0476121619487041,0.00190732972370518,0.001,0.172876313739946,0.632773417713357,1.96174032824051,1.35031482935464,15.7112843544827,0.493007521590625,63.2133994296805,17.8444859752721,5.84935311249807,0.94983840089867,3.22019794573444,9.18940473662204,219.41132257497,5.65349499515365,0.614107890575462,0.0322883280310032,0.316370305347212,1.69975837496085,0.448155104426681,0.503159471118359,0.224014159592218,0.997226055359069,8.31938191929292,0.875641439188062,0.472150799408814,0.00130110691504458,0.0199727280351126,21.3436066452546,5.1554716331261,258.9472393543,0.812339623444744,11.8140424591329,7.98001061685514,16.7207033943004,129.505080500475,0.849614556146033,0.278500347687415,0.478145734442741,0.153320586099193,1045.12529756771,1044.66474238188,120.665973347475,3.1660158095407,8.36097340699435,0.257000134714853,20.0810176120541,3.57628249132274,8.41318027660312,29.0109717712365,0.847257772401154,2.31695075706747,0.418684219049075,0.0723904372925618,1.35981975175337,20.8648047874643,1.31847223678156,0.318472239896855,15.996113100959,0.05018117407011,0.72979638565389,0.492954289423471,1.03289868349151,8,0.052483782280212,0.0172039797426414,0.0295368016510201,0.00947117042863072,64.5611921032778,64.5327419338146
"71",4,0.0440155078125971,0.0017418536289545,0.001,0.16059823065709,0.609117418214149,1.88297903368039,1.29656512736216,15.8138875855284,0.444105485141215,64.1475524390845,17.4056033851845,5.75292902488036,0.934565130825717,3.12545756317206,9.01055245170298,219.416088241234,6.15689757992441,0.667643076161875,0.0358892287506495,0.320648054475996,1.82510926252859,0.492896010132302,0.548258592144418,0.243533372954976,1.0441014742074,8.69858653624848,0.914603337003116,0.492605129361573,0.00135328193026982,0.0205776374300846,19.7358718322237,4.77059912679013,239.507332762049,0.753125265061311,10.9019326034123,7.26489021169342,15.686039419675,119.722181250264,0.766116471783557,0.253218092439938,0.43356462126314,0.137568601789741,966.188532557926,965.771054619154,121.511741521516,3.18505747614532,8.59573345295511,0.241488151018628,19.8972181739501,3.5808353993929,8.60000588855288,29.1563466174038,0.799903337603788,2.20263948963257,0.39653964941376,0.067766998880726,1.30752548234456,19.8732866024234,1.31877796586204,0.318777962577731,16.0042077590544,0.0503248609202665,0.72848205667908,0.485449906496914,1.04816262155367,8,0.0511929511328957,0.0169203794849422,0.0289713813587694,0.00919252224462372,64.5620400475818,64.534143600363
"72",4,0.0406466935949208,0.00159073390772101,0.001,0.149098071577418,0.586790559431813,1.80815036017251,1.24923311402586,15.9718048412922,0.400024810801962,64.9541868444265,16.9921151210001,5.66318243535904,0.921388729282171,3.04084247545478,8.84476347575998,219.41841989762,6.71390061936721,0.727565132712531,0.0399417969100698,0.325542953636399,1.96241840631088,0.542366149626317,0.597387127949869,0.264744030160588,1.0915600297452,9.08179398488425,0.953917424041706,0.513238306381378,0.00140488675491458,0.0211589802268604,18.2291248370052,4.40924898480785,221.275433536144,0.699978253156312,10.0518257954584,6.62010237616888,14.6676273909591,110.55902673864,0.690673296852912,0.230189641222176,0.393177476375297,0.123600192370231,892.241760256463,891.863328266022,122.388532533691,3.20801582279432,8.83813842748832,0.227872988013753,19.7258879580382,3.59051943589475,8.76225180092389,29.2698423094198,0.753911364456982,2.09053489903423,0.375058845455142,0.0634363534005098,1.25349863116598,18.8709185278427,1.31905127596196,0.319051273796657,16.011390867892,0.0506501116332882,0.727345594470409,0.47902763102252,1.06134292229455,8.0000014588015,0.049976809179412,0.0166564189275266,0.0284501453870971,0.00894365433957287,64.5622125503084,64.5348293816528
"73",4,0.0374966194752796,0.0014527250298822,0.001,0.138296898351198,0.564671885557677,1.73571729881323,1.20655936556534,16.1740007052789,0.359232448937243,65.6245769621666,16.6288999242018,5.5718496179962,0.911648086893422,2.96592581852553,8.6985117800981,219.420110253041,7.32989045466885,0.796778981293453,0.044497363359045,0.331114993087379,2.11282844580169,0.598272170689407,0.651113479181363,0.287820031346932,1.13987370011203,9.47104393649188,0.993779994201711,0.534155530118739,0.00145656623869579,0.0216960805169942,16.8195056814294,4.07065502063436,204.206251153767,0.651712247243677,9.26080709067392,6.04004856845181,13.670554392092,101.990838471231,0.6235275327503,0.208925524899485,0.356915194090024,0.111212191809159,823.094569292132,822.751237938217,123.285134146558,3.24341236053813,9.08663975777756,0.21579169624105,19.5664966522578,3.61359296811711,8.90108223257309,29.3550063258895,0.71074263587781,1.97874282577766,0.354695179513286,0.059404607271488,1.19889176088477,17.8504771037642,1.3192958471832,0.319295844108421,16.0176205067354,0.0511192943260119,0.726403294347743,0.473772008766083,1.07229700918573,8.00000262756788,0.0489085291888288,0.0163877929941065,0.0279958723091046,0.00872331123095743,64.5622569220402,64.5353265450121
"74",4,0.0345546641800441,0.00132668952500657,0.001,0.128367108831464,0.544689118783162,1.66253977882247,1.16034486753367,16.3237222159459,0.323267351763395,66.3498288634307,16.2597286542219,5.49130036366547,0.89609789153684,2.9082493531034,8.53026470940819,219.421599754572,8.00547965990223,0.871616048518379,0.0496905171051926,0.336804089372614,2.27544440830177,0.658341529765593,0.710927564886294,0.313211196290044,1.1877716594465,9.8551806564774,1.03297245990095,0.554728823081424,0.00151420786686373,0.0222971898222662,15.5026155435474,3.7540297212399,188.260005801023,0.604156066571002,8.52212383737668,5.4979631918181,12.7372003043291,93.9886865697199,0.561849463305279,0.189750039978214,0.322622052721258,0.100493579748318,758.514243476098,758.20396933673,124.105873409153,3.27207255164767,9.35473703847938,0.203482233840387,19.391619032614,3.61953749829645,9.05522679582567,29.438308958232,0.667348869389236,1.87002092355911,0.333259695417771,0.0557466852210238,1.1485482345997,16.9058178282968,1.31953034854234,0.319530348449349,16.0240567389032,0.0514237267161166,0.72537443800154,0.467968083604596,1.08414753044821,8,0.0478227313359469,0.0161508834225455,0.0274605010024852,0.00855367456795116,64.5621741219622,64.5357646336978
"75",4,0.031811813983215,0.00121158860731194,0.001,0.119048259405428,0.522725036796554,1.59101695033509,1.1129289326338,16.4835263756223,0.287508960687721,67.0301883922554,15.9066902773693,5.40868566863145,0.887580954813387,2.84841654869258,8.379101207654,219.422582519105,8.74722184457541,0.965085353358992,0.0555924668425711,0.342539813565987,2.45155343740807,0.728708559753383,0.775852373356689,0.340952857914359,1.24009415448977,10.2747088428888,1.07576807901112,0.577182040525472,0.00157370011056426,0.0228987063968086,14.2745239995453,3.45850724257996,173.382671207793,0.559775163030199,7.83519829812257,5.00319312448738,11.846399357746,86.5281398469652,0.506020672192287,0.172060102384185,0.291984133310191,0.0906132973937196,698.303621469824,698.02303788144,124.862428149739,3.33775468429992,9.63877040019566,0.191745279983234,19.2084073205363,3.64586965591322,9.19105705743841,29.5020165708361,0.627513277636641,1.76786745547513,0.31410721019283,0.0523003678884485,1.09892048631449,15.9838246026555,1.3197579408223,0.319757940575232,16.0301777582745,0.0517542803184003,0.724407004548382,0.462572612279054,1.09526451621332,8.0000005374086,0.0467843831687333,0.0159078990253866,0.0269955326386026,0.00837769573144877,64.5619951718966,64.5360536820897
