"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","CI1","LIP","rRNA","mRNA","tRNA","DNA","TC","p","tau tC","tau CCM","tau FERM","tau ATPS","tau ADPS","tau EAA","tau ENT","tau LIPS","tau Maint","tau rRNAp","tau mRNAp","tau tRNAp","tau DNAp","tau tRNAc","tau r","v tC","v CCM","v FERM","v ATPS","v ADPS","v EAA","v ENT","v LIPS","v Maint","v rRNAp","v mRNAp","v tRNAp","v DNAp","v tRNAc","v r","p tC","p CCM","p FERM","p ATPS","p ADPS","p EAA","p ENT","p LIPS","p Maint","p rRNAp","p mRNAp","p tRNAp","p DNAp","p tRNAc","p r","f tC","f CCM","f FERM","f ATPS","f ADPS","f EAA","f ENT","f LIPS","f Maint","f rRNAp","f mRNAp","f tRNAp","f DNAp","f tRNAc","f r"
"1",4,1.01086842709601,0.1,0.001,3.10818762170392,4.33150526674547,10.3635853128114,0.420046370790574,21.7391676313722,9.48772312314447,8.80079790159071,55.1317811100915,16.1739997815837,2.74144255420126,10.9053068211337,14.2707545713279,182.525702079964,0.00992876642857848,0.0133384794693731,0.000629074082271471,0.00164391214644426,0.0814517151313346,0.10049020541952,0.0107001101304233,0.0190522984552111,0.0130427150679639,0.160179676944315,0.240269515416472,0.160179676944315,0.17107805206539,0.000370447662029751,0.00419017511290138,548.827574674951,274.040243750194,5128.30773285632,8.32580129875949e-20,22.40004980405,255.552955268007,398.281753761874,49.4247151776162,2749.56212170116,55.73097685376,16.3497857190608,17.0452418420794,11.0238303532789,18466.1320473821,18450.9469366169,5.4491807985108,3.65528016504395,3.22608548065228,1.36868858839121e-22,1.82452247556719,25.6805689704473,4.26165862819019,0.941654424627747,35.8617553150144,8.92696986822637,3.92835509188189,2.73030133170199,1.88593542313827,6.84073544368538,77.3126986632759,1.59684357110765,0.797334940243196,14.921089266922,2.42243700785587e-22,0.0651741588298897,0.743545172523387,1.15882234663738,0.143803887280894,8,0.162152297382622,0.0475705875928932,0.0495940548716417,0.0320744318268639,53.7282119262163,53.6840300235187
"2",-1,1.01002636033844,0.0909090909090909,0.001,3.10818762170392,4.33150526674547,10.3635853128114,0.420046370790574,21.7391676313722,9.48772312314447,8.80079790159071,55.1317811100915,16.1739997815837,2.74144255420126,10.9053068211337,14.2707545713279,182.525702079964,0.0101413402876635,0.0133384794693731,0.000629074082271471,0.00164391214644426,0.0814517151313346,0.10049020541952,0.0107001101304233,0.0190522984552111,0.0130556286472391,0.160179676944315,0.240269515416472,0.160179676944315,0.17107805206539,0.000370447662029751,0.00419017511290138,548.370394052934,273.81196460593,5124.03578474841,8.31886579625891e-20,22.3813902665647,255.340076279344,397.94997979802,49.3835437367656,2747.27170012055,55.6845522136011,16.3361661315076,17.0310429303859,11.0146473569236,18450.7495153717,18435.5770540043,5.56121076977095,3.6522352683649,3.22339810881679,1.36754845271097e-22,1.82300262423545,25.659176717147,4.25810861023854,0.940870014048831,35.867359109843,8.91953358436346,3.92508272018033,2.72802695461397,1.88436441400968,6.83503702066601,77.2482961636647,1.59684357110765,0.797334940243196,14.921089266922,2.42243700785587e-22,0.0651741588298897,0.743545172523387,1.15882234663738,0.143803887280894,8,0.162152297382622,0.0475705875928932,0.0495940548716417,0.0320744318268639,53.7282119262163,53.6840300235187
"3",4,1.00911633901231,0.0826446280991736,0.001,3.04733039951461,4.32775359917146,10.3468736720918,0.419339652000303,21.7282268085197,9.46432093301987,8.97912406794131,55.078916272484,16.162410359901,2.73921536919033,10.8898524155511,14.2596342517376,182.557002307843,0.0101828688706937,0.0134017821983328,0.000629335850238252,0.0016540167840503,0.0814626594420512,0.100525628158881,0.0107330344934768,0.0190651725646095,0.0130701229995475,0.160347960090075,0.240521940135113,0.160347960090075,0.171282166616001,0.000370737341667344,0.0041932160644592,547.912966015365,273.687978331205,5120.33526603052,2.67711414609949e-17,22.3494711846718,255.07639663306,397.224348182154,50.3387822609903,2744.79644211348,55.5810343456546,16.3097523719979,17.0023471083456,10.9891280019653,18437.2723618498,18422.1253829953,5.57932588548734,3.66790667589684,3.22241054815222,4.42799173046703e-20,1.82064735982686,25.6417150000424,4.2634226306879,0.959717570498082,35.8748271071435,8.91230547702211,3.92285328363619,2.7262916755666,1.88224165339718,6.83538534302897,77.2479520974573,1.59695038250188,0.797692605927358,14.9237595545348,7.80273277835677e-20,0.0651399013544708,0.743447179453942,1.15775244265849,0.146717713528453,8,0.161996812566129,0.0475365010585323,0.0495551417875021,0.0320289776927974,53.7373834473587,53.6932359728951
"4",4,1.00812150938383,0.0751314800901578,0.001,3.01430872824592,4.32548859006863,10.3364826527742,0.418932902906795,21.7208966824107,9.45078490235206,9.0786574189686,55.0464192226371,16.1553214542485,2.73784989832123,10.8801969203354,14.2528094472154,182.581850914334,0.01032781450723,0.0134370553868635,0.00062948429775013,0.00165969470810995,0.0814697271860648,0.100546011640023,0.0107516147873905,0.0190727089316909,0.0130859430737558,0.160453183543972,0.240679775315958,0.160453183543972,0.171409764059261,0.00037091477470491,0.00419510093585169,547.395648104177,273.489505037561,5115.85837952517,1.16458431257315e-16,22.3196384190511,254.80957567655,396.604900722999,50.8466101132742,2742.09050552403,55.4934792329001,16.286527049038,16.977401105136,10.9685605417218,18421.5939169567,18406.4691129852,5.65340071568491,3.67489362691558,3.22035251942452,1.93285442072551e-19,1.81837485289171,25.6200865619638,4.26414311536492,0.969782594853651,35.8828402583737,8.90410540885012,3.91983767083973,2.72407805562202,1.88011837452626,6.83284135741333,77.2169958016095,1.59701701166006,0.797900738831508,14.9254253110001,3.39765390012344e-19,0.0651171458391692,0.743402379062918,1.1570877034847,0.148344075473343,8,0.161901233007756,0.0475156513360249,0.0495312640364992,0.032000579177457,53.7446707316066,53.7005443865688
"5",4,1.00703897005786,0.0683013455365071,0.001,2.97869711106632,4.32268133190391,10.3268284708473,0.418486264351667,21.7152880711145,9.43456105341503,9.18778126344367,55.0159720904271,16.1485630071209,2.73665640374603,10.8713500728567,14.2463150329452,182.596820701735,0.0104837282513455,0.0134756691456462,0.000629648083225235,0.00166599004218399,0.0814757908615343,0.100570338854791,0.010771976866102,0.0190808807461138,0.0131032806332055,0.160550376751079,0.240825565126619,0.160550376751079,0.171527743440304,0.000371109671942976,0.00419684799613878,546.82893149846,273.266625325913,5110.8920199414,1.32167953003539e-16,22.2895733102809,254.513200899079,395.969828167956,51.4025210036401,2739.14599855738,55.4032278706757,16.2622322586055,16.9514972807809,10.9478731805081,18403.3131038661,18388.2114255315,5.73280591780348,3.68245063143926,3.21806336392725,2.20190493599738e-19,1.81606061342129,25.5964788574379,4.2653778286996,0.980805373320069,35.8917987144191,8.89500910786288,3.91636127389901,2.72156927492427,1.87786398212317,6.82964748863962,77.1725282738179,1.59707859832651,0.798107513713643,14.9269648938265,3.86012145604937e-19,0.0650993362807828,0.743335918664058,1.15647673654928,0.150127144827511,8,0.161811682618903,0.0474957735503557,0.0495088536053463,0.0319745590378138,53.7490535037082,53.7049472652161
"6",4,1.00586180849175,0.0620921323059155,0.001,2.94229322932543,4.32014048848164,10.3158646427353,0.418001090684221,21.7081483706638,9.41940410266649,9.30504077369942,54.9807598366516,16.1408081150902,2.7351869341841,10.8611440020943,14.2388943020347,182.61431411277,0.0106540135746946,0.0135164014879129,0.000629822598395219,0.0016726215845426,0.0814828564951713,0.100593302900571,0.0107933104001025,0.0190893481649564,0.0131223783152901,0.160661992404963,0.240992988607444,0.160661992404963,0.171663093711678,0.000371304734763913,0.0041988807185566,546.212394445213,273.024334372216,5105.48448892326,3.96678666646158e-17,22.2558487121504,254.190130385871,395.264312139542,51.9976952262378,2735.94411909757,55.3030465215451,16.235422441163,16.9228183658146,10.924809948236,18383.5525933885,18368.4764249952,5.81935426508575,3.69030651934505,3.21554950688013,6.63493299959942e-20,1.81347012679039,25.5698247802417,4.26621041100508,0.992602107948946,35.9020937802914,8.88509764021579,3.91262297540024,2.71885371575908,1.8753866739263,6.82590011970656,77.1270414901741,1.59714488503625,0.798333072569542,14.9286221258269,1.15990283245112e-19,0.0650769101804355,0.743261175874348,1.15576720849084,0.152043149897049,8,0.161708117166622,0.0474729650443829,0.0494829357008841,0.0319445411826304,53.754175650202,53.710092386109
"7",4,1.00458267606296,0.0564473930053777,0.001,2.90439816502505,4.31802322482047,10.3037586439245,0.417527224906005,21.6996062669285,9.40484843712074,9.43124670821399,54.9415892441532,16.1322323793112,2.73342994294097,10.849837044487,14.2307560732739,182.632743956321,0.0108393409271113,0.0135601454045285,0.000630001845044124,0.00167959406337171,0.0814911407221705,0.100616060385517,0.0108160180016282,0.0190982530661415,0.0131434049116203,0.16078577442984,0.24117866164476,0.16078577442984,0.171813174573832,0.000371492253815828,0.00420115311392441,545.541679210712,272.760399919763,5099.58930125502,1.99013741285454e-16,22.2184891500688,253.837985052087,394.491012932783,52.635928093042,2732.46487889124,55.1933687500432,16.2061611744779,16.8914434799413,10.8995583329978,18362.017456582,18346.9690660362,5.91331225091369,3.69867068350933,3.21275066875794,3.34262298392441e-19,1.81061002596227,25.5401780321388,4.2668218973615,1.00525427509214,35.9138923100491,8.87430853786743,3.90858026245985,2.71590382116024,1.87268771864502,6.82134724955122,77.0784262228528,1.59721483243972,0.798576851331219,14.9303710086822,5.82664371126214e-19,0.0650503926230428,0.743176571491999,1.15497480968277,0.15410533836951,8,0.161592909541627,0.0474477422920917,0.0494540840701906,0.0319112854249619,53.7595709966681,53.7155129283298
"8",4,1.00319377842589,0.0513158118230707,0.001,2.86443837835301,4.31511715547011,10.2908741821756,0.416976555384476,21.6909315209431,9.38737825240161,9.56752132376562,54.9000041156253,16.1231510127534,2.73167313049939,10.8378844691623,14.2219883416487,182.652060414374,0.0110401329773746,0.0136071171871196,0.000630202462139195,0.00168725767468573,0.0814996302604046,0.100642749853046,0.0108407306767427,0.0191081947881861,0.0131665159047696,0.160917353003983,0.241376029505974,0.160917353003983,0.171972795241046,0.000371719812933303,0.00420356395617812,544.813145952733,272.471113326372,5093.18156097601,2.43613060068308e-17,22.178515836183,253.455676000874,393.659781002826,53.3226548164371,2728.68707731841,55.0753425643508,16.1746447846152,16.8576244449105,10.8724982707622,18338.5593889855,18323.5410624369,6.01480957913995,3.70754636913688,3.20973555984903,4.11038005253928e-20,1.80754084037345,25.5084761985906,4.26755966411715,1.01889967485569,35.9273018026521,8.86257834124292,3.90417153677993,2.71268430361023,1.86977391887641,6.81680586553998,77.0241767596097,1.59729021471569,0.798834327589194,14.9322554522632,7.14227914496421e-20,0.0650232590480217,0.743084622953408,1.15413682800064,0.156332047773948,8,0.161470600340074,0.0474210323904511,0.049423400975614,0.031876130791654,53.7652251631801,53.7211942395218
"9",4,1.00168682431889,0.0466507380209733,0.001,2.82260440407227,4.3119261245329,10.2767740089919,0.416383441585886,21.6814553582053,9.36825578211158,9.71405225058328,54.854574976622,16.1131692071823,2.72975335419076,10.8247654164655,14.2124282426873,182.673856159225,0.0112580398236405,0.0136575673868316,0.000630418888800054,0.0016955270626342,0.0815090169438125,0.100672058259343,0.01086738804746,0.0191190300042771,0.0131919373711169,0.161062004236268,0.241593006354402,0.161062004236268,0.172148254750462,0.000371969662157366,0.00420620410053032,544.02263037726,272.155850598894,5086.22778461332,1.83865938489455e-17,22.1351139716734,253.041354064949,392.756303904246,54.0579897230806,2724.58816214737,54.9471050076948,16.1403492928553,16.8209032164685,10.8430248940162,18313.1851726559,18298.1994862219,6.12462843774883,3.71698686927488,3.20645406815989,3.11749674605506e-20,1.80421137977035,25.4741939384496,4.26823516261356,1.03353632748648,35.9425963971345,8.84989085952,3.89939550927105,2.7092083851087,1.86660781172071,6.8119493016981,76.9659617112685,1.5973720738726,0.799110425215664,14.9343019404581,5.39871503646385e-20,0.0649936435287973,0.742985989825385,1.15322031963817,0.158726343963779,8,0.161336985225359,0.0473916741387714,0.049389932614876,0.0318375453425455,53.771606078542,53.7276047527133
"10",4,1.00005305021178,0.0424097618372485,0.001,2.77910761389636,4.30855245679188,10.2616340966118,0.415732484963165,21.6712862210136,9.34792274475621,9.87161816921453,54.8055207888856,16.1023870932283,2.72766841425991,10.8106535500427,14.2021210513865,182.695796052601,0.0114942449010615,0.0137115635628054,0.000630653765337509,0.00170444566343164,0.0815190180046375,0.100703392565121,0.0108959509043043,0.0191306583707367,0.0132198955093418,0.161217967275378,0.241826950913067,0.161217967275378,0.172337430085495,0.000372236626071333,0.00420905844676437,543.164602921475,271.811558174894,5078.66412779444,1.20108513325209e-16,22.0881904269968,252.590997660207,391.779787956048,54.8452325591612,2720.14429657604,54.8084282333702,16.1032413282737,16.7811836527025,10.811227057503,18285.4992045135,18270.5488103273,6.24326696756728,3.72696145702023,3.2028786550781,2.04718434678374e-19,1.80060759310821,25.4367703957915,4.26881333486783,1.04922540735292,35.9600233710675,8.83610338934238,3.89419775023373,2.7054283169635,1.86317908716083,6.80653252991816,76.9018077971288,1.597458204273,0.799403350820864,14.9364550525857,3.53241593768078e-19,0.0649618197234612,0.742875289309186,1.15223236781724,0.161300950477362,8,0.161192708202605,0.0473599620389067,0.0493538042781794,0.0317960398530667,53.7780270775495,53.7340576625297
