"","convergence","mu","x_C","C","AA","NT","rRNA","p","tau Cin","tau EAA","tau ENT","tau rRNAp","tau Deg","tau Maint","tau r","v Cin","v EAA","v ENT","v rRNAp","v Deg","v Maint","v r","p Cin","p EAA","p ENT","p rRNAp","p Deg","p Maint","p r","f Cin","f EAA","f ENT","f rRNAp","f Deg","f Maint","f r"
"1",4,0.804693806505682,1,8.42083923624678,102.6237127133,13.1795591987702,65.2128023510238,150.563086750348,0.0430696905352086,0.0270124274258852,0.00463436371487839,0.144272071179371,0.179738944080485,0.0148394256792862,0.694211426460781,279.384248607492,691.282718048368,1433.95549597345,57.8835419463632,2.51302669229702,1367.97947105966,121.157183396383,12.0329931279365,18.6732242520502,6.64547131928981,8.35097848379985,0.451688764119541,20.3000296915791,84.1087011115735,1.02115658355266,2.52665603787493,5.24114406067324,0.211565828182808,0.00918517691771497,5,0.44283260808926
"2",4,0.78655640970478,0.714285714285714,7.54046968666282,101.186135828578,13.113529904001,64.2952429876984,150.464621846049,0.0478044290699356,0.0277015452914913,0.00478623121627358,0.148155506493699,0.180876900970651,0.0153933993875585,0.703383691128633,270.34093178045,669.671817315051,1387.45382605591,55.8604407483101,2.49558322539417,1323.77443753314,118.348912746815,12.9234938979988,18.5509441777881,6.640674813407,8.27603189202716,0.451393359923638,20.3773886159883,83.2446950889155,1.02109892786656,2.5294030400035,5.24052205087685,0.21098927114957,0.00942601380808006,5,0.44701313679753
"3",4,0.765152246675564,0.510204081632654,6.65273969325601,99.5604855757648,13.0635924624781,63.2544154234588,150.702767117319,0.0537323132561419,0.0285872042480045,0.00498012249451965,0.153026529292221,0.182207699892386,0.016161059949001,0.714167548399546,260.330589740594,645.711312611567,1335.94653692094,53.5584576357656,2.48127668056845,1274.87371884342,115.310560840041,13.9881647980978,18.4590811788739,6.65317739999559,8.19586488624564,0.452107716762991,20.6033105976344,82.3510605397088,1.02100539799647,2.53245205022095,5.23952497088465,0.210053971793984,0.00973146062976136,5,0.452243069786754
"4",4,0.739950877021897,0.364431486880466,5.78812596993447,97.706786261776,13.0350186902202,62.0674433894586,151.304285928026,0.0611566609674311,0.0297209162277954,0.00522854584356007,0.159102712140316,0.183779832324834,0.0172274969908714,0.727009720271831,249.205415358815,619.005271599301,1278.6744421891,50.9439253367973,2.46986989942057,1220.5551132399,111.957739069615,15.2405710983469,18.3974038217666,6.68560793997431,8.10531668815822,0.453912275979668,21.0271095405331,81.3943645632674,1.02086916295534,2.53575305565754,5.23808563955349,0.208691622296224,0.0101178139054468,5,0.458634509229284
"5",4,0.710446261183525,0.26030820491462,4.97189426012078,95.5856189091824,13.0334814204396,60.7117176105964,152.299931439075,0.0704991518454962,0.0311691903040112,0.00554830146598548,0.166648336804276,0.185650681691345,0.0187116591601998,0.742453481347544,236.832940976192,589.195691851365,1214.95979236772,47.9931390991535,2.4610693577177,1160.16813448093,108.200916869398,16.696521467896,18.3647526456187,6.74096319710724,7.99797680889019,0.45689920394997,21.708670700932,80.3341474146805,1.02068370065238,2.53926855229038,5.23613671268133,0.206836999193337,0.010606520230013,5,0.46631567293394
"6",4,0.676210700410906,0.185934432081871,4.22178483131115,93.1618611235981,13.0643957495524,59.1656087202905,153.722966971538,0.0823539024259087,0.0330201490267851,0.00596259176959003,0.175993083192398,0.187888895466002,0.0207797495539209,0.761159267838033,223.113458617302,556.006799840434,1144.29599209823,44.6977809926374,2.45447423002032,1093.21840113536,103.949115165066,18.3742640008763,18.359427390637,6.82296986445973,7.86650028875281,0.461168452028284,22.7168045833306,79.121832391453,1.02044320872018,2.54298134418061,5.23361110144972,0.204432073894003,0.0112259097883425,5,0.475427028382938
"7",4,0.636969407011107,0.132810308629908,3.54781709864592,90.4097974769112,13.1319128307134,57.4091093585048,155.604614483603,0.0975643153471975,0.0353933588049498,0.00650436458774161,0.187558398734781,0.190577959806472,0.0236639317290349,0.783929928565762,208.003063160571,519.302061734494,1066.46590479947,41.0708503056394,2.44946144523484,1019.47988921036,99.1153790158126,20.293676447381,18.3798441991191,6.93668306521147,7.70318291800163,0.466813364857467,24.1249024973981,77.6995119916344,1.02014304235898,2.54689703656989,5.23044111064073,0.20143040946816,0.0120132896742675,5,0.48610757340482
"8",4,0.592691378661094,0.0948645061642198,2.953518258673,87.3196543701345,13.2376560699514,55.4246085233608,157.966781537999,0.117337171538412,0.0384544073744017,0.00722171277671131,0.201892285742632,0.193821140799006,0.0276885264416408,0.811738267567795,191.54044710448,479.150088162069,981.67921263768,37.1523416678569,2.44503694700194,939.126063290484,93.6255495324124,22.4748142984425,18.4254326836647,7.08940531253743,7.50077118001486,0.473899850363634,26.0030168354526,75.9994413775233,1.01978027546891,2.55104243664176,5.22655717379464,0.197802739803022,0.0130176184144815,5,0.49847168123718
"9",4,0.54368180242541,0.0677603615458714,2.43771664546674,83.9054498363883,13.3793153479345,53.1975894688502,160.813124972202,0.143418311102862,0.0424366722388192,0.00818684347431992,0.219712047590172,0.197748789971862,0.0333068913859454,0.845754020097477,173.872315659326,435.887866228509,890.702442322343,33.0128603011018,2.43965595893524,852.855147696594,87.4311696385497,24.9364738594043,18.4976305120175,7.29204147748749,7.25332313356336,0.482439013827087,28.4059537722749,73.9452632036278,1.01935431901258,2.55546248038581,5.22188583095247,0.193543184855385,0.0143028740901917,5,0.512579245576962
"10",4,0.490650272202337,0.048400258247051,1.99627821110466,80.2139482824434,13.5494596318427,50.7171162449065,164.119063710735,0.178371938376032,0.0476740183907151,0.00951145962856412,0.241950045096626,0.202529488760557,0.0411535617103498,0.887361619721687,155.269251692257,390.161588160455,794.939792111721,28.7530545467787,2.43103492855885,761.969726436943,80.5250632832648,27.6956773945438,18.6005707293121,7.56103773980978,6.95680284425887,0.492356261240081,31.3577681583411,71.4548505832293,1.01886758951903,2.56021712296166,5.21634760890665,0.188675832839392,0.0159523065301206,5,0.528400673211843
