"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau GLY","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v GLY","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p GLY","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f GLY","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.38139703634953,1,0.001,21.2685527512211,1.80112742761429,1.65217415386364,6.35708540330757,15.6027572118177,14.2924025362208,39.2466315674489,4.52689040200043,149.252379052383,0.0400374152418659,0.126223526745352,0.00622108783062461,0.364884614937968,0.551773240609592,0.406481952779739,0.0592564111500543,0.363318240214506,0.167685341637464,0.182533053295341,96.8748474257211,367.511446166136,4.40854677886488e-13,1.50204269122463e-13,11.4019253290977,72.8153445702469,91.3820072199671,14.9685489665269,1.72654258320209,284.622075193477,3.878618492876,46.3885908543744,2.74259567167356e-15,5.48072269007887e-14,6.2912772880248,29.5981234532435,5.4149697915436,5.43834686908322,0.289515882915873,51.9529364203215,1.00000000199165,3.79367252350905,4.55076514161781e-15,1.55049812632517e-15,0.117697479322987,0.751643451837183,0.943299626583001,0.154514297509641,0.017822403157482,2.93803895772407
"2",4,0.380982917169611,0.769230769230769,0.001,21.092792251968,1.80061679052736,1.65297251101834,6.33673475895393,15.5818226726614,14.2931935187564,39.2321121100794,4.52180113855718,149.48795490914,0.0416932266617054,0.126300048755743,0.00622171771263195,0.365001974274165,0.552936704407857,0.406670531548881,0.0595196920962253,0.363668743304617,0.167847112294439,0.182533243804922,96.7696612131633,367.504458398921,4.10876709034499e-13,1.18246632073845e-13,11.3818708190957,72.814887442224,91.2142276046218,14.9467645184233,1.72272898862838,284.761785715016,4.03463941893686,46.4158310137365,2.55635889830787e-15,4.31602541582242e-14,6.29345414070673,29.6116689808012,5.42904274182211,5.43567106888503,0.289155086007193,51.978492458244,1.00000000260497,3.79772394311399,4.24592485861602e-15,1.22193909640131e-15,0.11761817398196,0.752455746140402,0.942591166474237,0.154457134291651,0.017802366687233,2.94267627773897
"3",4,0.380446767294061,0.591715976331361,0.001,20.8678741031359,1.79994717193844,1.65400096151575,6.31045974531242,15.5546232655882,14.294160519663,39.2129961544646,4.51521395003056,149.790724116671,0.0438386241382327,0.126399486156317,0.00622254424341475,0.365155215357428,0.554445980272987,0.406915677021292,0.0598618130444595,0.364124305624145,0.168057371826529,0.182534567029292,96.6334788882484,367.489509520024,6.87806868391523e-13,1.66876266909573e-13,11.3558732987582,72.81311782114,90.9967768946478,14.9184576228805,1.71779855093018,284.936983804119,4.23627876015177,46.4504851711681,4.27990866949079e-15,6.09357391814088e-14,6.29621830298586,29.6287991342203,5.4472320461158,5.4321730229146,0.288688709796745,52.0108489693173,0.999999999954021,3.80292124148929,7.11768712327236e-15,1.72689909151345e-15,0.117514896792328,0.753497842109117,0.94166926346196,0.154381874623876,0.0177764328741361,2.94863630150926
"4",4,0.379753472740529,0.455166135639508,0.001,20.5813004037804,1.79906811216738,1.65532457285517,6.27660330986636,15.5193037874961,14.2953299805519,39.1878484939677,4.50670758207088,150.178513553054,0.0466157029234915,0.126528702098939,0.00622363022791995,0.365355457901098,0.556403148397407,0.407234476039458,0.0603064084853345,0.364716063877374,0.168330491020326,0.182537728069872,96.4573819985541,367.460478419584,1.6796950078066e-12,4.12711025473952e-13,11.3222107119033,72.8088933206228,90.7153653460214,14.8817215548139,1.71143785491749,285.154060263914,4.49642866402233,46.4942974070851,1.04538006242714e-14,1.50786225692867e-13,6.29971368692184,29.6502915224367,5.47071787845352,5.42760290919081,0.288087174469035,52.0513743104742,0.999999999196118,3.8095630475405,1.74138564789318e-14,4.27868781622508e-15,0.117380447905701,0.754829664184588,0.940470945753606,0.154282868086487,0.0177429432364995,2.95626995183177
"5",4,0.378858381716134,0.350127796645776,0.001,20.2185012017943,1.79790974931277,1.65701773814031,6.23309771286011,15.473445900058,14.29667718825,39.154572630004,4.4957353878819,150.673042535261,0.0502061524267747,0.12669653136389,0.00622506288324982,0.365617589295649,0.558938098279013,0.407648664323087,0.0608837168036909,0.365484852502829,0.168685316539767,0.182544690778174,96.2300289724018,367.406884065906,1.57179789657012e-14,2.3170888594885e-14,11.2786606567265,72.8002236350849,90.3515180430126,14.8340380233901,1.70324703367689,285.418725315775,4.83133950262135,46.5491778103654,9.78454074590883e-17,8.47168442989989e-15,6.30407313860502,29.6769139272644,5.50093623731435,5.4216161990001,0.287312765021206,52.1016729550688,1.0000000001715,3.81800658331182,1.63337568701187e-16,2.40786465994977e-16,0.117205209009086,0.756522931822551,0.938911886687892,0.154151860748047,0.0176997456215823,2.96600477431615
"6",4,0.377705092357204,0.269329074342904,0.001,19.7625359756527,1.79638242104071,1.65918024204488,6.17740967117393,15.4140091889722,14.2981888394713,39.1104576914687,4.4816118594416,151.300225848191,0.0548411499123386,0.126914372659851,0.00622695469666718,0.365960868129019,0.562217852766884,0.408186890931555,0.0616334845309638,0.366483338391893,0.169146156180874,0.182557884578723,95.937094114976,367.311832578858,1.5850810708906e-14,4.0772846821235e-15,11.2224485004688,72.7838637275235,89.8821384629223,14.7722190344887,1.69272762127953,285.734328888283,5.26130056051354,46.6171508022859,9.87022801898044e-17,1.49212664187907e-15,6.30946089872049,29.7094190449238,5.53974939056447,5.41377214721568,0.286318370600626,52.1630546333662,1.00000000684038,3.82867376253032,1.65220876904351e-16,4.24995644033917e-17,0.116977157592297,0.758662380769683,0.936886195135647,0.153978179887672,0.0176441411789039,2.97835090252344
"7",4,0.376222968935789,0.207176211033003,0.001,19.1953262202436,1.79435920413677,1.66191879629447,6.10645748248455,15.3370423805057,14.2997136686514,39.0517618775222,4.46350296713862,152.089918643201,0.0608135496908206,0.127196842055685,0.00622946569752265,0.366411429536372,0.566453582710654,0.408885525312624,0.0626059813151912,0.367778974119639,0.169744141901372,0.182582136717352,95.5606345762743,367.147409659852,2.11397260617047e-13,6.94104524117467e-14,11.1500283504396,72.7544027848527,89.2780240960047,14.6921697957349,1.6792723381506,286.098603685739,5.81138139929061,46.6999910776582,1.31689198356415e-15,2.54327830929545e-14,6.3159735064319,29.7482222014907,5.58933830841166,5.40347113506691,0.285046642058083,52.2364943727931,1.00000000488259,3.84203613842095,2.21217934127972e-15,7.26349851677136e-16,0.116680141925816,0.761342821368688,0.934255249850329,0.153747094005993,0.0175728463273174,2.99389603628349
"8",4,0.374324537337031,0.159366316179233,0.001,18.4984130420108,1.79167963996366,1.66537001645747,6.01665883440372,15.2376981231885,14.30106787493,38.9733807101131,4.44035908014518,153.075372642858,0.0684920073095343,0.127562565914653,0.00623280001556601,0.367002782696089,0.571911611456559,0.409791364225056,0.0638662962742268,0.369459259662249,0.170519658305653,0.182624520782069,95.0784324701572,366.869872805401,6.38351782606627e-13,1.553771803137e-13,11.0570849157525,72.703304908794,88.5032814710003,14.5886927027731,1.66213535828563,286.499340211157,6.51211269172507,46.7988623318392,3.97871900056717e-15,5.70238575425998e-14,6.32367525218001,29.7931865022449,5.65237679566819,5.38992760540659,0.28342675335261,52.3218047104417,0.999999999858552,3.85860245296597,6.71394937770662e-15,1.6342000625693e-15,0.116294354323301,0.764666633742937,0.930844978815366,0.153438506732729,0.0174817286619889,3.01329473706414
"9",4,0.371903007066646,0.122589473984026,0.001,17.6555389037991,1.78812280656005,1.66967390618759,5.90393500992541,15.1099143402136,14.3018167513657,38.8685755190166,4.41095174137384,154.291472042297,0.078338088359299,0.128035025525185,0.00623724140072348,0.367779736474444,0.578923325569915,0.410963435098094,0.06549707687763,0.371635087601263,0.171523886585199,0.182696452918863,94.4633641745443,366.411608943513,3.72455223036376e-13,1.14874280401281e-13,10.9383112359939,72.6173135399382,87.5143375816564,14.4553401159193,1.64044621664279,286.907312086348,7.4000793694221,46.9135197038067,2.32309313703818e-15,4.22484325736745e-14,6.33244351686033,29.8430606199683,5.73193329648061,5.37211159028572,0.281375710812556,52.4169482346609,1.00000000401866,3.87887530385814,3.94285369558663e-15,1.21607230344521e-15,0.115794216895981,0.76873520720249,0.926436811753207,0.153025887870144,0.0173659517376923,3.03723370162003
"10",4,0.368830357064127,0.0942995953723274,0.001,16.6561579954682,1.78339940329012,1.67497120116922,5.7639726200128,14.9464808156222,14.3012293437879,38.7282688268216,4.37378502715087,155.771735295313,0.0909272495146616,0.12864312441056,0.00624316685555028,0.368800397461526,0.587892796429755,0.412475061852882,0.0676019719534452,0.374449327815637,0.17282276668414,0.182815803804933,93.6829108892653,365.67127750713,1.58691275008026e-13,1.34727653459686e-13,10.7874433814033,72.4764836627224,86.2596328566118,14.2841612198721,1.61318469328579,287.266723747345,8.51832941368803,47.0410956457181,9.90736108395124e-16,4.9687612144991e-14,6.34186025582082,29.8947420816608,5.83132128108715,5.34869456719131,0.278795041866156,52.5168970082804,1.00000000208124,3.90328689402501,1.6939191345781e-15,1.43812411955621e-15,0.115148465194527,0.773636121311731,0.920761665252903,0.152473499318195,0.0172196260911452,3.06637274203372
