"","convergence","mu","x_C","x_W","C","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.873893246669327,1,0.001,21.8667900498522,23.8894884315026,10.8440059403917,0.911528178087338,16.6193424426021,46.7122920129785,8.74229361036143,124.414259342392,0.0379310344827586,0.001297329183502,0.0155054251445298,0.0760481874707125,0.159298586957214,0.010894183365054,0.332531155944864,0.153475918128399,0.127785062256571,246.781384091366,620.312485755478,1.87678759814387e-15,15.3201094436541,166.230644072801,219.33533196074,40.8215565265875,7.63983134649526,543.623905143414,9.36067318967251,0.804749490661251,2.91003896152015e-17,1.16506655504284,26.4803067097849,2.38947932481528,13.5744393792547,1.17253013024948,69.4670145629113,1.11178368299698,2.79459207412058,8.45518326169583e-18,0.0690191756720053,0.748891649079155,0.988135487109493,0.183906661468419,0.0344184787809505,2.44909959335418
"2",4,0.872104853895218,0.769230769230769,0.001,21.8150020492811,23.8655138867758,10.8201244163066,0.910409133822804,16.6025810507408,46.681519271699,8.7267846122756,124.578065905084,0.0389655172413793,0.00129882697913002,0.0155185170643304,0.0760934175682437,0.159380010522379,0.0109025043840307,0.332914554041156,0.153652871095918,0.127856200506146,246.293175560632,619.46355967383,1.03074905169129e-15,15.2731637461772,165.974015232415,218.656579439233,40.7111795440519,7.61067121926365,543.225679823509,9.59694097874187,0.804575983892291,1.59956967477137e-17,1.16218722652602,26.4529402941837,2.3839043159334,13.5533441823975,1.16940148380693,69.454771439602,1.11185962005327,2.79649046924662,4.6531871878911e-18,0.0689487802541873,0.749268854465677,0.987097676515215,0.183785508943697,0.0343574197333685,2.45232413198984
"3",4,0.869794149573239,0.591715976331361,0.001,21.7483377326616,23.8345361753025,10.7893382990856,0.908964035440313,16.5809202510317,46.6416076328476,8.70676441024502,124.789531473586,0.0403103448275862,0.00130076741323252,0.0155354712480118,0.0761520199597772,0.159485394204342,0.0109132811848588,0.333411723827475,0.153882334074219,0.127948518800737,245.662248521869,618.36336303485,8.81667946605742e-16,15.2125990290862,165.641740802222,217.780816020606,40.5685974457414,7.57309274574362,542.706022018556,9.90272994903673,0.804346912172602,1.36971270347871e-17,1.15847014490306,26.4174383285358,2.37670328190088,13.5260460076475,1.16536518787556,69.4384316615143,1.11195759048684,2.7989397611671,3.99075304169061e-18,0.0688578121514644,0.749755373870922,0.985755983646685,0.183628376507274,0.0342786000403347,2.45648684003123
"4",4,0.866813943388802,0.455166135639508,0.001,21.6627792476091,23.7945698204379,10.7497468008628,0.907100550422102,16.5529768763094,46.5898800053235,8.68097306368168,125.061973913503,0.0420586206896552,0.00130327935838887,0.0155574137704086,0.0762278770845041,0.159621596399399,0.0109272228505677,0.334055980447982,0.154179683283684,0.128068268852488,244.848297101697,616.938880995934,9.76710727744858e-16,15.1346385661389,165.212035215361,216.653338575549,40.3847576094255,7.52478849378188,542.027313879754,10.2979816543083,0.804043708989525,1.51950929255237e-17,1.15368136833803,26.3714088054697,2.36741931193451,13.4907697983707,1.160169506748,69.416499759344,1.11208371875064,2.80209294138915,4.43615132762392e-18,0.0687404623099662,0.750381426701734,0.984024203128381,0.183424724430407,0.0341770593058334,2.46184988018706
"5",4,0.862979091514489,0.350127796645776,0.001,21.553352718995,23.7431286106533,10.6989906171729,0.904704196504223,16.5170066803969,46.5229002676651,8.64783308578271,125.412084151875,0.0443313793103448,0.00130652671466102,0.0155857636813859,0.0763259469105619,0.159797370496286,0.0109452355860868,0.334890079536633,0.154564652093831,0.128223496563563,243.800563652768,615.096853103217,2.37920378874141e-15,15.0345722251762,164.657213392283,215.205888549858,40.1482902076088,7.4628991399377,541.140032231619,10.8080152633667,0.803640470683279,3.70817080011816e-17,1.14752796148181,26.3117897333327,2.35547914969134,13.4452641008859,1.15350040917582,69.3868670632575,1.11224564792867,2.80614116583034,1.08541958226641e-17,0.0685894129011854,0.75118476451295,0.981793517463363,0.183161024675847,0.0340465869519004,2.46874181401329
"6",4,0.858059010363503,0.269329074342904,0.001,21.4140520838588,23.6771014272525,10.634176689368,0.901631224486486,16.4708363605762,46.4362823204099,8.60539333982653,125.860526864209,0.0472859655172414,0.00131071875388709,0.0156223388075355,0.0764525397522164,0.160023731009103,0.0109684668527668,0.335968722409906,0.15506248726611,0.128424538719679,242.455738720831,612.718745562825,5.82272931019568e-17,14.9066023436109,163.942288951623,213.354368908659,39.8450704528111,7.38393529296023,539.978795624663,11.4647537006105,0.803101950667365,9.09646500684445e-19,1.1396476082454,26.2346567482112,2.3401703232676,13.3866974143637,1.14497137233843,69.3465277465053,1.11245280442872,2.81132008020751,2.67162641096109e-19,0.0683955416734753,0.752211764798408,0.978927812893903,0.182820009135472,0.0338795013378997,2.47756942646082
"7",4,0.851770198909808,0.207176211033003,0.001,21.2377453908434,23.5926569524858,10.5518247638791,0.897705735320544,16.411786135728,46.324455159966,8.55127351931134,126.432552383394,0.0511269275862069,0.001316119843335,0.0156694250045178,0.076615630679522,0.16031448306765,0.0109983631789424,0.33736158749042,0.155705348072502,0.128684626460799,240.735834595017,609.655100926605,3.95014396790474e-16,14.7437093340307,163.023477169753,210.996854923623,39.4577903859927,7.28371994647599,538.457401461392,12.3080835827445,0.802379175919908,6.18964846621318e-18,1.12959858918232,26.1350244703598,2.32062004006462,13.3115428034827,1.13411414952867,69.2911895721117,1.11271664302345,2.81791607155778,1.82581498214444e-18,0.0681476057915295,0.753518629893632,0.975258679265936,0.182379744724276,0.0336664311783911,2.48882977132666
"8",4,0.843769915651503,0.159366316179233,0.001,21.0162022245321,23.4851465664179,10.4478422650306,0.892716990786875,16.3366040754354,46.180400659757,8.48262525011284,127.158462283442,0.0561201782758621,0.00132306084023903,0.0157298624694924,0.0768252317800914,0.160686752153752,0.0110367329730486,0.339157000263987,0.15653400012184,0.129020617942363,238.546333803707,605.719374050096,2.85470179566706e-15,14.537582782779,161.84663239804,208.012498594943,38.9656327694358,7.15738399179102,536.462424976373,13.3872627801174,0.801403583979778,4.49040666372559e-17,1.11685316680926,26.0066097070632,2.29577840204902,13.2154671234699,1.12037394664307,69.2147135733104,1.11305081762441,2.82627040955566,1.33199622776668e-17,0.0678319727016622,0.75517206090717,0.970580758653432,0.181812601022665,0.033396162402019,2.50311933628823
"9",4,0.833652845767642,0.122589473984026,0.001,20.7402864123295,23.3490494329711,10.317567639353,0.88641224856788,16.2414269768413,45.9953776608273,8.39612691922543,128.073752038351,0.0626114041724137,0.00133195670865153,0.0158072160748479,0.0770937930539586,0.161161506407845,0.0110858125566923,0.341466173358966,0.157599772319523,0.129453851115549,235.775094226485,600.681799033255,6.68118095328335e-17,14.278671912113,160.345836418078,204.262197948516,38.3441774791061,6.99945509963859,533.845239274552,14.7622097184034,0.800082151987216,1.05610870963708e-18,1.10079697747781,25.8415765433635,2.26441243887522,13.0932395543874,1.10311253006376,69.1083221237925,1.11347116150216,2.83677910364984,3.15525367115847e-19,0.0674324378953116,0.7572490440698,0.964648397435226,0.181084164019005,0.0330556177922261,2.52113685114864
"10",4,0.820953502248164,0.0942995953723274,0.001,20.4003440563246,23.1779555266455,10.1559009827358,0.878509847553978,16.1217779531706,45.7586551913402,8.28802796384241,129.218828641352,0.071049997837931,0.00134331223604795,0.0159057394899325,0.0774366493748022,0.161764085837439,0.0111483396538163,0.344428270667665,0.158966894154307,0.130011160994255,232.292781775173,594.264801758829,8.52375333928752e-16,13.9564458092316,158.442564749394,199.592162007899,37.5657282374969,6.80408558364715,530.413249647615,16.5044016428931,0.798283179655246,1.35576600091149e-17,1.08074040064789,25.6303166444249,2.22512121430357,12.9386988132125,1.08162435279248,68.9596423934221,1.1139955045218,2.84988759700507,4.08769606573879e-18,0.0669302669319865,0.759835512351649,0.957174689266856,0.180152185792678,0.0326300313537103,2.54367772916047
