"","convergence","mu","x_C","x_W","C","I","AA","NT","ADP","ATP","RNA","DNA","p","tau tC","tau FERM","tau RESP","tau ADPS","tau EAA","tau ENT","tau RNAp","tau DNAp","tau r","v tC","v FERM","v RESP","v ADPS","v EAA","v ENT","v RNAp","v DNAp","v r","p tC","p FERM","p RESP","p ADPS","p EAA","p ENT","p RNAp","p DNAp","p r","f tC","f FERM","f RESP","f ADPS","f EAA","f ENT","f RNAp","f DNAp","f r"
"1",4,0.725046804158917,1,0.001,11.9797486538534,14.6466468421375,11.2598840956019,6.71869298840189,4.12504153555305,16.9010826460633,43.263697062734,6.40730725453106,138.697899447775,0.0213667806922531,0.0102466761584713,0.0326672048675309,0.113173635823868,0.222463862133429,0.0127569215008885,0.351300011645797,0.162138466913445,0.151050690130946,359.63789880032,877.380050810541,3.69348140593805e-17,15.2449241417294,136.791458697226,168.054173535006,31.3682052914348,4.64559764816199,502.812343690821,7.68430411228917,8.9902292485587,1.20655713762194e-18,1.72532349297858,30.4311562086504,2.14385389968277,11.0196508841888,0.753230080569688,75.9501515208572,1.95283563936791,4.7641781864724,2.00556230222645e-19,0.0827800164630562,0.742778323964641,0.912535026253986,0.170329515995016,0.025225619112327,2.73027361117668
"2",4,0.723062121712594,0.769230769230769,0.001,11.6933443040431,14.6691293703691,11.2792179359254,6.72988860536879,4.16413039399171,16.858735014248,43.293839747187,6.40750874825271,138.904206434696,0.0223778557367605,0.0103292820946173,0.0330082881581822,0.113726817725769,0.222426634398907,0.0127601424446488,0.351161708048481,0.162074634483914,0.151002871868648,358.860544288871,876.013824866185,3.02957370442718e-17,15.20083766656,136.594009319253,167.677029028554,31.3041356246861,4.63302687040361,502.181851097377,8.0305294897117,9.04859391582755,1.00001041832184e-18,1.72874289458388,30.3821457719344,2.13958277509986,10.9928137349461,0.750896136574819,75.8309017160177,1.95396321576425,4.76981606791415,1.64957548889303e-19,0.0827671866466127,0.743742030020258,0.912986261835166,0.170448187981051,0.0252264123946957,2.73433477233654
"3",4,0.720520060305491,0.591715976331361,0.001,11.34181492175,14.6965359646205,11.3033815727726,6.74381972193768,4.21386696862139,16.8045467024708,43.329857384188,6.40740591781046,139.158771447222,0.0236670303298635,0.0104358860282671,0.0334493064616579,0.114434217636842,0.222384173156115,0.0127646974625297,0.350997681678402,0.161998930005417,0.15094829728189,357.852186330428,874.200452897588,2.94654653248463e-16,15.1441886858211,136.330970583834,167.185455186667,31.2200314554834,4.61666449830255,501.333431975952,8.46929854749021,9.1230562922987,9.85599379686137e-18,1.73301338400665,30.3178501688566,2.13407175559313,10.9581586628015,0.747894708919007,75.6754279272562,1.95534719008282,4.77673593857566,1.61002830297706e-18,0.08274966012241,0.744928745541373,0.913521343474801,0.170589989701527,0.0252260075504349,2.73934589463035
"4",4,0.71727655809037,0.455166135639508,0.001,10.9169001039129,14.7293877533345,11.3332962846008,6.76094622713471,4.27676192993867,16.7355407922522,43.3717958864157,6.40671686045242,139.468654824311,0.0253040625716158,0.0105731126203318,0.034018375933162,0.115334434130418,0.222337888432876,0.0127711509896677,0.35080880892997,0.161911757967678,0.150888891067877,356.546055928538,871.789048492467,2.33872894948807e-15,15.071632174126,135.979734796358,166.545091926019,31.1095724716063,4.59538781832486,500.18798346938,9.02206370887856,9.21752379088278,7.95597606094543e-17,1.73827816822463,30.2334471042847,2.12697251557528,10.9135120650848,0.744047320208231,75.4728101511725,1.95702008354643,4.78510040469371,1.28368816539004e-17,0.0827256012684679,0.746369417153579,0.91413741449613,0.170755101915023,0.0252232947261906,2.74544596110849
"5",4,0.713157170423015,0.350127796645776,0.001,10.4127290337485,14.7679801135657,11.3699301678003,6.78168774400343,4.35568617133961,16.6482041704648,43.4189753399192,6.40500001931448,139.839807983615,0.0273736891427132,0.0107491785789911,0.0347506865410594,0.116473051052075,0.222290675969224,0.0127802733739251,0.350599991227507,0.161815380566541,0.150828707408338,354.857931261654,868.58004721891,2.37716001151281e-16,14.9790750040365,135.510213766798,165.712004588801,30.9645535960835,4.56777169033367,498.638808870464,9.7137707001828,9.33652203770459,8.26079424180229e-18,1.74465856765801,30.1226570189556,2.11784471998601,10.8561722191505,0.739135714412418,75.2090470055652,1.95900500966061,4.79502503366186,1.31231908915254e-18,0.0826924816606471,0.748088641235969,0.914818631772378,0.170940847794958,0.0252165355091121,2.75275212566171
"6",4,0.707953931042586,0.269329074342904,0.001,9.8275615873984,14.8122642529783,11.4142616175418,6.80635187778946,4.45379835736094,16.5385125714801,43.469618652873,6.40159816641934,140.276033765559,0.0299787558489318,0.0109741435377558,0.0356898001271206,0.117902492668086,0.222247380574283,0.0127930769354529,0.35038221125023,0.161714866730876,0.150774753394576,352.683137313945,864.314191138958,1.27750346516843e-17,14.8615890437412,134.883089219866,164.630828158014,30.7744874062236,4.53203658687158,496.544847676952,10.5730016655701,9.48510799527821,4.55938433335651e-19,1.75221839326581,29.9774132628825,2.1061348505728,10.782832947485,0.73289769266539,74.8664269578398,1.96130881933623,4.80654407996068,7.10433402642969e-20,0.082646893420634,0.750099351165601,0.915529723536268,0.171140230916823,0.0252031423874777,2.76133924735353
"7",4,0.70142318765027,0.207176211033003,0.001,9.16545297942554,14.8617657284321,11.4672576598822,6.83504356024274,4.57441142996477,16.4020216623854,43.5204624231801,6.39558185652125,140.778003691931,0.0332448611106255,0.0112601586152988,0.03688903862796,0.11968127398059,0.222215102267106,0.012810829012654,0.350174807570542,0.161619141955635,0.150737753095886,349.894119472825,858.663145569344,6.4463345676594e-18,14.7133565651689,134.048299272279,163.233190121206,30.5262614808808,4.48600941267936,493.724780503179,11.6321814052987,9.6686832162222,2.37799084875142e-19,1.76091325825009,29.787556531521,2.09115248783281,10.6895277399155,0.72502499208214,74.4229640608089,1.96391554726183,4.81957771678228,3.6182536303703e-20,0.0825843822533471,0.752397723692758,0.91620916747954,0.171340403240867,0.0251794561280364,2.77122054511676
"8",4,0.693284845419887,0.159366316179233,0.001,8.43727274728211,14.9155968207779,11.5298960729602,6.86756648480749,4.72080588129765,16.2340296341025,43.5664303748709,6.38570297712376,141.342700179866,0.0373275340776141,0.0116217354240323,0.0384130772406347,0.121872778430234,0.222203168725589,0.0128350253928071,0.350007631991401,0.161541983996031,0.15073265004081,346.339269767507,851.224591087856,4.63859996570923e-17,14.5276699010934,132.944207621705,161.436846464836,30.2039459479386,4.42711110139256,489.95376022714,12.9279908946626,9.89270698405316,1.78182898771194e-18,1.77052749496353,29.5406241972555,2.07204602371086,10.5716115980343,0.715164310689809,73.8520286764964,1.96678239999565,4.83391197688596,2.63415603414004e-19,0.0824993524228352,0.754960094208376,0.916763347543523,0.171521379428625,0.0251405629020621,2.7823366177139
"9",4,0.683223506811779,0.122589473984026,0.001,7.66054146154747,14.972610700774,11.6032599543733,6.90333066848573,4.89600939827051,16.0298005903531,43.6004458293138,6.37036816697072,141.963634020419,0.0424231735300996,0.0120760790642073,0.0403399486058881,0.124543881739437,0.222222657795778,0.0128673124426505,0.349922782232687,0.161502822568932,0.150778692923043,341.843680539135,841.524546344249,3.5042343721738e-18,14.2970052833044,131.497890755695,159.145981581105,29.7888494980608,4.35238527871986,484.964459375874,14.5020937796797,10.1623169561243,1.41360634476478e-19,1.78060453523196,29.2218107782694,2.04778106899638,10.4237970958722,0.702922507420726,73.1223072988246,1.96984039417114,4.8492019552945,2.01928039332605e-20,0.0823850786953686,0.75774358780114,0.917062976252934,0.171655298540606,0.025080189633743,2.7945597248114
"10",4,0.670892272775943,0.0942995953723274,0.001,6.85756030221858,15.0317100345812,11.6887348666388,6.94129955918943,5.10265041519819,15.7847738669315,43.6134531618593,6.3476359859262,142.632181089241,0.0487844255931648,0.0126437896610788,0.0427647911192757,0.127765050572559,0.222285558966965,0.0129093762760026,0.349975575631808,0.161527188753142,0.150899074365192,336.212589389634,829.029762931952,2.93438737700458e-17,14.0132115490734,129.627002260043,156.253246811605,29.2599287153669,4.25857993335239,478.454140709753,16.4019380505639,10.4820779452856,1.2548846324064e-18,1.79039868225134,28.8142106545858,2.0171319574381,10.2402603951062,0.687876444714955,72.1982869592948,1.97300172543838,4.86500864133002,1.72199124620678e-19,0.0822339538666524,0.760692214371778,0.916943431905142,0.171706508511257,0.0249906928579772,2.8077201001819
