"","convergence","mu","x_C","C","AA","NT","ATP","RNA","DNA","p","tau tC","tau MET","tau RNAp","tau DNAp","tau r","v tC","v MET","v RNAp","v DNAp","v r","p tC","p MET","p RNAp","p DNAp","p r","f tC","f MET","f RNAp","f DNAp","f r"
"1",4,0.496578739120454,1,41.0402470923404,12.6877263262067,2.3839946170817,32.1706005480851,54.0453004224517,7.45863079274956,104.213500067702,0.0867104112496297,0.239808133875601,0.429763188888364,0.161161195833137,1.07798264420722,126.13099967036,105.751285516054,26.8377471391672,3.70379747462857,51.7502084629487,10.9368708527438,25.3600184345507,11.5338757931081,0.596908430134891,55.7858265571642,0.999999999474869,0.838424223520773,0.212776773316739,0.0293646881604313,0.410289370345282
"2",4,0.491726955020616,0.714285714285714,39.7624043238746,12.5100204676246,2.3570184040055,32.3354326996299,54.3972998506948,7.51696032123314,105.120863509923,0.0943820460746792,0.242829989940878,0.431045532250954,0.161642074594108,1.07609284969041,124.898646367229,105.346400364752,26.7486186169255,3.69629200977076,51.6907621228724,11.7881897960969,25.5812653408804,11.5298725487105,0.59747630876497,55.6240595154708,0.99999999833459,0.843455099421698,0.214162597837381,0.0295943319733588,0.413861667361903
"3",4,0.485188527230048,0.510204081632653,38.0951887771382,12.276003638826,2.32049441317824,32.5502509297224,54.8565122319226,7.59443675382421,106.307113362277,0.104822222683026,0.247039941931672,0.432896399168484,0.162336149688182,1.0738957768018,123.237885968293,104.754537430963,26.6157503787836,3.68473358372971,51.5789917663208,12.9180691259538,25.8785548440242,11.5218625001427,0.598165462609416,55.3904614295466,1.00000000042082,0.850018942243111,0.215970520598121,0.0298993572985205,0.418531942371168
"4",4,0.476492429035167,0.364431486880467,35.9751422907837,11.9740029354157,2.27178009853064,32.8229242219086,55.440341847984,7.69533537543038,107.820473260547,0.118901882523188,0.252885797566213,0.435570243311915,0.163338841241968,1.07157692543139,121.029076989513,103.887194054492,26.4169031536859,3.66676904527907,51.3756392036395,14.390585094097,26.2715959253861,11.5064169341982,0.5989258069578,55.0529494999083,1.00000000012047,0.858365581652822,0.218269062393638,0.0302965959662613,0.42449005220688
"5",4,0.465118820052637,0.260308204914619,33.367851582707,11.593931521356,2.20816460710662,33.1573029868694,56.158100196358,7.82338027972043,109.691270685873,0.137690054558354,0.260961815110875,0.439418665729118,0.164781999648419,1.06953846574396,118.140181158486,102.620165402646,26.1201892997278,3.63880140452663,51.0194743914876,16.2667279892458,26.7799446304527,11.4776987306784,0.599608971761374,54.5672903637348,1.0000000073228,0.868630512902691,0.221094882662827,0.0308007097626789,0.431855396401075
"6",4,0.450546829736033,0.185934432081871,30.292670381428,11.1296964527213,2.12741340458768,33.5499138613017,57.0041113321645,7.9806741014772,111.915520308512,0.162484245811825,0.272036967864843,0.444901893806457,0.166838210177421,1.06847491986367,114.438894681853,100.790628077262,25.6830216426266,3.59566741557702,50.4231828732589,18.5945174939197,27.4187768513314,11.4264249674768,0.599894716008143,53.8759062797763,0.999999999378712,0.880737517562066,0.224425635166002,0.0314199767774693,0.440612284679182
"7",4,0.432326347547696,0.132810308629908,26.8413414210449,10.5815286647012,2.0285067419445,33.9875316426499,57.9524808694877,8.16660995452487,114.442000679882,0.194884792541525,0.287081494992468,0.452580587504772,0.169717720314289,1.06939842444521,109.810892265976,98.206673166135,25.0543843856334,3.53064065348639,49.4762921599844,21.4004729580545,28.1933185507707,11.3391280048203,0.599212282958664,52.909868883278,0.999999999898564,0.894325427374765,0.22815937350192,0.0321520076949798,0.450559057794812
"8",4,0.410162541133524,0.0948645061642197,23.1756489812124,9.9571427541264,1.91227730494138,34.4476443981522,58.9576339889613,8.37739412823036,117.172258832699,0.236966091102274,0.307301334360785,0.463085693282088,0.173657134980783,1.07357745166686,104.181285607191,94.6755025286379,24.1822129761326,3.43609326371203,48.0596714331747,24.6874320163455,29.0939082583283,11.1984368611475,0.596702111702999,51.5957795851742,1.00000000152883,0.908757289004371,0.232116669247879,0.0329818666465762,0.461308105640545
"9",4,0.383994466522823,0.0677603615458712,19.4970879723135,9.27099257111083,1.7815313109671,34.9027531619193,59.9626340091099,8.60670834596065,119.978292821058,0.291591018544231,0.334205084859707,0.477084136331561,0.178906551124335,1.08240222318857,97.5345945706924,90.0478206760154,23.0253196576314,3.30492837982469,46.0710005461411,28.4402117741668,30.0944395504594,10.9850147426192,0.591273338147372,49.8673534156649,1.00000000075763,0.923239811890258,0.23607336224059,0.0338846785274041,0.472355483547471
"10",4,0.354052090083851,0.0484002582470509,16.0001680247667,8.54184074435587,1.64049571966937,35.3268470002557,60.9120675253627,8.84738650680148,122.731195009667,0.362879742577215,0.369737389994988,0.495269666216627,0.185726124831235,1.09725405154388,89.9292310692567,84.2643381383952,21.5660448186833,3.13243568451272,43.4532361116611,32.6334962205787,31.1556764529454,10.6810078189621,0.581775140967625,47.6792393762128,1.00000000209007,0.937007214590991,0.239811289469932,0.0348322303417381,0.48319368114042
"11",4,0.320885806310087,0.0345716130336078,12.8333348781568,7.78987390013528,1.49391309768846,35.7007263467607,61.7629056737399,9.09318043335107,125.326064564256,0.456827639619077,0.416501453916737,0.518394323703498,0.194397871388812,1.11945665138971,81.5049944478906,77.3869594378659,19.8188397871718,2.91787253527896,40.2153552793713,37.2337342307959,32.2317811200667,10.2739740480589,0.567228209842106,45.0193469554924,0.999999995646017,0.949475055180832,0.243161045959606,0.0357999229659491,0.493409703008882
"12",4,0.285365724927276,0.0246940093097198,10.0824966216886,7.03439006192464,1.34624002902528,36.01412737157,62.4891577102929,9.33985371042158,127.693735949231,0.582090154339977,0.478087194754607,0.547335071451748,0.205250651794405,1.15032833810282,72.482894546494,69.605695588969,17.8322637900926,2.66527412478916,36.4394155278246,42.191579273577,33.2775917430733,9.76022337569675,0.547049251323739,41.9172923055607,1.00000000572502,0.960305137135692,0.246020305946035,0.036771077600085,0.502731243894612
"13",4,0.248640585404759,0.0176385780783713,7.77586606806999,6.29257889256547,1.20123532764932,36.2648836604304,63.0806587944292,9.58534604360791,129.799431166939,0.751017017663271,0.559516322438279,0.583170597853342,0.218688974195003,1.19128904834739,63.1547086812946,61.2213127901007,15.6844119303647,2.38330605158986,32.2734065505525,47.4302609652186,34.2543237871607,9.14668788240889,0.52120275561493,38.446955776536,0.999999999817683,0.969386353880399,0.248349050371769,0.03773758284885,0.511021382547005
"14",4,0.212041329334878,0.0125989843416938,5.89900966453323,5.57899703492097,1.06187640630838,36.4566982762381,63.5390771944729,9.82934350334685,131.634997931807,0.98106108073841,0.667838803899136,0.627252434320619,0.235219662870232,1.24397539209673,53.8584976535244,52.6076638024975,13.4729103930275,2.08422706293881,27.9120599484542,52.8384759149138,35.1334392697878,8.45091584141003,0.490251187089481,34.7219157186056,1.00000000004578,0.976775552547614,0.250153847222334,0.0386982027690821,0.51824802335357
"15",4,0.176927282503955,0.00899927452978129,4.41104405355646,4.90533939944543,0.93041933389691,36.5967758021974,63.8736634562828,10.072604014512,133.210154009305,1.29673300790353,0.812935085695295,0.681271371766463,0.255476764412424,1.31034036808964,44.9395297682472,44.1590957308462,11.3009936988923,1.78211845602604,23.5685105507996,58.2745716101494,35.8984782721822,7.69904347956852,0.455289856945197,30.8827707904594,1.00000000027242,0.982633685100942,0.251471115969618,0.0396559213169764,0.524449425233483
"16",4,0.144502585854926,0.00642805323555806,3.25786202656179,4.28034037206545,0.808486091106189,36.6939025033031,64.0978114136694,10.316344531608,134.545255209526,1.73233872108957,1.00860587922548,0.747321814337951,0.280245680376732,1.39273236309166,36.7036571175196,36.2328876303229,9.26229949691659,1.49073846138768,19.4421372922875,63.583166430274,36.5447034852599,6.9219184649772,0.417773014375352,27.07769381464,1.00000000845606,0.987173780005034,0.252353588242793,0.0406155296520001,0.529705729171364
"17",4,0.115655706468703,0.00459146659682719,2.38155940747732,3.70966948655086,0.69712587661906,36.7570713412371,64.2266641140249,10.5617421442598,135.666167486987,2.33580957678204,1.27407975543138,0.827977783885171,0.310491668956939,1.49397838113556,29.37654942653,29.101108490761,7.42818021223567,1.22152574923464,15.690566444609,68.6180254832996,37.0771331886907,6.15036819042657,0.379273568553739,23.4413670560168,0.999999999437624,0.990623781297949,0.252860882338681,0.0415816619852746,0.534118769633809
"18",4,0.0908725630728108,0.00327961899773371,1.72669600612049,3.19603884290901,0.596849089593742,36.7945925572493,64.2753716838428,10.8097701894099,136.600680846483,3.1740756948201,1.63611069253714,0.92640505561685,0.347401895856319,1.61747987552134,23.0816309492143,22.9247216574905,5.84086776736836,0.98231152333974,12.413253986011,73.2628437927084,37.507382227258,5.41100942887955,0.341256885529734,20.0781885121077,0.999999996911845,0.993201981139717,0.253052644424578,0.0425581503520075,0.537797956088518
"19",4,0.0702423266367739,0.00234258499838122,1.24399780366452,2.73952578856798,0.507701237651276,36.8135919831808,64.2580695002968,11.0610297374502,137.376083337514,4.34060066239498,2.13192219708703,1.04649676124777,0.392436285467915,1.76733640567549,17.8415509227751,17.7541696227147,4.51363630688836,0.776952463757047,9.64961571787432,77.4430477535515,37.8505083095137,4.72350577660904,0.304904338861961,17.0541171589777,0.999999997591833,0.995102368443547,0.25298452559172,0.0435473611710638,0.540850721801236
"20",4,0.0535367769754085,0.00167327499884373,0.8920657739226,2.33811239899962,0.429342958972555,36.8198253636926,64.1871443008055,11.3158933265836,138.017616938818,5.96596449547095,2.81331484887979,1.19306153340116,0.447398075025433,1.94849873338136,13.5983414085988,13.5505830822129,3.43637282912058,0.60581645730282,7.38901837673087,81.127222040993,38.1220565961689,4.09980423684867,0.271041116816009,14.3974929479917,1.00000000418029,0.996487934204221,0.252705292522856,0.0445507611282819,0.543376444641017
"21",4,0.0403232975209057,0.00119519642774552,0.637595906323543,1.9883055033569,0.36113555600358,36.8177144886756,64.0729368871977,11.5746486863504,138.547662643588,8.23263975734551,3.75246395113938,1.37211242898942,0.514542160871034,2.16695281662019,10.2421175570637,10.2164075876349,2.58363209714069,0.466728002679669,5.58669862160347,84.319664199689,38.3367011827467,3.54503371242275,0.240151235037819,12.1061123136918,0.999999998706676,0.99748977860304,0.252255657036211,0.0455694830171277,0.545463238754284
"22",4,0.0300741616449668,0.00085371173410394,0.45471699367528,1.68564778318284,0.30227878999661,36.8105018325458,63.9237022526877,11.8376040441762,138.985548920279,11.3957603483636,5.04996406694977,1.59110542026525,0.59666453259947,2.43001576108593,7.6388370763636,7.6251618439931,1.92245175449206,0.356006017513669,4.17987386454292,87.0503566624342,38.5067933168416,3.05882340677076,0.212416164042392,10.1571593701905,1.00000000242734,0.99820977804279,0.25166811910507,0.0466047403314026,0.547187200473541
"23",4,0.0222504368046726,0.00060979409578853,0.323849079253371,1.42534145976266,0.251860482868884,36.8004818221366,63.7457577058056,12.1052267973563,139.347481685506,15.8121109301717,6.84617594051726,1.85945005410691,0.697293770290093,2.74654803033448,5.65161092686376,5.64440514339158,1.418370953399,0.269346583860806,3.10054233513362,89.3638989097402,38.6425906912193,2.63738994604144,0.187813694975058,8.5157884435299,0.999999996191691,0.998724999816677,0.250967550022857,0.0476583732179383,0.548612132620102
"24",4,0.0163548780481866,0.00043556721127752,0.230468797267634,1.20256423958618,0.208952270271813,36.7892171888009,63.5436744419867,12.3782326245772,139.646890357563,21.9807686374635,9.33706190766009,2.18894965701053,0.820856121378948,3.12728063330247,4.15413902293187,4.15036973385865,1.03924904623236,0.202444485027045,2.28390786160643,91.3111687509244,38.7522591447169,2.27486384329885,0.166177794773858,7.14242082384904,0.99999999968525,0.999092642215692,0.250171946621995,0.0487331993093591,0.54979090691954
